matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside,totalDistance
2561903,1,2025-08-17 16:30:00,"Old Trafford, Manchester",73475,Home,Man Utd,Arsenal,0,1,L,0,1,0,0,0.0,22.0,7.0,7.0,8.0,1.524,0.7494,,,,1.0,0.94507,,17.0,10.0,32.0,54.0,475.0,393.0,61.1,36.0,22.0,11.0,4.0,23.0,23.0,6.0,3.0,,1.0,9.0,14.0,128.0,2.0,1.0,1.2134,,0.0,70.0,53.0,23.0,16.0,3.0,3.0,1.0,10.0,19.0,0.0,0.0,,0.0,1.0,106365.32
2561911,2,2025-08-24 16:30:00,"Craven Cottage, London",27512,Away,Man Utd,Fulham,1,1,D,0,0,0,0,1.0,10.0,3.0,6.0,1.0,1.7648,0.5612,1.0,1.0,2.0,1.0,0.740445,1.0,9.0,4.0,25.0,50.0,397.0,328.0,47.6,25.0,17.0,11.0,5.0,27.0,27.0,10.0,5.0,,1.0,2.0,5.0,112.0,2.0,1.0,1.374,,0.0,53.0,41.0,23.0,20.0,6.0,6.0,1.0,10.0,11.0,0.0,0.0,1.0,0.0,1.0,103693.56
2561920,3,2025-08-30 15:00:00,"Old Trafford, Manchester",74257,Home,Man Utd,Burnley,3,2,W,1,0,0,0,3.0,26.0,6.0,13.0,7.0,3.6274,2.1783,2.0,2.0,2.0,2.0,1.85288,1.0,19.0,6.0,39.0,59.0,508.0,418.0,61.8,38.0,16.0,9.0,3.0,17.0,17.0,10.0,2.0,,,3.0,14.0,145.0,1.0,2.0,1.6582,,0.0,50.0,53.0,21.0,22.0,7.0,7.0,2.0,9.0,8.0,0.0,0.0,1.0,1.0,1.0,111789.77
2561932,4,2025-09-14 16:30:00,"Etihad Stadium, Manchester",52534,Away,Man Utd,Man City,0,3,L,0,1,0,0,0.0,12.0,2.0,8.0,2.0,1.5166,0.1434,2.0,,2.0,,1.30473,,9.0,3.0,38.0,66.0,501.0,420.0,54.7,29.0,23.0,15.0,13.0,10.0,10.0,7.0,,2.0,1.0,7.0,5.0,139.0,3.0,3.0,2.2965,,0.0,48.0,45.0,11.0,18.0,4.0,4.0,,8.0,8.0,0.0,0.0,,0.0,3.0,107139.63
2561941,5,2025-09-20 17:30:00,"Old Trafford, Manchester",74124,Home,Man Utd,Chelsea,2,1,W,2,0,1,1,2.0,11.0,4.0,3.0,4.0,1.8377,1.8708,3.0,2.0,1.0,,1.14415,2.0,6.0,3.0,36.0,49.0,371.0,292.0,41.2,21.0,21.0,16.0,10.0,19.0,19.0,8.0,2.0,,,8.0,8.0,132.0,,1.0,0.5938,,0.0,51.0,53.0,12.0,16.0,5.0,5.0,2.0,13.0,14.0,0.0,0.0,,0.0,3.0,110824.32
2561946,6,2025-09-27 12:30:00,"Gtech Community Stadium, Brentford",17193,Away,Man Utd,Brentford,1,3,L,1,2,0,0,1.0,14.0,6.0,4.0,4.0,2.0824,2.4251,,1.0,3.0,,0.528403,,9.0,6.0,21.0,44.0,458.0,370.0,55.8,17.0,16.0,9.0,4.0,29.0,29.0,2.0,1.0,1.0,,6.0,6.0,139.0,5.0,3.0,3.0263,,0.0,51.0,52.0,19.0,22.0,2.0,2.0,1.0,10.0,14.0,0.0,0.0,1.0,0.0,1.0,104916.7
2561962,7,2025-10-04 15:00:00,"Old Trafford, Manchester",74004,Home,Man Utd,Sunderland,2,0,W,2,0,0,0,2.0,15.0,6.0,7.0,2.0,1.8411,2.0742,,1.0,1.0,1.0,0.690013,1.0,11.0,7.0,19.0,55.0,448.0,351.0,50.2,32.0,17.0,10.0,10.0,24.0,24.0,8.0,1.0,,,11.0,5.0,151.0,3.0,0.0,0.9379,1.0,0.0,48.0,61.0,14.0,20.0,2.0,2.0,1.0,10.0,10.0,0.0,0.0,,0.0,1.0,117463.59
2561969,8,2025-10-19 16:30:00,"Anfield, Liverpool",60337,Away,Man Utd,Liverpool,2,1,W,1,0,0,0,2.0,12.0,4.0,5.0,3.0,1.3355,1.0572,3.0,2.0,3.0,1.0,0.752187,2.0,9.0,5.0,24.0,63.0,294.0,200.0,36.5,16.0,15.0,9.0,6.0,46.0,46.0,6.0,2.0,1.0,,4.0,9.0,143.0,5.0,1.0,2.3296,,0.0,45.0,51.0,18.0,21.0,4.0,4.0,1.0,14.0,8.0,0.0,0.0,,0.0,1.0,112795.44
2561982,9,2025-10-25 17:30:00,"Old Trafford, Manchester",73987,Home,Man Utd,Brighton,4,2,W,2,0,0,0,4.0,13.0,9.0,3.0,1.0,1.2921,3.0443,4.0,1.0,3.0,1.0,0.97899,4.0,12.0,9.0,24.0,46.0,442.0,361.0,43.6,21.0,21.0,13.0,14.0,15.0,15.0,14.0,4.0,1.0,,17.0,9.0,139.0,3.0,2.0,1.7011,,0.0,61.0,57.0,15.0,18.0,1.0,1.0,1.0,4.0,12.0,0.0,0.0,,0.0,2.0,115165.41
2561991,10,2025-11-01 15:00:00,"The City Ground, Nottingham",30778,Away,Man Utd,Nott'm Forest,2,2,D,1,0,0,0,2.0,18.0,7.0,6.0,5.0,1.1168,1.4196,,,,1.0,1.13458,1.0,15.0,10.0,21.0,63.0,525.0,442.0,58.8,17.0,12.0,10.0,10.0,22.0,22.0,3.0,6.0,1.0,,5.0,6.0,137.0,1.0,2.0,1.5565,,0.0,59.0,45.0,29.0,17.0,5.0,5.0,,7.0,10.0,0.0,0.0,,0.0,1.0,108023.32
2562003,11,2025-11-08 12:30:00,"Tottenham Hotspur Stadium, London",61210,Away,Man Utd,Spurs,2,2,D,1,0,0,0,2.0,5.0,2.0,2.0,1.0,0.6266,1.2235,2.0,1.0,1.0,,0.798906,2.0,5.0,3.0,19.0,40.0,396.0,305.0,45.1,19.0,21.0,8.0,6.0,23.0,23.0,6.0,2.0,1.0,,12.0,16.0,151.0,2.0,2.0,1.9822,,0.0,52.0,59.0,18.0,14.0,3.0,3.0,,8.0,10.0,0.0,0.0,,0.0,3.0,108060.83
2562012,12,2025-11-24 20:00:00,"Old Trafford, Manchester",74158,Home,Man Utd,Everton,0,1,L,0,1,0,1,0.0,25.0,6.0,12.0,7.0,1.7078,1.8465,3.0,,3.0,,2.10384,,20.0,10.0,49.0,70.0,635.0,558.0,69.9,50.0,14.0,7.0,8.0,19.0,19.0,6.0,1.0,,,4.0,2.0,139.0,,1.0,0.4176,,0.0,45.0,49.0,19.0,28.0,9.0,9.0,,12.0,8.0,0.0,0.0,,0.0,1.0,112791.77
2562018,13,2025-11-30 12:00:00,"Selhurst Park, London",25189,Away,Man Utd,Crystal Palace,2,1,W,0,1,0,0,2.0,14.0,6.0,8.0,,1.1921,1.3007,,,2.0,,0.571004,2.0,9.0,4.0,32.0,70.0,443.0,352.0,56.1,18.0,16.0,6.0,10.0,31.0,31.0,5.0,5.0,1.0,,2.0,6.0,153.0,2.0,1.0,1.0652,,0.0,61.0,53.0,27.0,23.0,4.0,4.0,4.0,14.0,13.0,0.0,0.0,,0.0,,107737.08
2562032,14,2025-12-04 20:00:00,"Old Trafford, Manchester",73938,Home,Man Utd,West Ham,1,1,D,0,0,0,0,1.0,17.0,4.0,5.0,8.0,1.7978,0.5831,1.0,1.0,2.0,1.0,1.08148,,10.0,8.0,39.0,65.0,547.0,446.0,64.9,43.0,19.0,14.0,5.0,17.0,17.0,9.0,6.0,,,11.0,10.0,170.0,1.0,1.0,1.0617,,0.0,47.0,64.0,11.0,25.0,6.0,6.0,,13.0,8.0,0.0,0.0,,0.0,3.0,108481.44
2562044,15,2025-12-08 20:00:00,"Molineux Stadium, Wolverhampton",30338,Away,Man Utd,Wolves,4,1,W,1,1,0,0,4.0,27.0,10.0,3.0,14.0,4.2426,3.3995,6.0,4.0,4.0,,1.86034,3.0,21.0,19.0,28.0,50.0,541.0,458.0,63.3,42.0,16.0,9.0,7.0,27.0,27.0,8.0,2.0,1.0,,13.0,16.0,133.0,1.0,1.0,1.1705,,0.0,63.0,71.0,22.0,20.0,9.0,9.0,1.0,12.0,16.0,0.0,0.0,1.0,1.0,3.0,112974.27
