matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
2210378,11,2021-11-06 12:30:00,"Old Trafford, Manchester",73086,Home,Man Utd,Man City,0,2,L,0,2,0,0,,5.0,1.0,3.0,1.0,,,,,1.0,,,,3.0,1.0,9.0,31.0,400.0,326.0,32.6,4.0,18.0,11.0,6.0,22.0,22.0,20.0,3.0,,1.0,11.0,6.0,110.0,5.0,2.0,,,1.0,43.0,42.0,9.0,10.0,1.0,1.0,1.0,9.0,12.0,0.0,0.0,,,4.0
2210389,12,2021-11-20 15:00:00,"Vicarage Road, Watford",21087,Away,Man Utd,Watford,1,4,L,0,2,1,0,1.0,9.0,3.0,5.0,1.0,,,3.0,1.0,2.0,,,1.0,8.0,3.0,20.0,43.0,553.0,442.0,61.3,20.0,13.0,8.0,7.0,18.0,18.0,12.0,7.0,1.0,1.0,4.0,13.0,160.0,3.0,4.0,,,,51.0,46.0,20.0,15.0,3.0,3.0,,5.0,7.0,0.0,0.0,,,4.0
2210395,13,2021-11-28 16:30:00,"Stamford Bridge, London",40041,Away,Man Utd,Chelsea,1,1,D,0,0,0,0,1.0,3.0,2.0,1.0,,,,,1.0,,,,,1.0,,6.0,35.0,318.0,236.0,34.3,7.0,21.0,15.0,9.0,38.0,38.0,20.0,8.0,1.0,,8.0,6.0,133.0,5.0,1.0,,,,54.0,49.0,11.0,11.0,2.0,2.0,,14.0,13.0,0.0,0.0,,,1.0
2210404,14,2021-12-02 20:15:00,"Old Trafford, Manchester",73123,Home,Man Utd,Arsenal,3,2,W,1,1,0,0,3.0,14.0,10.0,3.0,1.0,,,2.0,2.0,1.0,,,2.0,13.0,10.0,26.0,66.0,431.0,354.0,44.5,21.0,18.0,13.0,9.0,18.0,18.0,9.0,4.0,1.0,,14.0,5.0,114.0,5.0,2.0,,,,54.0,48.0,22.0,16.0,3.0,3.0,,9.0,10.0,0.0,0.0,1.0,1.0,
2210414,15,2021-12-05 14:00:00,"Old Trafford, Manchester",73172,Home,Man Utd,Crystal Palace,1,0,W,0,0,0,0,1.0,16.0,3.0,7.0,6.0,,,,,,1.0,,1.0,14.0,9.0,39.0,76.0,530.0,436.0,61.3,33.0,24.0,11.0,8.0,14.0,14.0,13.0,3.0,,,6.0,14.0,150.0,2.0,,,1.0,,55.0,66.0,17.0,21.0,9.0,9.0,,16.0,9.0,0.0,0.0,,,3.0
2210430,16,2021-12-11 17:30:00,"Carrow Road, Norwich",27066,Away,Man Utd,Norwich,1,0,W,0,0,0,0,1.0,13.0,5.0,4.0,4.0,,,1.0,1.0,1.0,1.0,,,8.0,4.0,30.0,71.0,501.0,409.0,52.8,27.0,21.0,10.0,8.0,21.0,21.0,15.0,5.0,,,8.0,3.0,138.0,5.0,,,1.0,,57.0,49.0,21.0,15.0,6.0,6.0,,17.0,6.0,0.0,0.0,1.0,1.0,1.0
2210432,17,2022-01-19 20:00:00,"Gtech Community Stadium, Brentford",17094,Away,Man Utd,Brentford,3,1,W,0,0,0,0,3.0,13.0,5.0,2.0,6.0,,,4.0,3.0,1.0,1.0,,3.0,9.0,7.0,41.0,62.0,519.0,411.0,56.3,25.0,19.0,12.0,12.0,35.0,35.0,15.0,5.0,,,5.0,8.0,162.0,8.0,1.0,,,,70.0,46.0,31.0,17.0,9.0,9.0,1.0,9.0,6.0,0.0,0.0,,,
2210444,18,2022-02-15 20:15:00,"Old Trafford, Manchester",73012,Home,Man Utd,Brighton,2,0,W,0,0,0,1,2.0,19.0,7.0,4.0,8.0,,,5.0,1.0,4.0,,,2.0,15.0,11.0,25.0,51.0,512.0,418.0,50.0,33.0,18.0,10.0,8.0,14.0,14.0,22.0,1.0,,,5.0,11.0,146.0,3.0,,,1.0,,59.0,36.0,14.0,6.0,10.0,10.0,2.0,8.0,9.0,0.0,0.0,,,1.0
2210456,19,2021-12-27 20:00:00,"St. James' Park, Newcastle",52178,Away,Man Utd,Newcastle,1,1,D,0,1,0,0,1.0,13.0,4.0,3.0,6.0,,,3.0,,3.0,,,,11.0,9.0,33.0,74.0,566.0,455.0,68.6,18.0,17.0,10.0,10.0,19.0,19.0,18.0,2.0,,,12.0,4.0,167.0,7.0,1.0,,,,55.0,47.0,16.0,9.0,3.0,3.0,2.0,8.0,11.0,0.0,0.0,,,3.0
2210468,20,2021-12-30 20:15:00,"Old Trafford, Manchester",73121,Home,Man Utd,Burnley,3,1,W,3,1,0,0,3.0,18.0,6.0,9.0,3.0,,,2.0,1.0,2.0,1.0,,1.0,13.0,7.0,32.0,54.0,484.0,377.0,57.3,31.0,8.0,5.0,5.0,14.0,14.0,17.0,3.0,,,1.0,11.0,154.0,2.0,1.0,,,,45.0,45.0,21.0,25.0,7.0,7.0,,5.0,10.0,0.0,0.0,,,2.0
2210478,21,2022-01-03 17:30:00,"Old Trafford, Manchester",73045,Home,Man Utd,Wolves,0,1,L,0,0,0,0,,9.0,2.0,4.0,3.0,,,1.0,,1.0,1.0,,,7.0,4.0,28.0,60.0,488.0,391.0,51.3,17.0,17.0,10.0,12.0,14.0,14.0,21.0,6.0,,,12.0,7.0,144.0,5.0,1.0,,,,52.0,46.0,13.0,12.0,3.0,3.0,,9.0,8.0,0.0,0.0,,,2.0
2210481,22,2022-01-15 17:30:00,"Villa Park, Birmingham",41968,Away,Man Utd,Aston Villa,2,2,D,1,0,0,0,2.0,13.0,6.0,4.0,3.0,,,1.0,1.0,1.0,,,2.0,8.0,6.0,20.0,27.0,451.0,368.0,45.4,16.0,23.0,11.0,15.0,19.0,19.0,16.0,,,,13.0,12.0,129.0,7.0,2.0,,,,50.0,57.0,12.0,14.0,6.0,6.0,2.0,13.0,8.0,0.0,0.0,,,1.0
2210498,23,2022-01-22 15:00:00,"Old Trafford, Manchester",73130,Home,Man Utd,West Ham,1,0,W,0,0,0,0,1.0,18.0,3.0,9.0,6.0,,,1.0,1.0,,,,1.0,15.0,7.0,28.0,78.0,548.0,453.0,56.9,28.0,17.0,11.0,4.0,15.0,15.0,12.0,2.0,,,9.0,6.0,146.0,2.0,,,1.0,,55.0,42.0,20.0,15.0,3.0,3.0,1.0,9.0,8.0,0.0,0.0,,,4.0
2210503,24,2022-02-08 20:00:00,"Turf Moor, Burnley",21233,Away,Man Utd,Burnley,1,1,D,1,0,0,0,1.0,22.0,5.0,5.0,12.0,,,,,1.0,,,1.0,18.0,13.0,40.0,48.0,518.0,422.0,64.1,42.0,15.0,11.0,1.0,16.0,16.0,12.0,1.0,,,7.0,14.0,164.0,2.0,1.0,,,,51.0,53.0,22.0,11.0,10.0,10.0,,10.0,10.0,0.0,0.0,,,1.0
2210516,25,2022-02-12 12:30:00,"Old Trafford, Manchester",73084,Home,Man Utd,Southampton,1,1,D,1,0,0,0,1.0,12.0,8.0,2.0,2.0,,,4.0,1.0,3.0,,,1.0,10.0,8.0,32.0,61.0,469.0,382.0,52.3,24.0,14.0,7.0,6.0,13.0,13.0,16.0,3.0,,,12.0,7.0,138.0,3.0,1.0,,,,53.0,53.0,18.0,12.0,1.0,1.0,4.0,12.0,11.0,0.0,0.0,,,7.0
2210525,26,2022-02-20 14:00:00,"Elland Road, Leeds",36715,Away,Man Utd,Leeds,4,2,W,2,0,0,0,4.0,15.0,9.0,2.0,4.0,,,4.0,2.0,2.0,,,4.0,12.0,12.0,25.0,39.0,340.0,247.0,45.5,25.0,19.0,10.0,10.0,12.0,12.0,16.0,4.0,,,8.0,14.0,149.0,4.0,2.0,,,,54.0,54.0,7.0,4.0,3.0,3.0,,19.0,13.0,0.0,0.0,,,2.0
2210538,27,2022-02-26 15:00:00,"Old Trafford, Manchester",73152,Home,Man Utd,Watford,0,0,D,0,0,0,0,,22.0,3.0,12.0,7.0,,,4.0,,4.0,1.0,,,20.0,9.0,46.0,77.0,676.0,574.0,67.3,51.0,20.0,12.0,6.0,4.0,4.0,25.0,3.0,1.0,,13.0,13.0,166.0,2.0,,,1.0,,58.0,47.0,21.0,10.0,4.0,4.0,1.0,2.0,7.0,0.0,0.0,,,2.0
2210545,28,2022-03-06 16:30:00,"Etihad Stadium, Manchester",53165,Away,Man Utd,Man City,1,4,L,1,2,0,0,1.0,5.0,2.0,1.0,2.0,,,,,1.0,,,1.0,2.0,1.0,14.0,35.0,331.0,276.0,30.6,18.0,16.0,7.0,11.0,20.0,20.0,15.0,8.0,1.0,,16.0,4.0,93.0,6.0,4.0,,,,42.0,47.0,8.0,4.0,3.0,3.0,,14.0,9.0,0.0,0.0,,,1.0
2210558,29,2022-03-12 17:30:00,"Old Trafford, Manchester",73458,Home,Man Utd,Spurs,3,2,W,2,1,0,0,3.0,10.0,6.0,3.0,1.0,,,1.0,1.0,,,,3.0,9.0,7.0,16.0,47.0,459.0,391.0,43.5,15.0,13.0,9.0,14.0,14.0,14.0,17.0,6.0,1.0,,14.0,11.0,103.0,1.0,2.0,,,1.0,41.0,47.0,10.0,10.0,4.0,4.0,1.0,8.0,6.0,0.0,0.0,,,
2210564,30,2022-04-19 20:00:00,"Anfield, Liverpool",52686,Away,Man Utd,Liverpool,0,4,L,0,2,0,0,,2.0,1.0,,1.0,,,,,,,,,2.0,2.0,11.0,42.0,354.0,260.0,28.4,9.0,22.0,14.0,16.0,16.0,16.0,20.0,3.0,,,7.0,11.0,134.0,1.0,4.0,,,,41.0,39.0,9.0,11.0,2.0,2.0,,6.0,3.0,0.0,0.0,,,2.0
2210577,31,2022-04-02 17:30:00,"Old Trafford, Manchester",73444,Home,Man Utd,Leicester,1,1,D,0,0,0,0,1.0,11.0,5.0,5.0,1.0,,,,1.0,,,,,10.0,5.0,29.0,63.0,582.0,500.0,53.9,29.0,10.0,6.0,9.0,12.0,12.0,16.0,2.0,1.0,,12.0,6.0,126.0,2.0,1.0,,,,41.0,48.0,12.0,8.0,6.0,6.0,,13.0,6.0,0.0,0.0,,,4.0
2210584,32,2022-04-09 12:30:00,"Goodison Park, Liverpool",39080,Away,Man Utd,Everton,0,1,L,0,1,0,0,,12.0,4.0,1.0,7.0,,,1.0,,1.0,,,,10.0,8.0,41.0,66.0,641.0,523.0,67.5,43.0,15.0,10.0,12.0,14.0,14.0,27.0,2.0,,,10.0,8.0,185.0,2.0,1.0,,,,57.0,52.0,28.0,16.0,7.0,7.0,1.0,10.0,4.0,0.0,0.0,,,2.0
2210594,33,2022-04-16 15:00:00,"Old Trafford, Manchester",73381,Home,Man Utd,Norwich,3,2,W,2,1,0,0,3.0,20.0,9.0,5.0,6.0,,,1.0,1.0,,,,2.0,17.0,12.0,31.0,65.0,623.0,556.0,60.8,51.0,16.0,11.0,10.0,11.0,11.0,8.0,4.0,,,10.0,6.0,113.0,2.0,2.0,,,,47.0,46.0,7.0,8.0,6.0,6.0,,8.0,6.0,0.0,0.0,,,3.0
2210601,34,2022-04-23 12:30:00,"Emirates Stadium, London",60223,Away,Man Utd,Arsenal,1,3,L,1,2,0,0,1.0,14.0,5.0,6.0,3.0,,,3.0,1.0,3.0,3.0,,1.0,11.0,6.0,28.0,35.0,412.0,337.0,45.1,15.0,13.0,10.0,9.0,17.0,17.0,12.0,2.0,,,4.0,6.0,119.0,4.0,3.0,,,,41.0,31.0,15.0,5.0,7.0,7.0,,12.0,8.0,0.0,0.0,1.0,,2.0
2210614,35,2022-05-02 20:00:00,"Old Trafford, Manchester",73482,Home,Man Utd,Brentford,3,0,W,1,0,0,0,3.0,9.0,5.0,3.0,1.0,,,1.0,2.0,,,,2.0,6.0,4.0,15.0,40.0,714.0,651.0,64.1,14.0,11.0,8.0,11.0,35.0,35.0,10.0,3.0,,,6.0,5.0,95.0,4.0,,,1.0,,36.0,29.0,15.0,10.0,3.0,3.0,,4.0,6.0,0.0,0.0,1.0,1.0,3.0
2210623,36,2022-05-07 17:30:00,"American Express Stadium, Falmer",31637,Away,Man Utd,Brighton,0,4,L,0,1,0,0,,15.0,5.0,7.0,3.0,,,1.0,,1.0,1.0,,,10.0,6.0,21.0,49.0,526.0,445.0,58.0,21.0,13.0,11.0,11.0,31.0,31.0,16.0,5.0,2.0,,4.0,10.0,126.0,1.0,4.0,,,,47.0,33.0,13.0,9.0,6.0,6.0,,9.0,12.0,0.0,0.0,,,3.0
2210634,37,2022-04-28 19:45:00,"Old Trafford, Manchester",73564,Home,Man Utd,Chelsea,1,1,D,0,0,0,0,1.0,6.0,3.0,1.0,2.0,,,1.0,1.0,,,,1.0,5.0,4.0,19.0,40.0,345.0,272.0,35.2,16.0,16.0,12.0,14.0,30.0,30.0,15.0,6.0,,,9.0,7.0,116.0,5.0,1.0,,,,49.0,42.0,15.0,12.0,2.0,2.0,1.0,9.0,10.0,0.0,0.0,,,2.0
2210646,38,2022-05-22 16:00:00,"Selhurst Park, London",25434,Away,Man Utd,Crystal Palace,0,1,L,0,1,0,0,0.0,10.0,4.0,2.0,4.0,0.7522,0.2494,1.0,,1.0,,0.621254,,5.0,4.0,34.0,53.0,526.0,437.0,61.6,16.0,17.0,10.0,12.0,11.0,11.0,8.0,,,1.0,6.0,6.0,143.0,2.0,1.0,0.6054,,0.0,45.0,44.0,10.0,8.0,6.0,6.0,,22.0,12.0,0.0,0.0,,0.0,4.0
