matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
442100,11,2012-11-10 17:30:00,"Villa Park, Birmingham",40538,Away,Man Utd,Aston Villa,3,2,W,0,1,0,0,3.0,20.0,5.0,9.0,6.0,2.0,1.0,1.0,2.0,2.0,16.0,9.0,28.0,83.0,670.0,598.0,69.5,,14.0,11.0,8.0,37.0,27.0,2.0,,,3.0,12.0,146.0,,2.0,,,46.0,44.0,13.0,16.0,6.0,6.0,1.0,8.0,14.0,0.0,0.0,,,3.0
442114,12,2012-11-17 17:30:00,"Carrow Road, Norwich",26840,Away,Man Utd,Norwich,0,1,L,0,0,0,0,,14.0,6.0,3.0,5.0,1.0,,1.0,,,12.0,9.0,24.0,83.0,581.0,504.0,62.3,,17.0,11.0,13.0,30.0,15.0,2.0,1.0,,1.0,10.0,150.0,,1.0,,,46.0,30.0,6.0,11.0,12.0,12.0,1.0,7.0,10.0,0.0,0.0,,,1.0
442122,13,2012-11-24 15:00:00,"Old Trafford, Manchester",75603,Home,Man Utd,QPR,3,1,W,0,0,0,0,3.0,17.0,7.0,5.0,5.0,3.0,2.0,1.0,,3.0,16.0,11.0,28.0,78.0,651.0,581.0,62.5,,22.0,16.0,14.0,18.0,8.0,6.0,,1.0,6.0,11.0,137.0,,1.0,,,49.0,38.0,12.0,4.0,9.0,9.0,,6.0,9.0,0.0,0.0,,,2.0
442130,14,2012-11-28 20:00:00,"Old Trafford, Manchester",75572,Home,Man Utd,West Ham,1,0,W,1,0,0,0,1.0,22.0,7.0,9.0,6.0,,,,,1.0,19.0,12.0,19.0,74.0,646.0,569.0,66.1,,12.0,8.0,13.0,53.0,26.0,2.0,2.0,,5.0,7.0,161.0,,,1.0,,48.0,42.0,20.0,16.0,5.0,5.0,,9.0,9.0,0.0,0.0,,,2.0
442146,15,2012-12-01 17:30:00,"Select Car Leasing Stadium, Reading",24095,Away,Man Utd,Reading,4,3,W,4,3,0,0,4.0,11.0,6.0,5.0,,3.0,3.0,3.0,,3.0,8.0,4.0,16.0,64.0,586.0,509.0,58.3,,19.0,14.0,20.0,41.0,23.0,1.0,,1.0,5.0,11.0,150.0,,3.0,,,50.0,49.0,15.0,13.0,1.0,1.0,,12.0,10.0,0.0,0.0,1.0,1.0,2.0
442153,16,2012-12-09 13:30:00,"Etihad Stadium, Manchester",47166,Away,Man Utd,Man City,3,2,W,2,0,0,0,3.0,10.0,3.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,6.0,3.0,8.0,64.0,372.0,270.0,43.8,,28.0,24.0,15.0,37.0,23.0,3.0,1.0,,17.0,12.0,167.0,,2.0,,,65.0,56.0,18.0,14.0,2.0,2.0,,9.0,12.0,0.0,0.0,,,4.0
442161,17,2012-12-15 15:00:00,"Old Trafford, Manchester",75582,Home,Man Utd,Sunderland,3,1,W,2,0,0,0,3.0,16.0,5.0,9.0,2.0,7.0,3.0,7.0,1.0,2.0,13.0,6.0,21.0,55.0,520.0,446.0,61.5,,15.0,12.0,6.0,42.0,25.0,4.0,1.0,,2.0,11.0,151.0,,1.0,,,44.0,48.0,13.0,10.0,9.0,9.0,,13.0,10.0,0.0,0.0,,,2.0
442174,18,2012-12-23 13:30:00,"Swansea.com Stadium, Swansea",20650,Away,Man Utd,Swansea,1,1,D,1,1,0,0,1.0,20.0,7.0,5.0,8.0,1.0,,1.0,2.0,1.0,16.0,12.0,32.0,90.0,574.0,487.0,59.7,,14.0,10.0,9.0,18.0,10.0,1.0,,,2.0,11.0,149.0,,1.0,,,56.0,50.0,26.0,16.0,6.0,6.0,,16.0,11.0,0.0,0.0,,,
442183,19,2012-12-26 15:00:00,"Old Trafford, Manchester",75596,Home,Man Utd,Newcastle,4,3,W,1,2,0,0,4.0,15.0,7.0,5.0,3.0,6.0,3.0,5.0,,2.0,9.0,5.0,33.0,67.0,467.0,391.0,60.7,,10.0,8.0,17.0,42.0,20.0,4.0,1.0,1.0,11.0,13.0,160.0,,3.0,,1.0,51.0,54.0,20.0,11.0,2.0,2.0,2.0,13.0,17.0,0.0,0.0,,,3.0
442193,20,2012-12-29 15:00:00,"Old Trafford, Manchester",75595,Home,Man Utd,West Brom,2,0,W,1,0,0,0,2.0,17.0,7.0,4.0,6.0,1.0,,1.0,1.0,1.0,13.0,10.0,12.0,45.0,492.0,422.0,58.0,,17.0,12.0,18.0,49.0,26.0,9.0,,,5.0,7.0,158.0,,,1.0,,53.0,35.0,22.0,6.0,9.0,9.0,,10.0,8.0,0.0,0.0,,,1.0
442208,21,2013-01-01 15:00:00,"DW Stadium, Wigan",20342,Away,Man Utd,Wigan,4,0,W,2,0,0,0,4.0,15.0,7.0,4.0,4.0,3.0,3.0,1.0,,2.0,12.0,8.0,19.0,58.0,449.0,375.0,47.2,,21.0,16.0,16.0,17.0,11.0,3.0,,,7.0,17.0,140.0,,,1.0,,56.0,37.0,10.0,5.0,6.0,6.0,2.0,6.0,13.0,0.0,0.0,,,4.0
442213,22,2013-01-13 13:30:00,"Old Trafford, Manchester",75501,Home,Man Utd,Liverpool,2,1,W,1,0,0,0,2.0,15.0,5.0,5.0,5.0,6.0,2.0,4.0,,2.0,11.0,8.0,18.0,64.0,404.0,332.0,46.0,,25.0,15.0,15.0,28.0,16.0,3.0,1.0,,4.0,21.0,141.0,,1.0,,,62.0,56.0,13.0,8.0,3.0,3.0,2.0,14.0,16.0,0.0,0.0,,,1.0
442225,23,2013-01-20 16:00:00,"White Hart Lane, London",35956,Away,Man Utd,Spurs,1,1,D,1,0,0,0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,,1.0,5.0,3.0,17.0,71.0,390.0,294.0,49.0,,16.0,13.0,12.0,40.0,19.0,11.0,,,11.0,16.0,185.0,,1.0,,,47.0,58.0,17.0,14.0,4.0,4.0,,14.0,7.0,0.0,0.0,,,7.0
442231,24,2013-01-30 20:00:00,"Old Trafford, Manchester",75600,Home,Man Utd,Southampton,2,1,W,2,1,0,0,2.0,11.0,5.0,5.0,1.0,4.0,2.0,2.0,1.0,2.0,10.0,6.0,11.0,50.0,398.0,300.0,42.7,,17.0,12.0,19.0,53.0,23.0,7.0,,1.0,5.0,12.0,183.0,,1.0,,,55.0,47.0,19.0,10.0,4.0,4.0,1.0,10.0,10.0,0.0,0.0,,,3.0
442241,25,2013-02-02 17:30:00,"Craven Cottage, London",25670,Away,Man Utd,Fulham,1,0,W,0,0,0,0,1.0,16.0,7.0,5.0,4.0,1.0,,5.0,2.0,1.0,10.0,7.0,19.0,68.0,437.0,368.0,55.2,,20.0,17.0,11.0,59.0,28.0,6.0,,,5.0,16.0,171.0,,,1.0,,50.0,53.0,19.0,12.0,8.0,8.0,,15.0,8.0,0.0,0.0,,,7.0
442252,26,2013-02-10 16:00:00,"Old Trafford, Manchester",75525,Home,Man Utd,Everton,2,0,W,2,0,0,0,2.0,11.0,6.0,4.0,1.0,4.0,2.0,4.0,1.0,2.0,7.0,3.0,16.0,49.0,434.0,360.0,47.0,,20.0,16.0,27.0,42.0,24.0,6.0,,,2.0,17.0,161.0,,,1.0,,45.0,49.0,9.0,13.0,7.0,7.0,,13.0,9.0,0.0,0.0,,,4.0
442265,27,2013-02-23 15:00:00,"MATRADE Loftus Road, London",18337,Away,Man Utd,QPR,2,0,W,1,0,0,0,2.0,14.0,6.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,12.0,9.0,19.0,66.0,440.0,337.0,51.6,,23.0,16.0,21.0,35.0,21.0,6.0,,,9.0,14.0,183.0,,,1.0,,57.0,56.0,18.0,18.0,4.0,4.0,2.0,6.0,11.0,0.0,0.0,,,2.0
442272,28,2013-03-02 15:00:00,"Old Trafford, Manchester",75586,Home,Man Utd,Norwich,4,0,W,1,0,0,0,4.0,19.0,7.0,4.0,8.0,3.0,3.0,,,4.0,17.0,13.0,25.0,68.0,665.0,588.0,65.0,,11.0,10.0,14.0,18.0,9.0,1.0,,,3.0,10.0,139.0,,,1.0,,43.0,42.0,8.0,13.0,7.0,7.0,,5.0,14.0,0.0,0.0,,,3.0
442288,29,2013-04-17 19:45:00,"Boleyn Ground, London",34692,Away,Man Utd,West Ham,2,2,D,1,1,0,0,2.0,17.0,6.0,5.0,6.0,1.0,2.0,,1.0,1.0,16.0,11.0,20.0,80.0,598.0,523.0,66.5,,20.0,18.0,12.0,35.0,24.0,2.0,,,5.0,12.0,143.0,,2.0,,,59.0,42.0,24.0,15.0,5.0,5.0,,7.0,9.0,0.0,0.0,,,1.0
442292,30,2013-03-16 17:30:00,"Old Trafford, Manchester",75605,Home,Man Utd,Reading,1,0,W,1,0,0,0,1.0,16.0,4.0,9.0,3.0,,,,,1.0,13.0,6.0,13.0,53.0,461.0,405.0,56.8,,20.0,12.0,9.0,45.0,26.0,4.0,1.0,,4.0,15.0,137.0,,,1.0,,61.0,54.0,20.0,23.0,5.0,5.0,,6.0,16.0,0.0,0.0,,,
442305,31,2013-03-30 12:45:00,"Stadium of Light, Sunderland",43760,Away,Man Utd,Sunderland,1,0,W,1,0,0,0,1.0,14.0,8.0,4.0,2.0,1.0,,1.0,,,12.0,8.0,19.0,74.0,541.0,457.0,61.4,,21.0,19.0,10.0,52.0,31.0,3.0,,,6.0,20.0,165.0,,,1.0,,71.0,56.0,31.0,18.0,6.0,6.0,,9.0,11.0,0.0,0.0,,,3.0
442311,31,2013-04-08 20:00:00,"Old Trafford, Manchester",75498,Home,Man Utd,Man City,1,2,L,0,0,0,0,1.0,15.0,5.0,9.0,1.0,1.0,,1.0,1.0,,11.0,6.0,25.0,61.0,345.0,264.0,45.0,,29.0,18.0,18.0,27.0,16.0,3.0,1.0,1.0,5.0,16.0,162.0,,2.0,,,73.0,57.0,18.0,16.0,9.0,9.0,2.0,13.0,20.0,0.0,0.0,,,3.0
442327,33,2013-04-14 14:05:00,"bet365 Stadium, Stoke",27191,Away,Man Utd,Stoke,2,0,W,1,0,0,0,2.0,11.0,4.0,7.0,,,1.0,,,1.0,7.0,3.0,14.0,59.0,472.0,388.0,57.8,,19.0,15.0,13.0,38.0,19.0,1.0,1.0,,5.0,12.0,167.0,,,1.0,,50.0,59.0,16.0,24.0,7.0,7.0,,9.0,9.0,0.0,0.0,1.0,1.0,2.0
442331,34,2013-04-22 20:00:00,"Old Trafford, Manchester",75591,Home,Man Utd,Aston Villa,3,0,W,3,0,0,0,3.0,12.0,4.0,6.0,2.0,3.0,2.0,1.0,1.0,3.0,9.0,6.0,15.0,39.0,553.0,498.0,51.9,,25.0,18.0,15.0,15.0,10.0,2.0,1.0,,3.0,15.0,113.0,,,1.0,,45.0,46.0,9.0,10.0,5.0,5.0,,10.0,6.0,0.0,0.0,,,4.0
442339,35,2013-04-28 16:00:00,"Emirates Stadium, London",60112,Away,Man Utd,Arsenal,1,1,D,1,1,0,0,1.0,12.0,4.0,5.0,3.0,4.0,1.0,4.0,,,10.0,5.0,20.0,48.0,471.0,386.0,48.2,21.0,15.0,8.0,13.0,43.0,26.0,7.0,1.0,,8.0,15.0,138.0,5.0,1.0,,,55.0,47.0,19.0,10.0,2.0,2.0,,12.0,11.0,0.0,0.0,1.0,1.0,1.0
442351,36,2013-05-05 16:00:00,"Old Trafford, Manchester",75500,Home,Man Utd,Chelsea,0,1,L,0,0,1,0,,10.0,2.0,6.0,2.0,,,,,,9.0,4.0,8.0,61.0,393.0,331.0,48.7,,15.0,14.0,17.0,32.0,25.0,4.0,1.0,,4.0,14.0,121.0,,1.0,,,42.0,46.0,12.0,12.0,2.0,2.0,,14.0,9.0,0.0,0.0,,,5.0
442363,37,2013-05-12 16:00:00,"Old Trafford, Manchester",75572,Home,Man Utd,Swansea,2,1,W,1,0,0,0,2.0,15.0,6.0,7.0,2.0,1.0,2.0,,1.0,1.0,12.0,7.0,31.0,53.0,557.0,489.0,52.1,,11.0,8.0,14.0,20.0,12.0,2.0,,,3.0,7.0,119.0,,1.0,,,23.0,19.0,2.0,6.0,7.0,7.0,1.0,5.0,7.0,0.0,0.0,,,2.0
442376,38,2013-05-19 16:00:00,"The Hawthorns, West Bromwich",26438,Away,Man Utd,West Brom,5,5,D,3,1,0,0,5.0,15.0,6.0,4.0,5.0,5.0,3.0,2.0,1.0,4.0,11.0,8.0,44.0,50.0,601.0,526.0,64.6,26.0,15.0,12.0,14.0,20.0,13.0,6.0,,1.0,5.0,16.0,131.0,1.0,5.0,,,40.0,43.0,7.0,12.0,5.0,5.0,,8.0,12.0,0.0,0.0,,,2.0
