matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
2367547,1,2023-08-14 20:00:00,"Old Trafford, Manchester",73358.0,Home,Man Utd,Wolves,1,0,W,0,0,0,0,1.0,15.0,3.0,4.0,8.0,,,2.0,1.0,1.0,,,1.0,13.0,10.0,38.0,50.0,465.0,383.0,51.0,36.0,18.0,11.0,8.0,20.0,20.0,11.0,10.0,,,22.0,14.0,148.0,6.0,,,1.0,,46.0,76.0,7.0,17.0,8.0,8.0,,15.0,10.0,0.0,0.0,,,1.0
2367555,2,2023-08-19 17:30:00,"Tottenham Hotspur Stadium, London",61910.0,Away,Man Utd,Spurs,0,2,L,0,0,0,0,,22.0,6.0,7.0,9.0,,,4.0,,4.0,1.0,,,19.0,14.0,33.0,48.0,401.0,332.0,44.3,35.0,22.0,11.0,8.0,17.0,17.0,15.0,3.0,,,14.0,5.0,114.0,5.0,2.0,,,1.0,51.0,40.0,10.0,3.0,6.0,6.0,2.0,8.0,9.0,0.0,0.0,,,4.0
2367565,3,2023-08-26 15:00:00,"Old Trafford, Manchester",73595.0,Home,Man Utd,Nott'm Forest,3,2,W,1,2,0,1,3.0,18.0,9.0,5.0,4.0,,,4.0,3.0,2.0,,,2.0,15.0,11.0,41.0,82.0,637.0,548.0,66.3,31.0,15.0,9.0,7.0,25.0,25.0,6.0,1.0,,,10.0,13.0,147.0,2.0,2.0,,,,44.0,63.0,11.0,21.0,11.0,11.0,1.0,13.0,11.0,0.0,0.0,1.0,1.0,3.0
2367568,4,2023-09-03 16:30:00,"Emirates Stadium, London",60192.0,Away,Man Utd,Arsenal,1,3,L,1,1,0,0,1.0,10.0,2.0,1.0,7.0,,,,,1.0,,,1.0,8.0,7.0,14.0,39.0,462.0,392.0,45.2,19.0,15.0,6.0,8.0,27.0,27.0,13.0,8.0,,,12.0,5.0,99.0,2.0,3.0,,,,40.0,43.0,13.0,13.0,3.0,3.0,,7.0,8.0,0.0,0.0,,,1.0
2367582,5,2023-09-16 15:00:00,"Old Trafford, Manchester",73592.0,Home,Man Utd,Brighton,1,3,L,0,1,0,0,1.0,14.0,4.0,4.0,6.0,,,1.0,,1.0,1.0,,1.0,12.0,7.0,24.0,64.0,497.0,425.0,43.9,23.0,16.0,10.0,4.0,2.0,2.0,7.0,,,,6.0,10.0,122.0,5.0,3.0,,,,48.0,38.0,1.0,5.0,8.0,8.0,1.0,8.0,9.0,0.0,0.0,,,4.0
2367591,6,2023-09-23 20:00:00,"Turf Moor, Burnley",21593.0,Away,Man Utd,Burnley,1,0,W,1,0,0,0,1.0,11.0,4.0,2.0,5.0,,,1.0,,1.0,,,1.0,11.0,8.0,28.0,45.0,403.0,322.0,38.2,22.0,13.0,10.0,7.0,26.0,26.0,8.0,3.0,,,10.0,6.0,122.0,4.0,,,1.0,,32.0,47.0,11.0,12.0,5.0,5.0,,12.0,6.0,0.0,0.0,,,3.0
2367602,7,2023-09-30 15:00:00,"Old Trafford, Manchester",73428.0,Home,Man Utd,Crystal Palace,0,1,L,0,1,0,0,,19.0,4.0,8.0,7.0,,,2.0,,2.0,,,,14.0,7.0,50.0,81.0,741.0,653.0,77.1,47.0,32.0,21.0,4.0,11.0,11.0,6.0,2.0,1.0,,10.0,18.0,160.0,1.0,1.0,,,,63.0,58.0,10.0,13.0,10.0,10.0,,10.0,8.0,0.0,0.0,,,2.0
2367615,8,2023-10-07 15:00:00,"Old Trafford, Manchester",73453.0,Home,Man Utd,Brentford,2,1,W,0,1,0,0,2.0,21.0,8.0,9.0,4.0,,,1.0,1.0,,,,1.0,18.0,9.0,60.0,74.0,557.0,488.0,63.9,46.0,4.0,2.0,10.0,9.0,9.0,7.0,1.0,,,5.0,11.0,134.0,2.0,1.0,,,,41.0,42.0,13.0,10.0,7.0,7.0,1.0,10.0,16.0,0.0,0.0,,,4.0
2367626,9,2023-10-21 20:00:00,"Bramall Lane, Sheffield",31543.0,Away,Man Utd,Sheff Utd,2,1,W,1,1,0,0,2.0,14.0,5.0,6.0,3.0,,,2.0,,3.0,2.0,,2.0,9.0,5.0,28.0,76.0,556.0,449.0,62.5,21.0,16.0,8.0,6.0,18.0,18.0,5.0,3.0,,,7.0,11.0,162.0,5.0,1.0,,,,53.0,46.0,16.0,18.0,4.0,4.0,,10.0,12.0,0.0,0.0,,,4.0
2367635,10,2023-10-29 15:30:00,"Old Trafford, Manchester",73502.0,Home,Man Utd,Man City,0,3,L,0,1,0,0,,7.0,3.0,3.0,1.0,,,1.0,,1.0,,,,7.0,4.0,17.0,24.0,391.0,316.0,39.5,16.0,14.0,8.0,6.0,24.0,24.0,3.0,5.0,,,12.0,8.0,117.0,7.0,3.0,,,,30.0,43.0,7.0,11.0,7.0,7.0,,9.0,5.0,0.0,0.0,,,4.0
2367641,11,2023-11-04 12:30:00,"Craven Cottage, London",24415.0,Away,Man Utd,Fulham,1,0,W,0,0,0,0,1.0,12.0,5.0,5.0,2.0,,,,,,,,1.0,8.0,6.0,21.0,62.0,454.0,357.0,55.0,35.0,13.0,9.0,6.0,27.0,27.0,13.0,8.0,,,10.0,7.0,141.0,2.0,,,1.0,,49.0,58.0,20.0,19.0,4.0,4.0,,15.0,9.0,0.0,0.0,,,2.0
2367655,12,2023-11-11 15:00:00,"Old Trafford, Manchester",73599.0,Home,Man Utd,Luton,1,0,W,0,0,0,0,1.0,15.0,4.0,8.0,3.0,,,3.0,,4.0,,,,10.0,5.0,46.0,90.0,576.0,501.0,64.5,37.0,17.0,10.0,3.0,12.0,12.0,4.0,4.0,1.0,,7.0,5.0,136.0,4.0,,,1.0,,43.0,38.0,13.0,9.0,11.0,11.0,1.0,9.0,9.0,0.0,0.0,,,1.0
2367660,13,2023-11-26 16:30:00,"Goodison Park, Liverpool",39257.0,Away,Man Utd,Everton,3,0,W,1,0,0,0,3.0,9.0,4.0,5.0,,,,2.0,2.0,1.0,,,2.0,8.0,3.0,18.0,40.0,444.0,338.0,49.4,17.0,21.0,9.0,11.0,36.0,36.0,7.0,6.0,,,2.0,6.0,146.0,6.0,,,1.0,,59.0,42.0,22.0,17.0,5.0,5.0,,8.0,10.0,0.0,0.0,1.0,1.0,2.0
2367675,14,2023-12-02 20:00:00,"St. James' Park, Newcastle",52214.0,Away,Man Utd,Newcastle,0,1,L,0,0,0,0,,8.0,1.0,2.0,5.0,0.4836,0.1989,,,,,0.329117,,4.0,2.0,19.0,31.0,366.0,277.0,41.7,12.0,15.0,9.0,7.0,28.0,28.0,11.0,6.0,1.0,,11.0,8.0,139.0,3.0,1.0,2.0817,,,36.0,62.0,10.0,20.0,3.0,3.0,1.0,14.0,6.0,0.0,0.0,,,1.0
2367687,15,2023-12-06 20:15:00,"Old Trafford, Manchester",73607.0,Home,Man Utd,Chelsea,2,1,W,1,1,0,0,2.0,28.0,9.0,11.0,8.0,,,3.0,1.0,4.0,,,1.0,21.0,12.0,33.0,38.0,397.0,339.0,44.8,41.0,16.0,13.0,6.0,9.0,9.0,11.0,3.0,1.0,,9.0,2.0,114.0,2.0,1.0,,,,42.0,42.0,5.0,9.0,12.0,12.0,1.0,12.0,12.0,0.0,0.0,1.0,,3.0
