matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
694908,1,2013-08-17 17:30:00,"Swansea.com Stadium, Swansea",20733,Away,Man Utd,Swansea,4,1,W,2,0,0,0,4.0,14.0,8.0,3.0,3.0,2.0,2.0,1.0,,3.0,9.0,8.0,10.0,58.0,471.0,393.0,46.3,,9.0,7.0,17.0,42.0,42.0,19.0,1.0,,1.0,5.0,7.0,123.0,5.0,1.0,,,41.0,40.0,18.0,13.0,4.0,4.0,1.0,10.0,13.0,0.0,0.0,,,5.0
694916,2,2013-08-26 20:00:00,"Old Trafford, Manchester",75032,Home,Man Utd,Chelsea,0,0,D,0,0,0,0,,12.0,3.0,7.0,2.0,,,,,,9.0,4.0,19.0,87.0,550.0,463.0,55.2,,22.0,19.0,16.0,35.0,35.0,24.0,1.0,,,10.0,10.0,137.0,4.0,,1.0,,60.0,49.0,23.0,19.0,4.0,4.0,,9.0,9.0,0.0,0.0,,,3.0
694924,3,2013-09-01 13:30:00,"Anfield, Liverpool",44411,Away,Man Utd,Liverpool,0,1,L,0,1,0,0,,10.0,4.0,2.0,4.0,,,,,,7.0,5.0,26.0,68.0,478.0,392.0,57.0,,17.0,13.0,20.0,32.0,32.0,14.0,2.0,1.0,,11.0,19.0,167.0,4.0,1.0,,,57.0,69.0,21.0,13.0,7.0,7.0,1.0,15.0,14.0,0.0,0.0,,,
694935,4,2013-09-14 12:45:00,"Old Trafford, Manchester",75170,Home,Man Utd,Crystal Palace,2,0,W,1,0,0,1,2.0,20.0,8.0,9.0,3.0,1.0,1.0,1.0,1.0,,15.0,7.0,24.0,79.0,556.0,471.0,60.4,,13.0,10.0,24.0,22.0,22.0,13.0,,,,3.0,13.0,163.0,,,1.0,,45.0,53.0,15.0,19.0,10.0,11.0,,10.0,11.0,0.0,0.0,1.0,1.0,5.0
694945,5,2013-09-22 16:00:00,"Etihad Stadium, Manchester",47156,Away,Man Utd,Man City,1,4,L,0,2,0,0,1.0,14.0,3.0,9.0,2.0,,,,1.0,,9.0,2.0,18.0,75.0,478.0,412.0,58.4,,14.0,9.0,12.0,38.0,38.0,25.0,7.0,1.0,,3.0,9.0,127.0,1.0,4.0,,,43.0,46.0,13.0,11.0,4.0,4.0,,12.0,8.0,0.0,0.0,,,4.0
694955,6,2013-09-28 15:00:00,"Old Trafford, Manchester",75042,Home,Man Utd,West Brom,1,2,L,0,0,0,0,1.0,14.0,6.0,3.0,5.0,,,,,,11.0,9.0,28.0,68.0,527.0,454.0,59.1,,21.0,18.0,15.0,32.0,32.0,13.0,,,,12.0,13.0,133.0,2.0,2.0,,,63.0,58.0,14.0,22.0,5.0,5.0,1.0,10.0,14.0,0.0,0.0,,,4.0
694968,7,2013-10-05 17:30:00,"Stadium of Light, Sunderland",45426,Away,Man Utd,Sunderland,2,1,W,0,1,0,0,2.0,13.0,6.0,5.0,2.0,1.0,,1.0,,1.0,11.0,6.0,30.0,94.0,571.0,480.0,62.5,,20.0,17.0,14.0,52.0,52.0,21.0,3.0,,1.0,11.0,13.0,158.0,1.0,1.0,,,65.0,57.0,19.0,13.0,4.0,4.0,,13.0,14.0,0.0,0.0,,,3.0
694975,8,2013-10-19 15:00:00,"Old Trafford, Manchester",75220,Home,Man Utd,Southampton,1,1,D,1,0,0,0,1.0,12.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,,10.0,6.0,15.0,65.0,393.0,310.0,46.4,,18.0,16.0,22.0,48.0,48.0,14.0,2.0,1.0,,5.0,19.0,159.0,6.0,1.0,,,52.0,55.0,10.0,14.0,4.0,4.0,,10.0,18.0,0.0,0.0,,,8.0
694985,9,2013-10-26 15:00:00,"Old Trafford, Manchester",75274,Home,Man Utd,Stoke,3,2,W,1,2,0,0,3.0,19.0,5.0,8.0,6.0,2.0,2.0,1.0,,2.0,14.0,9.0,20.0,75.0,565.0,500.0,66.7,,11.0,11.0,16.0,22.0,22.0,11.0,3.0,1.0,1.0,7.0,8.0,144.0,3.0,2.0,,,48.0,50.0,7.0,19.0,12.0,12.0,,8.0,18.0,0.0,0.0,,,2.0
694993,10,2013-11-02 15:00:00,"Craven Cottage, London",25700,Away,Man Utd,Fulham,3,1,W,3,0,0,0,3.0,10.0,4.0,5.0,1.0,3.0,3.0,,,3.0,7.0,4.0,11.0,58.0,517.0,436.0,53.0,,25.0,20.0,16.0,40.0,40.0,15.0,3.0,,,8.0,13.0,143.0,5.0,1.0,,,55.0,56.0,10.0,12.0,4.0,4.0,1.0,12.0,5.0,0.0,0.0,,,1.0
