matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
442002,1,2012-08-19 16:00:00,"Etihad Stadium, Manchester",46190,Away,Southampton,Man City,2,3,L,0,1,0,0,2.0,10.0,2.0,3.0,5.0,,,,,1.0,6.0,4.0,10.0,36.0,374.0,309.0,35.9,,26.0,14.0,18.0,31.0,13.0,7.0,2.0,1.0,4.0,9.0,129.0,,3.0,,,37.0,38.0,7.0,8.0,3.0,3.0,1.0,7.0,3.0,0.0,0.0,,,1.0
442014,2,2012-08-25 15:00:00,"St. Mary's Stadium, Southampton",29604,Home,Southampton,Wigan,0,2,L,0,0,0,0,,16.0,6.0,6.0,4.0,,,1.0,2.0,,12.0,8.0,25.0,70.0,451.0,383.0,49.2,,12.0,11.0,22.0,21.0,13.0,4.0,,1.0,6.0,17.0,135.0,,2.0,,,36.0,53.0,11.0,10.0,10.0,10.0,1.0,11.0,9.0,0.0,0.0,,,
442023,3,2012-09-02 16:00:00,"St. Mary's Stadium, Southampton",31609,Home,Southampton,Man Utd,2,3,L,1,1,0,0,2.0,15.0,4.0,7.0,4.0,1.0,1.0,,,2.0,12.0,7.0,24.0,71.0,487.0,402.0,45.1,,21.0,18.0,23.0,27.0,15.0,4.0,1.0,,4.0,10.0,142.0,,3.0,,,35.0,39.0,7.0,11.0,4.0,4.0,,8.0,4.0,0.0,0.0,,,2.0
442029,4,2012-09-15 15:00:00,"Emirates Stadium, London",60097,Away,Southampton,Arsenal,1,6,L,1,4,0,0,1.0,10.0,3.0,5.0,2.0,1.0,1.0,1.0,,,5.0,2.0,18.0,56.0,585.0,503.0,50.0,16.0,27.0,20.0,16.0,29.0,9.0,6.0,1.0,1.0,10.0,16.0,120.0,5.0,6.0,,2.0,39.0,48.0,6.0,10.0,3.0,3.0,,7.0,3.0,0.0,0.0,,,
442043,5,2012-09-22 15:00:00,"St. Mary's Stadium, Southampton",30713,Home,Southampton,Aston Villa,4,1,W,0,1,0,0,4.0,16.0,7.0,9.0,,1.0,2.0,,,3.0,14.0,6.0,32.0,80.0,492.0,375.0,60.4,,25.0,21.0,21.0,39.0,21.0,2.0,1.0,,3.0,12.0,194.0,,1.0,,,75.0,48.0,26.0,19.0,1.0,1.0,,6.0,14.0,0.0,0.0,1.0,1.0,5.0
442051,6,2012-09-29 15:00:00,"Goodison Park, Liverpool",37922,Away,Southampton,Everton,1,3,L,1,3,0,0,1.0,10.0,5.0,5.0,,3.0,1.0,2.0,,1.0,9.0,5.0,25.0,70.0,441.0,346.0,47.6,,26.0,19.0,14.0,33.0,20.0,5.0,,,7.0,14.0,162.0,,3.0,,,48.0,36.0,14.0,7.0,3.0,3.0,,7.0,3.0,0.0,0.0,,,2.0
442063,7,2012-10-07 13:30:00,"St. Mary's Stadium, Southampton",28004,Home,Southampton,Fulham,2,2,D,1,0,0,0,2.0,14.0,4.0,6.0,4.0,1.0,,1.0,1.0,2.0,12.0,7.0,21.0,69.0,365.0,271.0,41.9,,22.0,15.0,17.0,43.0,20.0,4.0,2.0,,4.0,7.0,168.0,,2.0,,1.0,46.0,41.0,15.0,12.0,8.0,8.0,2.0,14.0,7.0,0.0,0.0,,,
442078,8,2012-10-20 15:00:00,"Boleyn Ground, London",34925,Away,Southampton,West Ham,1,4,L,0,0,0,0,1.0,11.0,2.0,8.0,1.0,,,,,1.0,7.0,1.0,17.0,55.0,472.0,384.0,61.3,,18.0,15.0,11.0,28.0,19.0,4.0,1.0,,3.0,19.0,164.0,,4.0,,,50.0,54.0,18.0,16.0,3.0,3.0,,13.0,11.0,0.0,0.0,,,6.0
442086,9,2012-10-28 15:00:00,"St. Mary's Stadium, Southampton",31944,Home,Southampton,Spurs,1,2,L,0,2,0,0,1.0,15.0,2.0,6.0,7.0,1.0,1.0,1.0,,,10.0,6.0,31.0,84.0,473.0,386.0,52.3,,19.0,17.0,15.0,14.0,9.0,2.0,1.0,2.0,7.0,10.0,148.0,,2.0,,,48.0,54.0,17.0,18.0,2.0,2.0,2.0,15.0,9.0,0.0,0.0,,,3.0
442097,10,2012-11-05 20:00:00,"The Hawthorns, West Bromwich",25635,Away,Southampton,West Brom,0,2,L,0,1,0,0,,10.0,3.0,5.0,2.0,1.0,,1.0,1.0,,7.0,3.0,21.0,70.0,501.0,413.0,56.5,,23.0,16.0,15.0,21.0,14.0,4.0,,,4.0,12.0,154.0,,2.0,,,51.0,55.0,19.0,19.0,6.0,6.0,,11.0,7.0,0.0,0.0,,,3.0
442106,11,2012-11-10 15:00:00,"St. Mary's Stadium, Southampton",30501,Home,Southampton,Swansea,1,1,D,0,0,0,0,1.0,16.0,4.0,7.0,5.0,1.0,1.0,,,1.0,11.0,7.0,31.0,68.0,449.0,356.0,48.4,,19.0,14.0,21.0,17.0,8.0,1.0,,2.0,3.0,9.0,160.0,,1.0,,,51.0,46.0,15.0,17.0,10.0,10.0,1.0,13.0,11.0,0.0,0.0,,,2.0
442115,12,2012-11-17 15:00:00,"MATRADE Loftus Road, London",18174,Away,Southampton,QPR,3,1,W,2,0,0,0,3.0,20.0,10.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,17.0,12.0,31.0,88.0,467.0,361.0,53.2,,28.0,21.0,19.0,27.0,15.0,1.0,,1.0,9.0,22.0,196.0,,1.0,,,64.0,66.0,21.0,17.0,13.0,13.0,1.0,8.0,12.0,0.0,0.0,,,1.0
442123,13,2012-11-25 15:00:00,"St. Mary's Stadium, Southampton",31410,Home,Southampton,Newcastle,2,0,W,1,0,0,0,2.0,18.0,8.0,8.0,2.0,4.0,2.0,3.0,3.0,1.0,12.0,7.0,13.0,65.0,339.0,221.0,49.1,,31.0,23.0,12.0,49.0,28.0,1.0,1.0,,7.0,20.0,199.0,,,1.0,,70.0,62.0,22.0,15.0,4.0,4.0,,12.0,12.0,0.0,0.0,,,2.0
442131,14,2012-11-28 19:45:00,"St. Mary's Stadium, Southampton",29325,Home,Southampton,Norwich,1,1,D,1,1,0,0,1.0,10.0,2.0,6.0,2.0,,1.0,,,,7.0,2.0,30.0,77.0,498.0,387.0,57.8,,26.0,21.0,17.0,30.0,16.0,3.0,1.0,1.0,4.0,9.0,187.0,,1.0,,,51.0,47.0,16.0,16.0,3.0,3.0,2.0,11.0,7.0,0.0,0.0,,,2.0
442141,15,2012-12-01 15:00:00,"Anfield, Liverpool",44525,Away,Southampton,Liverpool,0,1,L,0,1,0,0,,9.0,1.0,6.0,2.0,,,,,,7.0,3.0,17.0,50.0,302.0,218.0,36.1,,34.0,22.0,20.0,37.0,24.0,4.0,2.0,,6.0,11.0,158.0,,1.0,,,53.0,48.0,4.0,15.0,4.0,4.0,1.0,9.0,10.0,0.0,0.0,,,
442154,16,2012-12-08 15:00:00,"St. Mary's Stadium, Southampton",29331,Home,Southampton,Reading,1,0,W,0,0,0,0,1.0,18.0,5.0,10.0,3.0,2.0,,3.0,,1.0,13.0,8.0,31.0,68.0,465.0,363.0,65.1,,22.0,15.0,16.0,31.0,20.0,,1.0,,4.0,9.0,175.0,,,1.0,,55.0,42.0,20.0,12.0,7.0,7.0,,12.0,12.0,0.0,0.0,,,2.0
442159,17,2013-01-16 19:45:00,"Stamford Bridge, London",38484,Away,Southampton,Chelsea,2,2,D,0,2,0,0,2.0,6.0,2.0,3.0,1.0,1.0,,1.0,,2.0,5.0,3.0,18.0,79.0,400.0,321.0,41.4,,21.0,20.0,17.0,44.0,16.0,6.0,,,6.0,9.0,166.0,,2.0,,,43.0,43.0,7.0,13.0,3.0,3.0,,11.0,10.0,0.0,0.0,,,3.0
442173,18,2012-12-22 15:00:00,"St. Mary's Stadium, Southampton",31275,Home,Southampton,Sunderland,0,1,L,0,1,0,0,,12.0,2.0,5.0,5.0,,,,,,10.0,6.0,29.0,80.0,444.0,338.0,57.6,,10.0,6.0,22.0,20.0,11.0,2.0,,,8.0,10.0,182.0,,1.0,,,58.0,52.0,22.0,16.0,8.0,8.0,1.0,13.0,15.0,0.0,0.0,,,2.0
442182,19,2012-12-26 15:00:00,"Craven Cottage, London",25700,Away,Southampton,Fulham,1,1,D,0,1,0,0,1.0,8.0,3.0,4.0,1.0,2.0,1.0,2.0,,,6.0,3.0,23.0,69.0,400.0,302.0,49.4,,17.0,12.0,30.0,43.0,27.0,,2.0,1.0,3.0,12.0,187.0,,1.0,,,63.0,45.0,25.0,11.0,5.0,5.0,,12.0,13.0,0.0,0.0,1.0,1.0,3.0
442197,20,2012-12-29 15:00:00,"bet365 Stadium, Stoke",26391,Away,Southampton,Stoke,3,3,D,3,1,0,1,3.0,8.0,5.0,1.0,2.0,3.0,2.0,3.0,,1.0,6.0,6.0,19.0,85.0,284.0,158.0,45.1,,21.0,15.0,18.0,68.0,44.0,4.0,,,5.0,12.0,210.0,,3.0,,,51.0,68.0,18.0,39.0,4.0,4.0,,9.0,6.0,0.0,0.0,,,4.0
442203,21,2013-01-01 17:30:00,"St. Mary's Stadium, Southampton",31743,Home,Southampton,Arsenal,1,1,D,1,1,0,0,1.0,9.0,5.0,2.0,2.0,,,,,,7.0,5.0,28.0,71.0,422.0,322.0,44.1,26.0,24.0,19.0,18.0,30.0,14.0,3.0,1.0,,13.0,16.0,173.0,1.0,1.0,,1.0,57.0,64.0,15.0,15.0,3.0,3.0,,9.0,6.0,0.0,0.0,,,4.0
442210,22,2013-01-12 15:00:00,"Villa Park, Birmingham",32500,Away,Southampton,Aston Villa,1,0,W,1,0,0,0,1.0,15.0,4.0,8.0,3.0,,1.0,,1.0,,12.0,5.0,22.0,82.0,340.0,245.0,49.0,,15.0,14.0,20.0,58.0,33.0,5.0,3.0,,11.0,14.0,192.0,,,1.0,,49.0,70.0,17.0,33.0,5.0,5.0,,6.0,10.0,0.0,0.0,1.0,1.0,1.0
442223,23,2013-01-21 20:00:00,"St. Mary's Stadium, Southampton",28359,Home,Southampton,Everton,0,0,D,0,0,0,0,,16.0,4.0,4.0,8.0,3.0,,3.0,1.0,,11.0,9.0,26.0,67.0,450.0,341.0,53.4,,21.0,16.0,24.0,40.0,20.0,2.0,,,5.0,15.0,191.0,,,1.0,,59.0,55.0,20.0,16.0,10.0,10.0,,14.0,11.0,0.0,0.0,,,1.0
442231,24,2013-01-30 20:00:00,"Old Trafford, Manchester",75600,Away,Southampton,Man Utd,1,2,L,1,2,0,0,1.0,20.0,4.0,9.0,7.0,,1.0,,,,6.0,2.0,22.0,84.0,536.0,425.0,57.3,,21.0,16.0,14.0,13.0,8.0,1.0,,,9.0,12.0,170.0,,2.0,,,47.0,55.0,10.0,19.0,8.0,8.0,,11.0,10.0,0.0,0.0,,,1.0
442248,25,2013-02-02 15:00:00,"DW Stadium, Wigan",18598,Away,Southampton,Wigan,2,2,D,0,1,0,0,2.0,17.0,2.0,9.0,6.0,3.0,2.0,1.0,1.0,2.0,12.0,6.0,32.0,81.0,471.0,375.0,54.6,,23.0,23.0,34.0,30.0,19.0,2.0,1.0,,5.0,14.0,188.0,,2.0,,,56.0,55.0,14.0,10.0,5.0,5.0,,17.0,7.0,0.0,0.0,,,2.0
442254,26,2013-02-09 17:30:00,"St. Mary's Stadium, Southampton",31738,Home,Southampton,Man City,3,1,W,2,1,0,0,3.0,15.0,4.0,7.0,4.0,1.0,2.0,1.0,,,12.0,6.0,24.0,76.0,410.0,295.0,44.3,,24.0,21.0,24.0,54.0,33.0,3.0,,,6.0,10.0,196.0,,1.0,,,73.0,54.0,27.0,17.0,6.0,6.0,1.0,12.0,12.0,0.0,0.0,,,6.0
442263,27,2013-02-24 13:30:00,"St. James' Park, Newcastle",52259,Away,Southampton,Newcastle,2,4,L,1,2,0,0,2.0,11.0,3.0,5.0,3.0,1.0,1.0,,,2.0,9.0,5.0,17.0,64.0,449.0,357.0,58.6,,27.0,18.0,23.0,40.0,23.0,4.0,1.0,,8.0,13.0,165.0,,4.0,,1.0,63.0,66.0,17.0,25.0,3.0,3.0,,15.0,13.0,0.0,0.0,,,3.0
442273,28,2013-03-02 15:00:00,"St. Mary's Stadium, Southampton",31728,Home,Southampton,QPR,1,2,L,1,1,0,0,1.0,21.0,7.0,8.0,6.0,,1.0,,,,15.0,7.0,37.0,81.0,562.0,449.0,67.0,,22.0,18.0,33.0,25.0,15.0,2.0,,,9.0,8.0,183.0,,2.0,,,63.0,53.0,17.0,23.0,6.0,6.0,,7.0,15.0,0.0,0.0,,,3.0
442284,29,2013-03-09 15:00:00,"Carrow Road, Norwich",26783,Away,Southampton,Norwich,0,0,D,0,0,0,0,,15.0,5.0,7.0,3.0,1.0,,2.0,,,10.0,5.0,30.0,65.0,413.0,311.0,59.1,,23.0,17.0,23.0,42.0,22.0,2.0,,,5.0,13.0,188.0,,,1.0,,62.0,52.0,25.0,16.0,7.0,7.0,2.0,11.0,9.0,0.0,0.0,,,2.0
442293,30,2013-03-16 15:00:00,"St. Mary's Stadium, Southampton",32070,Home,Southampton,Liverpool,3,1,W,2,1,0,0,3.0,18.0,11.0,5.0,2.0,2.0,1.0,4.0,,1.0,10.0,7.0,24.0,69.0,386.0,279.0,47.9,,15.0,11.0,21.0,27.0,14.0,3.0,1.0,,8.0,11.0,192.0,,1.0,,,44.0,50.0,9.0,10.0,7.0,7.0,,12.0,10.0,0.0,0.0,,,
442304,31,2013-03-30 15:00:00,"St. Mary's Stadium, Southampton",31779,Home,Southampton,Chelsea,2,1,W,2,1,0,0,2.0,12.0,4.0,5.0,3.0,1.0,1.0,,,1.0,9.0,5.0,15.0,70.0,438.0,337.0,50.8,,20.0,16.0,21.0,33.0,16.0,2.0,,,10.0,9.0,183.0,,1.0,,,67.0,61.0,32.0,20.0,7.0,7.0,,13.0,6.0,0.0,0.0,,,3.0
442315,32,2013-04-06 12:45:00,"Select Car Leasing Stadium, Reading",24108,Away,Southampton,Reading,2,0,W,1,0,0,0,2.0,13.0,4.0,8.0,1.0,3.0,2.0,3.0,1.0,2.0,11.0,4.0,18.0,66.0,520.0,393.0,60.6,,22.0,16.0,26.0,50.0,31.0,2.0,,,4.0,15.0,222.0,,,1.0,,61.0,64.0,30.0,22.0,4.0,4.0,,11.0,5.0,0.0,0.0,,,6.0
442326,33,2013-04-13 15:00:00,"St. Mary's Stadium, Southampton",31984,Home,Southampton,West Ham,1,1,D,0,0,0,0,1.0,19.0,5.0,3.0,11.0,1.0,,1.0,1.0,,12.0,10.0,21.0,51.0,429.0,343.0,61.2,,23.0,16.0,21.0,39.0,21.0,3.0,,,5.0,10.0,161.0,,1.0,,,65.0,38.0,14.0,9.0,7.0,7.0,1.0,12.0,17.0,0.0,0.0,,,3.0
442335,34,2013-04-20 15:00:00,"Swansea.com Stadium, Swansea",20561,Away,Southampton,Swansea,0,0,D,0,0,0,0,,9.0,4.0,3.0,2.0,,,,,,5.0,4.0,18.0,64.0,426.0,318.0,45.3,,22.0,16.0,36.0,25.0,12.0,6.0,1.0,,6.0,18.0,181.0,,,1.0,,65.0,60.0,23.0,18.0,2.0,2.0,1.0,13.0,12.0,0.0,0.0,,,
442346,35,2013-04-27 15:00:00,"St. Mary's Stadium, Southampton",31946,Home,Southampton,West Brom,0,3,L,0,1,2,1,,17.0,3.0,12.0,2.0,1.0,,1.0,1.0,,12.0,4.0,25.0,46.0,450.0,368.0,61.7,,14.0,9.0,34.0,24.0,17.0,1.0,,1.0,7.0,12.0,154.0,,3.0,,,51.0,46.0,16.0,14.0,7.0,7.0,,9.0,11.0,0.0,0.0,,,2.0
442356,36,2013-05-04 15:00:00,"White Hart Lane, London",36190,Away,Southampton,Spurs,0,1,L,0,0,0,0,,8.0,3.0,3.0,2.0,2.0,,2.0,1.0,,6.0,4.0,18.0,65.0,407.0,306.0,50.5,,21.0,16.0,23.0,30.0,20.0,2.0,,,3.0,11.0,170.0,,1.0,,,44.0,44.0,7.0,13.0,5.0,5.0,1.0,10.0,9.0,0.0,0.0,,,2.0
442368,37,2013-05-12 15:00:00,"Stadium of Light, Sunderland",41988,Away,Southampton,Sunderland,1,1,D,0,0,0,0,1.0,17.0,8.0,3.0,6.0,2.0,1.0,2.0,,,10.0,9.0,21.0,62.0,510.0,381.0,64.0,,14.0,12.0,16.0,32.0,21.0,2.0,,,4.0,12.0,212.0,,1.0,,,47.0,58.0,15.0,20.0,10.0,10.0,,10.0,9.0,0.0,0.0,,,1.0
442373,38,2013-05-19 16:00:00,"St. Mary's Stadium, Southampton",31539,Home,Southampton,Stoke,1,1,D,0,0,0,0,1.0,12.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,,10.0,7.0,27.0,88.0,522.0,436.0,63.0,,20.0,18.0,4.0,31.0,16.0,,,,5.0,15.0,160.0,,1.0,,,43.0,53.0,7.0,22.0,3.0,3.0,,10.0,7.0,0.0,0.0,,,3.0
