matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
855319,15,2016-12-11 14:15:00,"St. Mary's Stadium, Southampton",28976,Home,Southampton,Boro,1,0,W,0,0,0,0,1.0,14.0,3.0,6.0,5.0,1.0,,1.0,,1.0,11.0,6.0,30.0,64.0,510.0,396.0,55.1,23.0,11.0,7.0,19.0,20.0,20.0,18.0,4.0,1.0,,8.0,18.0,172.0,1.0,,1.0,52.0,62.0,19.0,17.0,4.0,4.0,,14.0,12.0,0.0,0.0,,,3.0
855330,16,2016-12-14 20:00:00,"bet365 Stadium, Stoke",27002,Away,Southampton,Stoke,0,0,D,0,0,0,1,,15.0,4.0,7.0,4.0,1.0,,1.0,,,12.0,4.0,58.0,71.0,560.0,492.0,71.7,35.0,19.0,10.0,11.0,17.0,17.0,8.0,1.0,1.0,,7.0,13.0,145.0,3.0,,1.0,49.0,49.0,12.0,17.0,11.0,11.0,1.0,10.0,9.0,0.0,0.0,,,2.0
855332,17,2016-12-18 13:30:00,"Vitality Stadium, Bournemouth",11113,Away,Southampton,Bournemouth,3,1,W,1,1,0,0,3.0,14.0,8.0,4.0,2.0,1.0,1.0,,,3.0,10.0,7.0,31.0,67.0,519.0,424.0,53.1,27.0,25.0,18.0,8.0,22.0,22.0,22.0,3.0,1.0,,12.0,11.0,155.0,4.0,1.0,,59.0,63.0,18.0,18.0,4.0,4.0,,12.0,6.0,0.0,0.0,,,2.0
855349,18,2016-12-28 19:45:00,"St. Mary's Stadium, Southampton",31853,Home,Southampton,Spurs,1,4,L,1,1,1,0,1.0,9.0,2.0,3.0,4.0,,,,,1.0,6.0,3.0,28.0,41.0,319.0,221.0,34.3,9.0,28.0,20.0,11.0,23.0,23.0,17.0,5.0,,,8.0,20.0,160.0,1.0,4.0,,62.0,54.0,14.0,10.0,2.0,2.0,3.0,7.0,15.0,0.0,0.0,,,2.0
855359,19,2016-12-31 15:00:00,"St. Mary's Stadium, Southampton",30975,Home,Southampton,West Brom,1,2,L,1,1,1,0,1.0,10.0,1.0,7.0,2.0,,,,1.0,1.0,7.0,3.0,43.0,61.0,572.0,475.0,67.8,18.0,22.0,17.0,7.0,29.0,29.0,24.0,1.0,,,9.0,15.0,179.0,1.0,2.0,,73.0,57.0,24.0,16.0,8.0,8.0,2.0,13.0,17.0,0.0,0.0,,,1.0
855364,20,2017-01-02 15:00:00,"Goodison Park, Liverpool",38891,Away,Southampton,Everton,0,3,L,0,0,0,0,,12.0,3.0,6.0,3.0,1.0,,1.0,,,8.0,3.0,26.0,51.0,403.0,297.0,46.0,17.0,24.0,17.0,21.0,34.0,34.0,20.0,6.0,1.0,1.0,11.0,16.0,178.0,3.0,3.0,,51.0,67.0,14.0,20.0,8.0,8.0,,14.0,5.0,0.0,0.0,,,2.0
855372,21,2017-01-14 15:00:00,"Turf Moor, Burnley",20254,Away,Southampton,Burnley,0,1,L,0,0,0,0,,20.0,5.0,7.0,8.0,,,,,,14.0,7.0,46.0,53.0,405.0,317.0,59.1,28.0,13.0,9.0,16.0,41.0,41.0,17.0,2.0,,,7.0,10.0,157.0,2.0,1.0,,66.0,53.0,32.0,22.0,7.0,7.0,1.0,14.0,14.0,0.0,0.0,,,2.0
855389,22,2017-01-22 12:00:00,"St. Mary's Stadium, Southampton",30548,Home,Southampton,Leicester,3,0,W,2,0,0,0,3.0,20.0,7.0,10.0,3.0,,2.0,1.0,,1.0,13.0,6.0,35.0,63.0,500.0,362.0,60.1,31.0,12.0,9.0,16.0,21.0,21.0,33.0,2.0,,,12.0,13.0,205.0,2.0,,1.0,61.0,68.0,35.0,32.0,7.0,7.0,1.0,8.0,10.0,0.0,0.0,1.0,1.0,3.0
855398,23,2017-01-31 19:45:00,"Swansea.com Stadium, Swansea",20359,Away,Southampton,Swansea,1,2,L,0,1,0,0,1.0,10.0,2.0,5.0,3.0,1.0,1.0,,,1.0,9.0,5.0,35.0,70.0,553.0,469.0,56.9,23.0,18.0,9.0,4.0,17.0,17.0,14.0,3.0,,,4.0,7.0,137.0,3.0,2.0,,60.0,57.0,19.0,23.0,4.0,4.0,1.0,19.0,10.0,0.0,0.0,,,1.0
855408,24,2017-02-04 15:00:00,"St. Mary's Stadium, Southampton",31891,Home,Southampton,West Ham,1,3,L,1,2,0,0,1.0,21.0,7.0,11.0,3.0,,,1.0,,1.0,12.0,6.0,28.0,61.0,475.0,389.0,55.1,21.0,15.0,11.0,13.0,19.0,19.0,20.0,1.0,1.0,,5.0,9.0,132.0,1.0,3.0,,54.0,55.0,14.0,24.0,3.0,3.0,,12.0,15.0,0.0,0.0,,,2.0
855419,25,2017-02-11 15:00:00,"Stadium of Light, Sunderland",39931,Away,Southampton,Sunderland,4,0,W,2,0,0,0,4.0,15.0,8.0,4.0,3.0,3.0,1.0,2.0,,3.0,14.0,11.0,30.0,65.0,524.0,437.0,53.8,25.0,23.0,18.0,20.0,22.0,22.0,16.0,4.0,,,7.0,13.0,128.0,1.0,,1.0,49.0,55.0,9.0,18.0,2.0,2.0,,15.0,11.0,0.0,0.0,,,2.0
855428,26,2017-05-10 19:45:00,"St. Mary's Stadium, Southampton",31474,Home,Southampton,Arsenal,0,2,L,0,0,0,0,,14.0,3.0,8.0,3.0,2.0,,3.0,,,12.0,5.0,34.0,54.0,433.0,350.0,47.0,22.0,10.0,6.0,16.0,24.0,24.0,17.0,3.0,,,10.0,13.0,144.0,2.0,2.0,,38.0,52.0,14.0,19.0,5.0,5.0,1.0,8.0,5.0,0.0,0.0,,,2.0
855439,27,2017-03-04 15:00:00,"Vicarage Road, Watford",20670,Away,Southampton,Watford,4,3,W,2,1,0,0,4.0,20.0,11.0,4.0,5.0,,1.0,,,2.0,15.0,13.0,29.0,67.0,446.0,338.0,62.2,27.0,12.0,11.0,8.0,49.0,49.0,23.0,5.0,1.0,,8.0,20.0,168.0,1.0,3.0,,56.0,66.0,18.0,27.0,5.0,5.0,1.0,9.0,15.0,0.0,0.0,,,2.0
855451,28,2017-05-17 19:45:00,"St. Mary's Stadium, Southampton",31425,Home,Southampton,Man Utd,0,0,D,0,0,0,0,,17.0,6.0,7.0,4.0,,,1.0,,,11.0,7.0,31.0,56.0,484.0,395.0,52.8,30.0,12.0,9.0,9.0,11.0,11.0,24.0,2.0,1.0,,6.0,7.0,133.0,1.0,,1.0,47.0,33.0,14.0,11.0,7.0,7.0,2.0,7.0,9.0,0.0,0.0,1.0,,
855459,29,2017-03-19 14:15:00,"White Hart Lane, London",31697,Away,Southampton,Spurs,1,2,L,0,2,0,0,1.0,8.0,3.0,4.0,1.0,1.0,,1.0,,1.0,8.0,4.0,25.0,62.0,443.0,332.0,49.5,16.0,21.0,12.0,11.0,29.0,29.0,26.0,4.0,,,9.0,11.0,162.0,4.0,2.0,,52.0,44.0,13.0,9.0,1.0,1.0,1.0,13.0,12.0,0.0,0.0,,,7.0
855469,30,2017-04-01 17:30:00,"St. Mary's Stadium, Southampton",31847,Home,Southampton,Bournemouth,0,0,D,0,0,0,0,,14.0,4.0,8.0,2.0,,,,1.0,,11.0,5.0,28.0,65.0,554.0,459.0,61.3,19.0,9.0,8.0,12.0,21.0,21.0,19.0,3.0,,,3.0,11.0,137.0,2.0,,1.0,48.0,50.0,20.0,19.0,6.0,6.0,,14.0,8.0,0.0,0.0,,,4.0
855481,31,2017-04-05 19:45:00,"St. Mary's Stadium, Southampton",29968,Home,Southampton,Crystal Palace,3,1,W,1,1,0,0,3.0,25.0,9.0,12.0,4.0,5.0,2.0,3.0,1.0,3.0,18.0,10.0,44.0,63.0,401.0,330.0,61.5,42.0,11.0,5.0,8.0,22.0,22.0,18.0,8.0,,,7.0,13.0,134.0,2.0,1.0,,41.0,65.0,14.0,26.0,11.0,11.0,1.0,16.0,10.0,0.0,0.0,,,1.0
855490,32,2017-04-08 15:00:00,"The Hawthorns, West Bromwich",24697,Away,Southampton,West Brom,1,0,W,1,0,0,0,1.0,10.0,3.0,3.0,4.0,1.0,,1.0,,1.0,8.0,6.0,26.0,65.0,549.0,448.0,58.1,17.0,21.0,14.0,23.0,34.0,34.0,15.0,4.0,,,8.0,10.0,140.0,6.0,,1.0,55.0,48.0,22.0,18.0,3.0,3.0,,12.0,11.0,0.0,0.0,,,
855496,33,2017-04-15 17:30:00,"St. Mary's Stadium, Southampton",31850,Home,Southampton,Man City,0,3,L,0,0,0,0,,8.0,1.0,4.0,3.0,2.0,,2.0,,,6.0,3.0,22.0,47.0,434.0,344.0,41.1,20.0,21.0,12.0,19.0,17.0,17.0,22.0,6.0,,1.0,9.0,6.0,129.0,2.0,3.0,,47.0,38.0,10.0,7.0,4.0,4.0,1.0,9.0,7.0,0.0,0.0,,,
855505,34,2017-04-25 19:45:00,"Stamford Bridge, London",41168,Away,Southampton,Chelsea,2,4,L,1,2,0,0,2.0,12.0,4.0,4.0,4.0,,1.0,,,1.0,6.0,4.0,29.0,46.0,509.0,427.0,52.2,24.0,10.0,7.0,15.0,19.0,19.0,21.0,5.0,1.0,,9.0,8.0,138.0,3.0,4.0,,36.0,49.0,7.0,16.0,7.0,7.0,1.0,9.0,13.0,0.0,0.0,,,2.0
855516,35,2017-04-29 15:00:00,"St. Mary's Stadium, Southampton",31120,Home,Southampton,Hull,0,0,D,0,0,0,0,,11.0,2.0,3.0,6.0,,,1.0,,,4.0,4.0,28.0,55.0,431.0,331.0,51.9,26.0,19.0,15.0,7.0,27.0,27.0,21.0,5.0,,,10.0,12.0,157.0,1.0,,1.0,54.0,55.0,12.0,18.0,6.0,6.0,,9.0,13.0,0.0,0.0,1.0,,2.0
855528,36,2017-05-07 13:30:00,"Anfield, Liverpool",53159,Away,Southampton,Liverpool,0,0,D,0,0,0,0,,4.0,,3.0,1.0,,,,,,2.0,1.0,23.0,45.0,318.0,206.0,35.1,11.0,22.0,17.0,14.0,33.0,33.0,14.0,5.0,1.0,,12.0,10.0,168.0,8.0,,1.0,46.0,45.0,13.0,17.0,6.0,6.0,1.0,4.0,8.0,0.0,0.0,,,3.0
855536,37,2017-05-13 15:00:00,"Riverside Stadium, Middlesbrough",28203,Away,Southampton,Boro,2,1,W,1,0,0,0,2.0,14.0,4.0,6.0,4.0,,,1.0,1.0,2.0,7.0,3.0,31.0,60.0,522.0,439.0,58.2,19.0,12.0,9.0,9.0,22.0,22.0,18.0,6.0,,,10.0,7.0,125.0,2.0,1.0,,60.0,51.0,27.0,21.0,3.0,3.0,2.0,11.0,18.0,0.0,0.0,1.0,,
855549,38,2017-05-21 15:00:00,"St. Mary's Stadium, Southampton",31286,Home,Southampton,Stoke,0,1,L,0,0,0,0,,15.0,6.0,4.0,5.0,1.0,,1.0,1.0,,8.0,6.0,34.0,70.0,512.0,431.0,61.0,36.0,11.0,8.0,11.0,21.0,21.0,12.0,6.0,,,5.0,11.0,136.0,1.0,1.0,,39.0,56.0,14.0,23.0,4.0,4.0,3.0,12.0,10.0,0.0,0.0,,,3.0
