matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
755306,1,2014-08-17 13:30:00,"Anfield, Liverpool",44736,Away,Southampton,Liverpool,1,2,L,0,1,0,0,1.0,12.0,6.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,9.0,7.0,19.0,57.0,450.0,345.0,43.9,,35.0,23.0,19.0,14.0,14.0,13.0,2.0,,,15.0,12.0,169.0,3.0,2.0,,67.0,64.0,14.0,23.0,6.0,6.0,,11.0,8.0,0.0,0.0,,,2.0
755319,2,2014-08-23 15:00:00,"St. Mary's Stadium, Southampton",27598,Home,Southampton,West Brom,0,0,D,0,0,0,0,,9.0,2.0,5.0,2.0,,,,1.0,,8.0,4.0,17.0,77.0,507.0,412.0,57.6,,22.0,16.0,14.0,13.0,13.0,16.0,2.0,,,5.0,15.0,148.0,2.0,,1.0,54.0,45.0,15.0,9.0,1.0,1.0,,14.0,15.0,0.0,0.0,,,1.0
755332,3,2014-08-30 15:00:00,"Boleyn Ground, London",34907,Away,Southampton,West Ham,3,1,W,1,1,0,0,3.0,18.0,8.0,4.0,6.0,,1.0,,,1.0,14.0,11.0,16.0,65.0,576.0,496.0,63.6,,24.0,20.0,9.0,25.0,25.0,18.0,1.0,,,2.0,13.0,141.0,1.0,1.0,,50.0,51.0,15.0,13.0,9.0,9.0,3.0,13.0,11.0,0.0,0.0,,,2.0
755339,4,2014-09-13 15:00:00,"St. Mary's Stadium, Southampton",29678,Home,Southampton,Newcastle,4,0,W,2,0,0,0,4.0,10.0,7.0,3.0,,2.0,3.0,,,3.0,8.0,6.0,9.0,62.0,552.0,462.0,50.3,,29.0,21.0,18.0,19.0,19.0,18.0,2.0,,,8.0,10.0,132.0,4.0,,1.0,52.0,44.0,13.0,9.0,5.0,5.0,,16.0,7.0,0.0,0.0,,,3.0
755350,5,2014-09-20 15:00:00,"Swansea.com Stadium, Swansea",20596,Away,Southampton,Swansea,1,0,W,0,0,0,1,1.0,11.0,4.0,5.0,2.0,,,,,1.0,10.0,5.0,28.0,76.0,529.0,454.0,56.0,,16.0,12.0,17.0,13.0,13.0,14.0,2.0,,,7.0,4.0,128.0,1.0,,1.0,39.0,39.0,12.0,11.0,4.0,4.0,,15.0,11.0,0.0,0.0,,,2.0
755359,6,2014-09-27 15:00:00,"St. Mary's Stadium, Southampton",30504,Home,Southampton,QPR,2,1,W,0,0,0,0,2.0,19.0,9.0,6.0,4.0,1.0,,3.0,3.0,2.0,13.0,10.0,20.0,61.0,483.0,382.0,55.4,,20.0,16.0,15.0,16.0,16.0,16.0,,,,9.0,9.0,154.0,1.0,1.0,,67.0,51.0,30.0,18.0,6.0,6.0,,12.0,9.0,0.0,0.0,,,4.0
755371,7,2014-10-05 14:05:00,"White Hart Lane, London",35564,Away,Southampton,Spurs,0,1,L,0,1,0,0,,7.0,3.0,1.0,3.0,3.0,,3.0,,,5.0,3.0,21.0,66.0,438.0,339.0,53.8,,33.0,18.0,8.0,33.0,33.0,17.0,3.0,,,9.0,18.0,157.0,2.0,1.0,,58.0,54.0,10.0,16.0,5.0,5.0,,9.0,15.0,0.0,0.0,,,2.0
755380,8,2014-10-18 15:00:00,"St. Mary's Stadium, Southampton",29615,Home,Southampton,Sunderland,8,0,W,3,0,0,0,8.0,21.0,10.0,9.0,2.0,5.0,3.0,2.0,,4.0,19.0,11.0,26.0,51.0,472.0,388.0,52.6,,20.0,15.0,16.0,32.0,32.0,21.0,3.0,,,4.0,5.0,129.0,2.0,,1.0,41.0,44.0,9.0,21.0,5.0,5.0,2.0,11.0,7.0,0.0,0.0,,,3.0
755387,9,2014-10-25 15:00:00,"St. Mary's Stadium, Southampton",30017,Home,Southampton,Stoke,1,0,W,1,0,0,0,1.0,20.0,2.0,14.0,4.0,,,,3.0,,16.0,4.0,11.0,64.0,561.0,478.0,61.2,,21.0,16.0,14.0,13.0,13.0,15.0,3.0,,,9.0,15.0,139.0,1.0,,1.0,51.0,66.0,15.0,28.0,6.0,6.0,2.0,10.0,11.0,0.0,0.0,,,1.0
755398,10,2014-11-01 15:00:00,"The MKM Stadium, Hull",22828,Away,Southampton,Hull,1,0,W,1,0,0,0,1.0,10.0,3.0,5.0,2.0,3.0,,3.0,,,9.0,4.0,10.0,71.0,544.0,423.0,52.8,,29.0,27.0,14.0,23.0,23.0,16.0,3.0,,,10.0,11.0,157.0,1.0,,1.0,58.0,45.0,20.0,14.0,4.0,4.0,,9.0,6.0,0.0,0.0,,,1.0
755407,11,2014-11-08 15:00:00,"St. Mary's Stadium, Southampton",31297,Home,Southampton,Leicester,2,0,W,0,0,0,0,2.0,18.0,6.0,6.0,6.0,1.0,1.0,,,2.0,12.0,7.0,22.0,67.0,579.0,485.0,64.4,,16.0,14.0,10.0,20.0,20.0,24.0,1.0,,,8.0,12.0,164.0,,,1.0,52.0,53.0,16.0,16.0,13.0,14.0,,10.0,12.0,0.0,0.0,,,6.0
755414,12,2014-11-24 20:00:00,"Villa Park, Birmingham",25311,Away,Southampton,Aston Villa,1,1,D,0,1,0,0,1.0,16.0,4.0,6.0,6.0,,,,,1.0,12.0,8.0,33.0,68.0,531.0,446.0,64.1,,10.0,7.0,20.0,19.0,19.0,16.0,4.0,,1.0,1.0,7.0,152.0,,1.0,,51.0,45.0,22.0,18.0,8.0,8.0,,17.0,15.0,0.0,0.0,,,2.0
755427,13,2014-11-30 13:30:00,"St. Mary's Stadium, Southampton",30919,Home,Southampton,Man City,0,3,L,0,0,0,1,,13.0,4.0,5.0,4.0,2.0,,2.0,,,9.0,4.0,18.0,64.0,468.0,389.0,52.1,,15.0,10.0,22.0,12.0,12.0,20.0,2.0,,,10.0,10.0,138.0,2.0,3.0,,44.0,52.0,10.0,14.0,8.0,8.0,,10.0,12.0,0.0,0.0,,,5.0
755433,14,2014-12-03 19:45:00,"Emirates Stadium, London",60025,Away,Southampton,Arsenal,0,1,L,0,0,0,0,,6.0,1.0,3.0,2.0,1.0,,1.0,,,6.0,3.0,13.0,63.0,382.0,289.0,41.4,,22.0,20.0,17.0,40.0,40.0,20.0,4.0,1.0,,14.0,20.0,154.0,7.0,1.0,,43.0,79.0,14.0,27.0,4.0,4.0,,14.0,6.0,0.0,0.0,,,1.0
755449,15,2014-12-08 20:00:00,"St. Mary's Stadium, Southampton",31420,Home,Southampton,Man Utd,1,2,L,1,1,0,0,1.0,15.0,4.0,8.0,3.0,1.0,1.0,2.0,,,12.0,6.0,28.0,77.0,510.0,407.0,51.9,,28.0,21.0,18.0,10.0,10.0,13.0,,,1.0,10.0,17.0,155.0,,2.0,,59.0,61.0,18.0,13.0,5.0,5.0,,12.0,8.0,0.0,0.0,,,4.0
755454,16,2014-12-13 15:00:00,"Turf Moor, Burnley",17287,Away,Southampton,Burnley,0,1,L,0,0,0,0,,15.0,4.0,10.0,1.0,1.0,,2.0,,,12.0,3.0,22.0,65.0,485.0,372.0,59.8,,16.0,12.0,10.0,16.0,16.0,31.0,2.0,,,10.0,11.0,170.0,2.0,1.0,,55.0,55.0,22.0,23.0,4.0,4.0,1.0,11.0,14.0,0.0,0.0,1.0,,2.0
755469,17,2014-12-20 15:00:00,"St. Mary's Stadium, Southampton",31475,Home,Southampton,Everton,3,0,W,1,0,0,0,3.0,11.0,3.0,6.0,2.0,4.0,1.0,3.0,,2.0,9.0,5.0,12.0,62.0,373.0,297.0,43.8,,38.0,31.0,21.0,27.0,27.0,15.0,2.0,,,16.0,8.0,125.0,4.0,,1.0,62.0,50.0,13.0,9.0,4.0,4.0,1.0,11.0,10.0,0.0,0.0,,,4.0
