matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
2210276,1,2021-08-14 12:30:00,"Old Trafford, Manchester",72732,Away,Leeds,Man Utd,1,5,L,0,1,0,0,1.0,10.0,3.0,6.0,1.0,2.0,,2.0,,1.0,7.0,3.0,21.0,42.0,438.0,343.0,51.4,11.0,23.0,13.0,14.0,14.0,14.0,21.0,3.0,,,12.0,3.0,137.0,3.0,5.0,,,51.0,38.0,9.0,11.0,4.0,4.0,3.0,9.0,10.0,0.0,0.0,,,3.0
2210285,2,2021-08-21 15:00:00,"Elland Road, Leeds",36293,Home,Leeds,Everton,2,2,D,1,1,0,0,2.0,17.0,4.0,6.0,7.0,1.0,1.0,,1.0,2.0,13.0,8.0,33.0,58.0,606.0,517.0,70.0,19.0,19.0,9.0,9.0,6.0,6.0,11.0,4.0,,,8.0,6.0,150.0,6.0,2.0,,,58.0,47.0,16.0,17.0,8.0,8.0,3.0,6.0,12.0,0.0,0.0,,,
2210293,3,2021-08-29 14:00:00,"Turf Moor, Burnley",18665,Away,Leeds,Burnley,1,1,D,0,0,0,0,1.0,12.0,2.0,5.0,5.0,1.0,1.0,1.0,,,9.0,5.0,32.0,65.0,521.0,426.0,64.1,24.0,17.0,10.0,8.0,16.0,16.0,20.0,3.0,,,8.0,13.0,167.0,2.0,1.0,,,54.0,72.0,18.0,32.0,5.0,5.0,1.0,9.0,12.0,0.0,0.0,,,2.0
2210306,4,2021-09-12 16:30:00,"Elland Road, Leeds",36507,Home,Leeds,Liverpool,0,3,L,0,1,1,0,,9.0,4.0,4.0,1.0,,,,,,7.0,3.0,25.0,37.0,404.0,328.0,44.1,21.0,16.0,8.0,10.0,17.0,17.0,17.0,15.0,,,9.0,4.0,128.0,5.0,3.0,,,37.0,34.0,7.0,8.0,2.0,2.0,1.0,9.0,7.0,0.0,0.0,,,2.0
2210316,5,2021-09-17 20:00:00,"St. James' Park, Newcastle",50407,Away,Leeds,Newcastle,1,1,D,1,1,0,0,1.0,22.0,9.0,9.0,4.0,,,1.0,,1.0,18.0,12.0,36.0,56.0,541.0,460.0,64.6,36.0,19.0,9.0,6.0,14.0,14.0,15.0,2.0,1.0,,7.0,8.0,136.0,6.0,1.0,,,48.0,49.0,9.0,14.0,5.0,5.0,1.0,11.0,9.0,0.0,0.0,,,1.0
2210326,6,2021-09-25 15:00:00,"Elland Road, Leeds",36417,Home,Leeds,West Ham,1,2,L,1,0,0,0,1.0,15.0,5.0,4.0,6.0,1.0,,1.0,1.0,1.0,11.0,9.0,27.0,44.0,414.0,336.0,53.5,27.0,16.0,9.0,4.0,16.0,16.0,10.0,5.0,,,7.0,5.0,124.0,5.0,2.0,,1.0,44.0,51.0,19.0,19.0,5.0,5.0,,10.0,5.0,0.0,0.0,,,2.0
2210335,7,2021-10-02 15:00:00,"Elland Road, Leeds",36261,Home,Leeds,Watford,1,0,W,1,0,0,0,1.0,20.0,4.0,10.0,6.0,,1.0,,1.0,,12.0,6.0,42.0,60.0,497.0,405.0,66.9,29.0,14.0,11.0,3.0,11.0,11.0,20.0,1.0,1.0,,3.0,9.0,159.0,1.0,,1.0,,49.0,46.0,11.0,14.0,6.0,6.0,2.0,10.0,15.0,0.0,0.0,,,
2210349,8,2021-10-16 15:00:00,"St. Mary's Stadium, Southampton",30506,Away,Leeds,Southampton,0,1,L,0,0,0,0,,3.0,,2.0,1.0,,,1.0,,,2.0,1.0,17.0,46.0,452.0,347.0,54.7,11.0,21.0,14.0,15.0,15.0,15.0,19.0,3.0,1.0,,17.0,14.0,158.0,3.0,1.0,,,61.0,73.0,14.0,20.0,1.0,1.0,,14.0,15.0,0.0,0.0,,,2.0
2210357,9,2021-10-23 15:00:00,"Elland Road, Leeds",36475,Home,Leeds,Wolves,1,1,D,0,1,0,0,1.0,18.0,4.0,9.0,5.0,1.0,1.0,1.0,,,13.0,7.0,38.0,54.0,494.0,402.0,63.0,39.0,25.0,15.0,14.0,12.0,12.0,16.0,2.0,1.0,,11.0,11.0,141.0,3.0,1.0,,,70.0,54.0,12.0,12.0,6.0,6.0,2.0,15.0,12.0,0.0,0.0,1.0,1.0,1.0
2210367,10,2021-10-31 14:00:00,"Carrow Road, Norwich",26913,Away,Leeds,Norwich,2,1,W,0,0,0,0,2.0,13.0,6.0,2.0,5.0,1.0,,1.0,,2.0,12.0,10.0,19.0,44.0,345.0,252.0,52.1,21.0,21.0,10.0,7.0,20.0,20.0,14.0,4.0,,,14.0,8.0,141.0,2.0,1.0,,,68.0,74.0,23.0,20.0,,,2.0,23.0,13.0,0.0,0.0,,,
2210377,11,2021-11-07 14:00:00,"Elland Road, Leeds",36478,Home,Leeds,Leicester,1,1,D,1,1,0,0,1.0,18.0,5.0,9.0,4.0,3.0,,3.0,1.0,,11.0,6.0,44.0,53.0,431.0,334.0,55.8,27.0,12.0,9.0,18.0,14.0,14.0,25.0,,1.0,,5.0,14.0,180.0,2.0,1.0,,,35.0,65.0,7.0,15.0,10.0,10.0,,12.0,5.0,0.0,0.0,,,1.0
2210388,12,2021-11-21 16:30:00,"Tottenham Hotspur Stadium, London",58989,Away,Leeds,Spurs,1,2,L,1,0,0,0,1.0,18.0,7.0,7.0,4.0,1.0,1.0,,1.0,1.0,12.0,7.0,22.0,43.0,521.0,430.0,56.8,24.0,20.0,13.0,14.0,19.0,19.0,13.0,6.0,,,12.0,7.0,149.0,2.0,2.0,,,56.0,63.0,12.0,21.0,8.0,8.0,,12.0,11.0,0.0,0.0,,,1.0
2210393,13,2021-11-27 17:30:00,"American Express Stadium, Falmer",31166,Away,Leeds,Brighton,0,0,D,0,0,0,0,,11.0,4.0,5.0,2.0,,,,,,8.0,5.0,17.0,51.0,379.0,266.0,43.5,19.0,28.0,14.0,15.0,18.0,18.0,18.0,2.0,1.0,,16.0,6.0,167.0,4.0,,1.0,,60.0,58.0,14.0,17.0,1.0,1.0,1.0,14.0,12.0,0.0,0.0,,,1.0
2210403,14,2021-11-30 20:15:00,"Elland Road, Leeds",35558,Home,Leeds,Crystal Palace,1,0,W,0,0,0,0,1.0,15.0,3.0,3.0,9.0,1.0,1.0,1.0,,,9.0,7.0,23.0,75.0,474.0,378.0,61.9,17.0,23.0,9.0,12.0,18.0,18.0,15.0,4.0,,,18.0,7.0,158.0,1.0,,1.0,,53.0,63.0,12.0,9.0,7.0,7.0,1.0,15.0,14.0,0.0,0.0,1.0,1.0,2.0
2210413,15,2021-12-05 14:00:00,"Elland Road, Leeds",35639,Home,Leeds,Brentford,2,2,D,1,0,0,0,2.0,13.0,6.0,4.0,3.0,2.0,2.0,,,2.0,12.0,8.0,36.0,66.0,510.0,407.0,63.1,21.0,18.0,11.0,16.0,18.0,18.0,16.0,4.0,,,9.0,11.0,170.0,1.0,2.0,,,52.0,57.0,18.0,19.0,5.0,5.0,3.0,11.0,8.0,0.0,0.0,,,7.0
2210425,16,2021-12-11 15:00:00,"Stamford Bridge, London",39959,Away,Leeds,Chelsea,2,3,L,1,1,0,0,2.0,12.0,5.0,1.0,6.0,1.0,2.0,,,1.0,7.0,6.0,16.0,39.0,304.0,223.0,42.2,16.0,23.0,11.0,9.0,13.0,13.0,21.0,4.0,,,8.0,10.0,132.0,3.0,3.0,,,50.0,57.0,8.0,16.0,2.0,2.0,1.0,15.0,9.0,0.0,0.0,1.0,1.0,4.0
2210440,17,2021-12-14 20:00:00,"Etihad Stadium, Manchester",52401,Away,Leeds,Man City,0,7,L,0,3,0,0,,6.0,3.0,2.0,1.0,,,,1.0,,4.0,3.0,12.0,21.0,338.0,273.0,35.8,10.0,15.0,8.0,7.0,13.0,13.0,18.0,7.0,2.0,1.0,17.0,9.0,98.0,8.0,7.0,,,31.0,46.0,4.0,8.0,2.0,2.0,,9.0,5.0,0.0,0.0,,,
2210443,18,2021-12-18 17:30:00,"Elland Road, Leeds",36166,Home,Leeds,Arsenal,1,4,L,0,3,0,0,1.0,9.0,2.0,6.0,1.0,1.0,1.0,1.0,,,6.0,2.0,20.0,35.0,405.0,312.0,50.9,16.0,14.0,4.0,9.0,15.0,15.0,17.0,5.0,1.0,1.0,6.0,9.0,136.0,8.0,4.0,,,37.0,41.0,6.0,11.0,1.0,1.0,,11.0,6.0,0.0,0.0,1.0,1.0,
2210454,19,2022-02-23 19:45:00,"Anfield, Liverpool",53018,Away,Leeds,Liverpool,0,6,L,0,3,0,0,,3.0,2.0,1.0,,,,,,,2.0,1.0,17.0,39.0,378.0,280.0,36.3,4.0,21.0,10.0,15.0,9.0,9.0,16.0,3.0,,,20.0,7.0,138.0,8.0,6.0,,,38.0,47.0,1.0,9.0,,,,11.0,5.0,0.0,0.0,,,6.0
2210466,20,2022-03-10 19:45:00,"Elland Road, Leeds",36400,Home,Leeds,Aston Villa,0,3,L,0,1,0,0,,4.0,1.0,2.0,1.0,,,,,,3.0,2.0,29.0,59.0,419.0,329.0,50.9,13.0,25.0,18.0,6.0,12.0,12.0,17.0,4.0,,,18.0,4.0,144.0,6.0,3.0,,,57.0,59.0,6.0,9.0,3.0,3.0,,17.0,11.0,0.0,0.0,,,3.0
2210476,21,2022-01-02 14:00:00,"Elland Road, Leeds",36083,Home,Leeds,Burnley,3,1,W,1,0,0,0,3.0,22.0,7.0,6.0,9.0,3.0,1.0,2.0,1.0,2.0,18.0,12.0,42.0,48.0,360.0,255.0,55.3,23.0,18.0,11.0,10.0,21.0,21.0,13.0,2.0,,,5.0,7.0,156.0,1.0,1.0,,,59.0,63.0,23.0,34.0,9.0,9.0,,11.0,7.0,0.0,0.0,,,5.0
2210489,22,2022-01-16 14:00:00,"London Stadium, London",59951,Away,Leeds,West Ham,3,2,W,2,1,0,0,3.0,18.0,5.0,9.0,4.0,3.0,2.0,1.0,1.0,3.0,15.0,8.0,23.0,30.0,442.0,322.0,52.6,31.0,23.0,13.0,10.0,21.0,21.0,21.0,4.0,,,13.0,10.0,171.0,3.0,2.0,,,52.0,67.0,17.0,24.0,3.0,3.0,2.0,9.0,6.0,0.0,0.0,,,1.0
2210496,23,2022-01-22 15:00:00,"Elland Road, Leeds",36405,Home,Leeds,Newcastle,0,1,L,0,0,0,0,,13.0,4.0,4.0,5.0,1.0,,2.0,,,6.0,4.0,38.0,55.0,477.0,377.0,63.0,38.0,21.0,13.0,7.0,20.0,20.0,14.0,8.0,,,9.0,6.0,153.0,2.0,1.0,,,56.0,66.0,14.0,30.0,6.0,6.0,,9.0,8.0,0.0,0.0,,,
2210501,24,2022-02-09 20:00:00,"Villa Park, Birmingham",41927,Away,Leeds,Aston Villa,3,3,D,2,3,0,1,3.0,16.0,8.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,11.0,8.0,33.0,45.0,456.0,378.0,60.5,22.0,3.0,2.0,10.0,15.0,15.0,18.0,2.0,,,9.0,6.0,138.0,2.0,3.0,,,23.0,55.0,6.0,15.0,11.0,11.0,,9.0,10.0,0.0,0.0,,,2.0
2210514,25,2022-02-12 15:00:00,"Goodison Park, Liverpool",39150,Away,Leeds,Everton,0,3,L,0,2,0,0,,7.0,,4.0,3.0,,,,2.0,,6.0,2.0,22.0,40.0,467.0,374.0,58.3,13.0,29.0,16.0,13.0,19.0,19.0,24.0,7.0,,,7.0,4.0,163.0,7.0,3.0,,,61.0,55.0,14.0,17.0,3.0,3.0,,9.0,8.0,0.0,0.0,,,
2210525,26,2022-02-20 14:00:00,"Elland Road, Leeds",36715,Home,Leeds,Man Utd,2,4,L,0,2,0,0,2.0,16.0,6.0,6.0,4.0,1.0,1.0,,,2.0,14.0,8.0,21.0,51.0,409.0,320.0,54.5,18.0,24.0,12.0,17.0,16.0,16.0,17.0,4.0,,1.0,15.0,8.0,142.0,5.0,4.0,,,54.0,54.0,4.0,7.0,3.0,3.0,1.0,13.0,18.0,0.0,0.0,,,4.0
2210537,27,2022-02-26 12:30:00,"Elland Road, Leeds",36599,Home,Leeds,Spurs,0,4,L,0,3,0,0,,19.0,3.0,10.0,6.0,1.0,,2.0,2.0,,12.0,4.0,32.0,54.0,449.0,387.0,49.6,40.0,17.0,6.0,9.0,6.0,6.0,20.0,3.0,,,13.0,6.0,108.0,6.0,4.0,,,38.0,43.0,5.0,4.0,3.0,3.0,5.0,16.0,11.0,0.0,0.0,,,
2210543,28,2022-03-05 12:30:00,"King Power Stadium, Leicester",32236,Away,Leeds,Leicester,0,1,L,0,0,0,0,,19.0,4.0,9.0,6.0,1.0,,1.0,,,15.0,9.0,34.0,77.0,433.0,348.0,49.0,31.0,21.0,8.0,7.0,20.0,20.0,31.0,3.0,,,15.0,9.0,150.0,3.0,1.0,,,53.0,69.0,11.0,19.0,10.0,10.0,,12.0,9.0,0.0,0.0,,,
2210557,29,2022-03-13 14:00:00,"Elland Road, Leeds",36321,Home,Leeds,Norwich,2,1,W,1,0,0,0,2.0,13.0,7.0,5.0,1.0,4.0,1.0,4.0,2.0,2.0,11.0,8.0,30.0,55.0,421.0,315.0,52.5,35.0,28.0,17.0,14.0,14.0,14.0,29.0,4.0,,,17.0,5.0,164.0,3.0,1.0,,,59.0,64.0,14.0,17.0,6.0,6.0,,18.0,8.0,0.0,0.0,,,2.0
2210570,30,2022-03-18 20:00:00,"Molineux Stadium, Wolverhampton",31842,Away,Leeds,Wolves,3,2,W,0,2,0,1,3.0,15.0,6.0,7.0,2.0,4.0,3.0,3.0,2.0,1.0,9.0,3.0,26.0,56.0,448.0,360.0,52.2,28.0,26.0,17.0,7.0,16.0,16.0,21.0,2.0,,,14.0,8.0,134.0,6.0,2.0,,,62.0,53.0,14.0,10.0,5.0,5.0,1.0,14.0,13.0,0.0,0.0,,,3.0
2210575,31,2022-04-02 15:00:00,"Elland Road, Leeds",36580,Home,Leeds,Southampton,1,1,D,1,0,0,0,1.0,12.0,3.0,2.0,7.0,1.0,1.0,1.0,1.0,,8.0,6.0,35.0,58.0,470.0,333.0,55.8,37.0,19.0,11.0,10.0,33.0,33.0,23.0,4.0,,,14.0,5.0,184.0,4.0,1.0,,,61.0,55.0,32.0,18.0,4.0,4.0,,14.0,7.0,0.0,0.0,,,
2210590,32,2022-04-09 15:00:00,"Vicarage Road, Watford",20957,Away,Leeds,Watford,3,0,W,1,0,0,0,3.0,10.0,5.0,5.0,,,1.0,,,2.0,7.0,4.0,23.0,65.0,412.0,263.0,51.8,10.0,46.0,27.0,18.0,19.0,19.0,25.0,,,,27.0,12.0,207.0,1.0,,1.0,,88.0,85.0,22.0,25.0,7.0,8.0,,12.0,8.0,0.0,0.0,,,1.0
