element,position,player_code,first_name,second_name,fixture_code,total_points,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,team_code
459,MID,547719,Lewis,Miley,2645203,3,False,75,0,0,0,1,0,0,0,1,0,0,0,13,15.6,21.4,3.0,4.0,6,6,1,13,1,0.05,0.01,0.06,1.94,55,0,4093,0,0,4
459,MID,547719,Lewis,Miley,2645214,3,False,90,0,0,1,0,0,0,0,0,0,0,0,16,11.2,14.7,0.0,2.6,3,6,0,9,1,0.00,0.04,0.04,1.12,55,857,6985,1391,534,4
459,MID,547719,Lewis,Miley,2645223,2,False,62,0,0,0,2,0,0,0,0,0,0,0,11,3.2,1.1,2.0,0.6,1,3,0,4,1,0.00,0.02,0.02,1.33,55,629,8538,2211,1582,4
459,MID,547719,Lewis,Miley,2645230,0,False,79,0,0,0,4,1,0,0,0,0,0,0,9,6.6,4.5,0.0,1.1,3,6,1,10,1,0.00,0.03,0.03,1.97,55,-528,8285,1045,1573,4
459,MID,547719,Lewis,Miley,2645242,4,False,90,0,0,0,1,0,0,0,0,0,0,0,19,21.8,15.6,0.0,3.7,7,5,4,16,1,0.00,0.04,0.04,1.59,55,-101,8479,1217,1318,4
