matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
2128437,16,2020-12-29 18:00:00,"Turf Moor, Burnley",,Home,Burnley,Sheff Utd,1,0,W,1,0,0,0,1.0,5.0,3.0,2.0,,,,2.0,,2.0,,,1.0,4.0,3.0,24.0,54.0,322.0,224.0,37.1,13.0,12.0,8.0,8.0,27.0,27.0,13.0,3.0,,,11.0,7.0,136.0,2.0,,,1.0,,62.0,57.0,31.0,22.0,3.0,3.0,1.0,13.0,17.0,0.0,0.0,,,2.0
2128447,17,2021-02-17 18:00:00,"Turf Moor, Burnley",,Home,Burnley,Fulham,1,1,D,0,0,0,0,1.0,8.0,3.0,5.0,,,,1.0,,3.0,,,1.0,6.0,2.0,30.0,80.0,400.0,272.0,46.0,18.0,10.0,6.0,8.0,10.0,10.0,24.0,,,1.0,9.0,10.0,183.0,2.0,1.0,,,,56.0,63.0,27.0,33.0,5.0,5.0,2.0,7.0,13.0,0.0,0.0,,,6.0
2128464,18,2021-01-21 20:00:00,"Anfield, Liverpool",,Away,Burnley,Liverpool,1,0,W,0,0,0,0,1.0,6.0,4.0,2.0,,,,,1.0,,,,,4.0,2.0,22.0,58.0,274.0,183.0,28.2,12.0,10.0,6.0,14.0,52.0,52.0,9.0,11.0,1.0,,7.0,3.0,127.0,6.0,,,1.0,,44.0,35.0,21.0,15.0,,,1.0,8.0,10.0,0.0,0.0,1.0,1.0,6.0
2128474,19,2021-01-16 15:00:00,"London Stadium, London",,Away,Burnley,West Ham,0,1,L,0,1,0,0,,10.0,2.0,3.0,5.0,,,,,,1.0,,,6.0,4.0,36.0,88.0,454.0,335.0,55.2,19.0,13.0,6.0,15.0,25.0,25.0,10.0,6.0,,,18.0,6.0,168.0,2.0,1.0,,,,56.0,65.0,26.0,31.0,4.0,4.0,2.0,9.0,11.0,0.0,0.0,,,1.0
2128477,20,2021-01-27 18:00:00,"Turf Moor, Burnley",,Home,Burnley,Aston Villa,3,2,W,0,1,0,0,3.0,10.0,5.0,3.0,2.0,,,1.0,1.0,,,,3.0,7.0,5.0,30.0,59.0,290.0,170.0,38.2,11.0,22.0,13.0,10.0,20.0,20.0,12.0,3.0,,,6.0,4.0,158.0,8.0,2.0,,,,57.0,51.0,25.0,23.0,2.0,2.0,,16.0,6.0,0.0,0.0,,,3.0
2128488,21,2021-01-31 12:00:00,"Stamford Bridge, London",,Away,Burnley,Chelsea,0,2,L,0,1,0,0,,1.0,,1.0,,,,,,,,,,1.0,,24.0,52.0,287.0,187.0,28.9,10.0,15.0,6.0,10.0,21.0,21.0,17.0,2.0,,,9.0,11.0,140.0,7.0,2.0,,,,50.0,44.0,22.0,13.0,2.0,2.0,,9.0,7.0,0.0,0.0,,,2.0
2128497,22,2021-02-03 18:00:00,"Turf Moor, Burnley",,Home,Burnley,Man City,0,2,L,0,2,0,0,,2.0,,2.0,,,,,,,,,,2.0,,22.0,36.0,271.0,200.0,25.7,10.0,17.0,7.0,8.0,17.0,17.0,14.0,6.0,,1.0,8.0,5.0,100.0,4.0,2.0,,,,41.0,40.0,14.0,17.0,1.0,1.0,,8.0,5.0,0.0,0.0,,,3.0
2128507,23,2021-02-06 15:00:00,"Turf Moor, Burnley",,Home,Burnley,Brighton,1,1,D,0,1,0,0,1.0,20.0,7.0,7.0,6.0,1.81912,1.3538,2.0,,2.0,,1.76314,,13.0,10.0,41.0,68.0,444.0,353.0,54.5,40.0,8.0,8.0,6.0,12.0,12.0,3.0,2.0,,,4.0,4.0,143.0,1.0,1.0,0.5506,,,59.0,40.0,31.0,22.0,8.0,8.0,2.0,8.0,9.0,0.0,0.0,,,3.0
2128519,24,2021-02-13 15:00:00,"Selhurst Park, London",,Away,Burnley,Crystal Palace,3,0,W,2,0,0,0,3.0,16.0,4.0,6.0,6.0,,,2.0,2.0,,,,2.0,11.0,5.0,23.0,70.0,390.0,284.0,46.7,20.0,17.0,9.0,12.0,22.0,22.0,11.0,6.0,,,12.0,12.0,147.0,3.0,,,1.0,,70.0,64.0,28.0,22.0,4.0,4.0,3.0,14.0,15.0,0.0,0.0,,,1.0
2128529,25,2021-02-20 15:00:00,"Turf Moor, Burnley",,Home,Burnley,West Brom,0,0,D,0,0,0,1,,6.0,1.0,4.0,1.0,,,1.0,,1.0,,,,5.0,2.0,34.0,79.0,433.0,325.0,62.1,15.0,17.0,12.0,5.0,16.0,16.0,13.0,2.0,,,6.0,7.0,161.0,2.0,,,1.0,,53.0,65.0,22.0,28.0,5.0,5.0,,16.0,9.0,0.0,0.0,,,4.0
2128544,26,2021-02-28 14:00:00,"Tottenham Hotspur Stadium, London",,Away,Burnley,Spurs,0,4,L,0,3,0,0,,10.0,3.0,4.0,3.0,,,1.0,,1.0,,,,5.0,3.0,36.0,63.0,439.0,342.0,41.7,17.0,11.0,5.0,12.0,12.0,12.0,19.0,2.0,,,17.0,5.0,144.0,3.0,4.0,,,,47.0,63.0,27.0,24.0,4.0,4.0,2.0,10.0,6.0,0.0,0.0,,,
2128548,27,2021-03-06 12:30:00,"Turf Moor, Burnley",,Home,Burnley,Arsenal,1,1,D,1,1,0,0,1.0,9.0,5.0,4.0,,,,1.0,1.0,1.0,,,,4.0,3.0,34.0,77.0,419.0,302.0,41.1,16.0,15.0,11.0,11.0,16.0,16.0,19.0,7.0,1.0,,3.0,9.0,163.0,1.0,1.0,,,,55.0,45.0,26.0,26.0,2.0,2.0,,5.0,10.0,0.0,0.0,,,2.0
2128558,28,2021-03-13 17:30:00,"Goodison Park, Liverpool",,Away,Burnley,Everton,2,1,W,2,1,0,0,2.0,14.0,5.0,6.0,3.0,,,,,1.0,2.0,,1.0,10.0,7.0,32.0,62.0,291.0,198.0,34.5,20.0,6.0,4.0,13.0,28.0,28.0,11.0,5.0,,,5.0,7.0,138.0,3.0,1.0,,,,43.0,38.0,19.0,19.0,4.0,4.0,1.0,6.0,8.0,0.0,0.0,,,1.0
2128567,29,2021-03-03 18:00:00,"Turf Moor, Burnley",,Home,Burnley,Leicester,1,1,D,1,1,0,0,1.0,12.0,7.0,5.0,,,,2.0,1.0,2.0,1.0,,,9.0,6.0,41.0,70.0,351.0,248.0,38.9,18.0,8.0,4.0,9.0,13.0,13.0,15.0,6.0,,,2.0,4.0,155.0,3.0,1.0,,,,51.0,36.0,27.0,20.0,5.0,5.0,2.0,6.0,11.0,0.0,0.0,,,3.0
2128584,30,2021-04-04 12:00:00,"St. Mary's Stadium, Southampton",,Away,Burnley,Southampton,2,3,L,2,2,0,0,2.0,7.0,5.0,2.0,,,,1.0,1.0,1.0,,,1.0,6.0,4.0,48.0,64.0,352.0,243.0,46.6,23.0,18.0,14.0,10.0,28.0,28.0,11.0,13.0,1.0,1.0,15.0,7.0,169.0,5.0,3.0,,,,52.0,64.0,18.0,26.0,7.0,7.0,,10.0,10.0,0.0,0.0,1.0,1.0,1.0
2128587,31,2021-04-11 12:00:00,"Turf Moor, Burnley",,Home,Burnley,Newcastle,1,2,L,1,0,0,0,1.0,24.0,4.0,14.0,6.0,,,1.0,1.0,,,,1.0,15.0,5.0,58.0,90.0,445.0,343.0,57.1,43.0,12.0,6.0,10.0,9.0,9.0,16.0,4.0,,,5.0,8.0,173.0,2.0,2.0,,,,49.0,54.0,24.0,28.0,13.0,13.0,2.0,11.0,11.0,0.0,0.0,,,
2128602,32,2021-04-18 16:00:00,"Old Trafford, Manchester",,Away,Burnley,Man Utd,1,3,L,0,0,0,0,1.0,10.0,3.0,4.0,3.0,,,2.0,1.0,1.0,,,1.0,9.0,5.0,22.0,47.0,266.0,196.0,30.6,16.0,15.0,6.0,12.0,29.0,29.0,9.0,4.0,1.0,,15.0,2.0,107.0,5.0,3.0,,,,44.0,51.0,16.0,14.0,3.0,3.0,3.0,12.0,9.0,0.0,0.0,,,4.0
2128615,33,2021-04-25 12:00:00,"Molineux Stadium, Wolverhampton",,Away,Burnley,Wolves,4,0,W,3,0,0,0,4.0,14.0,7.0,6.0,1.0,,,3.0,2.0,1.0,,,4.0,11.0,6.0,31.0,68.0,325.0,233.0,40.8,18.0,15.0,10.0,12.0,13.0,13.0,18.0,5.0,,,9.0,8.0,147.0,2.0,,,1.0,,56.0,53.0,22.0,20.0,5.0,5.0,1.0,9.0,8.0,0.0,0.0,,,2.0
2128617,34,2021-05-03 20:15:00,"Turf Moor, Burnley",,Home,Burnley,West Ham,1,2,L,1,2,0,0,1.0,8.0,3.0,3.0,2.0,,,,1.0,1.0,,,,3.0,1.0,41.0,90.0,426.0,304.0,44.6,19.0,8.0,2.0,12.0,15.0,15.0,15.0,5.0,,,10.0,7.0,172.0,2.0,2.0,,,,40.0,64.0,15.0,40.0,5.0,5.0,,4.0,8.0,0.0,0.0,1.0,1.0,2.0
2128628,35,2021-05-10 20:00:00,"Craven Cottage, London",,Away,Burnley,Fulham,2,0,W,2,0,0,0,2.0,14.0,5.0,6.0,3.0,,,3.0,1.0,2.0,,,2.0,11.0,6.0,26.0,72.0,253.0,121.0,32.0,21.0,17.0,9.0,11.0,42.0,42.0,14.0,7.0,,,15.0,10.0,173.0,3.0,,,1.0,,69.0,77.0,37.0,38.0,4.0,4.0,2.0,10.0,11.0,0.0,0.0,,,1.0
2128637,36,2021-05-15 12:30:00,"Turf Moor, Burnley",,Home,Burnley,Leeds,0,4,L,0,1,0,0,,16.0,4.0,8.0,4.0,,,2.0,,3.0,,,,12.0,6.0,44.0,90.0,418.0,321.0,48.2,30.0,12.0,8.0,13.0,20.0,20.0,7.0,5.0,,,4.0,6.0,152.0,2.0,4.0,,,,53.0,40.0,26.0,17.0,6.0,6.0,,10.0,10.0,0.0,0.0,,,2.0
2128647,37,2021-05-19 20:15:00,"Turf Moor, Burnley",3387.0,Home,Burnley,Liverpool,0,3,L,0,1,0,0,,10.0,4.0,3.0,3.0,,,2.0,,2.0,,,,9.0,7.0,47.0,67.0,389.0,302.0,41.2,28.0,14.0,7.0,10.0,14.0,14.0,9.0,8.0,,,8.0,12.0,153.0,,3.0,,,,39.0,54.0,14.0,24.0,6.0,6.0,,10.0,7.0,0.0,0.0,,,1.0
2128663,38,2021-05-23 16:00:00,"Bramall Lane, Sheffield",5096.0,Away,Burnley,Sheff Utd,0,1,L,0,1,0,0,,10.0,3.0,3.0,4.0,,,,,,,,,8.0,6.0,53.0,88.0,482.0,346.0,57.0,30.0,16.0,12.0,8.0,19.0,19.0,13.0,2.0,1.0,,9.0,10.0,193.0,2.0,1.0,,,,79.0,68.0,44.0,39.0,9.0,9.0,1.0,1.0,11.0,0.0,0.0,,,1.0
