fixture,opponent_team,was_home,kickoff_time,team_h_score,team_a_score,round,opponent_team_name,total_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,transfers_balance,selected,transfers_in,transfers_out,ict_index,avg_value,team_id,team,players_used,players_played
116,11,False,2025-11-23T14:00:00Z,1,2,12,Leeds,48,987,2,2,0,11,0,0,0,1,0,3,3,186,256.0,165.5,123.0,30,57,20,80,11,1.5699999999999998,0.7500000000000001,2.3200000000000003,19.689999999999998,217748,5357834,452071,234323,54.4,47.4,2,Aston Villa,43,16
121,20,True,2025-11-30T14:05:00Z,1,0,13,Wolves,69,985,1,1,10,0,0,0,0,0,0,4,7,262,226.0,192.60000000000002,151.0,32,40,17,68,11,0.99,0.84,1.83,5.390000000000001,795442,7213086,945492,150050,57.0,47.4,2,Aston Villa,43,16
133,6,False,2025-12-03T19:30:00Z,3,4,14,Brighton,49,900,4,2,0,30,1,0,0,2,0,4,6,228,340.6,149.6,216.0,36,38,22,75,10,1.92,1.4200000000000002,3.3400000000000007,22.759999999999998,32177,6158308,255416,223239,70.6,47.2,2,Aston Villa,44,15
141,1,True,2025-12-06T12:30:00Z,2,1,15,Arsenal,52,985,2,2,0,11,0,0,0,0,0,7,4,200,238.0,140.59999999999997,234.0,31,44,15,67,11,2.27,1.08,3.35,21.12,-132186,5997916,217349,349535,61.3,47.2,2,Aston Villa,44,16
160,19,False,2025-12-14T14:00:00Z,2,3,16,West Ham,42,992,2,3,0,22,0,0,0,2,0,1,4,205,234.00000000000003,126.8,74.0,23,48,22,64,11,0.66,0.67,1.33,11.34,1215193,7460246,1637957,422764,43.5,47.2,2,Aston Villa,44,15
161,14,True,2025-12-21T16:30:00Z,2,1,17,Man Utd,49,1051,2,2,0,12,0,0,0,1,0,5,3,190,243.6,143.8,114.0,35,55,20,84,12,1.5899999999999999,0.24,1.8299999999999998,15.75,383154,7699392,798831,415677,50.1,47.1,2,Aston Villa,45,16
174,7,False,2025-12-27T17:30:00Z,1,2,18,Chelsea,41,986,2,1,0,11,0,0,0,3,0,2,3,163,235.2,100.60000000000001,155.0,39,44,8,78,11,1.2000000000000002,0.67,1.87,23.560000000000002,831787,8550089,1209196,377409,49.1,47.1,2,Aston Villa,45,16
181,1,False,2025-12-30T20:15:00Z,4,1,19,Arsenal,20,1031,1,1,0,45,0,0,0,4,0,3,0,65,165.2,112.4,169.0,28,27,13,59,11,3.64,0.52,4.16,34.42,-179227,8183328,507179,686406,44.7,47.1,2,Aston Villa,45,17
191,16,True,2026-01-03T12:30:00Z,3,1,20,Nott'm Forest,59,993,3,3,0,11,0,0,0,1,0,4,6,252,301.79999999999995,145.3,150.0,26,47,18,68,11,1.5999999999999999,1.0,2.5999999999999996,9.790000000000001,989038,9481970,1266677,277639,59.7,47.0,2,Aston Villa,46,17
205,8,False,2026-01-07T19:30:00Z,0,0,21,Crystal Palace,52,986,0,0,10,0,0,0,0,0,0,5,4,219,195.20000000000005,164.1,143.0,34,40,14,60,11,1.7500000000000002,0.9400000000000001,2.69,16.5,799213,10255784,1088295,289082,50.2,47.0,2,Aston Villa,47,16
211,9,True,2026-01-18T16:30:00Z,0,1,22,Everton,22,915,0,0,0,10,0,0,0,1,0,2,0,110,126.4,203.29999999999998,117.0,20,48,12,52,11,1.23,1.22,2.45,5.23,299843,10574111,772155,472312,44.7,47.1,2,Aston Villa,47,13
229,15,False,2026-01-25T14:00:00Z,0,2,23,Newcastle,76,985,2,2,10,0,0,0,0,2,0,4,6,282,297.40000000000003,139.6,166.0,42,66,21,92,11,1.1600000000000001,1.14,2.3,23.93,-400401,10151359,206574,606975,60.3,47.1,2,Aston Villa,47,16
231,5,True,2026-02-01T14:00:00Z,0,1,24,Brentford,23,989,0,0,0,11,0,0,0,0,0,0,0,150,157.2,326.5,286.0,23,49,19,57,11,2.43,2.11,4.54,4.17,36009,10239873,656543,620534,77.0,47.3,2,Aston Villa,48,13
242,4,False,2026-02-07T15:00:00Z,1,1,25,Bournemouth,45,985,1,1,0,11,0,0,0,1,0,7,5,192,269.4,115.80000000000001,103.0,52,43,18,88,11,0.43,0.45000000000000007,0.88,22.66,-475208,9747695,294556,769764,48.8,47.3,2,Aston Villa,48,16
251,6,True,2026-02-11T19:30:00Z,1,0,26,Brighton,58,985,0,1,9,0,0,0,0,2,0,3,6,199,121.4,177.8,126.0,30,50,11,59,11,0.74,0.93,1.67,5.5,-30726,9736913,363042,393768,42.5,47.3,2,Aston Villa,48,16
261,11,True,2026-02-21T15:00:00Z,1,1,27,Leeds,38,985,1,1,0,11,0,0,0,1,0,3,2,180,210.60000000000002,192.2,160.0,31,45,14,73,11,1.46,1.24,2.7,14.860000000000003,265162,10074380,637529,372367,56.3,47.3,2,Aston Villa,48,16
280,20,False,2026-02-27T20:00:00Z,2,0,28,Wolves,18,985,0,0,0,22,0,0,0,3,0,0,0,95,135.8,168.1,121.0,28,45,11,61,11,1.04,0.59,1.63,9.46,49334,10153434,351643,302309,42.5,47.3,2,Aston Villa,48,16
281,7,True,2026-03-04T19:30:00Z,1,4,29,Chelsea,22,986,1,1,0,44,0,0,0,3,0,4,0,84,183.2,106.6,102.0,25,43,11,53,11,0.7800000000000001,1.03,1.81,39.599999999999994,-827013,9264439,80021,907034,39.2,47.3,2,Aston Villa,48,16
297,14,False,2026-03-15T14:00:00Z,3,1,30,Man Utd,37,985,1,1,0,33,0,0,0,2,0,3,3,124,209.39999999999998,143.2,105.0,43,45,16,85,11,1.0,1.6400000000000001,2.6399999999999997,12.100000000000001,-760884,8543763,83616,844500,45.8,47.2,2,Aston Villa,48,16
301,19,True,2026-03-22T14:15:00Z,2,0,31,West Ham,75,985,2,2,11,0,0,0,0,0,0,1,6,309,258.0,240.6,202.0,24,38,18,64,11,1.7200000000000002,1.56,3.2800000000000002,10.329999999999998,171964,9332568,361913,189949,70.1,47.2,2,Aston Villa,48,16
318,16,False,2026-04-12T13:00:00Z,1,1,32,Nott'm Forest,30,987,0,1,0,11,0,0,0,2,0,4,1,157,163.0,156.10000000000002,121.0,25,45,15,65,11,1.03,0.5,1.5300000000000002,12.649999999999999,-225850,8535730,231294,457144,44.0,47.2,2,Aston Villa,48,16
321,17,True,2026-04-19T13:00:00Z,4,3,33,Sunderland,55,986,4,4,0,33,0,0,0,1,0,4,5,237,327.20000000000005,170.79999999999998,237.0,26,46,10,54,11,2.8499999999999996,2.47,5.32,19.03,-167660,8044503,200709,368369,73.5,47.1,2,Aston Villa,48,15
335,10,False,2026-04-25T11:30:00Z,1,0,34,Fulham,26,985,0,0,0,11,0,0,0,2,0,5,0,118,144.2,140.3,55.0,20,39,13,47,11,0.93,0.34,1.2699999999999998,12.98,1403764,10760419,1526959,123195,34.0,47.2,2,Aston Villa,48,16
342,18,True,2026-05-03T18:00:00Z,1,2,35,Spurs,26,987,1,1,0,22,0,0,0,2,0,3,1,104,171.0,79.30000000000001,44.0,21,40,19,59,11,0.33,0.35000000000000003,0.6799999999999999,10.89,-89791,9683253,359911,449702,29.4,47.2,2,Aston Villa,48,14
352,3,False,2026-05-10T13:00:00Z,2,2,36,Burnley,44,985,2,2,0,22,0,0,0,1,0,4,6,182,251.0,182.60000000000002,212.0,23,50,13,61,11,1.4300000000000002,1.08,2.5100000000000002,19.729999999999997,-286588,9395021,215924,502512,64.6,47.2,2,Aston Villa,48,16
362,12,True,2026-05-15T19:00:00Z,4,2,37,Liverpool,53,989,4,4,0,22,0,0,0,3,0,3,5,228,311.0,145.89999999999998,199.0,32,35,11,60,11,2.2600000000000002,0.6599999999999999,2.92,15.73,-632481,8753162,83981,716462,65.6,47.1,2,Aston Villa,48,15
376,13,False,2026-05-24T15:00:00Z,1,2,38,Man City,52,986,2,2,0,11,0,0,0,0,0,2,6,239,282.40000000000003,125.1,155.0,54,32,28,93,11,1.76,0.6100000000000001,2.37,14.780000000000001,-318769,8443357,183120,501889,56.2,47.1,2,Aston Villa,48,16
