matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
442102,11,2012-11-10 15:00:00,"Goodison Park, Liverpool",35999,Away,Sunderland,Everton,1,2,L,1,0,0,0,1.0,9.0,3.0,3.0,3.0,2.0,1.0,1.0,,1.0,7.0,5.0,23.0,55.0,326.0,240.0,37.4,,18.0,13.0,20.0,45.0,23.0,7.0,,,11.0,5.0,157.0,,2.0,,,58.0,58.0,21.0,17.0,2.0,2.0,1.0,15.0,14.0,0.0,0.0,,,2.0
442110,12,2012-11-18 16:00:00,"Craven Cottage, London",25646,Away,Sunderland,Fulham,3,1,W,0,0,0,1,3.0,11.0,6.0,3.0,2.0,1.0,1.0,,,3.0,10.0,7.0,15.0,86.0,499.0,414.0,50.7,,12.0,11.0,15.0,27.0,10.0,7.0,2.0,,7.0,7.0,153.0,,1.0,,,47.0,57.0,20.0,22.0,4.0,4.0,,13.0,9.0,0.0,0.0,,,2.0
442125,13,2012-11-24 12:45:00,"Stadium of Light, Sunderland",36390,Home,Sunderland,West Brom,2,4,L,0,2,0,0,2.0,20.0,10.0,7.0,3.0,,1.0,,,,14.0,10.0,25.0,61.0,428.0,357.0,49.0,,17.0,12.0,13.0,16.0,10.0,2.0,,1.0,3.0,12.0,140.0,,4.0,,,61.0,53.0,20.0,18.0,7.0,7.0,1.0,12.0,15.0,0.0,0.0,,,2.0
442133,14,2012-11-27 19:45:00,"Stadium of Light, Sunderland",36513,Home,Sunderland,QPR,0,0,D,0,0,0,0,,14.0,4.0,5.0,5.0,1.0,,1.0,,,7.0,4.0,16.0,72.0,444.0,356.0,50.2,,21.0,13.0,20.0,25.0,14.0,5.0,,,9.0,11.0,156.0,,,1.0,,65.0,54.0,25.0,12.0,5.0,5.0,2.0,10.0,15.0,0.0,0.0,,,3.0
442144,15,2012-12-02 16:00:00,"Carrow Road, Norwich",26228,Away,Sunderland,Norwich,1,2,L,1,2,0,0,1.0,16.0,5.0,10.0,1.0,,,1.0,1.0,1.0,8.0,4.0,16.0,90.0,440.0,334.0,50.4,,15.0,13.0,17.0,24.0,14.0,3.0,,,3.0,4.0,172.0,,2.0,,,57.0,49.0,17.0,16.0,6.0,6.0,4.0,17.0,11.0,0.0,0.0,,,4.0
442155,16,2012-12-08 15:00:00,"Stadium of Light, Sunderland",39273,Home,Sunderland,Chelsea,1,3,L,0,2,0,0,1.0,12.0,5.0,4.0,3.0,,,,1.0,1.0,7.0,6.0,13.0,72.0,352.0,280.0,45.3,,19.0,16.0,9.0,25.0,12.0,1.0,,1.0,11.0,13.0,165.0,,3.0,,,59.0,62.0,14.0,14.0,11.0,11.0,1.0,11.0,15.0,0.0,0.0,,,
442161,17,2012-12-15 15:00:00,"Old Trafford, Manchester",75582,Away,Sunderland,Man Utd,1,3,L,0,2,0,0,1.0,15.0,7.0,4.0,4.0,1.0,1.0,,,1.0,11.0,8.0,17.0,47.0,307.0,232.0,38.5,,23.0,19.0,23.0,20.0,9.0,2.0,1.0,1.0,6.0,7.0,141.0,,3.0,,,48.0,44.0,10.0,13.0,9.0,9.0,1.0,10.0,13.0,0.0,0.0,,,1.0
442173,18,2012-12-22 15:00:00,"St. Mary's Stadium, Southampton",31275,Away,Sunderland,Southampton,1,0,W,1,0,0,0,1.0,10.0,5.0,3.0,2.0,1.0,1.0,,,1.0,8.0,5.0,12.0,71.0,330.0,240.0,42.4,,16.0,12.0,11.0,46.0,22.0,5.0,,,11.0,5.0,166.0,,,1.0,,52.0,58.0,16.0,22.0,5.0,5.0,,16.0,12.0,0.0,0.0,,,2.0
442188,19,2012-12-26 15:00:00,"Stadium of Light, Sunderland",42190,Home,Sunderland,Man City,1,0,W,0,0,0,0,1.0,12.0,4.0,5.0,3.0,,,,,1.0,8.0,5.0,18.0,49.0,273.0,210.0,33.0,,21.0,12.0,13.0,20.0,10.0,8.0,,,10.0,5.0,124.0,,,1.0,,56.0,61.0,13.0,25.0,3.0,3.0,1.0,15.0,16.0,0.0,0.0,,,1.0
442198,20,2012-12-29 12:45:00,"Stadium of Light, Sunderland",41168,Home,Sunderland,Spurs,1,2,L,1,0,0,0,1.0,8.0,4.0,1.0,3.0,,1.0,1.0,,,4.0,3.0,25.0,83.0,359.0,252.0,44.7,,23.0,14.0,21.0,22.0,14.0,5.0,3.0,,10.0,12.0,183.0,,2.0,,1.0,56.0,57.0,15.0,20.0,3.0,3.0,3.0,12.0,15.0,0.0,0.0,,,2.0
442200,21,2013-01-02 19:45:00,"Anfield, Liverpool",44228,Away,Sunderland,Liverpool,0,3,L,0,2,0,0,,8.0,2.0,1.0,5.0,2.0,,2.0,,,4.0,3.0,16.0,60.0,303.0,219.0,33.8,,19.0,11.0,11.0,32.0,18.0,9.0,,1.0,8.0,11.0,151.0,,3.0,,,43.0,51.0,15.0,20.0,5.0,5.0,2.0,6.0,8.0,0.0,0.0,,,
442218,22,2013-01-12 15:00:00,"Stadium of Light, Sunderland",39918,Home,Sunderland,West Ham,3,0,W,1,0,0,0,3.0,18.0,7.0,4.0,7.0,1.0,2.0,2.0,1.0,,10.0,8.0,15.0,58.0,384.0,287.0,48.0,,24.0,21.0,9.0,32.0,18.0,3.0,1.0,,3.0,10.0,170.0,,,1.0,,68.0,63.0,20.0,32.0,4.0,4.0,1.0,10.0,14.0,0.0,0.0,,,5.0
442228,23,2013-01-19 15:00:00,"DW Stadium, Wigan",19219,Away,Sunderland,Wigan,3,2,W,3,1,0,0,3.0,11.0,5.0,5.0,1.0,1.0,2.0,1.0,,1.0,7.0,3.0,6.0,52.0,257.0,185.0,29.6,,18.0,15.0,14.0,36.0,16.0,5.0,,1.0,8.0,8.0,142.0,,2.0,,1.0,45.0,43.0,12.0,9.0,,,3.0,17.0,10.0,0.0,0.0,1.0,1.0,1.0
442236,24,2013-01-29 19:45:00,"Stadium of Light, Sunderland",35628,Home,Sunderland,Swansea,0,0,D,0,0,0,0,,3.0,,2.0,1.0,,,,,,1.0,1.0,9.0,64.0,341.0,251.0,36.1,,22.0,14.0,25.0,22.0,12.0,5.0,,,5.0,9.0,157.0,,,1.0,,60.0,54.0,19.0,22.0,3.0,3.0,1.0,13.0,11.0,0.0,0.0,,,1.0
442245,25,2013-02-02 15:00:00,"Select Car Leasing Stadium, Reading",23829,Away,Sunderland,Reading,1,2,L,1,1,0,0,1.0,12.0,6.0,4.0,2.0,2.0,1.0,3.0,,,9.0,5.0,19.0,72.0,352.0,229.0,51.4,,24.0,20.0,9.0,41.0,22.0,1.0,,,4.0,6.0,201.0,,2.0,,,66.0,59.0,28.0,28.0,8.0,8.0,,15.0,12.0,0.0,0.0,1.0,1.0,
442256,26,2013-02-09 15:00:00,"Stadium of Light, Sunderland",46402,Home,Sunderland,Arsenal,0,1,L,0,1,0,1,,15.0,6.0,7.0,2.0,2.0,,4.0,,,10.0,6.0,55.0,65.0,345.0,262.0,38.7,28.0,14.0,14.0,21.0,10.0,4.0,2.0,1.0,,17.0,11.0,157.0,7.0,1.0,,,58.0,64.0,19.0,22.0,11.0,11.0,2.0,6.0,13.0,0.0,0.0,,,5.0
442267,27,2013-02-23 15:00:00,"The Hawthorns, West Bromwich",25924,Away,Sunderland,West Brom,1,2,L,0,1,0,0,1.0,13.0,5.0,5.0,3.0,3.0,,4.0,1.0,,8.0,5.0,19.0,54.0,317.0,246.0,41.1,,12.0,10.0,20.0,40.0,14.0,4.0,,1.0,4.0,12.0,173.0,,2.0,,,46.0,56.0,13.0,21.0,5.0,5.0,,10.0,14.0,0.0,0.0,,,3.0
442275,28,2013-03-02 15:00:00,"Stadium of Light, Sunderland",39312,Home,Sunderland,Fulham,2,2,D,1,2,0,0,2.0,18.0,5.0,8.0,5.0,,1.0,1.0,,,11.0,5.0,27.0,63.0,406.0,330.0,49.5,,21.0,17.0,3.0,16.0,7.0,1.0,,1.0,7.0,5.0,159.0,,2.0,,,58.0,56.0,15.0,21.0,7.0,7.0,1.0,9.0,14.0,0.0,0.0,1.0,1.0,3.0
442285,29,2013-03-09 15:00:00,"MATRADE Loftus Road, London",18169,Away,Sunderland,QPR,1,3,L,1,1,0,0,1.0,9.0,2.0,5.0,2.0,1.0,1.0,,,1.0,7.0,3.0,19.0,73.0,349.0,248.0,50.3,,20.0,18.0,8.0,42.0,29.0,2.0,1.0,,9.0,22.0,189.0,,3.0,,,61.0,89.0,26.0,30.0,5.0,5.0,1.0,19.0,4.0,0.0,0.0,,,
442295,30,2013-03-17 13:30:00,"Stadium of Light, Sunderland",38625,Home,Sunderland,Norwich,1,1,D,1,1,0,1,1.0,15.0,6.0,5.0,4.0,,1.0,2.0,1.0,,6.0,5.0,25.0,81.0,451.0,371.0,65.1,,16.0,11.0,10.0,30.0,20.0,1.0,,,7.0,11.0,152.0,,1.0,,,50.0,55.0,15.0,21.0,5.0,6.0,1.0,12.0,12.0,0.0,0.0,1.0,1.0,3.0
442305,31,2013-03-30 12:45:00,"Stadium of Light, Sunderland",43760,Home,Sunderland,Man Utd,0,1,L,0,1,0,0,,9.0,1.0,5.0,3.0,,,,,,4.0,3.0,18.0,63.0,330.0,240.0,38.6,,23.0,15.0,12.0,15.0,9.0,2.0,,,8.0,14.0,156.0,,1.0,,1.0,56.0,71.0,18.0,31.0,3.0,3.0,1.0,12.0,9.0,0.0,0.0,,,1.0
442309,32,2013-04-07 15:00:00,"Stamford Bridge, London",41500,Away,Sunderland,Chelsea,1,2,L,1,0,0,0,1.0,8.0,,6.0,2.0,,,,,,6.0,2.0,14.0,50.0,319.0,243.0,38.3,,23.0,21.0,25.0,26.0,20.0,5.0,,,12.0,13.0,134.0,,2.0,,1.0,60.0,65.0,16.0,19.0,5.0,5.0,,16.0,9.0,0.0,0.0,,,1.0
442324,33,2013-04-14 12:00:00,"St. James' Park, Newcastle",52355,Away,Sunderland,Newcastle,3,0,W,1,0,0,0,3.0,10.0,6.0,2.0,2.0,1.0,,1.0,,3.0,8.0,7.0,13.0,51.0,186.0,119.0,34.2,,22.0,19.0,20.0,39.0,21.0,4.0,,,10.0,12.0,158.0,,,1.0,,50.0,60.0,8.0,26.0,9.0,9.0,,7.0,14.0,0.0,0.0,,,2.0
442334,34,2013-04-20 15:00:00,"Stadium of Light, Sunderland",44614,Home,Sunderland,Everton,1,0,W,1,0,0,0,1.0,8.0,4.0,4.0,,1.0,,1.0,1.0,1.0,4.0,3.0,22.0,52.0,248.0,166.0,36.4,,20.0,16.0,19.0,33.0,19.0,4.0,,,4.0,12.0,153.0,,,1.0,,62.0,52.0,20.0,20.0,3.0,3.0,,8.0,14.0,0.0,0.0,,,1.0
442340,35,2013-04-29 20:00:00,"Villa Park, Birmingham",37428,Away,Sunderland,Aston Villa,1,6,L,1,2,1,0,1.0,10.0,2.0,4.0,4.0,1.0,1.0,,,1.0,8.0,5.0,17.0,59.0,376.0,305.0,44.5,,22.0,14.0,23.0,38.0,17.0,5.0,,2.0,11.0,8.0,146.0,,6.0,,,58.0,60.0,19.0,16.0,4.0,4.0,,15.0,10.0,0.0,0.0,,,1.0
442354,36,2013-05-06 20:00:00,"Stadium of Light, Sunderland",38130,Home,Sunderland,Stoke,1,1,D,0,1,1,0,1.0,15.0,3.0,7.0,5.0,,1.0,,1.0,,8.0,3.0,23.0,51.0,331.0,237.0,47.6,,17.0,15.0,16.0,23.0,16.0,4.0,,,6.0,8.0,166.0,,1.0,,,49.0,68.0,16.0,37.0,5.0,5.0,,8.0,11.0,0.0,0.0,,,
442368,37,2013-05-12 15:00:00,"Stadium of Light, Sunderland",41988,Home,Sunderland,Southampton,1,1,D,0,0,0,0,1.0,6.0,2.0,1.0,3.0,1.0,,1.0,,1.0,6.0,5.0,18.0,61.0,274.0,173.0,36.0,,24.0,22.0,9.0,47.0,21.0,6.0,,,9.0,10.0,196.0,,1.0,,,58.0,47.0,20.0,15.0,3.0,3.0,,9.0,10.0,0.0,0.0,,,1.0
442375,38,2013-05-19 16:00:00,"White Hart Lane, London",36063,Away,Sunderland,Spurs,0,1,L,0,0,1,0,,8.0,3.0,3.0,2.0,1.0,,1.0,,,8.0,5.0,13.0,57.0,222.0,154.0,31.8,,24.0,16.0,11.0,43.0,22.0,16.0,,,17.0,12.0,148.0,,1.0,,,45.0,73.0,14.0,25.0,1.0,1.0,,14.0,5.0,0.0,0.0,,,2.0
