matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
694909,1,2013-08-17 15:00:00,"The Hawthorns, West Bromwich",25927,Home,West Brom,Southampton,0,1,L,0,0,0,0,,11.0,1.0,5.0,5.0,,,,,1.0,,,,5.0,2.0,24.0,68.0,363.0,265.0,46.7,,16.0,16.0,5.0,38.0,38.0,12.0,2.0,,,6.0,7.0,148.0,2.0,1.0,,,,59.0,41.0,18.0,13.0,4.0,4.0,,15.0,24.0,0.0,0.0,,,1.0
694913,2,2013-08-24 15:00:00,"Goodison Park, Liverpool",36410,Away,West Brom,Everton,0,0,D,0,0,0,0,,7.0,2.0,5.0,,,,,,,,,,7.0,2.0,18.0,55.0,298.0,209.0,37.7,,23.0,19.0,14.0,45.0,45.0,6.0,8.0,,,15.0,15.0,135.0,8.0,,,1.0,,56.0,65.0,19.0,19.0,1.0,1.0,1.0,17.0,14.0,0.0,0.0,,,1.0
694928,3,2013-09-01 13:30:00,"The Hawthorns, West Bromwich",23395,Home,West Brom,Swansea,0,2,L,0,1,0,0,,10.0,1.0,6.0,3.0,,,1.0,,1.0,,,,7.0,2.0,17.0,56.0,457.0,388.0,42.0,,14.0,11.0,16.0,29.0,29.0,14.0,4.0,,,9.0,8.0,122.0,2.0,2.0,,,,57.0,50.0,15.0,13.0,2.0,2.0,3.0,10.0,14.0,0.0,0.0,,,3.0
694933,4,2013-09-14 15:00:00,"Craven Cottage, London",25560,Away,West Brom,Fulham,1,1,D,0,1,0,0,1.0,12.0,4.0,6.0,2.0,,,3.0,1.0,2.0,,,1.0,11.0,6.0,23.0,58.0,387.0,318.0,43.4,,15.0,10.0,9.0,38.0,38.0,15.0,2.0,,,7.0,10.0,122.0,1.0,1.0,,,,45.0,45.0,18.0,14.0,5.0,5.0,,12.0,9.0,0.0,0.0,,,4.0
694948,5,2013-09-21 15:00:00,"The Hawthorns, West Bromwich",24595,Home,West Brom,Sunderland,3,0,W,1,0,0,0,3.0,13.0,4.0,6.0,3.0,,,2.0,2.0,2.0,1.0,,1.0,9.0,4.0,14.0,55.0,479.0,411.0,54.1,,14.0,10.0,10.0,41.0,41.0,12.0,5.0,,,3.0,18.0,129.0,,,,1.0,,41.0,49.0,11.0,15.0,5.0,5.0,1.0,9.0,10.0,0.0,0.0,,,4.0
694955,6,2013-09-28 15:00:00,"Old Trafford, Manchester",75042,Away,West Brom,Man Utd,2,1,W,0,0,0,0,2.0,12.0,4.0,8.0,,,,3.0,1.0,2.0,1.0,,2.0,9.0,3.0,16.0,40.0,368.0,283.0,40.9,,13.0,8.0,6.0,35.0,35.0,17.0,5.0,,,16.0,14.0,141.0,5.0,1.0,,,,58.0,63.0,22.0,14.0,8.0,8.0,,14.0,10.0,0.0,0.0,,,1.0
694970,7,2013-10-06 16:00:00,"The Hawthorns, West Bromwich",24839,Home,West Brom,Arsenal,1,1,D,1,0,0,0,1.0,12.0,4.0,6.0,2.0,,,2.0,,2.0,,,1.0,12.0,6.0,29.0,72.0,419.0,341.0,44.1,20.0,15.0,14.0,18.0,23.0,23.0,7.0,2.0,,,8.0,15.0,138.0,4.0,1.0,,,,55.0,51.0,14.0,17.0,6.0,6.0,2.0,6.0,11.0,0.0,0.0,,,4.0
694977,8,2013-10-19 15:00:00,"bet365 Stadium, Stoke",25904,Away,West Brom,Stoke,0,0,D,0,0,0,0,,12.0,5.0,5.0,2.0,,,3.0,,3.0,,,,10.0,5.0,13.0,52.0,399.0,319.0,50.3,,14.0,14.0,22.0,30.0,30.0,19.0,,,,6.0,15.0,152.0,3.0,,,1.0,,54.0,56.0,19.0,21.0,6.0,6.0,1.0,10.0,12.0,0.0,0.0,,,2.0
694984,9,2013-10-26 15:00:00,"Anfield, Liverpool",44747,Away,West Brom,Liverpool,1,4,L,0,2,0,0,1.0,15.0,3.0,7.0,5.0,2.08356,1.1062,1.0,1.0,1.0,,0.817556,,10.0,4.0,32.0,59.0,429.0,340.0,45.2,26.0,18.0,11.0,19.0,18.0,18.0,7.0,1.0,,,15.0,15.0,137.0,3.0,4.0,2.7053,,,56.0,57.0,18.0,12.0,9.0,9.0,3.0,11.0,11.0,0.0,0.0,1.0,1.0,
694998,10,2013-11-02 15:00:00,"The Hawthorns, West Bromwich",26397,Home,West Brom,Crystal Palace,2,0,W,1,0,0,0,2.0,9.0,4.0,3.0,2.0,,,1.0,1.0,,,,2.0,8.0,5.0,21.0,81.0,415.0,311.0,49.8,,17.0,14.0,17.0,24.0,24.0,16.0,3.0,,,9.0,15.0,177.0,4.0,,,1.0,,58.0,69.0,25.0,26.0,10.0,10.0,1.0,11.0,8.0,0.0,0.0,,,2.0
