matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
987735,15,2018-12-05 19:45:00,"Craven Cottage, London",22881,Away,Leicester,Fulham,1,1,D,0,1,0,0,1.0,13.0,5.0,6.0,2.0,1.0,,1.0,,1.0,11.0,7.0,33.0,68.0,385.0,258.0,54.5,16.0,14.0,5.0,15.0,25.0,25.0,22.0,7.0,,1.0,9.0,5.0,178.0,6.0,1.0,,49.0,54.0,20.0,31.0,8.0,8.0,,7.0,12.0,0.0,0.0,,,2.0
987748,16,2018-12-08 19:45:00,"King Power Stadium, Leicester",31957,Home,Leicester,Spurs,0,2,L,0,1,0,0,,11.0,3.0,5.0,3.0,1.0,,1.0,,,8.0,4.0,32.0,49.0,410.0,327.0,42.2,17.0,20.0,13.0,13.0,18.0,18.0,22.0,1.0,1.0,,12.0,7.0,156.0,,2.0,,46.0,63.0,9.0,17.0,6.0,6.0,2.0,12.0,7.0,0.0,0.0,,,3.0
987753,17,2018-12-15 15:00:00,"Selhurst Park, London",24738,Away,Leicester,Crystal Palace,0,1,L,0,1,0,0,,12.0,2.0,7.0,3.0,1.0,,1.0,1.0,,7.0,3.0,35.0,64.0,495.0,388.0,56.7,16.0,24.0,9.0,13.0,9.0,9.0,25.0,2.0,,,9.0,17.0,185.0,,1.0,,62.0,62.0,20.0,18.0,4.0,4.0,,8.0,9.0,0.0,0.0,,,3.0
987765,18,2018-12-22 15:00:00,"Stamford Bridge, London",40558,Away,Leicester,Chelsea,1,0,W,0,0,0,0,1.0,8.0,3.0,2.0,3.0,,,,,1.0,6.0,4.0,28.0,49.0,262.0,179.0,27.9,16.0,23.0,14.0,17.0,37.0,37.0,24.0,4.0,2.0,,13.0,6.0,145.0,5.0,,1.0,59.0,52.0,19.0,12.0,5.0,5.0,1.0,9.0,9.0,0.0,0.0,,,2.0
987776,19,2018-12-26 15:00:00,"King Power Stadium, Leicester",32090,Home,Leicester,Man City,2,1,W,1,1,0,1,2.0,10.0,5.0,4.0,1.0,2.0,1.0,2.0,,1.0,8.0,4.0,19.0,47.0,320.0,228.0,33.9,18.0,22.0,10.0,8.0,47.0,47.0,11.0,3.0,,,11.0,10.0,138.0,3.0,1.0,,61.0,49.0,26.0,15.0,3.0,3.0,1.0,5.0,8.0,0.0,0.0,,,1.0
987786,20,2018-12-29 15:00:00,"King Power Stadium, Leicester",32047,Home,Leicester,Cardiff,0,1,L,0,0,0,0,,16.0,7.0,3.0,6.0,1.0,,2.0,,,11.0,9.0,39.0,60.0,448.0,341.0,62.2,20.0,19.0,8.0,6.0,27.0,27.0,17.0,6.0,2.0,,5.0,6.0,174.0,2.0,1.0,,75.0,55.0,31.0,23.0,10.0,10.0,,14.0,16.0,0.0,0.0,1.0,,
987796,21,2019-01-01 12:30:00,"Goodison Park, Liverpool",39052,Away,Leicester,Everton,1,0,W,0,0,0,0,1.0,8.0,4.0,3.0,1.0,1.0,1.0,,,1.0,7.0,5.0,20.0,49.0,366.0,241.0,40.4,16.0,26.0,14.0,13.0,34.0,34.0,29.0,8.0,2.0,,6.0,12.0,195.0,2.0,,1.0,78.0,62.0,31.0,32.0,5.0,5.0,,8.0,5.0,0.0,0.0,,,2.0
987808,22,2019-01-12 15:00:00,"King Power Stadium, Leicester",31491,Home,Leicester,Southampton,1,2,L,0,2,0,1,1.0,23.0,6.0,8.0,9.0,1.0,1.0,1.0,,1.0,19.0,13.0,55.0,82.0,552.0,438.0,71.7,38.0,10.0,6.0,11.0,6.0,6.0,16.0,2.0,,1.0,4.0,7.0,198.0,1.0,2.0,,53.0,57.0,24.0,29.0,10.0,10.0,2.0,7.0,9.0,0.0,0.0,,,4.0
987821,23,2019-01-19 12:30:00,"Molineux Stadium, Wolverhampton",31278,Away,Leicester,Wolves,3,4,L,0,2,0,0,3.0,16.0,6.0,5.0,5.0,,,1.0,,2.0,11.0,9.0,35.0,62.0,447.0,327.0,54.4,33.0,14.0,5.0,10.0,19.0,19.0,22.0,2.0,,,5.0,12.0,180.0,3.0,4.0,,76.0,65.0,34.0,31.0,9.0,9.0,2.0,10.0,11.0,0.0,0.0,,,
987828,24,2019-01-30 20:00:00,"Anfield, Liverpool",53092,Away,Leicester,Liverpool,1,1,D,1,1,0,0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,,1.0,3.0,2.0,21.0,49.0,301.0,196.0,27.9,17.0,19.0,15.0,16.0,48.0,48.0,15.0,2.0,,,11.0,11.0,152.0,2.0,1.0,,65.0,47.0,19.0,15.0,1.0,1.0,3.0,6.0,11.0,0.0,0.0,,,3.0
987838,25,2019-02-03 14:05:00,"King Power Stadium, Leicester",32148,Home,Leicester,Man Utd,0,1,L,0,1,0,0,,17.0,6.0,8.0,3.0,1.0,,1.0,,,10.0,3.0,34.0,42.0,418.0,327.0,44.8,34.0,12.0,7.0,12.0,15.0,15.0,19.0,2.0,1.0,,17.0,9.0,141.0,5.0,1.0,,41.0,53.0,8.0,8.0,7.0,7.0,2.0,14.0,8.0,0.0,0.0,,,
987849,26,2019-02-10 13:30:00,"Wembley Stadium, London",44154,Away,Leicester,Spurs,1,3,L,0,1,0,0,1.0,20.0,9.0,9.0,2.0,4.0,1.0,4.0,,1.0,19.0,10.0,29.0,59.0,437.0,352.0,46.9,37.0,12.0,8.0,15.0,19.0,19.0,18.0,5.0,,,8.0,9.0,128.0,2.0,3.0,,53.0,41.0,22.0,15.0,9.0,9.0,1.0,4.0,9.0,0.0,0.0,1.0,,5.0
987858,27,2019-02-23 17:30:00,"King Power Stadium, Leicester",31778,Home,Leicester,Crystal Palace,1,4,L,0,1,0,0,1.0,27.0,5.0,10.0,12.0,,,,,1.0,21.0,12.0,37.0,82.0,541.0,459.0,65.4,30.0,19.0,16.0,9.0,14.0,14.0,18.0,,,2.0,7.0,10.0,134.0,1.0,4.0,,71.0,50.0,24.0,21.0,8.0,8.0,1.0,7.0,14.0,0.0,0.0,,,
987866,28,2019-02-26 19:45:00,"King Power Stadium, Leicester",30558,Home,Leicester,Brighton,2,1,W,1,0,0,0,2.0,19.0,3.0,9.0,7.0,2.0,2.0,,,2.0,15.0,9.0,20.0,43.0,446.0,369.0,49.1,32.0,14.0,10.0,8.0,33.0,33.0,11.0,2.0,1.0,,7.0,4.0,119.0,2.0,1.0,,55.0,36.0,27.0,19.0,4.0,4.0,,6.0,3.0,0.0,0.0,,,2.0
987879,29,2019-03-03 12:00:00,"Vicarage Road, Watford",20062,Away,Leicester,Watford,1,2,L,0,1,0,0,1.0,14.0,2.0,6.0,6.0,1.0,1.0,,1.0,1.0,10.0,6.0,25.0,56.0,576.0,481.0,61.0,24.0,13.0,9.0,9.0,19.0,19.0,20.0,1.0,,,5.0,11.0,143.0,3.0,2.0,,58.0,49.0,21.0,19.0,5.0,5.0,2.0,12.0,15.0,0.0,0.0,,,1.0
987887,30,2019-03-09 15:00:00,"King Power Stadium, Leicester",32017,Home,Leicester,Fulham,3,1,W,1,0,0,0,3.0,18.0,8.0,8.0,2.0,4.0,3.0,1.0,,3.0,16.0,9.0,25.0,55.0,521.0,444.0,52.8,28.0,24.0,15.0,12.0,19.0,19.0,15.0,1.0,,,9.0,16.0,140.0,2.0,1.0,,58.0,51.0,16.0,7.0,6.0,6.0,,9.0,13.0,0.0,0.0,,,1.0
987894,31,2019-03-16 15:00:00,"Turf Moor, Burnley",20719,Away,Leicester,Burnley,2,1,W,1,1,1,0,2.0,9.0,4.0,,5.0,,,,,,6.0,6.0,18.0,39.0,294.0,194.0,37.8,15.0,12.0,7.0,5.0,40.0,40.0,12.0,4.0,,,3.0,7.0,145.0,1.0,1.0,,43.0,52.0,18.0,27.0,3.0,3.0,,10.0,9.0,0.0,0.0,,,1.0
987908,32,2019-03-30 15:00:00,"King Power Stadium, Leicester",31530,Home,Leicester,Bournemouth,2,0,W,1,0,0,0,2.0,18.0,4.0,9.0,5.0,2.0,1.0,1.0,,2.0,14.0,6.0,30.0,73.0,605.0,510.0,58.8,27.0,15.0,11.0,10.0,19.0,19.0,21.0,2.0,,,9.0,5.0,148.0,2.0,,1.0,64.0,48.0,23.0,18.0,6.0,6.0,,6.0,12.0,0.0,0.0,,,3.0
987915,33,2019-04-06 15:00:00,"Accu Stadium, Huddersfield",24126,Away,Leicester,Huddersfield,4,1,W,1,0,0,0,4.0,18.0,9.0,7.0,2.0,4.0,2.0,4.0,,1.0,12.0,6.0,20.0,48.0,467.0,383.0,55.2,29.0,16.0,8.0,12.0,19.0,19.0,21.0,3.0,1.0,,5.0,13.0,133.0,3.0,1.0,,60.0,47.0,16.0,16.0,5.0,5.0,,11.0,13.0,0.0,0.0,1.0,1.0,3.0
987926,34,2019-04-12 20:00:00,"King Power Stadium, Leicester",32108,Home,Leicester,Newcastle,0,1,L,0,1,0,0,,12.0,5.0,6.0,1.0,1.0,,1.0,,,11.0,6.0,33.0,91.0,773.0,650.0,71.7,24.0,13.0,8.0,12.0,12.0,12.0,23.0,1.0,1.0,,8.0,11.0,182.0,4.0,1.0,,59.0,54.0,29.0,20.0,2.0,2.0,,6.0,10.0,0.0,0.0,,,3.0
987940,35,2019-04-20 15:00:00,"London Stadium, London",59960,Away,Leicester,West Ham,2,2,D,0,1,0,0,2.0,11.0,5.0,5.0,1.0,1.0,1.0,,,2.0,10.0,5.0,30.0,65.0,425.0,348.0,50.7,26.0,27.0,12.0,8.0,24.0,24.0,18.0,3.0,1.0,,14.0,8.0,130.0,1.0,2.0,,65.0,51.0,15.0,9.0,8.0,8.0,1.0,9.0,7.0,0.0,0.0,,,2.0
987946,36,2019-04-28 12:00:00,"King Power Stadium, Leicester",32037,Home,Leicester,Arsenal,3,0,W,0,0,0,1,3.0,24.0,12.0,6.0,6.0,6.0,3.0,4.0,1.0,2.0,19.0,13.0,41.0,76.0,610.0,515.0,67.2,45.0,19.0,10.0,8.0,25.0,25.0,22.0,2.0,,,7.0,8.0,146.0,1.0,,1.0,65.0,49.0,21.0,15.0,8.0,8.0,1.0,13.0,13.0,0.0,0.0,,,2.0
987958,37,2019-05-06 20:00:00,"Etihad Stadium, Manchester",54506,Away,Leicester,Man City,0,1,L,0,0,0,0,,7.0,2.0,2.0,3.0,1.0,,1.0,,,4.0,2.0,12.0,23.0,416.0,336.0,39.0,6.0,22.0,7.0,12.0,44.0,44.0,14.0,3.0,,,7.0,4.0,113.0,4.0,1.0,,64.0,37.0,20.0,11.0,,,,5.0,11.0,0.0,0.0,,,
987966,38,2019-05-12 15:00:00,"King Power Stadium, Leicester",32140,Home,Leicester,Chelsea,0,0,D,0,0,0,0,,9.0,3.0,4.0,2.0,,,,,,6.0,4.0,23.0,30.0,470.0,409.0,46.9,16.0,16.0,12.0,19.0,17.0,17.0,22.0,3.0,1.0,,12.0,5.0,109.0,4.0,,1.0,44.0,42.0,5.0,9.0,4.0,4.0,1.0,9.0,7.0,0.0,0.0,,,1.0
