matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
2210275,1,2021-08-14 15:00:00,"King Power Stadium, Leicester",31983,Home,Leicester,Wolves,1,0,W,1,0,0,0,1.0,9.0,5.0,3.0,1.0,,,,,1.0,8.0,6.0,18.0,41.0,584.0,505.0,56.3,14.0,15.0,11.0,11.0,15.0,15.0,24.0,7.0,2.0,,21.0,7.0,134.0,3.0,,1.0,,42.0,59.0,10.0,12.0,5.0,5.0,,6.0,10.0,0.0,0.0,,,5.0
2210289,2,2021-08-23 20:00:00,"London Stadium, London",59901,Away,Leicester,West Ham,1,4,L,0,1,1,0,1.0,5.0,1.0,2.0,2.0,,1.0,,,,3.0,1.0,12.0,38.0,508.0,427.0,48.6,11.0,13.0,7.0,14.0,25.0,25.0,10.0,2.0,,1.0,10.0,8.0,111.0,3.0,4.0,,,36.0,54.0,10.0,21.0,,,,8.0,8.0,0.0,0.0,,,
2210297,3,2021-08-28 15:00:00,"Carrow Road, Norwich",26765,Away,Leicester,Norwich,2,1,W,1,1,0,0,2.0,9.0,3.0,5.0,1.0,1.0,1.0,1.0,,2.0,5.0,3.0,33.0,51.0,471.0,364.0,55.7,16.0,17.0,12.0,9.0,17.0,17.0,13.0,4.0,,,6.0,9.0,153.0,3.0,1.0,,,52.0,46.0,14.0,13.0,9.0,9.0,,9.0,7.0,0.0,0.0,,,2.0
2210307,4,2021-09-11 15:00:00,"King Power Stadium, Leicester",32087,Home,Leicester,Man City,0,1,L,0,0,0,0,,6.0,1.0,3.0,2.0,1.0,,1.0,1.0,,5.0,2.0,15.0,43.0,364.0,295.0,39.5,17.0,18.0,10.0,3.0,21.0,21.0,19.0,10.0,1.0,,5.0,8.0,114.0,7.0,1.0,,,46.0,31.0,12.0,8.0,5.0,5.0,,4.0,10.0,0.0,0.0,,,2.0
2210312,5,2021-09-19 14:00:00,"American Express Stadium, Falmer",31078,Away,Leicester,Brighton,1,2,L,0,1,0,0,1.0,14.0,3.0,5.0,6.0,1.0,1.0,,,1.0,13.0,9.0,36.0,66.0,549.0,471.0,62.9,34.0,17.0,9.0,10.0,11.0,11.0,17.0,2.0,,,16.0,15.0,137.0,3.0,2.0,,,47.0,62.0,11.0,18.0,9.0,9.0,1.0,10.0,7.0,0.0,0.0,,,2.0
2210327,6,2021-09-25 15:00:00,"King Power Stadium, Leicester",31650,Home,Leicester,Burnley,2,2,D,1,2,0,0,2.0,22.0,5.0,6.0,11.0,2.0,1.0,1.0,,2.0,17.0,12.0,43.0,45.0,576.0,482.0,67.1,50.0,17.0,14.0,7.0,13.0,13.0,13.0,1.0,,,6.0,10.0,150.0,2.0,2.0,,1.0,55.0,47.0,20.0,18.0,8.0,8.0,,10.0,8.0,0.0,0.0,,,1.0
2210334,7,2021-10-03 14:00:00,"Selhurst Park, London",22445,Away,Leicester,Crystal Palace,2,2,D,2,0,0,0,2.0,9.0,5.0,2.0,2.0,1.0,2.0,,,1.0,5.0,3.0,12.0,48.0,382.0,262.0,40.0,13.0,30.0,12.0,13.0,27.0,27.0,17.0,4.0,,,14.0,13.0,169.0,2.0,2.0,,,70.0,60.0,15.0,19.0,3.0,3.0,1.0,11.0,15.0,0.0,0.0,,,1.0
2210345,8,2021-10-16 15:00:00,"King Power Stadium, Leicester",32219,Home,Leicester,Man Utd,4,2,W,1,1,0,0,4.0,22.0,11.0,6.0,5.0,2.0,2.0,1.0,1.0,3.0,11.0,9.0,24.0,47.0,499.0,425.0,48.8,34.0,12.0,7.0,9.0,7.0,7.0,17.0,3.0,,,6.0,3.0,118.0,4.0,2.0,,,46.0,33.0,11.0,8.0,4.0,4.0,2.0,5.0,17.0,0.0,0.0,,,2.0
2210352,9,2021-10-24 14:00:00,"Gtech Community Stadium, Brentford",16814,Away,Leicester,Brentford,2,1,W,1,0,0,0,2.0,10.0,6.0,3.0,1.0,1.0,1.0,,,1.0,8.0,5.0,12.0,43.0,387.0,286.0,45.6,12.0,18.0,9.0,9.0,41.0,41.0,14.0,3.0,,,4.0,13.0,143.0,4.0,1.0,,,56.0,52.0,21.0,21.0,2.0,2.0,1.0,7.0,13.0,0.0,0.0,,,1.0
2210363,10,2021-10-30 12:30:00,"King Power Stadium, Leicester",32209,Home,Leicester,Arsenal,0,2,L,0,2,0,0,,16.0,8.0,5.0,3.0,3.0,,4.0,3.0,,10.0,6.0,33.0,71.0,621.0,541.0,64.3,25.0,11.0,6.0,7.0,15.0,15.0,16.0,3.0,1.0,,10.0,1.0,130.0,4.0,2.0,,,41.0,34.0,15.0,10.0,7.0,7.0,2.0,8.0,11.0,0.0,0.0,,,2.0
