matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
918893,1,2017-08-11 19:45:00,"Emirates Stadium, London",59387,Away,Leicester,Arsenal,3,4,L,2,2,0,0,3.0,6.0,3.0,3.0,,2.0,2.0,,,3.0,4.0,3.0,27.0,60.0,263.0,167.0,30.0,11.0,17.0,8.0,11.0,24.0,24.0,19.0,8.0,,,16.0,12.0,158.0,6.0,4.0,,,48.0,69.0,18.0,18.0,4.0,4.0,,12.0,9.0,0.0,0.0,,,3.0
918906,2,2017-08-19 15:00:00,"King Power Stadium, Leicester",31902,Home,Leicester,Brighton,2,0,W,1,0,0,0,2.0,14.0,4.0,4.0,6.0,1.0,1.0,1.0,,1.0,8.0,5.0,26.0,49.0,427.0,332.0,45.2,21.0,11.0,9.0,6.0,16.0,16.0,9.0,3.0,,,5.0,5.0,141.0,2.0,,1.0,,46.0,39.0,17.0,16.0,6.0,6.0,3.0,8.0,10.0,0.0,0.0,,,1.0
918918,3,2017-08-26 17:30:00,"Old Trafford, Manchester",75021,Away,Leicester,Man Utd,0,2,L,0,0,0,0,,11.0,4.0,5.0,2.0,1.0,,1.0,,,10.0,6.0,19.0,54.0,300.0,208.0,30.9,13.0,22.0,14.0,13.0,41.0,41.0,13.0,7.0,,,17.0,5.0,132.0,5.0,2.0,,,63.0,54.0,24.0,22.0,3.0,3.0,1.0,7.0,8.0,0.0,0.0,,,3.0
918927,4,2017-09-09 15:00:00,"King Power Stadium, Leicester",31923,Home,Leicester,Chelsea,1,2,L,0,1,0,0,1.0,8.0,2.0,3.0,3.0,1.0,1.0,1.0,,,3.0,1.0,28.0,51.0,347.0,259.0,40.4,17.0,18.0,17.0,12.0,21.0,21.0,16.0,5.0,,,11.0,9.0,145.0,4.0,2.0,,,45.0,48.0,12.0,7.0,2.0,2.0,1.0,11.0,8.0,0.0,0.0,1.0,1.0,1.0
918936,5,2017-09-16 15:00:00,"John Smith's Stadium, Huddersfield",24169,Away,Leicester,Huddersfield,1,1,D,0,0,0,0,1.0,10.0,1.0,4.0,5.0,,1.0,,,,7.0,3.0,20.0,57.0,344.0,247.0,40.2,23.0,8.0,4.0,9.0,38.0,38.0,18.0,6.0,,,8.0,9.0,153.0,2.0,1.0,,,54.0,54.0,27.0,24.0,4.0,4.0,,6.0,6.0,0.0,0.0,1.0,1.0,1.0
918947,6,2017-09-23 17:30:00,"King Power Stadium, Leicester",32004,Home,Leicester,Liverpool,2,3,L,1,2,0,0,2.0,12.0,7.0,2.0,3.0,1.0,2.0,2.0,,1.0,8.0,7.0,43.0,72.0,360.0,237.0,43.3,15.0,15.0,14.0,9.0,26.0,26.0,12.0,8.0,,,12.0,8.0,196.0,3.0,3.0,,,61.0,68.0,24.0,30.0,3.0,3.0,2.0,13.0,13.0,0.0,0.0,1.0,,4.0
918953,7,2017-09-30 15:00:00,"Vitality Stadium, Bournemouth",10444,Away,Leicester,Bournemouth,0,0,D,0,0,0,0,,8.0,1.0,4.0,3.0,,,1.0,,,3.0,2.0,27.0,73.0,347.0,221.0,39.1,6.0,19.0,13.0,13.0,38.0,38.0,18.0,4.0,,,14.0,8.0,172.0,4.0,,1.0,,61.0,60.0,27.0,24.0,5.0,5.0,,10.0,6.0,0.0,0.0,,,3.0
918966,8,2017-10-16 20:00:00,"King Power Stadium, Leicester",30203,Home,Leicester,West Brom,1,1,D,0,0,0,0,1.0,11.0,3.0,4.0,4.0,1.0,,1.0,,1.0,8.0,5.0,35.0,73.0,486.0,367.0,57.0,22.0,21.0,14.0,6.0,18.0,18.0,16.0,1.0,,,7.0,11.0,186.0,,1.0,,,60.0,55.0,19.0,20.0,4.0,4.0,1.0,13.0,6.0,0.0,0.0,,,1.0
918980,9,2017-10-21 15:00:00,"Liberty Stadium, Swansea",20521,Away,Leicester,Swansea,2,1,W,1,0,0,0,2.0,11.0,6.0,3.0,2.0,3.0,1.0,2.0,,1.0,9.0,7.0,28.0,62.0,381.0,276.0,44.2,25.0,23.0,16.0,13.0,29.0,29.0,17.0,6.0,,,5.0,6.0,152.0,3.0,1.0,,,62.0,49.0,20.0,18.0,6.0,6.0,,9.0,6.0,0.0,0.0,,,3.0
918988,10,2017-10-29 16:00:00,"King Power Stadium, Leicester",31891,Home,Leicester,Everton,2,0,W,2,0,0,0,2.0,9.0,3.0,5.0,1.0,1.0,1.0,,,2.0,8.0,3.0,15.0,46.0,324.0,214.0,40.4,14.0,14.0,8.0,14.0,31.0,31.0,21.0,6.0,,,6.0,13.0,159.0,2.0,,1.0,,52.0,53.0,20.0,22.0,3.0,3.0,,6.0,10.0,0.0,0.0,,,4.0
