matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
755407,11,2014-11-08 15:00:00,"St. Mary's Stadium, Southampton",31297,Away,Leicester,Southampton,0,2,L,0,0,0,0,,5.0,,4.0,1.0,1.0,,1.0,,,4.0,,8.0,56.0,325.0,236.0,35.6,19.0,14.0,13.0,42.0,42.0,23.0,6.0,,,9.0,9.0,138.0,4.0,2.0,,,53.0,52.0,16.0,16.0,4.0,4.0,,12.0,10.0,0.0,0.0,,,2.0
755419,12,2014-11-22 15:00:00,"King Power Stadium, Leicester",31825,Home,Leicester,Sunderland,0,0,D,0,0,0,0,,13.0,4.0,7.0,2.0,,,1.0,,,11.0,5.0,21.0,65.0,260.0,175.0,39.9,18.0,17.0,10.0,39.0,39.0,9.0,3.0,,,7.0,6.0,136.0,5.0,,1.0,,58.0,61.0,24.0,21.0,6.0,6.0,,18.0,8.0,0.0,0.0,,,
755426,13,2014-11-29 15:00:00,"MATRADE Loftus Road, London",18054,Away,Leicester,QPR,2,3,L,1,2,0,0,2.0,19.0,5.0,10.0,4.0,3.0,,3.0,1.0,1.0,14.0,6.0,27.0,83.0,268.0,184.0,41.0,15.0,11.0,24.0,50.0,50.0,18.0,15.0,,,12.0,9.0,149.0,3.0,3.0,,1.0,58.0,88.0,30.0,37.0,5.0,5.0,1.0,17.0,8.0,0.0,0.0,,,6.0
755436,14,2014-12-02 19:45:00,"King Power Stadium, Leicester",32000,Home,Leicester,Liverpool,1,3,L,1,1,1,0,1.0,20.0,4.0,10.0,6.0,1.0,,2.0,1.0,,10.0,5.0,27.0,82.0,366.0,261.0,46.6,17.0,13.0,20.0,26.0,26.0,18.0,5.0,,2.0,10.0,11.0,173.0,,3.0,,,69.0,79.0,34.0,30.0,7.0,7.0,2.0,11.0,9.0,0.0,0.0,,,
755443,15,2014-12-07 16:00:00,"Villa Park, Birmingham",27692,Away,Leicester,Aston Villa,1,2,L,1,1,1,0,1.0,10.0,4.0,5.0,1.0,,1.0,,,,7.0,3.0,19.0,74.0,284.0,201.0,35.2,22.0,15.0,18.0,24.0,24.0,18.0,4.0,,,13.0,7.0,141.0,5.0,2.0,,,58.0,61.0,23.0,21.0,5.0,5.0,,14.0,8.0,0.0,0.0,,,1.0
755458,16,2014-12-13 15:00:00,"King Power Stadium, Leicester",31643,Home,Leicester,Man City,0,1,L,0,1,0,0,,7.0,1.0,3.0,3.0,,,,,,2.0,1.0,24.0,82.0,358.0,243.0,42.7,15.0,13.0,22.0,15.0,15.0,25.0,1.0,,,10.0,5.0,174.0,3.0,1.0,,,56.0,66.0,17.0,26.0,8.0,8.0,,15.0,12.0,0.0,0.0,,,2.0
755472,17,2014-12-20 15:00:00,"Boleyn Ground, London",34977,Away,Leicester,West Ham,0,2,L,0,1,0,0,,10.0,4.0,2.0,4.0,1.0,,1.0,,,7.0,5.0,19.0,83.0,382.0,270.0,52.2,18.0,15.0,22.0,42.0,42.0,14.0,3.0,,1.0,8.0,10.0,170.0,,2.0,,,61.0,90.0,26.0,49.0,4.0,4.0,,17.0,5.0,0.0,0.0,,,1.0
755478,18,2014-12-26 15:00:00,"King Power Stadium, Leicester",31870,Home,Leicester,Spurs,1,2,L,0,1,0,0,1.0,22.0,6.0,10.0,6.0,1.0,,1.0,2.0,1.0,16.0,9.0,26.0,71.0,419.0,314.0,49.6,21.0,17.0,11.0,30.0,30.0,25.0,1.0,,1.0,6.0,9.0,172.0,1.0,2.0,,,66.0,56.0,23.0,20.0,11.0,11.0,1.0,10.0,13.0,0.0,0.0,,,
755484,19,2014-12-28 15:00:00,"The MKM Stadium, Hull",23809,Away,Leicester,Hull,1,0,W,1,0,1,1,1.0,4.0,2.0,2.0,,,,,,1.0,4.0,2.0,11.0,82.0,367.0,246.0,38.0,25.0,21.0,26.0,46.0,46.0,23.0,7.0,1.0,,7.0,15.0,174.0,4.0,,1.0,,64.0,77.0,26.0,35.0,1.0,1.0,,12.0,9.0,0.0,0.0,,,1.0
755495,20,2015-01-01 15:00:00,"Anfield, Liverpool",44720,Away,Leicester,Liverpool,2,2,D,0,2,0,0,2.0,16.0,3.0,8.0,5.0,1.0,,1.0,1.0,2.0,8.0,4.0,20.0,83.0,332.0,241.0,41.2,19.0,14.0,24.0,21.0,21.0,13.0,1.0,,,9.0,15.0,152.0,4.0,2.0,,,60.0,59.0,16.0,20.0,5.0,5.0,2.0,10.0,13.0,0.0,0.0,,,1.0
755508,21,2015-01-10 15:00:00,"King Power Stadium, Leicester",31728,Home,Leicester,Aston Villa,1,0,W,1,0,1,1,1.0,11.0,3.0,5.0,3.0,2.0,,4.0,1.0,,7.0,5.0,17.0,85.0,308.0,195.0,37.6,21.0,18.0,29.0,36.0,36.0,20.0,5.0,,,8.0,10.0,179.0,1.0,,1.0,,53.0,76.0,20.0,33.0,6.0,6.0,,18.0,6.0,0.0,0.0,,,2.0
755516,22,2015-01-17 15:00:00,"King Power Stadium, Leicester",31772,Home,Leicester,Stoke,0,1,L,0,0,0,0,,7.0,3.0,3.0,1.0,,,,,,5.0,3.0,21.0,73.0,336.0,250.0,43.2,27.0,19.0,10.0,35.0,35.0,11.0,4.0,1.0,,17.0,8.0,149.0,2.0,1.0,,,51.0,71.0,11.0,30.0,6.0,6.0,,9.0,6.0,0.0,0.0,,,
755528,23,2015-01-31 15:00:00,"Old Trafford, Manchester",75329,Away,Leicester,Man Utd,1,3,L,0,3,0,0,1.0,4.0,1.0,3.0,,1.0,1.0,,,1.0,3.0,1.0,14.0,62.0,261.0,155.0,28.6,27.0,19.0,26.0,20.0,20.0,14.0,3.0,,1.0,9.0,8.0,156.0,3.0,3.0,,1.0,58.0,55.0,19.0,20.0,3.0,3.0,,12.0,8.0,0.0,0.0,,,1.0
755536,24,2015-02-07 15:00:00,"King Power Stadium, Leicester",31695,Home,Leicester,Crystal Palace,0,1,L,0,0,0,0,,19.0,5.0,8.0,6.0,,,1.0,1.0,,13.0,8.0,27.0,114.0,486.0,373.0,62.2,17.0,15.0,13.0,17.0,17.0,16.0,4.0,2.0,,9.0,11.0,192.0,1.0,1.0,,,70.0,98.0,33.0,52.0,8.0,8.0,2.0,15.0,6.0,0.0,0.0,,,
755543,25,2015-02-10 19:45:00,"Emirates Stadium, London",60032,Away,Leicester,Arsenal,1,2,L,0,2,0,0,1.0,11.0,4.0,5.0,2.0,1.0,,2.0,,,6.0,4.0,14.0,60.0,405.0,313.0,42.9,22.0,17.0,22.0,12.0,12.0,16.0,7.0,1.0,1.0,8.0,6.0,151.0,5.0,2.0,,,65.0,73.0,20.0,38.0,6.0,6.0,,14.0,10.0,0.0,0.0,,,2.0
755556,26,2015-02-22 14:05:00,"Goodison Park, Liverpool",38904,Away,Leicester,Everton,2,2,D,0,0,0,0,2.0,15.0,4.0,7.0,4.0,2.0,2.0,2.0,,1.0,11.0,5.0,15.0,68.0,388.0,287.0,42.0,20.0,14.0,10.0,19.0,19.0,15.0,4.0,,,6.0,5.0,165.0,2.0,2.0,,1.0,49.0,57.0,14.0,24.0,7.0,8.0,,6.0,7.0,0.0,0.0,,,1.0
755565,27,2015-04-29 19:45:00,"King Power Stadium, Leicester",32021,Home,Leicester,Chelsea,1,3,L,1,0,0,0,1.0,8.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,3.0,22.0,78.0,349.0,240.0,37.1,23.0,17.0,24.0,34.0,34.0,24.0,2.0,,,14.0,6.0,154.0,1.0,3.0,,,47.0,59.0,20.0,29.0,2.0,2.0,,10.0,1.0,0.0,0.0,,,4.0
755579,28,2015-03-04 19:45:00,"Etihad Stadium, Manchester",45000,Away,Leicester,Man City,0,2,L,0,1,0,0,,6.0,2.0,1.0,3.0,,,,1.0,,4.0,3.0,11.0,63.0,311.0,212.0,30.5,18.0,11.0,30.0,32.0,32.0,19.0,6.0,1.0,,13.0,10.0,146.0,7.0,2.0,,,55.0,63.0,20.0,28.0,3.0,3.0,,3.0,9.0,0.0,0.0,,,3.0
755588,29,2015-03-14 15:00:00,"King Power Stadium, Leicester",31456,Home,Leicester,Hull,0,0,D,0,0,0,1,,14.0,3.0,7.0,4.0,,,,,,11.0,5.0,25.0,79.0,395.0,280.0,51.3,22.0,20.0,12.0,33.0,33.0,17.0,2.0,,,5.0,8.0,169.0,5.0,,1.0,,75.0,63.0,30.0,34.0,7.0,7.0,2.0,10.0,14.0,0.0,0.0,,,
755601,30,2015-03-21 15:00:00,"White Hart Lane, London",35950,Away,Leicester,Spurs,3,4,L,1,2,0,0,3.0,14.0,5.0,6.0,3.0,5.0,2.0,3.0,,3.0,13.0,7.0,28.0,89.0,284.0,175.0,34.2,32.0,24.0,28.0,32.0,32.0,25.0,1.0,,1.0,9.0,17.0,171.0,1.0,4.0,,1.0,67.0,65.0,18.0,23.0,4.0,4.0,3.0,9.0,7.0,0.0,0.0,,,3.0
755608,31,2015-04-04 15:00:00,"King Power Stadium, Leicester",31863,Home,Leicester,West Ham,2,1,W,1,1,0,0,2.0,20.0,7.0,9.0,4.0,4.0,1.0,4.0,,1.0,18.0,9.0,23.0,77.0,358.0,241.0,49.6,14.0,11.0,22.0,36.0,36.0,14.0,,,1.0,9.0,11.0,179.0,6.0,1.0,,,61.0,73.0,32.0,39.0,7.0,7.0,2.0,12.0,9.0,0.0,0.0,1.0,,3.0
755621,32,2015-04-11 15:00:00,"The Hawthorns, West Bromwich",26768,Away,Leicester,West Brom,3,2,W,1,2,0,0,3.0,12.0,4.0,6.0,2.0,3.0,2.0,1.0,,3.0,11.0,6.0,23.0,90.0,355.0,247.0,54.1,23.0,19.0,15.0,26.0,26.0,16.0,1.0,,,3.0,8.0,179.0,3.0,2.0,,,79.0,56.0,31.0,26.0,6.0,6.0,2.0,14.0,15.0,0.0,0.0,,,3.0
755629,33,2015-04-18 15:00:00,"King Power Stadium, Leicester",31121,Home,Leicester,Swansea,2,0,W,1,0,0,0,2.0,18.0,6.0,10.0,2.0,3.0,2.0,2.0,,1.0,15.0,5.0,19.0,90.0,355.0,247.0,41.1,32.0,26.0,21.0,18.0,18.0,12.0,2.0,,,13.0,6.0,166.0,6.0,,1.0,,69.0,44.0,19.0,11.0,6.0,6.0,2.0,6.0,5.0,0.0,0.0,,,
755634,34,2015-04-25 15:00:00,"Turf Moor, Burnley",19582,Away,Leicester,Burnley,1,0,W,0,0,0,0,1.0,8.0,4.0,4.0,,,1.0,,,,4.0,2.0,23.0,76.0,273.0,147.0,40.1,19.0,16.0,21.0,45.0,45.0,11.0,6.0,1.0,,7.0,4.0,182.0,5.0,,1.0,,76.0,82.0,37.0,54.0,4.0,4.0,2.0,16.0,16.0,0.0,0.0,,,2.0
755646,35,2015-05-02 12:45:00,"King Power Stadium, Leicester",31576,Home,Leicester,Newcastle,3,0,W,2,0,0,2,3.0,19.0,7.0,8.0,4.0,5.0,2.0,4.0,,2.0,12.0,7.0,19.0,65.0,301.0,212.0,47.9,29.0,21.0,18.0,29.0,29.0,19.0,1.0,,,10.0,7.0,153.0,3.0,,1.0,,89.0,52.0,38.0,14.0,10.0,10.0,4.0,10.0,13.0,0.0,0.0,1.0,1.0,3.0
755659,36,2015-05-09 15:00:00,"King Power Stadium, Leicester",31939,Home,Leicester,Southampton,2,0,W,2,0,0,0,2.0,10.0,3.0,6.0,1.0,2.0,1.0,1.0,,2.0,8.0,4.0,15.0,85.0,255.0,148.0,30.8,21.0,18.0,28.0,36.0,36.0,16.0,4.0,,,14.0,11.0,171.0,3.0,,1.0,,60.0,66.0,21.0,23.0,4.0,4.0,1.0,12.0,9.0,0.0,0.0,,,
755668,37,2015-05-16 15:00:00,"Stadium of Light, Sunderland",46705,Away,Leicester,Sunderland,0,0,D,0,0,0,0,,11.0,,4.0,7.0,,,,,,6.0,5.0,22.0,99.0,290.0,172.0,49.4,21.0,14.0,25.0,33.0,33.0,21.0,5.0,,,7.0,11.0,184.0,3.0,,1.0,,64.0,77.0,21.0,34.0,9.0,9.0,,15.0,14.0,0.0,0.0,,,
755679,38,2015-05-24 15:00:00,"King Power Stadium, Leicester",31467,Home,Leicester,QPR,5,1,W,2,0,0,0,5.0,22.0,7.0,13.0,2.0,,2.0,,,2.0,16.0,6.0,30.0,77.0,350.0,249.0,45.7,16.0,14.0,25.0,25.0,25.0,13.0,7.0,,,6.0,10.0,161.0,1.0,1.0,,,64.0,52.0,30.0,22.0,5.0,5.0,1.0,7.0,5.0,0.0,0.0,,,3.0
