matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
855178,1,2016-08-13 12:30:00,"The MKM Stadium, Hull",21037,Away,Leicester,Hull,1,2,L,0,1,0,0,1.0,18.0,5.0,9.0,4.0,2.0,1.0,3.0,,,11.0,5.0,28.0,68.0,453.0,352.0,50.3,21.0,14.0,10.0,9.0,15.0,8.0,14.0,2.0,2.0,,10.0,10.0,162.0,3.0,2.0,,,50.0,66.0,18.0,19.0,3.0,3.0,,17.0,8.0,0.0,0.0,1.0,1.0,
855182,2,2016-08-20 17:30:00,"King Power Stadium, Leicester",32008,Home,Leicester,Arsenal,0,0,D,0,0,0,0,,8.0,1.0,2.0,5.0,,,,,,6.0,5.0,29.0,58.0,362.0,256.0,39.5,19.0,23.0,19.0,29.0,28.0,19.0,24.0,5.0,,,22.0,8.0,167.0,4.0,,1.0,,50.0,76.0,15.0,23.0,2.0,2.0,,11.0,6.0,0.0,0.0,,,1.0
855196,3,2016-08-27 15:00:00,"King Power Stadium, Leicester",31727,Home,Leicester,Swansea,2,1,W,1,0,0,0,2.0,13.0,6.0,5.0,2.0,3.0,2.0,3.0,,2.0,10.0,6.0,29.0,63.0,408.0,302.0,52.2,29.0,15.0,11.0,20.0,32.0,27.0,19.0,1.0,,,14.0,15.0,169.0,2.0,1.0,,,55.0,65.0,21.0,17.0,4.0,4.0,2.0,14.0,9.0,0.0,0.0,1.0,,3.0
855205,4,2016-09-10 17:30:00,"Anfield, Liverpool",51232,Away,Leicester,Liverpool,1,4,L,1,2,0,0,1.0,12.0,3.0,4.0,5.0,1.0,1.0,1.0,1.0,,8.0,6.0,45.0,72.0,351.0,239.0,37.9,15.0,19.0,17.0,5.0,16.0,10.0,21.0,4.0,,1.0,17.0,9.0,174.0,7.0,4.0,,,52.0,57.0,25.0,17.0,7.0,7.0,1.0,8.0,3.0,0.0,0.0,,,1.0
855216,5,2016-09-17 15:00:00,"King Power Stadium, Leicester",31916,Home,Leicester,Burnley,3,0,W,1,0,0,0,3.0,14.0,6.0,3.0,5.0,4.0,2.0,2.0,,2.0,11.0,8.0,33.0,87.0,515.0,391.0,59.0,26.0,11.0,8.0,8.0,11.0,8.0,22.0,1.0,,,7.0,7.0,180.0,2.0,,1.0,,45.0,58.0,18.0,28.0,7.0,7.0,2.0,10.0,9.0,0.0,0.0,,,2.0
855226,6,2016-09-24 12:30:00,"Old Trafford, Manchester",75256,Away,Leicester,Man Utd,1,4,L,0,4,0,0,1.0,10.0,3.0,1.0,6.0,,,,,1.0,5.0,4.0,25.0,54.0,336.0,229.0,32.7,21.0,14.0,9.0,14.0,19.0,11.0,11.0,1.0,,,4.0,8.0,153.0,3.0,4.0,,,39.0,46.0,13.0,16.0,6.0,6.0,,12.0,9.0,0.0,0.0,,,1.0
855235,7,2016-10-02 14:15:00,"King Power Stadium, Leicester",31563,Home,Leicester,Southampton,0,0,D,0,0,0,0,,9.0,1.0,5.0,3.0,,,,1.0,,7.0,2.0,22.0,48.0,390.0,286.0,38.1,10.0,16.0,12.0,13.0,26.0,20.0,13.0,3.0,1.0,,5.0,10.0,155.0,5.0,,1.0,,49.0,54.0,19.0,22.0,3.0,3.0,,9.0,9.0,0.0,0.0,,,1.0
855244,8,2016-10-15 12:30:00,"Stamford Bridge, London",41547,Away,Leicester,Chelsea,0,3,L,0,2,0,0,,5.0,,3.0,2.0,,,,,,3.0,1.0,31.0,58.0,449.0,351.0,45.1,11.0,20.0,17.0,18.0,21.0,15.0,12.0,4.0,,,17.0,14.0,157.0,4.0,3.0,,,47.0,68.0,16.0,22.0,5.0,5.0,2.0,12.0,6.0,0.0,0.0,,,1.0
855257,9,2016-10-22 15:00:00,"King Power Stadium, Leicester",31969,Home,Leicester,Crystal Palace,3,1,W,1,0,0,0,3.0,16.0,4.0,7.0,5.0,1.0,,2.0,,1.0,12.0,6.0,29.0,72.0,403.0,297.0,44.6,30.0,18.0,12.0,10.0,42.0,34.0,18.0,10.0,,,22.0,9.0,159.0,5.0,1.0,,,56.0,70.0,20.0,21.0,8.0,8.0,,10.0,7.0,0.0,0.0,,,1.0
855269,10,2016-10-29 15:00:00,"White Hart Lane, London",31868,Away,Leicester,Spurs,1,1,D,0,1,0,0,1.0,6.0,1.0,4.0,1.0,1.0,1.0,,,1.0,5.0,2.0,28.0,64.0,275.0,181.0,35.9,13.0,19.0,16.0,26.0,23.0,23.0,7.0,6.0,,,14.0,5.0,142.0,5.0,1.0,,,46.0,72.0,12.0,30.0,1.0,1.0,1.0,20.0,10.0,0.0,0.0,,,1.0
855277,11,2016-11-06 16:30:00,"King Power Stadium, Leicester",31879,Home,Leicester,West Brom,1,2,L,0,0,0,0,1.0,5.0,2.0,3.0,,1.0,1.0,,,1.0,4.0,2.0,40.0,86.0,520.0,381.0,59.1,26.0,14.0,10.0,8.0,26.0,26.0,26.0,3.0,,1.0,10.0,10.0,196.0,3.0,2.0,,,58.0,68.0,23.0,36.0,5.0,5.0,,8.0,7.0,0.0,0.0,,,4.0
855290,12,2016-11-19 15:00:00,"Vicarage Road, Watford",20640,Away,Leicester,Watford,1,2,L,1,2,0,0,1.0,11.0,2.0,3.0,6.0,,1.0,,,,8.0,5.0,37.0,80.0,410.0,269.0,54.2,24.0,17.0,13.0,14.0,27.0,27.0,18.0,,,,12.0,8.0,209.0,1.0,2.0,,,57.0,72.0,20.0,28.0,6.0,6.0,1.0,18.0,12.0,0.0,0.0,1.0,1.0,
855296,13,2016-11-26 15:00:00,"King Power Stadium, Leicester",32058,Home,Leicester,Boro,2,2,D,1,1,0,0,2.0,11.0,3.0,6.0,2.0,,2.0,,1.0,,7.0,3.0,32.0,68.0,330.0,210.0,40.7,26.0,13.0,8.0,11.0,22.0,22.0,20.0,2.0,,,14.0,4.0,163.0,,2.0,,,54.0,65.0,22.0,31.0,2.0,2.0,1.0,15.0,11.0,0.0,0.0,2.0,2.0,3.0
855308,14,2016-12-03 15:00:00,"Stadium of Light, Sunderland",39725,Away,Leicester,Sunderland,1,2,L,0,0,0,0,1.0,17.0,5.0,5.0,7.0,1.0,1.0,,1.0,1.0,11.0,7.0,28.0,68.0,358.0,259.0,46.5,20.0,14.0,9.0,16.0,23.0,23.0,22.0,6.0,,,16.0,3.0,157.0,5.0,2.0,,1.0,44.0,53.0,16.0,12.0,4.0,4.0,4.0,12.0,7.0,0.0,0.0,,,3.0
855316,15,2016-12-10 17:30:00,"King Power Stadium, Leicester",31966,Home,Leicester,Man City,4,2,W,3,0,0,0,4.0,11.0,6.0,4.0,1.0,4.0,2.0,2.0,,3.0,7.0,4.0,20.0,51.0,205.0,122.0,22.1,20.0,14.0,11.0,11.0,44.0,44.0,11.0,7.0,,,13.0,3.0,107.0,2.0,2.0,,,45.0,49.0,18.0,19.0,3.0,3.0,,10.0,7.0,0.0,0.0,,,
