matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside,totalDistance
2444479,1,2024-08-19 20:00:00,"King Power Stadium, Leicester",31977,Home,Leicester,Spurs,1,1,D,0,1,0,0,1.0,7.0,3.0,3.0,1.0,,,2.0,1.0,1.0,,,1.0,5.0,3.0,22.0,34.0,275.0,211.0,29.5,11.0,22.0,15.0,10.0,38.0,38.0,14.0,6.0,,,13.0,14.0,114.0,5.0,1.0,,,,49.0,56.0,8.0,9.0,2.0,2.0,1.0,11.0,12.0,0.0,0.0,,,2.0,
2444484,2,2024-08-24 15:00:00,"Craven Cottage, London",25401,Away,Leicester,Fulham,1,2,L,1,1,0,0,1.0,10.0,4.0,4.0,2.0,,,1.0,1.0,,,,1.0,6.0,4.0,16.0,37.0,454.0,381.0,45.8,10.0,21.0,14.0,7.0,30.0,30.0,15.0,5.0,1.0,,4.0,7.0,114.0,4.0,2.0,,,,55.0,46.0,13.0,17.0,5.0,5.0,1.0,13.0,14.0,0.0,0.0,,,5.0,
2444495,3,2024-08-31 15:00:00,"King Power Stadium, Leicester",31725,Home,Leicester,Aston Villa,1,2,L,0,1,0,0,1.0,9.0,3.0,5.0,1.0,,,1.0,1.0,,,,1.0,5.0,3.0,23.0,60.0,513.0,457.0,57.6,16.0,22.0,11.0,11.0,18.0,18.0,8.0,2.0,,,13.0,10.0,110.0,3.0,2.0,,,,58.0,53.0,9.0,10.0,1.0,1.0,2.0,13.0,21.0,0.0,0.0,,,3.0,105379.25
2444503,4,2024-09-14 15:00:00,"Selhurst Park, London",25124,Away,Leicester,Crystal Palace,2,2,D,1,0,0,0,2.0,9.0,4.0,4.0,1.0,,,3.0,2.0,1.0,,,2.0,9.0,5.0,25.0,45.0,293.0,203.0,32.8,16.0,19.0,8.0,8.0,20.0,20.0,16.0,10.0,,,4.0,18.0,141.0,2.0,2.0,,,,52.0,63.0,12.0,21.0,2.0,2.0,1.0,15.0,10.0,0.0,0.0,,,,108245.83
2444514,5,2024-09-21 15:00:00,"King Power Stadium, Leicester",31765,Home,Leicester,Everton,1,1,D,0,1,0,0,1.0,12.0,2.0,7.0,3.0,,,1.0,1.0,1.0,,,,9.0,2.0,43.0,55.0,460.0,389.0,58.5,29.0,24.0,17.0,4.0,13.0,13.0,7.0,6.0,,,7.0,9.0,138.0,4.0,1.0,,,,61.0,48.0,17.0,12.0,6.0,6.0,1.0,11.0,12.0,0.0,0.0,,,2.0,108548.62
2444521,6,2024-09-28 15:00:00,"Emirates Stadium, London",60323,Away,Leicester,Arsenal,2,4,L,0,2,0,0,2.0,5.0,3.0,1.0,1.0,0.3229,0.2144,,,,,0.174366,2.0,5.0,4.0,9.0,18.0,232.0,171.0,25.4,11.0,24.0,14.0,6.0,63.0,63.0,9.0,9.0,2.0,,18.0,8.0,98.0,13.0,4.0,5.7093,,1.0,54.0,61.0,15.0,18.0,,,1.0,6.0,11.0,0.0,0.0,,0.0,1.0,107856.91
2444537,7,2024-10-05 15:00:00,"King Power Stadium, Leicester",31706,Home,Leicester,Bournemouth,1,0,W,1,0,0,0,1.0,6.0,2.0,3.0,1.0,,,2.0,1.0,1.0,,,1.0,5.0,2.0,17.0,49.0,368.0,280.0,44.1,13.0,14.0,10.0,7.0,36.0,36.0,11.0,6.0,,,9.0,11.0,141.0,2.0,,,1.0,,55.0,58.0,21.0,17.0,,,,12.0,14.0,0.0,0.0,,,2.0,114503.55
2444547,8,2024-10-19 15:00:00,"St. Mary's Stadium, Southampton",31145,Away,Leicester,Southampton,3,2,W,0,2,0,1,3.0,18.0,4.0,10.0,4.0,,,3.0,2.0,2.0,2.0,,2.0,17.0,7.0,43.0,67.0,492.0,420.0,58.0,41.0,30.0,17.0,5.0,22.0,22.0,4.0,2.0,,,6.0,8.0,121.0,6.0,2.0,,,,54.0,49.0,7.0,12.0,6.0,6.0,2.0,10.0,10.0,0.0,0.0,1.0,1.0,2.0,
2444557,9,2024-10-25 20:00:00,"King Power Stadium, Leicester",31879,Home,Leicester,Nott'm Forest,1,3,L,1,1,0,0,1.0,11.0,1.0,7.0,3.0,,,1.0,1.0,,,,1.0,10.0,3.0,35.0,77.0,560.0,482.0,64.4,27.0,14.0,10.0,6.0,26.0,26.0,9.0,6.0,,1.0,15.0,8.0,135.0,2.0,3.0,,,,53.0,64.0,24.0,15.0,6.0,6.0,1.0,16.0,9.0,0.0,0.0,,,,
2444562,10,2024-11-02 15:00:00,"Portman Road, Ipswich",29874,Away,Leicester,Ipswich,1,1,D,0,0,0,1,1.0,20.0,6.0,6.0,8.0,,,3.0,1.0,3.0,,,1.0,14.0,10.0,24.0,54.0,432.0,346.0,57.8,40.0,21.0,11.0,4.0,18.0,18.0,7.0,6.0,1.0,,8.0,4.0,135.0,1.0,1.0,,,,62.0,54.0,18.0,20.0,6.0,6.0,,10.0,11.0,0.0,0.0,,,,
2444575,11,2024-11-10 14:00:00,"Old Trafford, Manchester",73829,Away,Leicester,Man Utd,0,3,L,0,2,0,0,0.0,6.0,5.0,1.0,,0.6343,0.7154,1.0,,1.0,,0.52669,,5.0,4.0,19.0,50.0,466.0,388.0,48.8,11.0,22.0,14.0,7.0,18.0,18.0,8.0,6.0,,,11.0,18.0,148.0,1.0,3.0,0.8507,,1.0,68.0,61.0,19.0,12.0,5.0,5.0,2.0,5.0,9.0,0.0,0.0,,0.0,2.0,
2444586,12,2024-11-23 12:30:00,"King Power Stadium, Leicester",31880,Home,Leicester,Chelsea,1,2,L,0,1,0,0,1.0,4.0,1.0,2.0,1.0,,,,1.0,,,,,3.0,1.0,9.0,44.0,353.0,264.0,36.7,9.0,18.0,9.0,8.0,19.0,19.0,12.0,3.0,1.0,1.0,10.0,7.0,132.0,4.0,2.0,,,,42.0,51.0,7.0,8.0,2.0,2.0,,15.0,11.0,0.0,0.0,1.0,1.0,3.0,
2444590,13,2024-11-30 15:00:00,"Gtech Community Stadium, Brentford",17084,Away,Leicester,Brentford,1,4,L,1,3,0,0,1.0,7.0,3.0,1.0,3.0,,,1.0,1.0,,,,1.0,5.0,4.0,32.0,49.0,378.0,288.0,40.1,15.0,15.0,9.0,10.0,26.0,26.0,7.0,3.0,,,16.0,5.0,142.0,2.0,4.0,,,,47.0,65.0,17.0,19.0,4.0,4.0,1.0,10.0,9.0,0.0,0.0,,,1.0,
2444606,14,2024-12-03 20:15:00,"King Power Stadium, Leicester",30947,Home,Leicester,West Ham,3,1,W,1,0,0,0,3.0,8.0,6.0,2.0,,,,6.0,2.0,5.0,,,3.0,7.0,6.0,15.0,38.0,379.0,287.0,38.9,20.0,35.0,24.0,12.0,32.0,32.0,9.0,13.0,1.0,,20.0,8.0,133.0,7.0,1.0,,,,68.0,72.0,20.0,29.0,3.0,3.0,,9.0,7.0,0.0,0.0,,,1.0,
2444616,15,2024-12-08 14:00:00,"King Power Stadium, Leicester",31647,Home,Leicester,Brighton,2,2,D,0,1,0,0,2.0,10.0,3.0,2.0,5.0,,,2.0,2.0,1.0,,,1.0,7.0,5.0,23.0,48.0,520.0,439.0,54.9,18.0,15.0,7.0,6.0,10.0,10.0,10.0,3.0,2.0,,11.0,10.0,128.0,5.0,2.0,,,,50.0,50.0,14.0,11.0,4.0,5.0,1.0,9.0,9.0,0.0,0.0,,,1.0,113848.25
2444626,16,2024-12-14 15:00:00,"St. James' Park, Newcastle",52235,Away,Leicester,Newcastle,0,4,L,0,1,0,0,,4.0,1.0,,3.0,,,,,,,,,3.0,3.0,15.0,40.0,424.0,331.0,40.6,10.0,23.0,6.0,13.0,25.0,25.0,3.0,7.0,1.0,1.0,11.0,4.0,125.0,7.0,4.0,,,,50.0,45.0,13.0,11.0,2.0,2.0,,16.0,6.0,0.0,0.0,,,2.0,
2444636,17,2024-12-22 14:00:00,"King Power Stadium, Leicester",31818,Home,Leicester,Wolves,0,3,L,0,3,0,0,,9.0,5.0,2.0,2.0,,,1.0,,1.0,,,,8.0,6.0,36.0,66.0,546.0,473.0,53.6,17.0,18.0,8.0,9.0,8.0,8.0,11.0,1.0,,1.0,2.0,7.0,125.0,1.0,3.0,,,,52.0,45.0,11.0,8.0,6.0,6.0,1.0,15.0,15.0,0.0,0.0,,,1.0,
2444644,18,2024-12-26 20:00:00,"Anfield, Liverpool",60300,Away,Leicester,Liverpool,1,3,L,1,1,0,0,1.0,4.0,1.0,2.0,1.0,,,,,,,,1.0,3.0,2.0,13.0,25.0,310.0,237.0,31.5,4.0,13.0,5.0,15.0,52.0,52.0,7.0,6.0,,,5.0,9.0,110.0,4.0,3.0,,,,46.0,39.0,16.0,11.0,1.0,1.0,,5.0,17.0,0.0,0.0,,,2.0,108916.5
2444656,19,2024-12-29 14:30:00,"King Power Stadium, Leicester",32057,Home,Leicester,Man City,0,2,L,0,1,0,0,,11.0,4.0,5.0,2.0,,,2.0,,3.0,2.0,,,7.0,4.0,22.0,53.0,578.0,538.0,53.6,26.0,14.0,8.0,9.0,10.0,10.0,7.0,3.0,,,5.0,4.0,75.0,3.0,2.0,,,,34.0,32.0,5.0,6.0,4.0,4.0,1.0,11.0,6.0,0.0,0.0,,,3.0,
2444661,20,2025-01-04 15:00:00,"Villa Park, Birmingham",42386,Away,Leicester,Aston Villa,1,2,L,0,0,0,0,1.0,4.0,2.0,2.0,,,,2.0,1.0,2.0,,,,2.0,1.0,18.0,40.0,397.0,335.0,39.2,9.0,22.0,12.0,11.0,16.0,16.0,6.0,5.0,,1.0,6.0,9.0,112.0,3.0,2.0,,,,43.0,48.0,6.0,12.0,2.0,2.0,,11.0,10.0,0.0,0.0,,,1.0,110306.19
2444674,21,2025-01-15 19:30:00,"King Power Stadium, Leicester",29766,Home,Leicester,Crystal Palace,0,2,L,0,0,0,0,,21.0,4.0,11.0,6.0,,,3.0,,3.0,1.0,,,17.0,7.0,29.0,62.0,609.0,523.0,57.2,29.0,18.0,11.0,9.0,16.0,16.0,3.0,1.0,1.0,,12.0,10.0,139.0,2.0,2.0,,,,47.0,50.0,14.0,15.0,4.0,4.0,,7.0,5.0,0.0,0.0,,,1.0,
2444685,22,2025-01-18 15:00:00,"King Power Stadium, Leicester",31500,Home,Leicester,Fulham,0,2,L,0,0,0,0,,8.0,4.0,3.0,1.0,,,,,1.0,,,,5.0,3.0,28.0,45.0,380.0,294.0,39.3,29.0,11.0,8.0,8.0,18.0,18.0,11.0,6.0,,,7.0,14.0,135.0,,2.0,,,,45.0,56.0,21.0,21.0,5.0,5.0,,8.0,8.0,0.0,0.0,,,2.0,
2444698,23,2025-01-26 14:00:00,"Tottenham Hotspur Stadium, London",61295,Away,Leicester,Spurs,2,1,W,0,1,0,0,2.0,12.0,3.0,2.0,7.0,1.5568,1.5389,1.0,1.0,,,0.296423,2.0,9.0,8.0,17.0,53.0,354.0,263.0,39.4,15.0,26.0,17.0,16.0,32.0,32.0,10.0,4.0,,,6.0,6.0,130.0,5.0,1.0,1.7745,,,60.0,51.0,19.0,19.0,4.0,4.0,,16.0,5.0,0.0,0.0,,,2.0,110346.25
2444704,24,2025-02-01 15:00:00,"Goodison Park, Liverpool",39376,Away,Leicester,Everton,0,4,L,0,3,0,0,,9.0,1.0,2.0,6.0,0.3272,0.0552,,,,,0.271677,,7.0,6.0,26.0,51.0,489.0,398.0,53.0,17.0,15.0,10.0,5.0,19.0,19.0,9.0,2.0,,1.0,9.0,7.0,139.0,3.0,4.0,2.5057,,,38.0,51.0,13.0,17.0,6.0,6.0,,13.0,6.0,0.0,0.0,,,1.0,110147.13
