matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
442100,11,2012-11-10 17:30:00,"Villa Park, Birmingham",40538,Home,Aston Villa,Man Utd,2,3,L,1,0,0,0,2.0,8.0,3.0,2.0,3.0,2.0,1.0,1.0,,2.0,6.0,5.0,19.0,57.0,283.0,218.0,30.5,,17.0,13.0,28.0,47.0,21.0,6.0,,,5.0,6.0,140.0,,3.0,,1.0,44.0,46.0,16.0,13.0,5.0,5.0,,14.0,8.0,0.0,0.0,,,
442112,12,2012-11-17 15:00:00,"Etihad Stadium, Manchester",47072,Away,Aston Villa,Man City,0,5,L,0,1,0,0,,11.0,2.0,3.0,6.0,,,,,,9.0,7.0,11.0,42.0,298.0,236.0,33.4,,26.0,22.0,11.0,32.0,19.0,3.0,1.0,1.0,6.0,10.0,123.0,,5.0,,,48.0,34.0,12.0,9.0,4.0,4.0,,7.0,9.0,0.0,0.0,,,4.0
442119,13,2012-11-24 17:30:00,"Villa Park, Birmingham",34607,Home,Aston Villa,Arsenal,0,0,D,0,0,0,0,,9.0,4.0,1.0,4.0,,,,1.0,,8.0,7.0,36.0,62.0,354.0,265.0,37.4,14.0,15.0,8.0,12.0,20.0,11.0,3.0,,,6.0,11.0,149.0,1.0,,1.0,,38.0,50.0,12.0,19.0,7.0,7.0,1.0,8.0,9.0,0.0,0.0,,,3.0
442129,14,2012-11-27 20:00:00,"Villa Park, Birmingham",28692,Home,Aston Villa,Reading,1,0,W,0,0,0,0,1.0,16.0,5.0,6.0,5.0,,,,,1.0,12.0,7.0,20.0,83.0,372.0,275.0,55.2,,22.0,15.0,21.0,71.0,38.0,3.0,1.0,,6.0,11.0,184.0,,,1.0,,56.0,53.0,28.0,25.0,8.0,8.0,,11.0,4.0,0.0,0.0,,,2.0
442145,15,2012-12-01 15:00:00,"MATRADE Loftus Road, London",17387,Away,Aston Villa,QPR,1,1,D,1,1,0,0,1.0,7.0,2.0,4.0,1.0,,,,,1.0,5.0,2.0,15.0,59.0,389.0,305.0,45.5,,21.0,14.0,20.0,47.0,24.0,5.0,,,11.0,17.0,164.0,,1.0,,,47.0,55.0,15.0,19.0,4.0,4.0,,6.0,5.0,0.0,0.0,,,4.0
442150,16,2012-12-08 15:00:00,"Villa Park, Birmingham",30110,Home,Aston Villa,Stoke,0,0,D,0,0,0,1,,13.0,2.0,4.0,7.0,,,,,,7.0,6.0,27.0,67.0,460.0,375.0,56.3,,20.0,13.0,15.0,53.0,29.0,,,,2.0,10.0,154.0,,,1.0,,62.0,48.0,19.0,25.0,3.0,3.0,,9.0,15.0,0.0,0.0,,,3.0
442160,17,2012-12-15 15:00:00,"Anfield, Liverpool",44607,Away,Aston Villa,Liverpool,3,1,W,2,0,0,0,3.0,11.0,6.0,5.0,,2.0,2.0,,,3.0,10.0,6.0,10.0,53.0,211.0,146.0,27.9,,25.0,18.0,14.0,53.0,23.0,11.0,1.0,,5.0,10.0,130.0,,1.0,,,49.0,35.0,16.0,10.0,2.0,2.0,1.0,10.0,4.0,0.0,0.0,,,
442169,18,2012-12-23 16:00:00,"Stamford Bridge, London",41363,Away,Aston Villa,Chelsea,0,8,L,0,3,0,0,,7.0,1.0,3.0,3.0,1.0,,1.0,1.0,,7.0,4.0,17.0,62.0,420.0,337.0,43.4,,19.0,15.0,11.0,27.0,19.0,5.0,3.0,1.0,4.0,10.0,140.0,,8.0,,,39.0,40.0,10.0,11.0,4.0,4.0,,11.0,6.0,0.0,0.0,,,5.0
442180,19,2012-12-26 17:30:00,"Villa Park, Birmingham",36863,Home,Aston Villa,Spurs,0,4,L,0,0,0,0,,4.0,1.0,3.0,,,,,,,4.0,1.0,18.0,44.0,343.0,278.0,40.9,,17.0,14.0,28.0,48.0,22.0,8.0,,1.0,22.0,11.0,139.0,,4.0,,,56.0,56.0,19.0,9.0,2.0,2.0,1.0,12.0,7.0,0.0,0.0,,,4.0
442190,20,2012-12-29 15:00:00,"Villa Park, Birmingham",33374,Home,Aston Villa,Wigan,0,3,L,0,1,0,0,,12.0,2.0,6.0,4.0,1.0,,1.0,1.0,,10.0,5.0,33.0,78.0,425.0,341.0,45.9,,16.0,12.0,19.0,26.0,9.0,1.0,1.0,,11.0,15.0,156.0,,3.0,,,55.0,49.0,15.0,7.0,4.0,4.0,1.0,16.0,8.0,0.0,0.0,,,2.0
442204,21,2013-01-01 15:00:00,"Swansea.com Stadium, Swansea",20406,Away,Aston Villa,Swansea,2,2,D,1,1,0,0,2.0,9.0,5.0,3.0,1.0,1.0,1.0,1.0,,1.0,4.0,4.0,15.0,63.0,252.0,171.0,30.5,,18.0,11.0,32.0,93.0,43.0,9.0,1.0,,7.0,11.0,179.0,,2.0,,,70.0,52.0,41.0,14.0,2.0,2.0,,18.0,7.0,0.0,0.0,1.0,1.0,2.0
442210,22,2013-01-12 15:00:00,"Villa Park, Birmingham",32500,Home,Aston Villa,Southampton,0,1,L,0,1,0,0,,16.0,5.0,6.0,5.0,1.0,,3.0,1.0,,10.0,7.0,31.0,78.0,354.0,243.0,51.0,,20.0,18.0,21.0,40.0,20.0,3.0,,,7.0,9.0,194.0,,1.0,,,70.0,49.0,33.0,17.0,9.0,9.0,,11.0,6.0,0.0,0.0,,,3.0
442226,23,2013-01-19 17:30:00,"The Hawthorns, West Bromwich",25583,Away,Aston Villa,West Brom,2,2,D,2,0,0,0,2.0,15.0,6.0,5.0,4.0,1.0,,1.0,,2.0,12.0,8.0,11.0,55.0,264.0,210.0,42.6,,16.0,13.0,14.0,44.0,18.0,8.0,,,10.0,10.0,147.0,,2.0,,,58.0,51.0,23.0,14.0,8.0,8.0,,10.0,8.0,0.0,0.0,,,3.0
442230,24,2013-01-29 19:45:00,"Villa Park, Birmingham",30334,Home,Aston Villa,Newcastle,1,2,L,0,2,0,0,1.0,12.0,5.0,5.0,2.0,2.0,1.0,2.0,1.0,,7.0,4.0,32.0,76.0,359.0,280.0,51.7,,17.0,13.0,15.0,70.0,37.0,4.0,,,1.0,16.0,182.0,,2.0,,,63.0,59.0,30.0,24.0,3.0,3.0,1.0,15.0,10.0,0.0,0.0,1.0,1.0,2.0
442240,25,2013-02-02 15:00:00,"Goodison Park, Liverpool",38121,Away,Aston Villa,Everton,3,3,D,2,1,0,0,3.0,8.0,3.0,3.0,2.0,4.0,3.0,1.0,,3.0,8.0,5.0,4.0,49.0,204.0,133.0,31.7,,18.0,12.0,34.0,92.0,46.0,4.0,,,5.0,15.0,162.0,,3.0,,,47.0,72.0,18.0,26.0,2.0,2.0,,23.0,6.0,0.0,0.0,,,5.0
442249,26,2013-02-10 13:30:00,"Villa Park, Birmingham",30503,Home,Aston Villa,West Ham,2,1,W,0,0,0,0,2.0,10.0,3.0,5.0,2.0,,1.0,1.0,,,6.0,2.0,16.0,49.0,361.0,268.0,48.2,,32.0,26.0,14.0,54.0,25.0,6.0,,,7.0,18.0,194.0,,1.0,,1.0,70.0,66.0,21.0,18.0,4.0,4.0,3.0,18.0,12.0,0.0,0.0,1.0,1.0,5.0
442259,27,2013-02-23 15:00:00,"Emirates Stadium, London",60079,Away,Aston Villa,Arsenal,1,2,L,0,1,0,0,1.0,8.0,3.0,3.0,2.0,1.0,,1.0,,1.0,8.0,5.0,19.0,38.0,351.0,281.0,36.1,15.0,17.0,11.0,25.0,49.0,27.0,8.0,,,14.0,15.0,114.0,5.0,2.0,,,44.0,59.0,11.0,16.0,3.0,3.0,,10.0,7.0,0.0,0.0,,,3.0
442269,28,2013-03-04 20:00:00,"Villa Park, Birmingham",33217,Home,Aston Villa,Man City,0,1,L,0,1,0,0,,10.0,1.0,5.0,4.0,,,,,,8.0,4.0,16.0,82.0,416.0,327.0,47.2,,16.0,16.0,29.0,29.0,13.0,6.0,,1.0,4.0,17.0,168.0,,1.0,,,61.0,63.0,23.0,25.0,6.0,6.0,1.0,12.0,14.0,0.0,0.0,,,3.0
442286,29,2013-03-09 15:00:00,"Select Car Leasing Stadium, Reading",24102,Away,Aston Villa,Reading,2,1,W,2,1,0,0,2.0,19.0,4.0,11.0,4.0,3.0,1.0,3.0,2.0,1.0,14.0,7.0,10.0,79.0,454.0,362.0,58.5,,18.0,14.0,25.0,63.0,27.0,,,1.0,,9.0,165.0,,1.0,,1.0,65.0,38.0,35.0,22.0,1.0,1.0,1.0,7.0,8.0,0.0,0.0,,,1.0
442289,30,2013-03-16 15:00:00,"Villa Park, Birmingham",38594,Home,Aston Villa,QPR,3,2,W,1,1,0,0,3.0,13.0,6.0,5.0,2.0,3.0,2.0,1.0,,3.0,11.0,7.0,18.0,64.0,467.0,408.0,60.1,,14.0,9.0,10.0,23.0,11.0,6.0,,1.0,12.0,7.0,130.0,,2.0,,,41.0,61.0,12.0,10.0,9.0,9.0,2.0,17.0,10.0,0.0,0.0,,,
442300,31,2013-03-31 13:30:00,"Villa Park, Birmingham",42037,Home,Aston Villa,Liverpool,1,2,L,1,0,0,0,1.0,10.0,4.0,3.0,3.0,2.0,,2.0,,1.0,9.0,6.0,16.0,67.0,452.0,358.0,46.5,,27.0,19.0,39.0,19.0,14.0,11.0,1.0,,11.0,18.0,157.0,,2.0,,,57.0,54.0,12.0,13.0,7.0,7.0,3.0,9.0,8.0,0.0,0.0,,,3.0
442316,32,2013-04-06 15:00:00,"bet365 Stadium, Stoke",27544,Away,Aston Villa,Stoke,3,1,W,1,0,0,0,3.0,12.0,6.0,3.0,3.0,1.0,2.0,,1.0,1.0,10.0,7.0,18.0,82.0,406.0,302.0,54.4,,22.0,18.0,15.0,39.0,18.0,4.0,,,10.0,12.0,173.0,2.0,1.0,,,71.0,69.0,21.0,33.0,2.0,2.0,1.0,12.0,16.0,0.0,0.0,,,3.0
442320,33,2013-04-13 15:00:00,"Villa Park, Birmingham",37011,Home,Aston Villa,Fulham,1,1,D,0,0,0,0,1.0,18.0,4.0,9.0,5.0,3.0,,4.0,,,11.0,5.0,29.0,56.0,439.0,361.0,48.7,,19.0,11.0,33.0,17.0,7.0,3.0,,,6.0,15.0,143.0,,1.0,,1.0,55.0,43.0,12.0,17.0,8.0,8.0,,5.0,15.0,0.0,0.0,,,5.0
442331,34,2013-04-22 20:00:00,"Old Trafford, Manchester",75591,Away,Aston Villa,Man Utd,0,3,L,0,3,0,0,,9.0,4.0,4.0,1.0,1.0,,1.0,,,8.0,4.0,24.0,60.0,528.0,466.0,48.1,,23.0,18.0,23.0,20.0,12.0,3.0,,,5.0,21.0,115.0,,3.0,,,46.0,45.0,10.0,9.0,3.0,3.0,,6.0,10.0,0.0,0.0,,,
442340,35,2013-04-29 20:00:00,"Villa Park, Birmingham",37428,Home,Aston Villa,Sunderland,6,1,W,2,1,0,1,6.0,16.0,11.0,1.0,4.0,2.0,3.0,1.0,,2.0,10.0,9.0,27.0,60.0,474.0,395.0,55.5,,18.0,12.0,20.0,18.0,6.0,4.0,,,7.0,19.0,146.0,,1.0,,,60.0,58.0,16.0,19.0,4.0,4.0,2.0,10.0,15.0,0.0,0.0,,,2.0
442352,36,2013-05-04 15:00:00,"Carrow Road, Norwich",26842,Away,Aston Villa,Norwich,2,1,W,0,0,0,0,2.0,13.0,4.0,6.0,3.0,2.0,1.0,1.0,1.0,2.0,10.0,5.0,21.0,65.0,342.0,249.0,46.3,,15.0,12.0,21.0,49.0,33.0,2.0,,,8.0,9.0,150.0,,1.0,,,62.0,66.0,25.0,34.0,5.0,5.0,,13.0,15.0,0.0,0.0,,,1.0
442360,37,2013-05-11 12:45:00,"Villa Park, Birmingham",42084,Home,Aston Villa,Chelsea,1,2,L,1,0,1,1,1.0,15.0,2.0,6.0,7.0,,,,,1.0,11.0,7.0,31.0,46.0,371.0,294.0,43.2,31.0,19.0,13.0,36.0,32.0,21.0,6.0,,,1.0,10.0,147.0,3.0,2.0,,,51.0,36.0,10.0,10.0,6.0,6.0,,13.0,8.0,0.0,0.0,,,4.0
442378,38,2013-05-19 16:00:00,"DW Stadium, Wigan",23001,Away,Aston Villa,Wigan,2,2,D,1,2,0,0,2.0,8.0,3.0,2.0,3.0,,,,,2.0,7.0,5.0,9.0,64.0,432.0,346.0,46.0,,15.0,11.0,28.0,13.0,5.0,6.0,1.0,,4.0,22.0,154.0,,2.0,,1.0,41.0,53.0,6.0,12.0,2.0,2.0,2.0,13.0,10.0,0.0,0.0,,,4.0
