matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
803162,1,2015-08-08 15:00:00,"Vitality Stadium, Bournemouth",11155,Away,Aston Villa,Bournemouth,1,0,W,0,0,0,0,1.0,7.0,3.0,2.0,2.0,,,1.0,1.0,,,,1.0,4.0,3.0,18.0,56.0,391.0,310.0,41.6,,24.0,20.0,28.0,39.0,30.0,15.0,2.0,1.0,,3.0,7.0,135.0,2.0,,,1.0,,64.0,45.0,17.0,17.0,3.0,3.0,,13.0,13.0,0.0,0.0,,,
803177,2,2015-08-14 19:45:00,"Villa Park, Birmingham",42200,Home,Aston Villa,Man Utd,0,1,L,0,1,0,0,,5.0,1.0,3.0,1.0,,,,,,,,,4.0,2.0,29.0,57.0,441.0,356.0,45.6,,22.0,18.0,19.0,13.0,7.0,13.0,3.0,,,5.0,4.0,151.0,1.0,1.0,,,,55.0,54.0,12.0,12.0,3.0,3.0,,14.0,10.0,0.0,0.0,,,4.0
803182,3,2015-08-22 15:00:00,"Selhurst Park, London",25295,Away,Aston Villa,Crystal Palace,1,2,L,0,0,0,0,1.0,11.0,2.0,6.0,3.0,,,1.0,,1.0,,,,9.0,5.0,29.0,42.0,363.0,283.0,50.1,,13.0,10.0,18.0,24.0,22.0,7.0,3.0,1.0,1.0,6.0,5.0,129.0,4.0,2.0,,,,61.0,59.0,27.0,24.0,4.0,4.0,2.0,15.0,12.0,0.0,0.0,,,
803198,4,2015-08-29 15:00:00,"Villa Park, Birmingham",35399,Home,Aston Villa,Sunderland,2,2,D,2,1,0,0,2.0,21.0,6.0,11.0,4.0,,,2.0,2.0,1.0,,,1.0,18.0,8.0,41.0,55.0,523.0,439.0,62.0,,20.0,17.0,14.0,27.0,21.0,12.0,1.0,,,5.0,15.0,165.0,1.0,2.0,,,,78.0,67.0,29.0,22.0,5.0,5.0,1.0,10.0,14.0,0.0,0.0,1.0,1.0,
803202,5,2015-09-13 16:00:00,"King Power Stadium, Leicester",31733,Away,Aston Villa,Leicester,2,3,L,1,0,0,0,2.0,11.0,4.0,3.0,4.0,,,1.0,,1.0,,,2.0,10.0,7.0,21.0,48.0,416.0,310.0,51.3,,29.0,22.0,18.0,30.0,24.0,24.0,6.0,3.0,1.0,25.0,9.0,173.0,3.0,3.0,,,,74.0,88.0,28.0,18.0,5.0,5.0,1.0,13.0,8.0,0.0,0.0,,,1.0
803220,6,2015-09-19 15:00:00,"Villa Park, Birmingham",36321,Home,Aston Villa,West Brom,0,1,L,0,1,0,0,,13.0,3.0,5.0,5.0,,,1.0,,1.0,,,,7.0,4.0,34.0,53.0,451.0,348.0,59.8,,30.0,24.0,20.0,33.0,24.0,16.0,2.0,,,8.0,4.0,161.0,5.0,1.0,,,,87.0,57.0,35.0,24.0,2.0,2.0,1.0,10.0,10.0,0.0,0.0,,,2.0
803223,7,2015-09-26 15:00:00,"Anfield, Liverpool",44228,Away,Aston Villa,Liverpool,2,3,L,0,1,0,0,2.0,10.0,4.0,5.0,1.0,,,1.0,1.0,,,,2.0,7.0,3.0,15.0,39.0,343.0,273.0,37.6,,18.0,13.0,18.0,32.0,26.0,17.0,7.0,3.0,1.0,7.0,9.0,127.0,9.0,3.0,,,,51.0,53.0,14.0,7.0,1.0,1.0,1.0,13.0,8.0,0.0,0.0,,,1.0
803237,8,2015-10-03 15:00:00,"Villa Park, Birmingham",33189,Home,Aston Villa,Stoke,0,1,L,0,0,0,0,,13.0,2.0,4.0,7.0,,,1.0,,1.0,,,,8.0,5.0,35.0,60.0,478.0,400.0,56.3,,18.0,17.0,14.0,17.0,13.0,14.0,3.0,,,12.0,10.0,150.0,4.0,1.0,,,,70.0,68.0,18.0,17.0,9.0,9.0,3.0,12.0,12.0,0.0,0.0,,,2.0
803243,9,2015-10-17 15:00:00,"Stamford Bridge, London",41596,Away,Aston Villa,Chelsea,0,2,L,0,1,0,0,,10.0,1.0,6.0,3.0,,,1.0,,1.0,,,,6.0,3.0,19.0,54.0,424.0,330.0,51.0,,19.0,15.0,27.0,27.0,27.0,24.0,3.0,,1.0,8.0,9.0,169.0,2.0,2.0,,,1.0,78.0,80.0,28.0,24.0,4.0,4.0,3.0,17.0,21.0,0.0,0.0,,,
803258,10,2015-10-24 15:00:00,"Villa Park, Birmingham",33324,Home,Aston Villa,Swansea,1,2,L,0,0,0,0,1.0,9.0,3.0,5.0,1.0,,,2.0,1.0,1.0,,,1.0,8.0,3.0,27.0,47.0,377.0,273.0,47.9,,14.0,11.0,19.0,18.0,15.0,24.0,1.0,,,6.0,6.0,166.0,2.0,2.0,,,,58.0,54.0,22.0,22.0,4.0,4.0,,10.0,7.0,0.0,0.0,,,
