matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside,totalDistance
2561999,11,2025-11-08 15:00:00,"Hill Dickinson Stadium, Liverpool",52491,Away,Fulham,Everton,0,2,L,0,1,0,0,0.0,8.0,4.0,1.0,3.0,0.3994,0.9135,,,,,0.326061,,6.0,6.0,23.0,37.0,411.0,338.0,49.9,19.0,17.0,12.0,13.0,34.0,34.0,7.0,4.0,,,6.0,5.0,115.0,3.0,2.0,1.4565,,0.0,49.0,50.0,12.0,17.0,5.0,5.0,1.0,14.0,11.0,0.0,0.0,,0.0,1.0,105733.07
2562009,12,2025-11-22 15:00:00,"Craven Cottage, London",27560,Home,Fulham,Sunderland,1,0,W,0,0,0,0,1.0,24.0,6.0,13.0,5.0,2.1577,1.2667,3.0,1.0,3.0,,1.2368,1.0,19.0,9.0,32.0,51.0,485.0,412.0,56.9,46.0,11.0,7.0,6.0,28.0,28.0,8.0,1.0,,,3.0,9.0,125.0,2.0,0.0,0.1832,1.0,0.0,36.0,43.0,12.0,14.0,7.0,7.0,1.0,5.0,11.0,0.0,0.0,,0.0,1.0,113333.53
2562023,13,2025-11-29 20:00:00,"Tottenham Hotspur Stadium, London",60546,Away,Fulham,Spurs,2,1,W,2,0,0,0,2.0,7.0,3.0,1.0,3.0,0.4492,1.0794,,,,1.0,0.825086,2.0,4.0,4.0,10.0,32.0,320.0,240.0,37.4,15.0,29.0,16.0,9.0,47.0,47.0,6.0,7.0,1.0,,7.0,9.0,133.0,,1.0,0.4624,,0.0,61.0,49.0,17.0,24.0,2.0,2.0,,7.0,11.0,0.0,0.0,,0.0,4.0,110646.09
2562029,14,2025-12-02 19:30:00,"Craven Cottage, London",26700,Home,Fulham,Man City,4,5,L,1,3,0,0,4.0,12.0,6.0,3.0,3.0,0.911,1.9087,1.0,,1.0,,0.872675,1.0,7.0,4.0,28.0,47.0,612.0,538.0,57.2,23.0,18.0,11.0,11.0,19.0,19.0,10.0,4.0,,1.0,8.0,12.0,128.0,,5.0,2.0065,,1.0,39.0,47.0,6.0,14.0,7.0,7.0,,9.0,7.0,0.0,0.0,,0.0,4.0,115352.72
2562039,15,2025-12-07 16:30:00,"Craven Cottage, London",27283,Home,Fulham,Crystal Palace,1,2,L,1,1,0,0,1.0,12.0,4.0,5.0,3.0,0.7566,1.3462,2.0,1.0,2.0,1.0,0.886401,1.0,10.0,6.0,30.0,69.0,640.0,556.0,63.1,26.0,12.0,7.0,8.0,23.0,23.0,2.0,5.0,,,6.0,10.0,134.0,3.0,2.0,2.0678,,0.0,44.0,38.0,16.0,7.0,6.0,6.0,1.0,5.0,8.0,0.0,0.0,,0.0,3.0,110602.42
2562047,16,2025-12-13 17:30:00,"Turf Moor, Burnley",19739,Away,Fulham,Burnley,3,2,W,2,1,0,0,3.0,6.0,4.0,2.0,1.0,2.2256,3.5915,2.0,2.0,1.0,,1.45724,3.0,6.0,4.0,20.0,43.0,479.0,393.0,47.2,15.0,22.0,12.0,12.0,38.0,38.0,5.0,4.0,1.0,,6.0,9.0,130.0,6.0,2.0,2.702,,0.0,52.0,40.0,18.0,14.0,4.0,4.0,,8.0,8.0,0.0,0.0,,0.0,,116241.8
2562059,17,2025-12-22 20:00:00,"Craven Cottage, London",27136,Home,Fulham,Nott'm Forest,1,0,W,1,0,0,0,1.0,11.0,1.0,4.0,6.0,1.4965,0.7469,1.0,1.0,1.0,,0.478228,,9.0,6.0,14.0,38.0,495.0,396.0,49.7,24.0,21.0,13.0,10.0,29.0,29.0,5.0,4.0,1.0,,3.0,6.0,134.0,2.0,0.0,0.0772,1.0,0.0,55.0,35.0,17.0,17.0,1.0,1.0,,5.0,9.0,0.0,0.0,1.0,1.0,2.0,112825.11
2562074,18,2025-12-27 15:00:00,"London Stadium, London",62464,Away,Fulham,West Ham,1,0,W,0,0,0,0,1.0,17.0,5.0,6.0,6.0,1.6213,1.3646,1.0,1.0,,,1.44639,1.0,13.0,8.0,30.0,64.0,508.0,439.0,55.7,35.0,16.0,5.0,12.0,34.0,34.0,6.0,5.0,,,7.0,16.0,135.0,2.0,0.0,0.2014,1.0,0.0,46.0,61.0,17.0,17.0,4.0,4.0,1.0,8.0,6.0,0.0,0.0,,0.0,2.0,109210.04
2562079,19,2026-01-01 17:30:00,"Selhurst Park, London",25111,Away,Fulham,Crystal Palace,1,1,D,0,1,0,0,1.0,17.0,5.0,6.0,6.0,1.7565,1.5633,1.0,,3.0,1.0,1.21642,1.0,11.0,8.0,28.0,75.0,586.0,502.0,60.0,31.0,16.0,9.0,9.0,35.0,35.0,8.0,3.0,,,7.0,7.0,123.0,1.0,1.0,1.3725,,0.0,51.0,46.0,23.0,15.0,3.0,3.0,,10.0,7.0,0.0,0.0,,0.0,1.0,111727.02
2562089,20,2026-01-04 15:15:00,"Craven Cottage, London",27547,Home,Fulham,Liverpool,2,2,D,1,0,0,0,2.0,8.0,2.0,3.0,3.0,0.7382,1.2116,1.0,1.0,,1.0,0.379962,2.0,6.0,5.0,21.0,39.0,462.0,386.0,41.9,15.0,15.0,9.0,10.0,40.0,40.0,8.0,3.0,,2.0,4.0,3.0,116.0,,2.0,1.2138,,0.0,37.0,30.0,13.0,9.0,3.0,3.0,,11.0,4.0,0.0,0.0,,0.0,2.0,114707.91
2562101,21,2026-01-07 19:30:00,"Craven Cottage, London",26990,Home,Fulham,Chelsea,2,1,W,0,0,0,1,2.0,16.0,5.0,3.0,8.0,1.1962,1.7623,1.0,1.0,,1.0,1.31218,1.0,11.0,8.0,30.0,55.0,572.0,503.0,55.0,34.0,16.0,10.0,9.0,28.0,28.0,7.0,4.0,,,7.0,3.0,112.0,4.0,1.0,1.9258,,0.0,52.0,41.0,19.0,10.0,2.0,2.0,1.0,11.0,5.0,0.0,0.0,,0.0,1.0,112870.59
2562108,22,2026-01-17 15:00:00,"Elland Road, Leeds",36300,Away,Fulham,Leeds,0,1,L,0,0,0,0,0.0,8.0,1.0,5.0,2.0,0.3873,0.0899,,,,,0.420435,,5.0,1.0,16.0,48.0,477.0,388.0,53.7,7.0,16.0,7.0,10.0,31.0,31.0,3.0,1.0,1.0,,4.0,5.0,122.0,4.0,1.0,1.119,,0.0,52.0,46.0,27.0,22.0,3.0,3.0,,11.0,6.0,0.0,0.0,,0.0,3.0,112651.4
2562121,23,2026-01-24 15:00:00,"Craven Cottage, London",27239,Home,Fulham,Brighton,2,1,W,0,1,0,0,2.0,12.0,4.0,5.0,3.0,1.0494,1.0612,2.0,1.0,1.0,,0.35906,1.0,9.0,5.0,27.0,46.0,502.0,417.0,49.1,19.0,11.0,8.0,7.0,41.0,41.0,10.0,4.0,1.0,,7.0,9.0,135.0,3.0,1.0,0.5131,,0.0,33.0,45.0,12.0,13.0,6.0,6.0,,10.0,6.0,0.0,0.0,,0.0,1.0,113723.63
2562130,24,2026-02-01 14:00:00,"Old Trafford, Manchester",73932,Away,Fulham,Man Utd,2,3,L,0,1,0,0,2.0,14.0,6.0,3.0,5.0,1.9421,3.3478,1.0,1.0,1.0,,1.41529,1.0,9.0,7.0,37.0,53.0,576.0,517.0,57.9,26.0,17.0,12.0,13.0,10.0,10.0,9.0,3.0,,,5.0,10.0,121.0,3.0,3.0,2.4425,,0.0,39.0,50.0,10.0,14.0,7.0,7.0,1.0,9.0,6.0,0.0,0.0,1.0,1.0,2.0,114036.0
2562139,25,2026-02-07 15:00:00,"Craven Cottage, London",27155,Home,Fulham,Everton,1,2,L,1,0,0,0,1.0,13.0,3.0,8.0,2.0,1.9716,1.6746,3.0,,4.0,2.0,2.01557,,9.0,4.0,35.0,44.0,483.0,419.0,55.4,26.0,20.0,12.0,9.0,22.0,22.0,3.0,3.0,,,4.0,7.0,111.0,2.0,2.0,0.734,,1.0,48.0,48.0,14.0,18.0,6.0,6.0,,11.0,11.0,0.0,0.0,,0.0,2.0,105699.68
2562150,26,2026-02-11 19:30:00,"Etihad Stadium, Manchester",50717,Away,Fulham,Man City,0,3,L,0,3,0,0,0.0,14.0,3.0,8.0,3.0,1.4178,0.4596,1.0,,1.0,,0.557935,,9.0,5.0,19.0,33.0,492.0,418.0,44.0,21.0,23.0,14.0,8.0,11.0,11.0,4.0,5.0,3.0,1.0,5.0,14.0,123.0,2.0,3.0,1.6209,,0.0,41.0,44.0,7.0,8.0,4.0,4.0,,10.0,8.0,0.0,0.0,,0.0,1.0,114295.65
2562162,27,2026-02-22 14:00:00,"Stadium of Light, Sunderland",47222,Away,Fulham,Sunderland,3,1,W,0,0,0,0,3.0,12.0,4.0,5.0,3.0,1.8802,2.1691,2.0,3.0,,,0.651215,2.0,9.0,4.0,22.0,44.0,355.0,287.0,46.6,19.0,22.0,10.0,9.0,37.0,37.0,5.0,5.0,3.0,,4.0,5.0,117.0,1.0,1.0,1.016,,0.0,47.0,41.0,16.0,14.0,4.0,4.0,,13.0,6.0,0.0,0.0,1.0,1.0,1.0,110645.29
2562169,28,2026-03-01 14:00:00,"Craven Cottage, London",27439,Home,Fulham,Spurs,2,1,W,2,0,0,0,2.0,18.0,4.0,10.0,4.0,2.2803,0.7878,2.0,1.0,2.0,,0.898033,1.0,13.0,7.0,26.0,51.0,480.0,384.0,54.1,34.0,12.0,8.0,10.0,34.0,34.0,10.0,7.0,,,6.0,7.0,138.0,,1.0,0.7587,,0.0,55.0,47.0,23.0,14.0,5.0,5.0,1.0,11.0,13.0,0.0,0.0,,0.0,1.0,113127.77
2562179,29,2026-03-04 19:30:00,"Craven Cottage, London",27191,Home,Fulham,West Ham,0,1,L,0,0,0,0,0.0,13.0,5.0,4.0,4.0,0.8884,0.5562,,,,,0.699111,,8.0,5.0,42.0,64.0,563.0,470.0,59.7,29.0,9.0,4.0,3.0,21.0,21.0,5.0,2.0,,1.0,8.0,5.0,139.0,3.0,1.0,1.1335,,0.0,41.0,40.0,16.0,13.0,6.0,7.0,1.0,14.0,10.0,0.0,0.0,1.0,0.0,,113423.39
2562192,30,2026-03-15 14:00:00,"The City Ground, Nottingham",30013,Away,Fulham,Nott'm Forest,0,0,D,0,0,0,0,0.0,6.0,1.0,3.0,2.0,1.0338,0.288,1.0,,1.0,,0.576357,,3.0,1.0,25.0,60.0,474.0,378.0,54.2,15.0,16.0,10.0,10.0,22.0,22.0,10.0,5.0,,,10.0,7.0,130.0,2.0,0.0,0.4413,1.0,0.0,45.0,42.0,13.0,14.0,4.0,4.0,1.0,11.0,8.0,0.0,0.0,,0.0,1.0,112497.49
2562199,31,2026-03-21 15:00:00,"Craven Cottage, London",27323,Home,Fulham,Burnley,3,1,W,0,0,0,1,3.0,22.0,6.0,10.0,6.0,3.1535,3.1582,1.0,2.0,2.0,,1.03402,1.0,16.0,9.0,36.0,68.0,518.0,442.0,55.5,42.0,18.0,13.0,6.0,25.0,25.0,2.0,3.0,,,3.0,8.0,121.0,4.0,1.0,1.174,,0.0,49.0,34.0,19.0,13.0,6.0,6.0,,6.0,9.0,0.0,0.0,1.0,1.0,1.0,116494.23
2562210,32,2026-04-11 17:30:00,"Anfield, Liverpool",60401,Away,Fulham,Liverpool,0,2,L,0,2,0,0,0.0,19.0,4.0,7.0,8.0,1.0376,0.2753,1.0,,2.0,,1.35028,,16.0,11.0,32.0,44.0,435.0,371.0,47.0,42.0,20.0,11.0,15.0,28.0,28.0,7.0,6.0,,,5.0,9.0,120.0,3.0,2.0,1.6171,,0.0,49.0,34.0,14.0,8.0,9.0,9.0,,4.0,10.0,0.0,0.0,,0.0,2.0,115252.87
2562216,33,2026-04-18 12:30:00,"Gtech Community Stadium, Brentford",17171,Away,Fulham,Brentford,0,0,D,0,0,0,0,0.0,11.0,,5.0,6.0,0.7745,,1.0,,1.0,,0.782252,,9.0,5.0,27.0,41.0,435.0,355.0,51.9,20.0,13.0,10.0,5.0,22.0,22.0,8.0,2.0,1.0,,7.0,7.0,129.0,4.0,0.0,0.2715,1.0,0.0,46.0,48.0,20.0,18.0,3.0,3.0,2.0,13.0,8.0,0.0,0.0,,0.0,1.0,115015.89
2562229,34,2026-04-25 12:30:00,"Craven Cottage, London",27606,Home,Fulham,Aston Villa,1,0,W,1,0,0,0,1.0,13.0,6.0,2.0,5.0,1.1764,2.0149,1.0,1.0,1.0,,0.593849,,9.0,8.0,23.0,53.0,337.0,276.0,38.9,19.0,18.0,12.0,16.0,25.0,25.0,14.0,1.0,,,6.0,4.0,109.0,1.0,0.0,0.0666,1.0,0.0,56.0,41.0,20.0,10.0,2.0,2.0,2.0,14.0,12.0,0.0,0.0,,0.0,7.0,110422.75
2562236,35,2026-05-02 17:30:00,"Emirates Stadium, London",60196,Away,Fulham,Arsenal,0,3,L,0,3,0,0,0.0,10.0,1.0,3.0,6.0,0.37,0.0538,1.0,,1.0,,0.386963,,6.0,4.0,17.0,43.0,433.0,359.0,46.2,12.0,22.0,16.0,5.0,20.0,20.0,6.0,3.0,2.0,,12.0,5.0,110.0,6.0,3.0,3.6589,,0.0,45.0,44.0,14.0,14.0,4.0,4.0,1.0,12.0,6.0,0.0,0.0,,0.0,,111226.1
2562248,36,2026-05-09 15:00:00,"Craven Cottage, London",27626,Home,Fulham,Bournemouth,0,1,L,0,0,1,1,0.0,14.0,2.0,6.0,6.0,1.3298,0.1602,1.0,,1.0,2.0,0.723846,,10.0,5.0,41.0,49.0,520.0,456.0,59.6,33.0,16.0,12.0,5.0,9.0,9.0,,3.0,3.0,,5.0,6.0,120.0,3.0,1.0,0.7181,,0.0,57.0,39.0,13.0,11.0,11.0,11.0,1.0,12.0,21.0,0.0,0.0,,0.0,1.0,104896.03
2562264,37,2026-05-17 15:00:00,"Molineux Stadium, Wolverhampton",28709,Away,Fulham,Wolves,1,1,D,1,1,0,0,1.0,13.0,5.0,5.0,3.0,1.5947,1.3697,1.0,1.0,1.0,,0.896245,,8.0,4.0,32.0,55.0,592.0,512.0,68.9,35.0,19.0,11.0,10.0,24.0,24.0,3.0,,1.0,,5.0,11.0,128.0,2.0,1.0,0.5087,,0.0,59.0,38.0,11.0,9.0,6.0,6.0,,8.0,20.0,0.0,0.0,1.0,1.0,2.0,112622.29
2562268,38,2026-05-24 16:00:00,"Craven Cottage, London",27442,Home,Fulham,Newcastle,2,0,W,1,0,0,0,2.0,21.0,6.0,9.0,6.0,1.8075,1.8292,1.0,1.0,2.0,1.0,0.814026,1.0,16.0,11.0,27.0,52.0,418.0,345.0,44.9,33.0,16.0,13.0,12.0,13.0,13.0,4.0,2.0,,,2.0,11.0,113.0,2.0,0.0,0.1642,1.0,0.0,43.0,45.0,12.0,16.0,6.0,6.0,1.0,13.0,5.0,0.0,0.0,,0.0,1.0,112046.51
