matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
987594,1,2018-08-11 15:00:00,"Craven Cottage, London",24821,Home,Fulham,Crystal Palace,0,2,L,0,1,0,0,,15.0,6.0,4.0,5.0,,,,,,10.0,7.0,45.0,78.0,672.0,591.0,66.3,19.0,25.0,19.0,15.0,22.0,22.0,9.0,2.0,,1.0,13.0,15.0,144.0,8.0,2.0,,,55.0,63.0,10.0,20.0,5.0,5.0,2.0,9.0,11.0,0.0,0.0,,,2.0
987610,2,2018-08-18 15:00:00,"Wembley Stadium, London",58297,Away,Fulham,Spurs,1,3,L,0,1,0,0,1.0,10.0,3.0,5.0,2.0,3.0,1.0,2.0,1.0,1.0,9.0,4.0,14.0,37.0,435.0,356.0,40.4,14.0,13.0,8.0,10.0,39.0,39.0,9.0,4.0,3.0,,6.0,11.0,119.0,8.0,3.0,,,40.0,37.0,7.0,14.0,2.0,3.0,,5.0,9.0,0.0,0.0,,,3.0
987614,3,2018-08-26 16:00:00,"Craven Cottage, London",23438,Home,Fulham,Burnley,4,2,W,3,2,0,0,4.0,25.0,12.0,10.0,3.0,2.0,2.0,,2.0,3.0,22.0,12.0,32.0,62.0,572.0,488.0,63.8,25.0,9.0,8.0,4.0,25.0,25.0,10.0,5.0,,,7.0,12.0,129.0,,2.0,,,34.0,55.0,14.0,17.0,6.0,6.0,,11.0,8.0,0.0,0.0,,,1.0
987622,4,2018-09-01 15:00:00,"American Express Stadium, Falmer",30526,Away,Fulham,Brighton,2,2,D,1,0,0,0,2.0,10.0,5.0,3.0,2.0,1.0,2.0,1.0,,1.0,6.0,4.0,15.0,50.0,551.0,466.0,58.5,14.0,14.0,12.0,9.0,26.0,26.0,18.0,2.0,,1.0,7.0,9.0,134.0,3.0,2.0,,,52.0,50.0,15.0,15.0,1.0,1.0,,14.0,12.0,0.0,0.0,,,4.0
987636,5,2018-09-15 15:00:00,"Etihad Stadium, Manchester",53307,Away,Fulham,Man City,0,3,L,0,2,0,0,,9.0,3.0,5.0,1.0,,,,,,7.0,3.0,17.0,38.0,400.0,322.0,35.3,10.0,14.0,6.0,16.0,22.0,22.0,22.0,10.0,,1.0,13.0,9.0,122.0,6.0,3.0,,,35.0,46.0,8.0,10.0,4.0,4.0,,7.0,6.0,0.0,0.0,,,2.0
987647,6,2018-09-22 12:30:00,"Craven Cottage, London",23418,Home,Fulham,Watford,1,1,D,0,1,0,0,1.0,15.0,3.0,6.0,6.0,3.0,1.0,2.0,1.0,1.0,13.0,9.0,34.0,47.0,524.0,399.0,60.7,20.0,14.0,9.0,14.0,35.0,35.0,15.0,1.0,1.0,,4.0,8.0,183.0,5.0,1.0,,,55.0,42.0,28.0,17.0,8.0,8.0,,11.0,9.0,0.0,0.0,,,5.0
987656,7,2018-09-29 15:00:00,"Goodison Park, Liverpool",38788,Away,Fulham,Everton,0,3,L,0,0,0,0,,6.0,,6.0,,2.0,,2.0,1.0,,7.0,,16.0,54.0,391.0,313.0,48.8,12.0,18.0,10.0,14.0,33.0,33.0,14.0,6.0,,,7.0,14.0,135.0,3.0,3.0,,,58.0,62.0,20.0,16.0,1.0,1.0,,13.0,13.0,0.0,0.0,,,
987665,8,2018-10-07 12:00:00,"Craven Cottage, London",25401,Home,Fulham,Arsenal,1,5,L,1,1,0,0,1.0,21.0,4.0,8.0,9.0,2.0,1.0,1.0,,1.0,16.0,9.0,33.0,68.0,473.0,383.0,48.9,16.0,16.0,8.0,10.0,21.0,21.0,19.0,,,,8.0,16.0,147.0,2.0,5.0,,,51.0,54.0,20.0,14.0,4.0,4.0,1.0,11.0,12.0,0.0,0.0,,,4.0
987674,9,2018-10-20 15:00:00,"Cardiff City Stadium, Cardiff",29681,Away,Fulham,Cardiff,2,4,L,2,2,0,0,2.0,9.0,4.0,3.0,2.0,2.0,1.0,2.0,,2.0,7.0,5.0,20.0,49.0,479.0,368.0,59.5,11.0,16.0,7.0,6.0,32.0,32.0,15.0,7.0,1.0,,9.0,12.0,152.0,1.0,4.0,,,57.0,61.0,24.0,26.0,4.0,4.0,,16.0,14.0,0.0,0.0,,,
987685,10,2018-10-27 15:00:00,"Craven Cottage, London",25071,Home,Fulham,Bournemouth,0,3,L,0,1,1,0,,11.0,1.0,9.0,1.0,,,,,,10.0,2.0,26.0,65.0,547.0,453.0,52.0,11.0,10.0,8.0,13.0,34.0,34.0,17.0,1.0,,,7.0,5.0,126.0,2.0,3.0,,,45.0,37.0,27.0,9.0,5.0,5.0,,16.0,3.0,0.0,0.0,,,1.0
