matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
2292813,1,2022-08-06 12:30:00,"Craven Cottage, London",25000,Home,Fulham,Liverpool,2,2,D,1,0,0,0,2.0,9.0,3.0,2.0,4.0,,1.0,,1.0,1.0,6.0,4.0,24.0,63.0,294.0,181.0,33.1,18.0,25.0,13.0,10.0,30.0,30.0,20.0,3.0,,,4.0,6.0,171.0,1.0,2.0,,,61.0,35.0,23.0,13.0,4.0,4.0,2.0,7.0,8.0,0.0,0.0,1.0,1.0,4.0
2292829,2,2022-08-13 15:00:00,"Molineux Stadium, Wolverhampton",31178,Away,Fulham,Wolves,0,0,D,0,0,0,0,,9.0,3.0,5.0,1.0,1.0,,2.0,,,6.0,3.0,25.0,48.0,328.0,235.0,40.4,14.0,19.0,8.0,9.0,22.0,22.0,16.0,1.0,1.0,,5.0,11.0,151.0,1.0,,1.0,,48.0,50.0,13.0,15.0,3.0,3.0,,14.0,7.0,0.0,0.0,1.0,,
2292833,3,2022-08-20 15:00:00,"Craven Cottage, London",21798,Home,Fulham,Brentford,3,2,W,2,1,0,0,3.0,18.0,9.0,4.0,5.0,3.0,1.0,4.0,1.0,2.0,12.0,9.0,26.0,51.0,311.0,219.0,43.7,30.0,12.0,8.0,11.0,22.0,22.0,11.0,4.0,,,8.0,11.0,146.0,3.0,2.0,,,43.0,54.0,20.0,23.0,6.0,6.0,1.0,13.0,7.0,0.0,0.0,,,5.0
2292840,4,2022-08-27 17:30:00,"Emirates Stadium, London",60164,Away,Fulham,Arsenal,1,2,L,0,0,0,0,1.0,11.0,3.0,6.0,2.0,,1.0,,,,9.0,3.0,19.0,33.0,223.0,138.0,28.0,14.0,24.0,11.0,14.0,30.0,30.0,13.0,10.0,1.0,1.0,13.0,9.0,120.0,6.0,2.0,,,56.0,51.0,22.0,11.0,2.0,2.0,1.0,12.0,6.0,0.0,0.0,,,
2292853,5,2022-08-30 19:30:00,"Craven Cottage, London",22224,Home,Fulham,Brighton,2,1,W,0,0,0,0,2.0,10.0,3.0,7.0,,1.0,1.0,1.0,,1.0,8.0,3.0,17.0,35.0,344.0,257.0,39.1,15.0,26.0,15.0,6.0,22.0,22.0,27.0,1.0,,,11.0,14.0,144.0,2.0,1.0,,,64.0,56.0,18.0,13.0,3.0,3.0,,9.0,11.0,0.0,0.0,,,
2292868,6,2022-09-03 15:00:00,"Tottenham Hotspur Stadium, London",61641,Away,Fulham,Spurs,1,2,L,0,1,0,0,1.0,9.0,3.0,5.0,1.0,,,,,1.0,7.0,4.0,30.0,60.0,433.0,371.0,48.1,10.0,18.0,11.0,7.0,19.0,19.0,15.0,6.0,1.0,,7.0,15.0,117.0,8.0,2.0,,,46.0,49.0,11.0,17.0,3.0,3.0,,6.0,9.0,0.0,0.0,,,
2292873,7,2023-01-12 20:00:00,"Craven Cottage, London",24460,Home,Fulham,Chelsea,2,1,W,1,0,0,1,2.0,8.0,3.0,3.0,2.0,1.0,1.0,,1.0,1.0,6.0,3.0,27.0,56.0,449.0,362.0,47.4,11.0,11.0,6.0,10.0,22.0,22.0,13.0,5.0,1.0,,5.0,12.0,154.0,9.0,1.0,,,40.0,40.0,10.0,5.0,5.0,5.0,,12.0,16.0,0.0,0.0,,,3.0
2292887,8,2022-09-16 20:00:00,"The City Ground, Nottingham",28654,Away,Fulham,Nott'm Forest,3,2,W,0,1,0,0,3.0,15.0,7.0,3.0,5.0,2.0,1.0,1.0,,3.0,12.0,9.0,30.0,70.0,555.0,460.0,59.2,21.0,12.0,5.0,6.0,14.0,14.0,5.0,3.0,,,2.0,4.0,143.0,1.0,2.0,,,46.0,40.0,15.0,19.0,10.0,10.0,1.0,10.0,10.0,0.0,0.0,,,1.0
2292893,9,2022-10-01 15:00:00,"Craven Cottage, London",22913,Home,Fulham,Newcastle,1,4,L,0,3,1,0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,,,1.0,3.0,2.0,16.0,45.0,281.0,190.0,31.7,8.0,13.0,10.0,8.0,14.0,14.0,19.0,4.0,,,3.0,7.0,127.0,6.0,4.0,,,29.0,35.0,1.0,9.0,1.0,1.0,,9.0,10.0,0.0,0.0,,,4.0
2292909,10,2022-10-09 14:00:00,"London Stadium, London",62454,Away,Fulham,West Ham,1,3,L,1,1,0,0,1.0,8.0,2.0,4.0,2.0,,,,1.0,1.0,4.0,2.0,26.0,60.0,486.0,400.0,49.7,18.0,16.0,8.0,5.0,17.0,17.0,6.0,5.0,,1.0,12.0,10.0,137.0,5.0,3.0,,,38.0,39.0,9.0,7.0,2.0,2.0,,7.0,9.0,0.0,0.0,,,2.0
2292912,11,2022-10-15 15:00:00,"Craven Cottage, London",22913,Home,Fulham,Bournemouth,2,2,D,1,2,0,0,2.0,19.0,4.0,8.0,7.0,,1.0,,,1.0,12.0,6.0,49.0,79.0,585.0,496.0,68.9,40.0,12.0,9.0,5.0,8.0,8.0,6.0,,,,3.0,9.0,149.0,4.0,2.0,,,49.0,44.0,19.0,18.0,5.0,5.0,,9.0,11.0,0.0,0.0,1.0,1.0,1.0
2292925,12,2022-10-20 19:30:00,"Craven Cottage, London",23508,Home,Fulham,Aston Villa,3,0,W,1,0,0,1,3.0,18.0,8.0,5.0,5.0,2.0,1.0,3.0,,,12.0,8.0,37.0,45.0,482.0,413.0,60.4,23.0,12.0,7.0,2.0,14.0,14.0,23.0,3.0,,,4.0,6.0,119.0,6.0,,1.0,,40.0,43.0,17.0,15.0,9.0,9.0,1.0,11.0,10.0,0.0,0.0,1.0,1.0,
2292933,13,2022-10-23 14:00:00,"Elland Road, Leeds",36447,Away,Fulham,Leeds,3,2,W,1,1,0,0,3.0,11.0,5.0,3.0,3.0,5.0,3.0,2.0,,3.0,10.0,8.0,21.0,48.0,355.0,255.0,42.8,28.0,16.0,9.0,10.0,16.0,16.0,11.0,4.0,1.0,,4.0,14.0,155.0,3.0,2.0,,,58.0,47.0,17.0,14.0,6.0,6.0,1.0,8.0,12.0,0.0,0.0,,,4.0
2292945,14,2022-10-29 17:30:00,"Craven Cottage, London",23534,Home,Fulham,Everton,0,0,D,0,0,0,0,,24.0,6.0,10.0,8.0,,,1.0,,,20.0,11.0,44.0,43.0,463.0,386.0,56.5,40.0,12.0,6.0,3.0,8.0,8.0,22.0,2.0,,,6.0,10.0,135.0,4.0,,1.0,,46.0,43.0,21.0,12.0,13.0,13.0,1.0,10.0,8.0,0.0,0.0,,,
2292954,15,2022-11-05 15:00:00,"Etihad Stadium, Manchester",52395,Away,Fulham,Man City,1,2,L,1,1,0,1,1.0,4.0,2.0,1.0,1.0,,1.0,,,,3.0,2.0,10.0,26.0,295.0,234.0,29.4,8.0,15.0,11.0,5.0,21.0,21.0,8.0,6.0,,,5.0,4.0,98.0,3.0,2.0,,,31.0,44.0,10.0,12.0,,,,11.0,6.0,0.0,0.0,1.0,1.0,
2292962,16,2022-11-13 16:30:00,"Craven Cottage, London",24246,Home,Fulham,Man Utd,1,2,L,0,1,0,0,1.0,14.0,7.0,5.0,2.0,1.0,1.0,1.0,,,9.0,5.0,42.0,59.0,461.0,366.0,52.7,30.0,18.0,8.0,7.0,11.0,11.0,6.0,2.0,,,1.0,6.0,155.0,8.0,2.0,,,42.0,37.0,11.0,17.0,10.0,10.0,1.0,9.0,9.0,0.0,0.0,,,1.0
