matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
2367642,11,2023-11-05 16:30:00,"Kenilworth Road, Luton",11049,Home,Luton,Liverpool,1,1,D,0,0,0,0,1.0,8.0,5.0,2.0,1.0,,,1.0,1.0,1.0,,,1.0,4.0,4.0,21.0,43.0,229.0,135.0,26.2,13.0,20.0,10.0,8.0,43.0,43.0,10.0,5.0,,,6.0,6.0,145.0,5.0,1.0,,,,61.0,44.0,13.0,21.0,4.0,4.0,,7.0,13.0,0.0,0.0,,,1.0
2367655,12,2023-11-11 15:00:00,"Old Trafford, Manchester",73599,Away,Luton,Man Utd,0,1,L,0,0,0,0,,10.0,4.0,2.0,4.0,,,,,,,,,8.0,6.0,17.0,37.0,321.0,254.0,35.5,20.0,14.0,11.0,15.0,34.0,34.0,8.0,3.0,,,5.0,8.0,112.0,3.0,1.0,,,,38.0,43.0,9.0,13.0,3.0,3.0,1.0,11.0,9.0,0.0,0.0,,,1.0
2367662,13,2023-11-25 15:00:00,"Kenilworth Road, Luton",11029,Home,Luton,Crystal Palace,2,1,W,0,0,0,0,2.0,8.0,3.0,3.0,2.0,,,1.0,1.0,,,,2.0,6.0,4.0,27.0,56.0,335.0,249.0,39.0,15.0,18.0,7.0,12.0,39.0,39.0,10.0,5.0,,,8.0,8.0,146.0,7.0,1.0,,,,56.0,56.0,18.0,18.0,4.0,4.0,1.0,15.0,11.0,0.0,0.0,,,1.0
2367670,14,2023-12-02 15:00:00,"Gtech Community Stadium, Brentford",17075,Away,Luton,Brentford,1,3,L,0,0,0,0,1.0,7.0,1.0,1.0,5.0,,,,,,,,,3.0,3.0,15.0,22.0,277.0,191.0,31.4,11.0,17.0,8.0,8.0,39.0,39.0,9.0,11.0,,,8.0,11.0,149.0,3.0,3.0,,,,57.0,44.0,23.0,10.0,5.0,5.0,1.0,8.0,10.0,0.0,0.0,,,2.0
2367683,15,2023-12-05 20:15:00,"Kenilworth Road, Luton",11112,Home,Luton,Arsenal,3,4,L,1,2,0,0,3.0,6.0,4.0,1.0,1.0,,,1.0,1.0,,,,3.0,5.0,4.0,16.0,53.0,296.0,195.0,33.4,7.0,20.0,12.0,8.0,35.0,35.0,6.0,8.0,,,8.0,5.0,148.0,5.0,4.0,,,,62.0,54.0,20.0,20.0,3.0,3.0,,14.0,7.0,0.0,0.0,,,1.0
2367693,16,2023-12-10 14:00:00,"Kenilworth Road, Luton",11047,Home,Luton,Man City,1,2,L,1,0,0,0,1.0,4.0,2.0,2.0,,,,1.0,1.0,,,,1.0,3.0,2.0,26.0,52.0,302.0,224.0,34.7,11.0,20.0,8.0,14.0,12.0,12.0,12.0,5.0,,,12.0,10.0,138.0,4.0,2.0,,,,44.0,63.0,10.0,15.0,6.0,6.0,,16.0,5.0,0.0,0.0,,,1.0
2367698,17,2024-03-13 19:30:00,"Vitality Stadium, Bournemouth",11198,Away,Luton,Bournemouth,3,4,L,3,0,0,0,3.0,8.0,4.0,3.0,1.0,,,5.0,3.0,2.0,,,3.0,8.0,5.0,21.0,43.0,310.0,210.0,40.9,15.0,17.0,10.0,5.0,35.0,35.0,11.0,9.0,1.0,,20.0,5.0,145.0,5.0,4.0,,,,62.0,71.0,26.0,25.0,3.0,3.0,3.0,11.0,16.0,0.0,0.0,,,1.0
2367712,18,2023-12-23 15:00:00,"Kenilworth Road, Luton",11042,Home,Luton,Newcastle,1,0,W,1,0,0,0,1.0,16.0,5.0,9.0,2.0,,,2.0,1.0,1.0,2.0,,1.0,13.0,7.0,19.0,52.0,301.0,223.0,34.8,24.0,13.0,7.0,9.0,29.0,29.0,7.0,6.0,1.0,,8.0,16.0,144.0,2.0,,,1.0,,42.0,64.0,10.0,16.0,6.0,6.0,,11.0,6.0,0.0,0.0,,,
2367727,19,2023-12-26 15:00:00,"Bramall Lane, Sheffield",31041,Away,Luton,Sheff Utd,3,2,W,1,0,0,0,3.0,12.0,4.0,3.0,5.0,,,,,,,,1.0,9.0,7.0,27.0,39.0,346.0,266.0,49.1,26.0,15.0,9.0,17.0,34.0,34.0,5.0,8.0,,,5.0,7.0,136.0,2.0,2.0,,,,64.0,64.0,26.0,27.0,4.0,4.0,2.0,13.0,12.0,0.0,0.0,,,
2367732,20,2023-12-30 12:30:00,"Kenilworth Road, Luton",11041,Home,Luton,Chelsea,2,3,L,0,2,0,0,2.0,15.0,6.0,4.0,5.0,,,3.0,2.0,2.0,2.0,,1.0,11.0,10.0,41.0,53.0,406.0,339.0,51.4,37.0,21.0,13.0,10.0,4.0,4.0,7.0,2.0,,1.0,14.0,13.0,145.0,5.0,3.0,,,,64.0,69.0,14.0,15.0,7.0,7.0,2.0,14.0,20.0,0.0,0.0,,,5.0
2367742,21,2024-01-12 19:45:00,"Turf Moor, Burnley",20155,Away,Luton,Burnley,1,1,D,0,1,0,0,1.0,14.0,5.0,3.0,6.0,,,1.0,1.0,,,,1.0,14.0,11.0,32.0,52.0,542.0,439.0,61.5,28.0,23.0,14.0,7.0,13.0,13.0,9.0,,,,12.0,12.0,173.0,7.0,1.0,,,,70.0,60.0,27.0,21.0,8.0,8.0,,12.0,7.0,0.0,0.0,,,4.0
2367751,22,2024-01-30 19:45:00,"Kenilworth Road, Luton",10994,Home,Luton,Brighton,4,0,W,3,0,0,0,4.0,18.0,8.0,2.0,8.0,,,4.0,4.0,1.0,,,3.0,11.0,9.0,25.0,60.0,357.0,253.0,40.9,25.0,17.0,11.0,6.0,15.0,15.0,15.0,3.0,,,8.0,9.0,172.0,2.0,,,1.0,,61.0,60.0,14.0,13.0,7.0,7.0,,13.0,13.0,0.0,0.0,,,4.0
2367766,23,2024-02-03 15:00:00,"St. James' Park, Newcastle",52211,Away,Luton,Newcastle,4,4,D,2,2,0,0,4.0,11.0,8.0,,3.0,,,2.0,4.0,,,,2.0,8.0,8.0,20.0,45.0,379.0,306.0,45.8,24.0,14.0,6.0,15.0,34.0,34.0,12.0,7.0,,,9.0,15.0,130.0,2.0,4.0,,,,58.0,61.0,16.0,10.0,2.0,2.0,2.0,16.0,13.0,0.0,0.0,1.0,1.0,
2367772,24,2024-02-10 15:00:00,"Kenilworth Road, Luton",11138,Home,Luton,Sheff Utd,1,3,L,0,2,0,0,1.0,20.0,5.0,8.0,7.0,,,,1.0,,,,,17.0,9.0,58.0,85.0,563.0,479.0,75.0,37.0,17.0,11.0,7.0,22.0,22.0,5.0,,,,4.0,19.0,165.0,,3.0,,,,55.0,53.0,20.0,20.0,13.0,13.0,3.0,7.0,10.0,0.0,0.0,1.0,1.0,2.0
2367782,25,2024-02-18 16:30:00,"Kenilworth Road, Luton",11483,Home,Luton,Man Utd,1,2,L,1,2,0,0,1.0,22.0,4.0,10.0,8.0,,,,1.0,,1.0,,,18.0,9.0,48.0,48.0,528.0,441.0,58.5,41.0,14.0,4.0,8.0,12.0,12.0,9.0,7.0,1.0,1.0,11.0,6.0,149.0,6.0,2.0,,,,65.0,40.0,13.0,8.0,8.0,8.0,3.0,7.0,20.0,0.0,0.0,,,4.0
2367794,26,2024-02-21 19:30:00,"Anfield, Liverpool",59896,Away,Luton,Liverpool,1,4,L,1,0,0,0,1.0,12.0,3.0,3.0,6.0,,,,1.0,,,,,9.0,6.0,18.0,36.0,329.0,242.0,39.2,15.0,22.0,12.0,5.0,34.0,34.0,8.0,8.0,1.0,,14.0,13.0,136.0,9.0,4.0,,,,65.0,70.0,12.0,21.0,4.0,4.0,1.0,14.0,14.0,0.0,0.0,,,3.0
2367802,27,2024-03-02 17:30:00,"Kenilworth Road, Luton",11594,Home,Luton,Aston Villa,2,3,L,0,2,0,0,2.0,14.0,5.0,4.0,5.0,,,3.0,2.0,2.0,,,2.0,10.0,6.0,33.0,44.0,365.0,307.0,46.5,25.0,12.0,7.0,8.0,17.0,17.0,3.0,,1.0,,9.0,6.0,112.0,5.0,3.0,,,,50.0,44.0,15.0,13.0,8.0,8.0,3.0,8.0,18.0,0.0,0.0,,,3.0
2367813,28,2024-03-09 15:00:00,"Selhurst Park, London",25103,Away,Luton,Crystal Palace,1,1,D,0,1,0,0,1.0,8.0,2.0,5.0,1.0,,,,,1.0,1.0,,1.0,4.0,2.0,26.0,42.0,431.0,339.0,50.5,20.0,14.0,7.0,7.0,19.0,19.0,1.0,8.0,1.0,1.0,6.0,11.0,166.0,3.0,1.0,,,,60.0,54.0,15.0,18.0,6.0,6.0,1.0,11.0,20.0,0.0,0.0,,,1.0
2367824,29,2024-03-16 15:00:00,"Kenilworth Road, Luton",11630,Home,Luton,Nott'm Forest,1,1,D,0,1,0,0,1.0,10.0,4.0,2.0,4.0,,,1.0,1.0,,1.0,,1.0,4.0,4.0,31.0,46.0,440.0,357.0,59.7,22.0,8.0,5.0,5.0,13.0,13.0,8.0,7.0,,,7.0,12.0,142.0,2.0,1.0,,,,51.0,60.0,13.0,20.0,6.0,6.0,2.0,10.0,16.0,0.0,0.0,,,1.0
2367837,30,2024-03-30 15:00:00,"Tottenham Hotspur Stadium, London",61534,Away,Luton,Spurs,1,2,L,1,0,0,0,1.0,7.0,3.0,1.0,3.0,,,,,,,,1.0,6.0,5.0,16.0,32.0,255.0,177.0,30.4,11.0,12.0,8.0,6.0,22.0,22.0,10.0,8.0,,,8.0,9.0,122.0,2.0,2.0,,,1.0,43.0,53.0,10.0,15.0,6.0,6.0,,14.0,16.0,0.0,0.0,,,1.0
2367839,31,2024-04-03 19:30:00,"Emirates Stadium, London",60262,Away,Luton,Arsenal,0,2,L,0,2,0,0,,5.0,1.0,3.0,1.0,,,,,,,,,3.0,,25.0,47.0,430.0,353.0,42.0,14.0,17.0,13.0,9.0,12.0,12.0,4.0,8.0,,1.0,7.0,9.0,122.0,4.0,2.0,,,1.0,52.0,37.0,21.0,12.0,1.0,1.0,,8.0,11.0,0.0,0.0,,,1.0
2367853,32,2024-04-06 15:00:00,"Kenilworth Road, Luton",11797,Home,Luton,Bournemouth,2,1,W,0,0,0,0,2.0,19.0,9.0,6.0,4.0,,,1.0,1.0,,1.0,,2.0,15.0,10.0,40.0,84.0,401.0,300.0,55.8,28.0,24.0,12.0,10.0,18.0,18.0,10.0,1.0,,,11.0,12.0,170.0,1.0,1.0,,,,60.0,50.0,18.0,10.0,7.0,7.0,,7.0,12.0,0.0,0.0,,,
2367864,33,2024-04-13 15:00:00,"Etihad Stadium, Manchester",53449,Away,Luton,Man City,1,5,L,0,1,0,0,1.0,4.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,,,2.0,1.0,4.0,22.0,276.0,214.0,26.4,9.0,13.0,7.0,8.0,28.0,28.0,8.0,10.0,,,10.0,16.0,112.0,9.0,5.0,,,1.0,41.0,44.0,14.0,9.0,1.0,1.0,,6.0,7.0,0.0,0.0,,,1.0
2367873,34,2024-04-20 15:00:00,"Kenilworth Road, Luton",11877,Home,Luton,Brentford,1,5,L,0,2,0,0,1.0,6.0,3.0,1.0,2.0,,,,1.0,,,,,3.0,2.0,28.0,52.0,391.0,298.0,52.6,15.0,19.0,9.0,7.0,34.0,34.0,7.0,2.0,1.0,1.0,8.0,16.0,163.0,4.0,5.0,,,,56.0,64.0,16.0,18.0,4.0,4.0,,13.0,8.0,0.0,0.0,,,
2367887,35,2024-04-27 15:00:00,"Molineux Stadium, Wolverhampton",31531,Away,Luton,Wolves,1,2,L,0,1,0,0,1.0,9.0,6.0,2.0,1.0,0.5933,0.9636,1.0,,1.0,,0.533556,1.0,6.0,5.0,26.0,50.0,433.0,362.0,42.2,18.0,28.0,15.0,7.0,13.0,13.0,6.0,4.0,1.0,,10.0,18.0,135.0,3.0,2.0,0.8557,,,63.0,56.0,11.0,10.0,4.0,4.0,,14.0,14.0,0.0,0.0,,,
2367895,36,2024-05-03 20:00:00,"Kenilworth Road, Luton",11873,Home,Luton,Everton,1,1,D,1,1,0,0,1.0,18.0,5.0,8.0,5.0,,,1.0,1.0,,,,1.0,14.0,6.0,35.0,62.0,411.0,336.0,50.1,24.0,18.0,7.0,6.0,26.0,26.0,8.0,4.0,,,2.0,10.0,140.0,3.0,1.0,,,,60.0,60.0,19.0,21.0,7.0,8.0,2.0,14.0,12.0,0.0,0.0,,,
2367906,37,2024-05-11 15:00:00,"London Stadium, London",62475,Away,Luton,West Ham,1,3,L,1,0,0,0,1.0,4.0,1.0,1.0,2.0,,,1.0,1.0,,,,1.0,2.0,2.0,21.0,49.0,320.0,248.0,42.1,23.0,19.0,14.0,9.0,33.0,33.0,9.0,7.0,2.0,,8.0,11.0,124.0,5.0,3.0,,,,56.0,67.0,19.0,26.0,6.0,6.0,,15.0,9.0,0.0,0.0,,,
2367915,38,2024-05-19 16:00:00,"Kenilworth Road, Luton",12027,Home,Luton,Fulham,2,4,L,1,2,0,0,2.0,15.0,6.0,4.0,5.0,,,2.0,1.0,2.0,,,,9.0,6.0,24.0,47.0,304.0,246.0,40.4,22.0,9.0,4.0,5.0,8.0,8.0,10.0,2.0,,,5.0,9.0,112.0,4.0,4.0,,,,45.0,45.0,11.0,6.0,4.0,4.0,3.0,15.0,20.0,0.0,0.0,1.0,1.0,8.0
