id,code,first_name,second_name,team_id,team_code,team_name
435,461537,Dermot,Mee,14,1,Man Utd
436,209365,Matthijs,de Ligt,14,1,Man Utd
437,221820,Lisandro,Martínez,14,1,Man Utd
438,230001,Noussair,Mazraoui,14,1,Man Utd
439,661712,Diego,León Blanco,14,1,Man Utd
440,216051,Diogo,Dalot Teixeira,14,1,Man Utd
441,596777,Patrick,Dorgu,14,1,Man Utd
442,95658,Harry,Maguire,14,1,Man Utd
443,106760,Luke,Shaw,14,1,Man Utd
444,550864,Leny,Yoro,14,1,Man Utd
445,577974,Harry,Amass,14,1,Man Utd
446,547676,Tyler,Fredricson,14,1,Man Utd
447,606745,Ayden,Heaven,14,1,Man Utd
448,222690,Tyrell,Malacia,14,1,Man Utd
449,141746,Bruno,Borges Fernandes,14,1,Man Utd
450,430871,Matheus,Santos Carneiro da Cunha,14,1,Man Utd
451,176297,Marcus,Rashford,14,1,Man Utd
452,493250,Amad,Diallo,14,1,Man Utd
454,467169,Antony,dos Santos,14,1,Man Utd
455,184341,Mason,Mount,14,1,Man Utd
457,61256,Carlos Henrique,Casimiro,14,1,Man Utd
458,516895,Kobbie,Mainoo,14,1,Man Utd
459,232112,Manuel,Ugarte Ribeiro,14,1,Man Utd
460,490881,Toby,Collyer,14,1,Man Utd
461,556639,Jayce,Fitzgerald,14,1,Man Utd
462,547037,Jack,Fletcher,14,1,Man Utd
463,618873,Sékou,Koné,14,1,Man Utd
464,559684,Jack,Moorhouse,14,1,Man Utd
465,497894,Rasmus,Højlund,14,1,Man Utd
466,458249,Joshua,Zirkzee,14,1,Man Utd
467,596047,Chido,Obi,14,1,Man Utd
468,575034,Ethan,Wheatley,14,1,Man Utd
681,485711,Benjamin,Sesko,14,1,Man Utd
733,465247,Senne,Lammens,14,1,Man Utd
755,576628,Shea,Lacey,14,1,Man Utd
769,576620,Bendito,Mantato,14,1,Man Utd
771,519913,Tyler,Fletcher,14,1,Man Utd
788,576637,Godwill,Kukonki,14,1,Man Utd
827,576634,Jim,Thwaites,14,1,Man Utd
52,232653,Jacob,Ramsey,15,4,Newcastle
135,216646,Yoane,Wissa,15,4,Newcastle
469,98747,Nick,Pope,15,4,Newcastle
471,81441,Mark,Gillespie,15,4,Newcastle
472,111452,Odysseas,Vlachodimos,15,4,Newcastle
473,487838,Lewis,Hall,15,4,Newcastle
474,119471,Fabian,Schär,15,4,Newcastle
475,220237,Sven,Botman,15,4,Newcastle
476,78916,Dan,Burn,15,4,Newcastle
477,441191,Tino,Livramento,15,4,Newcastle
478,77794,Kieran,Trippier,15,4,Newcastle
479,111773,Emil,Krafth,15,4,Newcastle
480,101148,Jamaal,Lascelles,15,4,Newcastle
481,545477,Alex,Murphy,15,4,Newcastle
482,441024,Harrison,Ashby,15,4,Newcastle
483,578512,Miodrag,Pivaš,15,4,Newcastle
484,169359,Matt,Targett,15,4,Newcastle
485,232826,Anthony,Gordon,15,4,Newcastle
486,449434,Anthony,Elanga,15,4,Newcastle
487,201666,Harvey,Barnes,15,4,Newcastle
488,208706,Bruno,Guimarães Rodriguez Moura,15,4,Newcastle
489,114243,Jacob,Murphy,15,4,Newcastle
490,180974,Joelinton Cássio,Apolinário de Lira,15,4,Newcastle
491,432422,Sandro,Tonali,15,4,Newcastle
492,640108,Antoñito,Cordero Campillo,15,4,Newcastle
494,200089,Joe,Willock,15,4,Newcastle
495,153127,Isaac,Hayden,15,4,Newcastle
496,564510,Garang,Kuol,15,4,Newcastle
497,547719,Lewis,Miley,15,4,Newcastle
498,461484,Joe,White,15,4,Newcastle
500,538207,William,Osula,15,4,Newcastle
501,599303,Sean,Neave,15,4,Newcastle
674,225321,Aaron,Ramsdale,15,4,Newcastle
684,465642,Malick,Thiaw,15,4,Newcastle
689,623110,Seung-Soo,Park,15,4,Newcastle
714,470313,Nick,Woltemade,15,4,Newcastle
753,19236,John,Ruddy,15,4,Newcastle
765,553746,Leo,Shahar,15,4,Newcastle
772,666607,Sam,Alabi,15,4,Newcastle
12,206325,Oleksandr,Zinchenko,16,17,Nott'm Forest
400,88248,Stefan,Ortega Moreno,16,17,Nott'm Forest
426,432714,James,McAtee,16,17,Nott'm Forest
502,85633,Matz,Sels,16,17,Nott'm Forest
503,475123,Carlos Miguel,dos Santos Pereira,16,17,Nott'm Forest
504,224068,Matt,Turner,16,17,Nott'm Forest
505,227444,Nikola,Milenković,16,17,Nott'm Forest
506,575476,Murillo,Costa dos Santos,16,17,Nott'm Forest
507,159506,Ola,Aina,16,17,Nott'm Forest
508,215136,Neco,Williams,16,17,Nott'm Forest
509,451432,David,Mota Veiga Teixeira do Carmo,16,17,Nott'm Forest
510,575458,Jair,Paula da Cunha Filho,16,17,Nott'm Forest
511,485047,Felipe,Rodrigues da Silva,16,17,Nott'm Forest
512,204822,Omar,Richards,16,17,Nott'm Forest
513,549067,Zach,Abbott,16,17,Nott'm Forest
514,90585,Willy,Boly,16,17,Nott'm Forest
515,222531,Morgan,Gibbs-White,16,17,Nott'm Forest
516,209046,Callum,Hudson-Odoi,16,17,Nott'm Forest
517,215379,Elliot,Anderson,16,17,Nott'm Forest
518,510500,João Pedro,Ferreira da Silva,16,17,Nott'm Forest
519,250199,Nicolás,Domínguez,16,17,Nott'm Forest
520,243345,Lewis,O'Brien,16,17,Nott'm Forest
521,210462,Ibrahim,Sangaré,16,17,Nott'm Forest
522,204968,Ryan,Yates,16,17,Nott'm Forest
523,569014,Eric,da Silva Moreira,16,17,Nott'm Forest
524,495161,Marko,Stamenić,16,17,Nott'm Forest
525,60689,Chris,Wood,16,17,Nott'm Forest
526,482973,Igor Jesus,Maciel da Cruz,16,17,Nott'm Forest
527,210156,Taiwo,Awoniyi,16,17,Nott'm Forest
669,456512,Dan,Ndoye,16,17,Nott'm Forest
675,107265,Angus,Gunn,16,17,Nott'm Forest
693,503301,Omari,Hutchinson,16,17,Nott'm Forest
696,465680,Arnaud,Kalimuendo,16,17,Nott'm Forest
715,221389,John Victor,Maciel Furtado,16,17,Nott'm Forest
716,500151,Nicolò,Savona,16,17,Nott'm Forest
729,560441,Luis Eduardo,Soares da Silva,16,17,Nott'm Forest
734,476887,Dilane,Bakwa,16,17,Nott'm Forest
805,469130,Lorenzo,Lucca,16,17,Nott'm Forest
814,470315,Luca,Netz,16,17,Nott'm Forest
835,568159,Archie,Whitehall,16,17,Nott'm Forest
836,590040,Jimmy,Sinclair,16,17,Nott'm Forest
841,687076,Lamin,Sillah,16,17,Nott'm Forest
528,232571,Anthony,Patterson,17,56,Sunderland
529,74854,Simon,Moore,17,56,Sunderland
530,490000,Blondy,Nna Noukeu,17,56,Sunderland
531,223827,Daniel,Ballard,17,56,Sunderland
532,487676,Trai,Hume,17,56,Sunderland
533,220684,Aji,Alese,17,56,Sunderland
534,232820,Joe,Anderson,17,56,Sunderland
535,461195,Dennis,Cirkin,17,56,Sunderland
536,477547,Leo Fuhr,Hjelde,17,56,Sunderland
537,492066,Niall,Huggins,17,56,Sunderland
538,514613,Zak,Johnson,17,56,Sunderland
539,167512,Luke,O'Nien,17,56,Sunderland
540,465702,Timothée,Pembélé,17,56,Sunderland
541,434399,Reinildo,Mandava,17,56,Sunderland
542,519634,Jenson,Seelt,17,56,Sunderland
543,535818,Simon,Adingra,17,56,Sunderland
544,547027,Habib,Diarra,17,56,Sunderland
545,124165,Patrick,Roberts,17,56,Sunderland
546,626844,Milan,Aleksić,17,56,Sunderland
547,484420,Enzo,Le Fée,17,56,Sunderland
548,461199,Romaine,Mundle,17,56,Sunderland
549,223336,Dan,Neil,17,56,Sunderland
550,215460,Ian,Poveda-Ocampo,17,56,Sunderland
551,554197,Chris,Rigg,17,56,Sunderland
552,577669,Noah,Sadiki,17,56,Sunderland
553,549912,Chemsdine,Talbi,17,56,Sunderland
554,477851,Abdoullah,Ba,17,56,Sunderland
555,171422,Alan,Browne,17,56,Sunderland
556,458297,Pierre,Ekwah Elimby,17,56,Sunderland
557,547410,Harrison,Jones,17,56,Sunderland
558,493837,Jay,Matete,17,56,Sunderland
559,500696,Nectarios,Triantis,17,56,Sunderland
560,437505,Wilson,Isidor,17,56,Sunderland
561,564406,Eliezer,Mayenda Dossou,17,56,Sunderland
562,611975,Ahmed,Abdullahi,17,56,Sunderland
563,551153,Luís Hemir,Silva Semedo,17,56,Sunderland
564,440955,Nazarii,Rusyn,17,56,Sunderland
668,84450,Granit,Xhaka,17,56,Sunderland
670,498016,Robin,Roefs,17,56,Sunderland
678,105717,Arthur,Masuaku,17,56,Sunderland
683,201895,Omar,Alderete,17,56,Sunderland
694,200834,Nordi,Mukiele,17,56,Sunderland
724,247955,Lutsharel,Geertruida,17,56,Sunderland
730,441264,Brian,Brobbey,17,56,Sunderland
735,110504,Bertrand,Traoré,17,56,Sunderland
774,232356,Jenson,Jones,17,56,Sunderland
775,604211,Tymur,Tutierov,17,56,Sunderland
800,699989,Djiamgone Jocelin Ta,Bi,17,56,Sunderland
812,515046,Melker,Ellborg,17,56,Sunderland
813,536661,Nilson,Angulo,17,56,Sunderland
821,570929,Jack,Whittaker,17,56,Sunderland
822,571087,Jaydon,Jones,17,56,Sunderland
565,184254,Guglielmo,Vicario,18,6,Spurs
566,214572,Brandon,Austin,18,6,Spurs
567,485055,Antonín,Kinský,18,6,Spurs
568,441164,Pedro,Porro Sauceda,18,6,Spurs
569,221632,Cristian,Romero,18,6,Spurs
570,135720,Kevin,Danso,18,6,Spurs
571,115556,Ben,Davies,18,6,Spurs
572,493125,Radu,Drăgușin,18,6,Spurs
573,232859,Djed,Spence,18,6,Spurs
574,487053,Destiny,Udogie,18,6,Spurs
575,491279,Micky,van de Ven,18,6,Spurs
576,548308,Ashley,Phillips,18,6,Spurs
577,553299,Takai,Kōta,18,6,Spurs
578,610799,Luka,Vušković,18,6,Spurs
579,85971,Son,Heung-min,18,6,Spurs
581,172780,James,Maddison,18,6,Spurs
582,460842,Mohammed,Kudus,18,6,Spurs
583,445044,Dejan,Kulusevski,18,6,Spurs
584,511499,Mathys,Tel,18,6,Spurs
585,202993,Rodrigo,Bentancur,18,6,Spurs
586,570526,Lucas,Bergvall,18,6,Spurs
587,227127,Yves,Bissouma,18,6,Spurs
588,550839,Wilson,Odobert,18,6,Spurs
589,235674,Manor,Solomon,18,6,Spurs
590,436234,Bryan,Gil Salvatierra,18,6,Spurs
591,547701,Archie,Gray,18,6,Spurs
592,499721,Mikey,Moore,18,6,Spurs
593,482442,Pape Matar,Sarr,18,6,Spurs
594,623095,Yang,Min-hyeok,18,6,Spurs
595,499726,Callum,Olusesi,18,6,Spurs
596,154566,Dominic,Solanke-Mitchell,18,6,Spurs
597,212319,Richarlison,de Andrade,18,6,Spurs
598,552427,Will,Lankshear,18,6,Spurs
599,490145,Dane,Scarlett,18,6,Spurs
673,154296,João Maria,Lobo Alves Palhares Costa Palhinha Gonçalves,18,6,Spurs
717,493362,Xavi,Simons,18,6,Spurs
726,247693,Randal,Kolo Muani,18,6,Spurs
745,640419,Jun'ai,Byfield,18,6,Spurs
750,499716,James,Rowswell,18,6,Spurs
751,590035,Yusuf,Akhamrich,18,6,Spurs
790,611917,Lucá,Williams-Barnett,18,6,Spurs
796,232787,Conor,Gallagher,18,6,Spurs
804,616221,João Victor,de Souza Menezes,18,6,Spurs
811,536134,Rio,Kyerematen,18,6,Spurs
818,613232,James,Wilson,18,6,Spurs
326,159533,Adama,Traoré Diarra,19,21,West Ham
600,84182,Alphonse,Areola,19,21,West Ham
601,82143,Wes,Foderingham,19,21,West Ham
602,483364,Krisztián,Hegyi,19,21,West Ham
603,613804,El Hadji Malick,Diouf,19,21,West Ham
604,109533,Emerson,Palmieri dos Santos,19,21,West Ham
605,214048,Maximilian,Kilman,19,21,West Ham
606,233963,Konstantinos,Mavropanos,19,21,West Ham
607,210494,Nayef,Aguerd,19,21,West Ham
608,536109,Ollie,Scarles,19,21,West Ham
609,462116,Jean-Clair,Todibo,19,21,West Ham
610,214590,Aaron,Wan-Bissaka,19,21,West Ham
611,518438,Kaelan,Casey,19,21,West Ham
612,224024,Lucas,Tolentino Coelho de Lima,19,21,West Ham
613,215439,Tomáš,Souček,19,21,West Ham
615,450070,Crysencio,Summerville,19,21,West Ham
616,213999,Edson,Álvarez Velázquez,19,21,West Ham
617,149519,Maxwel,Cornet,19,21,West Ham
618,197024,Guido,Rodríguez,19,21,West Ham
619,577114,Luis Guilherme,Lira dos Santos,19,21,West Ham
620,490885,George,Earthy,19,21,West Ham
621,229384,Andy,Irving,19,21,West Ham
622,518442,Lewis,Orford,19,21,West Ham
623,490142,Freddie,Potts,19,21,West Ham
624,178186,Jarrod,Bowen,19,21,West Ham
625,91889,Niclas,Füllkrug,19,21,West Ham
626,565431,Callum,Marshall,19,21,West Ham
659,158534,Kyle,Walker-Peters,19,21,West Ham
671,75115,Callum,Wilson,19,21,West Ham
679,467189,Mads,Hermansen,19,21,West Ham
708,551226,Mateus Gonçalo,Espanha Fernandes,19,21,West Ham
718,564940,Soungoutou,Magassa,19,21,West Ham
738,37096,Lukasz,Fabianski,19,21,West Ham
747,602903,Ezra,Mayers,19,21,West Ham
752,643473,Airidas,Golambeckis,19,21,West Ham
758,630699,Mohamadou,Kanté,19,21,West Ham
785,530335,Pablo Felipe,Pereira de Jesus,19,21,West Ham
791,247670,Valentín,Castellanos,19,21,West Ham
802,572702,Keiber,Lamadrid,19,21,West Ham
815,220362,Axel,Disasi,19,21,West Ham
825,553742,Finlay,Herrick,19,21,West Ham
627,101982,Sam,Johnstone,20,39,Wolves
628,149065,José,Malheiro de Sá,20,39,Wolves
629,79602,Daniel,Bentley,20,39,Wolves
631,516939,Emmanuel,Agbadou,20,39,Wolves
632,87835,Matt,Doherty,20,39,Wolves
633,490721,Hugo,Bueno López,20,39,Wolves
634,501837,Yerson,Mosquera Valdelamar,20,39,Wolves
635,483081,Rodrigo,Martins Gomes,20,39,Wolves
636,231480,Santiago,Ignacio Bueno,20,39,Wolves
637,510362,Toti,Gomes,20,39,Wolves
638,441271,Ki-Jana,Hoever,20,39,Wolves
639,560248,Bastien,Meupiyou Menadjou,20,39,Wolves
640,641221,Pedro,Cardoso de Lima,20,39,Wolves
641,517179,Alfie,Pond,20,39,Wolves
642,184754,Hwang,Hee-chan,20,39,Wolves
643,509291,André,Trindade da Costa Neto,20,39,Wolves
644,231057,Jean-Ricner,Bellegarde,20,39,Wolves
645,643135,Fer,López González,20,39,Wolves
646,448089,João Victor,Gomes da Silva,20,39,Wolves
647,181284,Gonçalo Manuel,Ganchinho Guedes,20,39,Wolves
648,433312,Marshall,Munetsi,20,39,Wolves
649,476502,Boubacar,Traoré,20,39,Wolves
650,497606,Tawanda,Chirewa,20,39,Wolves
651,596054,Tom,Edozie,20,39,Wolves
652,593001,Enso,González Medina,20,39,Wolves
653,240299,Joe,Hodge,20,39,Wolves
655,449988,Fábio,Soares Silva,20,39,Wolves
656,429414,Saša,Kalajdžić,20,39,Wolves
657,589507,Leon,Chiwome,20,39,Wolves
658,531363,Nathan,Fraser,20,39,Wolves
663,230376,Jhon,Arias,20,39,Wolves
682,497949,David,Møller Wolfe,20,39,Wolves
695,523705,Jackson,Tchatchoua,20,39,Wolves
709,431248,Ladislav,Krejcí,20,39,Wolves
720,488213,Tolu,Arokodare,20,39,Wolves
749,647671,Mateus,Mané,20,39,Wolves
766,601956,Saheed,Olagunju,20,39,Wolves
767,605319,Luke,Rawlings,20,39,Wolves
777,514362,Temple,Ojinnaka,20,39,Wolves
778,589121,Ethan,Sutherland,20,39,Wolves
809,685628,Jerome,Abbey,20,39,Wolves
816,209041,Angel,Gomes,20,39,Wolves
817,155511,Adam,Armstrong,20,39,Wolves
828,491460,Alfie,Brooks,20,39,Wolves
831,627888,Josh,Gracey,20,39,Wolves
