element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_code,first_name,second_name
18,108,17,0,False,2025-11-08T17:30:00Z,2,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,68,-2413,72704,54,2467,248857,Noni,Madueke
19,108,17,0,False,2025-11-08T17:30:00Z,2,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,68,-17118,109342,89,17207,444145,Gabriel,Martinelli Silva
20,108,17,9,False,2025-11-08T17:30:00Z,2,2,11,False,90,1,0,0,2,0,0,0,0,0,0,2,32,35.4,20.3,11.0,6.7,0,5,0,5,1,0.05,0.31,0.36,0.44,69,20393,85004,25250,4857,116216,Leandro,Trossard
21,108,17,2,False,2025-11-08T17:30:00Z,2,2,11,False,90,0,0,0,2,0,0,0,0,0,0,0,16,22.0,22.8,10.0,5.5,5,3,3,11,1,0.07,0.20,0.27,0.44,68,643620,2488362,661250,17630,204480,Declan,Rice
22,108,17,5,False,2025-11-08T17:30:00Z,2,2,11,False,90,0,1,0,2,0,0,0,0,0,0,0,15,22.8,16.6,16.0,5.5,2,5,0,7,1,0.38,0.05,0.43,0.44,59,49786,127655,57067,7281,195384,Mikel,Merino Zazón
23,108,17,0,False,2025-11-08T17:30:00Z,2,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-37,2625,0,37,438098,Fábio,Ferreira Vieira
24,108,17,0,False,2025-11-08T17:30:00Z,2,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,52,-402,17604,291,693,128295,Christian,Nørgaard
25,108,17,0,False,2025-11-08T17:30:00Z,2,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,52,-594,17978,433,1027,499175,Ethan,Nwaneri
26,108,17,5,False,2025-11-08T17:30:00Z,2,2,11,False,90,0,1,0,2,0,0,0,1,0,0,1,27,36.2,27.8,26.0,9.0,4,4,3,11,1,0.28,0.09,0.37,0.44,54,-105249,360865,2505,107754,481655,Martín,Zubimendi Ibáñez
28,108,17,0,False,2025-11-08T17:30:00Z,2,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-530,14777,0,530,588796,Ismeal,Kabia
29,108,17,0,False,2025-11-08T17:30:00Z,2,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-223,7337,0,223,437742,Albert,Sambi Lokonga
30,108,17,0,False,2025-11-08T17:30:00Z,2,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,73,-438,41625,77,515,219847,Kai,Havertz
31,108,17,0,False,2025-11-08T17:30:00Z,2,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,64,18,5006,161,143,205651,Gabriel,Fernando de Jesus
266,108,17,2,False,2025-11-08T17:30:00Z,2,2,11,False,87,0,0,0,1,0,0,0,0,0,0,0,14,4.8,14.2,32.0,5.1,1,4,0,5,1,0.32,0.05,0.37,0.33,76,-58743,1718458,66770,125513,232413,Eberechi,Eze
662,108,17,1,False,2025-11-08T17:30:00Z,2,2,11,False,2,0,0,0,1,0,0,0,0,0,0,0,0,0.4,0.5,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.11,54,-2164,19970,231,2395,500040,Cristhian,Mosquera
666,108,17,0,False,2025-11-08T17:30:00Z,2,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,89,-787520,1816118,16740,804260,224117,Viktor,Gyökeres
700,108,17,0,False,2025-11-08T17:30:00Z,2,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,5692,45224,10363,4671,616077,Max,Dowman
711,108,17,0,False,2025-11-08T17:30:00Z,2,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-24,1414,53,77,646243,Andre,Harriman-Annous
725,108,17,0,False,2025-11-08T17:30:00Z,2,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,25,3579,261,236,448104,Piero,Hincapié
32,101,4,14,True,2025-11-09T14:00:00Z,4,0,11,False,90,0,0,1,0,0,1,0,0,0,3,2,36,41.4,0.0,0.0,4.1,1,9,0,0,1,0.00,0.00,0.00,1.61,50,957,255666,8671,7714,98980,Emiliano,Martínez Romero
33,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,-1864,59040,209,2073,72147,Marco,Bizot
34,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-346,15158,0,346,462492,Joe,Gauci
35,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-27,1311,0,27,462381,Filip,Marschall
36,101,4,6,True,2025-11-09T14:00:00Z,4,0,11,False,90,0,0,1,0,0,0,0,0,0,0,0,21,12.4,1.0,9.0,2.2,3,1,2,5,1,0.01,0.01,0.02,1.61,46,18993,661296,42849,23856,199796,Matty,Cash
37,101,4,9,True,2025-11-09T14:00:00Z,4,0,11,False,90,0,1,1,0,0,0,0,0,0,0,0,29,26.0,20.4,0.0,4.6,4,3,0,4,1,0.00,0.12,0.12,1.61,45,-2187,195052,4219,6406,101188,Lucas,Digne
38,101,4,6,True,2025-11-09T14:00:00Z,4,0,11,False,90,0,0,1,0,0,0,0,0,0,0,0,25,12.2,0.3,6.0,1.9,4,3,0,4,1,0.00,0.05,0.05,1.61,44,-29900,1035574,8408,38308,199798,Ezri,Konsa Ngoyo
39,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,-1285,54750,723,2008,441302,Ian,Maatsen
40,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-11441,102218,85,11526,149484,Tyrone,Mings
41,101,4,6,True,2025-11-09T14:00:00Z,4,0,11,False,90,0,0,1,0,0,0,0,0,0,0,0,25,6.4,0.4,2.0,0.9,2,3,0,2,1,0.00,0.00,0.00,1.61,43,654,43463,2136,1482,244954,Pau,Torres
42,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-1696,31155,125,1821,606798,Andrés,García
43,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-12592,289507,0,12592,106468,Álex,Moreno Lopera
44,101,4,1,True,2025-11-09T14:00:00Z,4,0,11,False,9,0,0,0,0,0,0,0,0,0,0,0,5,10.4,0.3,0.0,1.1,1,1,2,3,0,0.00,0.01,0.01,0.09,40,-3338,79023,1265,4603,515597,Lamare,Bogarde
45,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-471,38281,594,1065,514315,Lino,da Cruz Sousa
46,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-540,17322,0,540,587178,Yasin,Özcan
47,101,4,2,True,2025-11-09T14:00:00Z,4,0,11,False,85,0,0,1,0,0,0,0,1,0,0,0,1,0.0,1.8,12.0,1.3,2,3,1,6,1,0.03,0.02,0.05,1.52,68,7543,602404,40681,33138,244850,Morgan,Rogers
48,101,4,4,True,2025-11-09T14:00:00Z,4,0,11,False,19,0,1,0,0,0,0,0,0,0,0,0,17,21.2,10.2,2.0,3.3,1,1,1,3,0,0.02,0.00,0.02,0.09,59,-1681,70940,471,2152,166989,Youri,Tielemans
49,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-188,10347,0,188,215711,Leon,Bailey
50,101,4,11,True,2025-11-09T14:00:00Z,4,0,11,False,70,1,0,1,0,0,0,0,0,0,0,3,44,50.2,22.2,18.0,9.0,3,5,3,11,1,0.22,0.03,0.25,1.52,53,-3117,24995,1679,4796,195546,Emiliano,Buendía Stati
51,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-55,2663,0,55,469247,Samuel,Iling-Junior
53,101,4,6,True,2025-11-09T14:00:00Z,4,0,11,False,9,1,0,0,0,0,0,0,0,0,0,0,20,31.2,0.3,30.0,6.2,0,0,0,0,0,0.57,0.01,0.58,0.09,51,-3851,88429,4472,8323,204646,Donyell,Malen
54,101,4,3,True,2025-11-09T14:00:00Z,4,0,11,False,70,0,0,1,0,0,0,0,0,0,0,0,15,23.8,39.2,19.0,8.2,3,2,3,8,1,0.05,0.14,0.19,1.52,54,-1922,77927,3853,5775,122806,John,McGinn
55,101,4,6,True,2025-11-09T14:00:00Z,4,0,11,False,19,1,0,0,0,0,0,0,0,0,0,0,29,39.8,13.9,33.0,8.7,0,2,2,4,0,0.17,0.13,0.30,0.09,48,169,5301,355,186,88894,Ross,Barkley
56,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,48,0,0,491287,Enzo,Barrenechea
57,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-48,3384,0,48,461421,Lewis,Dobbin
58,101,4,2,True,2025-11-09T14:00:00Z,4,0,11,False,80,0,0,1,0,0,0,0,1,0,0,0,10,16.8,12.7,7.0,3.7,2,2,3,7,1,0.03,0.04,0.07,1.52,49,164,21220,1440,1276,226944,Boubacar,Kamara
59,101,4,9,True,2025-11-09T14:00:00Z,4,0,11,False,70,1,0,1,0,0,0,0,0,0,0,1,33,45.0,2.2,9.0,5.6,4,2,3,9,1,0.03,0.01,0.04,1.52,48,2537,79748,5164,2627,449871,Amadou,Onana
60,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-523,40225,1175,1698,577731,Ben,Broggio
61,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-382,11680,0,382,151589,Leander,Dendoncker
62,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-59,8001,287,346,559962,Jamaldeen,Jimoh-Aloba
63,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-2114,76093,1512,3626,537403,Kadan,Young
64,101,4,2,True,2025-11-09T14:00:00Z,4,0,11,False,80,0,0,1,0,0,0,0,0,0,0,0,3,4.4,1.2,45.0,5.1,2,2,0,4,1,0.57,0.01,0.58,1.52,85,-19441,804368,19545,38986,178301,Ollie,Watkins
65,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1220,44681,0,1220,576756,Zépiqueno,Redmond
389,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-3164,29950,457,3621,444884,Harvey,Elliott
456,101,4,1,True,2025-11-09T14:00:00Z,4,0,11,False,19,0,0,0,0,0,0,0,0,0,0,0,6,3.2,11.3,0.0,1.5,0,0,0,0,0,0.00,0.03,0.03,0.09,58,-77,22268,1017,1094,209243,Jadon,Sancho
688,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-665,59288,150,815,481283,James,Wright
699,107,11,0,True,2025-11-09T14:00:00Z,3,1,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-893,5904,106,999,230046,Douglas Luiz,Soares de Paulo
701,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-283,10752,0,283,569577,Triston,Rowe
702,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-154,8853,135,289,645618,Bradley,Burrowes
703,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-409,29674,64,473,564505,Sam,Proctor
710,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,451,31032,2550,2099,534836,Travis,Patterson
719,101,4,0,True,2025-11-09T14:00:00Z,4,0,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-107,4627,187,294,184667,Victor,Lindelöf
183,110,19,0,False,2025-11-08T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-224,14872,223,447,518030,Max,Weiß
184,110,19,0,False,2025-11-08T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-799,28089,0,799,489571,Etienne,Green
185,110,19,0,False,2025-11-08T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-249,20083,244,493,51943,Václav,Hladký
186,110,19,0,False,2025-11-08T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-152,4037,17,169,192290,Connor,Roberts
187,110,19,0,False,2025-11-08T15:00:00Z,3,2,11,False,90,0,0,0,3,0,0,0,1,0,0,0,6,25.6,16.5,0.0,4.2,6,8,1,7,1,0.00,0.08,0.08,3.02,44,-877,198510,7875,8752,58621,Kyle,Walker
188,110,19,0,False,2025-11-08T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-698,29395,217,915,247245,Hannes,Delcroix
189,110,19,0,False,2025-11-08T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-23,1830,0,23,461567,Owen,Dodgson
190,110,19,0,False,2025-11-08T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-9635,136623,436,10071,478969,Hjalmar,Ekdal
191,110,19,3,False,2025-11-08T15:00:00Z,3,2,11,False,90,0,0,0,3,0,0,0,0,0,0,0,8,30.8,12.0,4.0,4.7,13,3,0,13,1,0.00,0.03,0.03,3.02,40,-35338,1491185,10879,46217,477717,Maxime,Estève
192,110,19,1,False,2025-11-08T15:00:00Z,3,2,11,False,80,0,0,0,2,0,0,0,0,0,0,0,8,15.0,22.5,2.0,4.0,4,6,2,6,1,0.00,0.07,0.07,2.06,40,12962,119103,18783,5821,494960,Quilindschy,Hartman
193,110,19,0,False,2025-11-08T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-176,8134,143,319,461188,Bashir,Humphreys
194,110,19,0,False,2025-11-08T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-259,8859,17,276,241231,Jordan,Beyer
195,110,19,1,False,2025-11-08T15:00:00Z,3,2,11,False,9,0,0,0,1,0,0,0,0,0,0,0,1,4.4,14.5,0.0,1.9,0,0,0,0,0,0.00,0.07,0.07,0.96,39,-540,20203,120,660,549329,Lucas,Pires Silva
196,110,19,0,False,2025-11-08T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-137,5909,0,137,450072,Shurandy,Sambo
197,110,19,0,False,2025-11-08T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-339,16841,112,451,519895,Oliver,Sonne
198,110,19,3,False,2025-11-08T15:00:00Z,3,2,11,False,90,0,0,0,3,0,0,0,0,0,0,0,5,25.4,1.0,0.0,2.6,9,4,1,10,1,0.00,0.00,0.00,3.02,39,2140,224377,7941,5801,180804,Axel,Tuanzebe
199,110,19,0,False,2025-11-08T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-798,24105,157,955,208912,Joe,Worrall
200,110,19,2,False,2025-11-08T15:00:00Z,3,2,11,False,80,0,0,0,2,0,0,0,0,0,0,0,8,7.8,43.2,11.0,6.2,1,5,0,6,1,0.03,0.55,0.58,2.06,57,-74359,713858,22025,96384,444180,Jaidon,Anthony
201,110,19,0,False,2025-11-08T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-57,2111,0,57,183751,Manuel,Benson Hedilazio
202,110,19,1,False,2025-11-08T15:00:00Z,3,2,11,False,23,0,0,0,2,0,0,0,0,0,0,0,4,4.6,12.3,10.0,2.7,0,1,0,1,0,0.09,0.13,0.22,1.83,53,-35,4021,205,240,179458,Jacob,Bruun Larsen
203,110,19,0,False,2025-11-08T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,48,-80,5192,111,191,578614,Enock,Agyei
204,110,19,0,False,2025-11-08T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-24,1723,0,24,250735,Darko,Churlinov
205,110,19,10,False,2025-11-08T15:00:00Z,3,2,11,False,90,1,0,0,3,0,0,0,0,0,0,3,35,48.4,19.2,35.0,10.3,4,5,0,9,1,0.42,0.04,0.46,3.02,50,-16307,277988,11214,27521,172567,Josh,Cullen
206,110,19,1,False,2025-11-08T15:00:00Z,3,2,11,False,9,0,0,0,1,0,0,0,0,0,0,0,5,3.2,0.6,19.0,2.3,0,0,0,0,0,0.05,0.01,0.06,0.96,47,-105,7166,264,369,174592,Marcus,Edwards
207,110,19,4,False,2025-11-08T15:00:00Z,3,2,11,False,19,0,1,0,2,0,0,0,0,0,0,0,15,4.2,1.0,7.0,1.2,0,0,0,0,0,0.01,0.01,0.02,1.76,48,-227,15183,445,672,465527,Hannibal,Mejbri
208,110,19,0,False,2025-11-08T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-25,1494,0,25,487702,Luca,Koleosho
209,110,19,0,False,2025-11-08T15:00:00Z,3,2,11,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-52,3614,54,106,167887,Josh,Laurent
210,110,19,2,False,2025-11-08T15:00:00Z,3,2,11,False,66,0,0,0,1,0,0,0,0,0,0,0,7,0.2,3.2,4.0,0.7,0,2,1,3,1,0.03,0.02,0.05,1.19,49,-199,4789,92,291,469272,Loum,Tchaouna
