matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
442004,1,2012-08-18 15:00:00,"MATRADE Loftus Road, London",18072,Home,QPR,Swansea,0,5,L,0,1,0,0,,21.0,4.0,8.0,9.0,1.0,,2.0,,,15.0,8.0,25.0,67.0,423.0,368.0,49.9,,19.0,15.0,16.0,15.0,10.0,1.0,1.0,3.0,3.0,8.0,125.0,,5.0,,,47.0,38.0,6.0,4.0,5.0,5.0,,12.0,15.0,0.0,0.0,,,
442013,2,2012-08-25 15:00:00,"Carrow Road, Norwich",26317,Away,QPR,Norwich,1,1,D,1,1,0,0,1.0,8.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,,5.0,2.0,11.0,64.0,290.0,205.0,44.9,,11.0,9.0,10.0,50.0,35.0,2.0,2.0,,8.0,11.0,171.0,,1.0,,,65.0,66.0,26.0,23.0,2.0,2.0,1.0,13.0,16.0,0.0,0.0,1.0,,5.0
442021,3,2012-09-01 17:30:00,"Etihad Stadium, Manchester",45579,Away,QPR,Man City,1,3,L,0,1,0,0,1.0,11.0,4.0,4.0,3.0,,1.0,,,,8.0,4.0,13.0,67.0,421.0,345.0,40.1,,22.0,17.0,16.0,29.0,16.0,7.0,,,7.0,12.0,138.0,,3.0,,,49.0,48.0,11.0,19.0,3.0,3.0,,3.0,11.0,0.0,0.0,,,
442035,4,2012-09-15 15:00:00,"MATRADE Loftus Road, London",18271,Home,QPR,Chelsea,0,0,D,0,0,0,0,,12.0,3.0,5.0,4.0,1.0,,2.0,,,9.0,5.0,24.0,58.0,451.0,372.0,52.7,,33.0,30.0,13.0,43.0,18.0,4.0,1.0,,5.0,13.0,170.0,,,1.0,,69.0,55.0,15.0,11.0,2.0,2.0,1.0,18.0,17.0,0.0,0.0,,,3.0
442045,5,2012-09-23 16:00:00,"White Hart Lane, London",36052,Away,QPR,Spurs,1,2,L,1,0,0,0,1.0,9.0,4.0,3.0,2.0,2.0,1.0,1.0,,1.0,6.0,3.0,22.0,70.0,459.0,370.0,56.7,,18.0,13.0,7.0,31.0,18.0,7.0,1.0,,10.0,12.0,158.0,,2.0,,1.0,45.0,57.0,16.0,16.0,9.0,9.0,,12.0,7.0,0.0,0.0,,,3.0
442055,6,2012-10-01 20:00:00,"MATRADE Loftus Road, London",17363,Home,QPR,West Ham,1,2,L,0,2,1,0,1.0,13.0,7.0,4.0,2.0,,,,,1.0,10.0,7.0,30.0,79.0,355.0,258.0,50.5,,19.0,18.0,16.0,73.0,41.0,7.0,1.0,,6.0,15.0,192.0,,2.0,,,66.0,57.0,22.0,21.0,4.0,4.0,1.0,10.0,21.0,0.0,0.0,,,1.0
442066,7,2012-10-06 15:00:00,"The Hawthorns, West Bromwich",23987,Away,QPR,West Brom,2,3,L,1,2,0,0,2.0,13.0,3.0,6.0,4.0,,,,,2.0,8.0,5.0,18.0,64.0,463.0,396.0,55.1,,17.0,10.0,17.0,25.0,12.0,4.0,,1.0,4.0,11.0,145.0,,3.0,,,57.0,53.0,12.0,15.0,5.0,5.0,1.0,14.0,17.0,0.0,0.0,,,4.0
442073,8,2012-10-21 16:00:00,"MATRADE Loftus Road, London",17959,Home,QPR,Everton,1,1,D,1,1,0,1,1.0,15.0,5.0,8.0,2.0,1.0,,1.0,,,13.0,7.0,20.0,55.0,431.0,347.0,57.0,,15.0,12.0,23.0,29.0,16.0,6.0,,,3.0,16.0,168.0,,1.0,,1.0,63.0,56.0,20.0,22.0,5.0,5.0,2.0,12.0,18.0,0.0,0.0,,,4.0
442079,9,2012-10-27 15:00:00,"Emirates Stadium, London",60103,Away,QPR,Arsenal,0,1,L,0,0,1,0,,6.0,2.0,2.0,2.0,1.0,,2.0,,,4.0,2.0,19.0,38.0,305.0,231.0,33.5,13.0,21.0,19.0,15.0,32.0,18.0,4.0,2.0,,13.0,8.0,128.0,9.0,1.0,,,59.0,63.0,7.0,20.0,2.0,2.0,,9.0,14.0,0.0,0.0,,,7.0
442093,10,2012-11-04 13:30:00,"MATRADE Loftus Road, London",16797,Home,QPR,Reading,1,1,D,0,1,0,0,1.0,23.0,6.0,12.0,5.0,2.0,1.0,1.0,1.0,1.0,17.0,9.0,16.0,51.0,356.0,271.0,56.1,,25.0,22.0,10.0,41.0,26.0,5.0,,,10.0,7.0,170.0,,1.0,,,79.0,57.0,26.0,21.0,8.0,8.0,1.0,11.0,15.0,0.0,0.0,,,3.0
