matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
755309,1,2014-08-16 15:00:00,"MATRADE Loftus Road, London",17603,Home,QPR,Hull,0,1,L,0,0,0,0,,19.0,6.0,7.0,6.0,1.0,,2.0,,,14.0,9.0,30.0,77.0,383.0,296.0,51.0,,14.0,12.0,13.0,40.0,40.0,9.0,3.0,,,4.0,9.0,148.0,3.0,1.0,,,60.0,44.0,30.0,15.0,8.0,8.0,1.0,10.0,9.0,0.0,0.0,1.0,,
755322,2,2014-08-24 13:30:00,"White Hart Lane, London",36109,Away,QPR,Spurs,0,4,L,0,3,0,0,,9.0,1.0,7.0,1.0,2.0,,2.0,,,6.0,1.0,7.0,41.0,347.0,279.0,34.5,,24.0,13.0,18.0,22.0,22.0,13.0,7.0,3.0,,15.0,9.0,129.0,1.0,4.0,,,46.0,52.0,9.0,7.0,6.0,6.0,,6.0,11.0,0.0,0.0,,,4.0
755329,3,2014-08-30 15:00:00,"MATRADE Loftus Road, London",17930,Home,QPR,Sunderland,1,0,W,1,0,0,0,1.0,18.0,5.0,7.0,6.0,1.0,1.0,,1.0,1.0,16.0,9.0,25.0,52.0,328.0,253.0,39.7,,23.0,16.0,11.0,32.0,32.0,20.0,5.0,,,9.0,9.0,122.0,6.0,,1.0,,54.0,55.0,13.0,17.0,4.0,4.0,1.0,8.0,8.0,0.0,0.0,,,
755338,4,2014-09-14 16:00:00,"Old Trafford, Manchester",75355,Away,QPR,Man Utd,0,4,L,0,3,0,0,,9.0,2.0,4.0,3.0,1.0,,1.0,,,8.0,5.0,9.0,47.0,364.0,282.0,31.5,,11.0,7.0,19.0,21.0,21.0,8.0,2.0,,,6.0,9.0,119.0,5.0,4.0,,,36.0,45.0,7.0,14.0,1.0,1.0,,8.0,11.0,0.0,0.0,,,2.0
755349,5,2014-09-20 12:45:00,"MATRADE Loftus Road, London",16163,Home,QPR,Stoke,2,2,D,1,1,0,0,2.0,21.0,5.0,10.0,6.0,1.0,1.0,,,1.0,18.0,10.0,20.0,75.0,404.0,323.0,52.5,,19.0,17.0,8.0,33.0,33.0,11.0,1.0,1.0,1.0,6.0,18.0,145.0,2.0,2.0,,,68.0,63.0,23.0,23.0,10.0,10.0,3.0,6.0,13.0,0.0,0.0,,,
755359,6,2014-09-27 15:00:00,"St. Mary's Stadium, Southampton",30504,Away,QPR,Southampton,1,2,L,0,0,0,0,1.0,10.0,2.0,8.0,,,,,1.0,1.0,7.0,2.0,16.0,54.0,401.0,305.0,44.6,,13.0,12.0,11.0,35.0,35.0,16.0,4.0,,,8.0,11.0,143.0,7.0,2.0,,,51.0,67.0,18.0,30.0,3.0,3.0,1.0,11.0,12.0,0.0,0.0,,,1.0
755372,7,2014-10-05 16:15:00,"Boleyn Ground, London",34907,Away,QPR,West Ham,0,2,L,0,1,0,0,,10.0,3.0,3.0,4.0,1.0,,1.0,,,8.0,5.0,17.0,65.0,431.0,338.0,51.3,,23.0,21.0,15.0,49.0,49.0,11.0,3.0,,,5.0,11.0,146.0,2.0,2.0,,1.0,59.0,50.0,20.0,11.0,5.0,5.0,,11.0,10.0,0.0,0.0,,,2.0
755379,8,2014-10-19 13:30:00,"MATRADE Loftus Road, London",18069,Home,QPR,Liverpool,2,3,L,0,0,0,0,2.0,15.0,5.0,8.0,2.0,4.0,1.0,4.0,2.0,1.0,10.0,5.0,35.0,89.0,336.0,230.0,43.5,,22.0,19.0,14.0,27.0,27.0,14.0,4.0,1.0,,13.0,20.0,172.0,3.0,3.0,,2.0,65.0,69.0,21.0,21.0,7.0,7.0,1.0,10.0,15.0,0.0,0.0,,,1.0
755386,9,2014-10-27 20:00:00,"MATRADE Loftus Road, London",18022,Home,QPR,Aston Villa,2,0,W,1,0,0,0,2.0,11.0,4.0,4.0,3.0,1.0,,1.0,1.0,2.0,9.0,6.0,16.0,73.0,320.0,195.0,35.2,,19.0,14.0,16.0,39.0,39.0,16.0,5.0,,,7.0,9.0,167.0,6.0,,1.0,,59.0,67.0,22.0,37.0,2.0,2.0,,11.0,14.0,0.0,0.0,,,2.0
755395,10,2014-11-01 15:00:00,"Stamford Bridge, London",41486,Away,QPR,Chelsea,1,2,L,0,1,0,0,1.0,7.0,1.0,2.0,4.0,,,,,1.0,4.0,2.0,11.0,48.0,316.0,228.0,35.5,,34.0,21.0,14.0,40.0,40.0,18.0,3.0,1.0,,10.0,18.0,140.0,6.0,2.0,,,75.0,65.0,24.0,18.0,2.0,2.0,1.0,12.0,7.0,0.0,0.0,,,
755406,11,2014-11-08 17:30:00,"MATRADE Loftus Road, London",18005,Home,QPR,Man City,2,2,D,1,1,0,0,2.0,17.0,4.0,7.0,6.0,2.0,1.0,1.0,,1.0,11.0,4.0,25.0,72.0,352.0,254.0,41.4,,21.0,12.0,18.0,51.0,51.0,11.0,10.0,2.0,,12.0,7.0,143.0,3.0,2.0,,,71.0,60.0,29.0,27.0,7.0,7.0,1.0,9.0,10.0,0.0,0.0,,,3.0
755421,12,2014-11-22 15:00:00,"St. James' Park, Newcastle",51915,Away,QPR,Newcastle,0,1,L,0,0,0,0,,13.0,4.0,4.0,5.0,,,,,,11.0,8.0,21.0,64.0,319.0,229.0,46.0,,25.0,20.0,7.0,64.0,64.0,11.0,4.0,,,13.0,10.0,136.0,5.0,1.0,,,65.0,60.0,26.0,20.0,7.0,7.0,,15.0,11.0,0.0,0.0,,,3.0
755426,13,2014-11-29 15:00:00,"MATRADE Loftus Road, London",18054,Home,QPR,Leicester,3,2,W,2,1,0,0,3.0,33.0,6.0,13.0,14.0,1.0,2.0,2.0,,,20.0,10.0,22.0,70.0,390.0,289.0,59.0,,22.0,17.0,10.0,60.0,60.0,16.0,4.0,,,7.0,12.0,146.0,2.0,2.0,,,88.0,58.0,37.0,30.0,11.0,11.0,,8.0,17.0,0.0,0.0,,,3.0
755438,14,2014-12-02 19:45:00,"Swansea.com Stadium, Swansea",20145,Away,QPR,Swansea,0,2,L,0,0,0,0,,5.0,1.0,3.0,1.0,1.0,,1.0,,,3.0,2.0,9.0,57.0,370.0,265.0,41.0,,20.0,14.0,25.0,31.0,31.0,14.0,7.0,1.0,,18.0,7.0,133.0,5.0,2.0,,,50.0,61.0,16.0,21.0,2.0,2.0,,12.0,8.0,0.0,0.0,,,
755448,15,2014-12-06 15:00:00,"MATRADE Loftus Road, London",17785,Home,QPR,Burnley,2,0,W,0,0,1,0,2.0,11.0,6.0,1.0,4.0,3.0,1.0,2.0,,2.0,8.0,8.0,24.0,78.0,403.0,295.0,51.0,,13.0,10.0,16.0,68.0,68.0,16.0,5.0,,,8.0,6.0,155.0,3.0,,1.0,,67.0,65.0,39.0,29.0,3.0,3.0,,12.0,11.0,0.0,0.0,,,2.0
755457,16,2014-12-15 20:00:00,"Goodison Park, Liverpool",34035,Away,QPR,Everton,1,3,L,0,2,0,0,1.0,17.0,4.0,9.0,4.0,,1.0,,,,11.0,6.0,13.0,54.0,391.0,309.0,46.5,,21.0,14.0,7.0,22.0,22.0,21.0,4.0,,1.0,14.0,13.0,146.0,3.0,3.0,,1.0,56.0,69.0,15.0,15.0,8.0,8.0,3.0,12.0,10.0,0.0,0.0,,,4.0
755468,17,2014-12-20 15:00:00,"MATRADE Loftus Road, London",17560,Home,QPR,West Brom,3,2,W,1,2,0,0,3.0,17.0,7.0,2.0,8.0,4.0,3.0,2.0,1.0,2.0,12.0,11.0,15.0,72.0,337.0,222.0,43.4,,9.0,8.0,18.0,64.0,64.0,23.0,4.0,,,2.0,9.0,165.0,4.0,2.0,,,50.0,50.0,30.0,23.0,5.0,5.0,2.0,16.0,8.0,0.0,0.0,1.0,1.0,4.0
755473,18,2014-12-26 17:30:00,"Emirates Stadium, London",59947,Away,QPR,Arsenal,1,2,L,0,1,0,1,1.0,16.0,2.0,6.0,8.0,,1.0,,,,9.0,6.0,19.0,53.0,422.0,326.0,44.1,,26.0,20.0,21.0,20.0,20.0,20.0,3.0,,1.0,21.0,10.0,147.0,3.0,2.0,,,52.0,70.0,16.0,20.0,2.0,2.0,1.0,15.0,6.0,0.0,0.0,1.0,1.0,
755488,19,2014-12-28 15:00:00,"MATRADE Loftus Road, London",18011,Home,QPR,Crystal Palace,0,0,D,0,0,0,0,,11.0,3.0,2.0,6.0,,,,,,7.0,7.0,29.0,67.0,380.0,233.0,53.9,,29.0,21.0,24.0,31.0,31.0,19.0,1.0,,,10.0,15.0,217.0,3.0,,1.0,,66.0,71.0,18.0,33.0,9.0,9.0,1.0,11.0,17.0,0.0,0.0,,,1.0
755498,20,2015-01-01 15:00:00,"MATRADE Loftus Road, London",17729,Home,QPR,Swansea,1,1,D,1,0,0,1,1.0,24.0,6.0,8.0,10.0,6.0,,7.0,2.0,,16.0,9.0,24.0,82.0,365.0,235.0,41.4,,18.0,15.0,16.0,28.0,28.0,19.0,9.0,1.0,,10.0,8.0,185.0,4.0,1.0,,,62.0,65.0,36.0,25.0,4.0,4.0,1.0,22.0,5.0,0.0,0.0,,,3.0
755504,21,2015-01-10 15:00:00,"Turf Moor, Burnley",17523,Away,QPR,Burnley,1,2,L,1,2,0,0,1.0,17.0,7.0,5.0,5.0,1.0,1.0,1.0,1.0,,13.0,9.0,22.0,66.0,392.0,278.0,55.2,,15.0,15.0,7.0,44.0,44.0,10.0,6.0,1.0,,5.0,12.0,176.0,5.0,2.0,,,43.0,53.0,10.0,27.0,6.0,6.0,2.0,9.0,13.0,0.0,0.0,1.0,1.0,2.0
