element,position,player_code,first_name,second_name,fixture_code,total_points,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,team_code
73,MID,200785,Tyler,Adams,2645202,1,False,15,0,0,0,2,0,0,0,0,0,0,0,4,3.6,0.6,0.0,0.4,3,0,0,3,0,0.00,0.00,0.00,0.31,50,0,19512,0,0,91
73,MID,200785,Tyler,Adams,2645205,1,False,21,0,0,0,1,0,0,0,0,0,0,0,4,1.6,1.3,0.0,0.3,0,3,0,3,0,0.00,0.00,0.00,0.16,50,177,22708,3032,2855,91
73,MID,200785,Tyler,Adams,2645223,4,False,75,0,0,0,1,0,0,0,0,0,0,0,15,12.2,11.5,0.0,2.4,1,8,3,12,1,0.00,0.01,0.01,0.48,50,897,26019,5588,4691,91
73,MID,200785,Tyler,Adams,2645225,2,False,81,0,0,0,2,0,0,0,0,0,0,0,16,13.0,5.9,7.0,2.6,3,5,2,10,1,0.03,0.02,0.05,0.39,50,2015,29708,5594,3579,91
