matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
803263,11,2015-11-02 20:00:00,"White Hart Lane, London",34882,Home,Spurs,Aston Villa,3,1,W,2,0,0,0,3.0,17.0,6.0,4.0,7.0,0.956201,1.8485,1.0,1.0,,,0.482365,2.0,12.0,9.0,28.0,78.0,530.0,432.0,61.3,23.0,21.0,17.0,19.0,31.0,25.0,5.0,5.0,,1.0,12.0,13.0,158.0,1.0,1.0,0.4662,,,62.0,60.0,19.0,20.0,4.0,4.0,1.0,6.0,13.0,0.0,0.0,,,3.0
803279,12,2015-11-08 16:00:00,"Emirates Stadium, London",60060,Away,Spurs,Arsenal,1,1,D,1,0,0,0,1.0,14.0,4.0,7.0,3.0,,,1.0,1.0,,,,1.0,10.0,6.0,25.0,55.0,383.0,289.0,45.1,,22.0,15.0,14.0,35.0,26.0,29.0,1.0,,1.0,5.0,19.0,171.0,3.0,1.0,,,,63.0,68.0,16.0,12.0,6.0,6.0,1.0,17.0,12.0,0.0,0.0,,,3.0
803291,13,2015-11-22 16:00:00,"White Hart Lane, London",35968,Home,Spurs,West Ham,4,1,W,2,0,0,0,4.0,22.0,12.0,5.0,5.0,,,3.0,2.0,4.0,2.0,,4.0,16.0,13.0,26.0,68.0,484.0,392.0,55.8,,21.0,18.0,22.0,29.0,22.0,18.0,3.0,,1.0,13.0,23.0,165.0,3.0,1.0,,,,51.0,64.0,12.0,10.0,7.0,7.0,1.0,13.0,9.0,0.0,0.0,,,3.0
803293,14,2015-11-29 12:00:00,"White Hart Lane, London",35639,Home,Spurs,Chelsea,0,0,D,0,0,0,0,,9.0,4.0,2.0,3.0,,,,,,,,,8.0,6.0,25.0,73.0,497.0,391.0,57.7,,15.0,13.0,17.0,41.0,33.0,15.0,1.0,,,2.0,18.0,180.0,1.0,,,1.0,,44.0,49.0,12.0,10.0,4.0,4.0,,14.0,9.0,0.0,0.0,,,2.0
803310,15,2015-12-05 15:00:00,"The Hawthorns, West Bromwich",23602,Away,Spurs,West Brom,1,1,D,1,1,0,0,1.0,9.0,4.0,2.0,3.0,,,2.0,1.0,1.0,,,1.0,8.0,7.0,30.0,69.0,559.0,458.0,64.6,,15.0,14.0,14.0,23.0,18.0,23.0,4.0,1.0,,7.0,9.0,155.0,3.0,1.0,,,,51.0,47.0,10.0,15.0,6.0,6.0,,10.0,13.0,0.0,0.0,,,1.0
803316,16,2015-12-13 16:00:00,"White Hart Lane, London",35768,Home,Spurs,Newcastle,1,2,L,1,0,0,0,1.0,20.0,8.0,7.0,5.0,,,1.0,,2.0,,,1.0,16.0,11.0,29.0,75.0,477.0,364.0,58.3,,18.0,13.0,13.0,28.0,22.0,25.0,1.0,,1.0,3.0,17.0,186.0,2.0,2.0,,,,50.0,52.0,15.0,14.0,6.0,6.0,,13.0,13.0,0.0,0.0,,,2.0
803330,17,2015-12-19 15:00:00,"St. Mary's Stadium, Southampton",31636,Away,Spurs,Southampton,2,0,W,2,0,0,0,2.0,12.0,5.0,4.0,3.0,,,2.0,2.0,,,,2.0,9.0,6.0,27.0,58.0,383.0,278.0,49.0,,20.0,14.0,14.0,23.0,18.0,19.0,5.0,,,5.0,15.0,181.0,4.0,,,1.0,,67.0,57.0,18.0,20.0,7.0,7.0,1.0,9.0,17.0,0.0,0.0,,,2.0
803337,18,2015-12-26 15:00:00,"White Hart Lane, London",35198,Home,Spurs,Norwich,3,0,W,2,0,0,0,3.0,15.0,10.0,3.0,2.0,,,2.0,1.0,2.0,,,2.0,12.0,10.0,32.0,52.0,533.0,428.0,59.8,,18.0,15.0,21.0,19.0,12.0,19.0,1.0,1.0,,4.0,14.0,168.0,3.0,,,1.0,,58.0,38.0,18.0,12.0,9.0,9.0,,4.0,13.0,0.0,0.0,1.0,1.0,3.0
803351,19,2015-12-28 15:00:00,"Vicarage Road, Watford",20730,Away,Spurs,Watford,2,1,W,1,1,0,1,2.0,10.0,3.0,7.0,,,,,,,,,2.0,7.0,3.0,29.0,88.0,525.0,410.0,62.5,,12.0,11.0,25.0,30.0,22.0,17.0,4.0,1.0,,5.0,6.0,179.0,,1.0,,,,48.0,53.0,16.0,21.0,3.0,3.0,,13.0,11.0,0.0,0.0,,,1.0
803361,20,2016-01-03 16:00:00,"Goodison Park, Liverpool",38482,Away,Spurs,Everton,1,1,D,1,1,0,0,1.0,19.0,4.0,4.0,11.0,,,,,,2.0,,1.0,18.0,14.0,33.0,74.0,599.0,505.0,59.2,,18.0,10.0,19.0,25.0,20.0,21.0,5.0,,,16.0,17.0,151.0,2.0,1.0,,,,37.0,62.0,7.0,14.0,4.0,4.0,,11.0,7.0,0.0,0.0,,,1.0
803367,21,2016-01-13 20:00:00,"White Hart Lane, London",35850,Home,Spurs,Leicester,0,1,L,0,0,0,0,,21.0,5.0,5.0,11.0,,,1.0,,1.0,1.0,,,15.0,11.0,48.0,75.0,454.0,358.0,61.7,,14.0,5.0,15.0,37.0,28.0,16.0,5.0,1.0,,5.0,19.0,187.0,1.0,1.0,,,,56.0,63.0,28.0,18.0,16.0,16.0,,13.0,10.0,0.0,0.0,,,2.0
803378,22,2016-01-16 12:45:00,"White Hart Lane, London",35854,Home,Spurs,Sunderland,4,1,W,1,1,0,0,4.0,26.0,11.0,9.0,6.0,,,1.0,1.0,1.0,,,1.0,18.0,9.0,44.0,78.0,621.0,521.0,66.6,,18.0,15.0,11.0,19.0,13.0,16.0,1.0,,,6.0,12.0,161.0,1.0,1.0,,,,53.0,41.0,17.0,9.0,11.0,11.0,3.0,8.0,12.0,0.0,0.0,1.0,1.0,1.0
803391,23,2016-01-23 15:00:00,"Selhurst Park, London",24867,Away,Spurs,Crystal Palace,3,1,W,0,1,0,0,3.0,24.0,11.0,6.0,7.0,,,3.0,1.0,2.0,1.0,,3.0,21.0,16.0,34.0,83.0,533.0,436.0,63.9,,17.0,14.0,7.0,44.0,40.0,23.0,5.0,1.0,,7.0,18.0,159.0,3.0,1.0,,,1.0,61.0,56.0,19.0,15.0,10.0,10.0,,12.0,11.0,0.0,0.0,,,2.0
803400,24,2016-02-02 19:45:00,"Carrow Road, Norwich",27067,Away,Spurs,Norwich,3,0,W,2,0,0,0,3.0,17.0,6.0,9.0,2.0,,,2.0,3.0,2.0,3.0,,1.0,12.0,5.0,29.0,51.0,426.0,319.0,54.2,,24.0,17.0,15.0,28.0,26.0,18.0,3.0,,,2.0,14.0,161.0,2.0,,,1.0,,48.0,48.0,13.0,20.0,8.0,8.0,,9.0,8.0,0.0,0.0,1.0,1.0,
803409,25,2016-02-06 15:00:00,"White Hart Lane, London",35997,Home,Spurs,Watford,1,0,W,0,0,0,0,1.0,25.0,8.0,9.0,8.0,,,2.0,1.0,1.0,,,1.0,21.0,14.0,54.0,82.0,555.0,454.0,65.9,,14.0,13.0,21.0,17.0,14.0,20.0,1.0,1.0,,8.0,15.0,182.0,,,,1.0,,51.0,56.0,11.0,14.0,15.0,15.0,2.0,12.0,9.0,0.0,0.0,,,2.0
803418,26,2016-02-14 16:15:00,"Etihad Stadium, Manchester",54551,Away,Spurs,Man City,2,1,W,0,0,0,0,2.0,6.0,3.0,2.0,1.0,,,1.0,2.0,,,,1.0,3.0,2.0,18.0,63.0,564.0,463.0,54.0,,33.0,27.0,16.0,34.0,25.0,19.0,8.0,,,12.0,19.0,167.0,3.0,1.0,,,,69.0,69.0,11.0,18.0,1.0,1.0,,17.0,11.0,0.0,0.0,1.0,1.0,1.0
803431,27,2016-02-28 14:05:00,"White Hart Lane, London",35922,Home,Spurs,Swansea,2,1,W,0,1,0,0,2.0,34.0,15.0,13.0,6.0,,,5.0,1.0,4.0,,,1.0,23.0,16.0,55.0,86.0,450.0,349.0,57.2,,11.0,8.0,21.0,25.0,19.0,10.0,3.0,,,3.0,15.0,167.0,3.0,1.0,,,,51.0,46.0,22.0,15.0,7.0,7.0,1.0,11.0,14.0,0.0,0.0,,,3.0
803438,28,2016-03-02 19:45:00,"Boleyn Ground, London",34977,Away,Spurs,West Ham,0,1,L,0,1,0,0,,9.0,3.0,6.0,,,,1.0,,2.0,,,,8.0,2.0,24.0,71.0,502.0,368.0,65.1,,32.0,22.0,17.0,20.0,16.0,23.0,5.0,,,11.0,8.0,207.0,2.0,1.0,,,,68.0,59.0,24.0,18.0,3.0,3.0,,11.0,10.0,0.0,0.0,,,2.0
803442,29,2016-03-05 12:45:00,"White Hart Lane, London",35762,Home,Spurs,Arsenal,2,2,D,0,1,0,1,2.0,26.0,11.0,7.0,8.0,,,2.0,1.0,1.0,,,2.0,19.0,15.0,38.0,68.0,423.0,317.0,51.8,,30.0,23.0,17.0,22.0,20.0,22.0,4.0,1.0,,11.0,12.0,184.0,2.0,2.0,,,,56.0,61.0,9.0,16.0,9.0,9.0,1.0,10.0,8.0,0.0,0.0,,,2.0
803459,30,2016-03-13 16:00:00,"Villa Park, Birmingham",32393,Away,Spurs,Aston Villa,2,0,W,1,0,0,0,2.0,19.0,8.0,6.0,5.0,,,3.0,1.0,2.0,2.0,,2.0,15.0,10.0,26.0,67.0,574.0,475.0,62.5,,21.0,18.0,14.0,37.0,26.0,25.0,4.0,,,11.0,18.0,163.0,2.0,,,1.0,,42.0,53.0,9.0,13.0,8.0,8.0,1.0,6.0,5.0,0.0,0.0,,,2.0
803464,31,2016-03-20 16:00:00,"White Hart Lane, London",36084,Home,Spurs,Bournemouth,3,0,W,2,0,0,0,3.0,17.0,8.0,8.0,1.0,,,1.0,1.0,1.0,,,2.0,13.0,6.0,26.0,74.0,601.0,520.0,62.8,,20.0,16.0,15.0,25.0,18.0,15.0,,,,20.0,16.0,140.0,,,,1.0,,48.0,60.0,16.0,9.0,4.0,4.0,,11.0,6.0,0.0,0.0,,,3.0
803479,32,2016-04-02 17:30:00,"Anfield, Liverpool",44062,Away,Spurs,Liverpool,1,1,D,0,0,0,0,1.0,18.0,5.0,7.0,6.0,,,2.0,,2.0,,,1.0,14.0,8.0,32.0,66.0,520.0,410.0,57.8,,17.0,14.0,20.0,28.0,22.0,35.0,6.0,1.0,,6.0,24.0,180.0,7.0,1.0,,,,64.0,52.0,17.0,8.0,9.0,9.0,,11.0,10.0,0.0,0.0,,,1.0
803487,33,2016-04-10 16:00:00,"White Hart Lane, London",35761,Home,Spurs,Man Utd,3,0,W,0,0,0,0,3.0,16.0,8.0,7.0,1.0,,,3.0,1.0,2.0,,,3.0,13.0,8.0,21.0,60.0,395.0,281.0,47.0,,27.0,20.0,22.0,31.0,23.0,28.0,3.0,,,8.0,19.0,180.0,1.0,,,1.0,,60.0,51.0,11.0,10.0,2.0,2.0,2.0,10.0,10.0,0.0,0.0,,,3.0
803499,34,2016-04-18 20:00:00,"bet365 Stadium, Stoke",27442,Away,Spurs,Stoke,4,0,W,1,0,0,0,4.0,23.0,6.0,13.0,4.0,,,3.0,2.0,2.0,2.0,,4.0,16.0,8.0,23.0,45.0,396.0,314.0,48.8,,24.0,21.0,15.0,24.0,21.0,22.0,4.0,,,17.0,18.0,140.0,2.0,,,1.0,,57.0,62.0,13.0,9.0,3.0,3.0,1.0,12.0,12.0,0.0,0.0,,,1.0
803511,35,2016-04-25 20:00:00,"White Hart Lane, London",35923,Home,Spurs,West Brom,1,1,D,1,0,0,0,1.0,18.0,2.0,8.0,8.0,,,1.0,,1.0,3.0,,,12.0,8.0,33.0,66.0,537.0,457.0,66.5,,19.0,16.0,10.0,35.0,29.0,9.0,5.0,,1.0,5.0,13.0,145.0,2.0,1.0,,,,50.0,49.0,10.0,16.0,9.0,9.0,1.0,8.0,11.0,0.0,0.0,,,1.0
803520,36,2016-05-02 20:00:00,"Stamford Bridge, London",41545,Away,Spurs,Chelsea,2,2,D,2,0,0,0,2.0,16.0,5.0,5.0,6.0,,,2.0,2.0,,,,2.0,12.0,8.0,23.0,56.0,408.0,327.0,52.7,,23.0,19.0,17.0,19.0,16.0,22.0,2.0,1.0,,11.0,21.0,144.0,3.0,2.0,,,,54.0,71.0,17.0,16.0,8.0,8.0,,20.0,8.0,0.0,0.0,,,
803527,37,2016-05-08 13:30:00,"White Hart Lane, London",35748,Home,Spurs,Southampton,1,2,L,1,1,0,0,1.0,20.0,6.0,9.0,5.0,,,2.0,1.0,2.0,,,1.0,13.0,7.0,40.0,75.0,586.0,500.0,69.8,,14.0,11.0,17.0,25.0,18.0,11.0,3.0,,,8.0,17.0,152.0,,2.0,,,,48.0,60.0,8.0,19.0,10.0,10.0,1.0,8.0,15.0,0.0,0.0,,,1.0
803540,38,2016-05-15 15:00:00,"St. James' Park, Newcastle",52183,Away,Spurs,Newcastle,1,5,L,0,2,0,1,1.0,18.0,5.0,7.0,6.0,,,,,,1.0,,1.0,15.0,9.0,40.0,80.0,551.0,493.0,61.5,,21.0,17.0,7.0,11.0,10.0,17.0,6.0,,,10.0,13.0,121.0,5.0,5.0,,,,39.0,42.0,5.0,6.0,8.0,8.0,,6.0,7.0,0.0,0.0,,,1.0
