matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
855177,1,2016-08-13 15:00:00,"Goodison Park, Liverpool",39494,Away,Spurs,Everton,1,1,D,0,1,0,0,1.0,13.0,4.0,4.0,5.0,,,1.0,1.0,1.0,8.0,5.0,35.0,77.0,483.0,384.0,57.5,20.0,18.0,13.0,15.0,22.0,14.0,27.0,2.0,1.0,,9.0,16.0,164.0,5.0,1.0,,,50.0,63.0,10.0,16.0,6.0,6.0,,14.0,10.0,0.0,0.0,,,
855188,2,2016-08-20 15:00:00,"White Hart Lane, London",31447,Home,Spurs,Crystal Palace,1,0,W,0,0,0,0,1.0,20.0,5.0,9.0,6.0,3.0,1.0,4.0,,1.0,14.0,7.0,29.0,66.0,440.0,353.0,56.9,19.0,29.0,22.0,8.0,42.0,31.0,14.0,2.0,,,13.0,13.0,149.0,2.0,,1.0,,59.0,68.0,13.0,8.0,10.0,11.0,,19.0,9.0,0.0,0.0,,,2.0
855199,3,2016-08-27 12:30:00,"White Hart Lane, London",31211,Home,Spurs,Liverpool,1,1,D,0,1,0,0,1.0,11.0,4.0,5.0,2.0,,,,,1.0,8.0,4.0,27.0,70.0,419.0,306.0,49.3,10.0,22.0,17.0,10.0,27.0,19.0,35.0,6.0,,,5.0,14.0,166.0,2.0,1.0,,,67.0,42.0,16.0,6.0,5.0,5.0,,11.0,17.0,0.0,0.0,,,2.0
855208,4,2016-09-10 15:00:00,"bet365 Stadium, Stoke",27385,Away,Spurs,Stoke,4,0,W,1,0,0,0,4.0,20.0,8.0,4.0,8.0,2.0,2.0,1.0,1.0,4.0,16.0,14.0,38.0,71.0,510.0,426.0,60.3,30.0,8.0,4.0,11.0,32.0,23.0,15.0,7.0,,,11.0,14.0,135.0,2.0,,1.0,,42.0,64.0,17.0,15.0,8.0,8.0,1.0,18.0,11.0,0.0,0.0,,,
855219,5,2016-09-18 16:30:00,"White Hart Lane, London",31251,Home,Spurs,Sunderland,1,0,W,0,0,0,1,1.0,31.0,9.0,15.0,7.0,,1.0,1.0,1.0,,22.0,12.0,47.0,72.0,613.0,546.0,73.7,38.0,16.0,15.0,6.0,17.0,15.0,8.0,2.0,1.0,,10.0,12.0,133.0,1.0,,1.0,,63.0,53.0,19.0,10.0,14.0,14.0,,7.0,15.0,0.0,0.0,,,
855227,6,2016-09-24 15:00:00,"Riverside Stadium, Middlesbrough",32703,Away,Spurs,Boro,2,1,W,2,0,0,0,2.0,19.0,5.0,7.0,7.0,1.0,,1.0,,1.0,15.0,8.0,37.0,81.0,550.0,452.0,58.4,35.0,15.0,12.0,7.0,15.0,11.0,18.0,2.0,,,12.0,19.0,158.0,1.0,1.0,,,65.0,67.0,18.0,16.0,10.0,10.0,,9.0,13.0,0.0,0.0,,,3.0
855239,7,2016-10-02 14:15:00,"White Hart Lane, London",31793,Home,Spurs,Man City,2,0,W,2,0,0,0,2.0,13.0,7.0,4.0,2.0,1.0,1.0,1.0,,1.0,7.0,5.0,28.0,67.0,348.0,248.0,42.3,18.0,23.0,20.0,14.0,31.0,26.0,19.0,3.0,,,22.0,20.0,175.0,6.0,,1.0,,56.0,82.0,11.0,13.0,4.0,4.0,1.0,20.0,9.0,0.0,0.0,1.0,,8.0
855251,8,2016-10-15 15:00:00,"The Hawthorns, West Bromwich",24263,Away,Spurs,West Brom,1,1,D,0,0,0,0,1.0,20.0,8.0,3.0,9.0,1.0,,1.0,,1.0,16.0,13.0,34.0,81.0,601.0,540.0,71.5,35.0,11.0,9.0,8.0,48.0,37.0,19.0,1.0,,,9.0,9.0,113.0,3.0,1.0,,,52.0,43.0,14.0,9.0,8.0,8.0,1.0,10.0,14.0,0.0,0.0,,,3.0
855252,9,2016-10-22 12:30:00,"Vitality Stadium, Bournemouth",11201,Away,Spurs,Bournemouth,0,0,D,0,0,0,0,,16.0,4.0,6.0,6.0,,,,1.0,,14.0,8.0,29.0,80.0,543.0,451.0,61.6,26.0,18.0,14.0,9.0,34.0,22.0,20.0,4.0,,,9.0,16.0,160.0,1.0,,1.0,,41.0,54.0,4.0,7.0,4.0,4.0,,15.0,9.0,0.0,0.0,,,3.0
855269,10,2016-10-29 15:00:00,"White Hart Lane, London",31868,Home,Spurs,Leicester,1,1,D,1,0,0,0,1.0,22.0,5.0,11.0,6.0,,1.0,,2.0,,16.0,9.0,44.0,73.0,493.0,405.0,64.1,31.0,11.0,7.0,9.0,38.0,38.0,7.0,1.0,,1.0,5.0,15.0,146.0,,1.0,,,72.0,46.0,30.0,12.0,8.0,8.0,,11.0,20.0,0.0,0.0,1.0,1.0,2.0
855273,11,2016-11-06 12:00:00,"Emirates Stadium, London",60039,Away,Spurs,Arsenal,1,1,D,0,1,0,0,1.0,10.0,3.0,7.0,,,1.0,,1.0,,7.0,1.0,22.0,71.0,522.0,395.0,54.3,16.0,15.0,10.0,15.0,35.0,35.0,29.0,4.0,,,4.0,16.0,174.0,2.0,1.0,,1.0,55.0,61.0,17.0,19.0,2.0,2.0,1.0,17.0,11.0,0.0,0.0,1.0,1.0,1.0
855289,12,2016-11-19 17:30:00,"White Hart Lane, London",31212,Home,Spurs,West Ham,3,2,W,0,1,0,1,3.0,14.0,6.0,4.0,4.0,1.0,3.0,1.0,,,5.0,4.0,39.0,77.0,595.0,511.0,66.9,29.0,15.0,12.0,5.0,20.0,20.0,13.0,4.0,,,20.0,11.0,149.0,1.0,2.0,,,56.0,68.0,12.0,13.0,4.0,4.0,2.0,13.0,16.0,0.0,0.0,1.0,1.0,2.0
855294,13,2016-11-26 17:30:00,"Stamford Bridge, London",41513,Away,Spurs,Chelsea,1,2,L,1,1,0,0,1.0,12.0,6.0,5.0,1.0,,,,,1.0,10.0,7.0,25.0,80.0,459.0,371.0,54.1,13.0,22.0,14.0,10.0,22.0,22.0,20.0,1.0,1.0,,7.0,16.0,159.0,3.0,2.0,,,72.0,58.0,21.0,12.0,8.0,8.0,,16.0,13.0,0.0,0.0,,,3.0
855309,14,2016-12-03 15:00:00,"White Hart Lane, London",31663,Home,Spurs,Swansea,5,0,W,2,0,0,0,5.0,28.0,15.0,7.0,6.0,3.0,2.0,3.0,,3.0,22.0,16.0,36.0,77.0,575.0,491.0,60.0,44.0,16.0,12.0,6.0,27.0,27.0,21.0,1.0,,,6.0,12.0,149.0,,,1.0,,66.0,52.0,14.0,12.0,5.0,5.0,,11.0,17.0,0.0,0.0,1.0,1.0,3.0
855318,15,2016-12-11 14:15:00,"Old Trafford, Manchester",75271,Away,Spurs,Man Utd,0,1,L,0,1,0,0,,12.0,4.0,4.0,4.0,1.0,,1.0,,,10.0,6.0,29.0,81.0,429.0,333.0,59.8,14.0,22.0,17.0,10.0,32.0,32.0,16.0,5.0,2.0,,5.0,11.0,168.0,4.0,1.0,,,67.0,61.0,13.0,20.0,8.0,8.0,1.0,17.0,19.0,0.0,0.0,,,
855331,16,2016-12-14 20:00:00,"White Hart Lane, London",31347,Home,Spurs,Hull,3,0,W,1,0,0,0,3.0,27.0,9.0,6.0,12.0,1.0,2.0,,1.0,2.0,21.0,16.0,27.0,65.0,670.0,588.0,63.4,32.0,6.0,5.0,5.0,26.0,26.0,17.0,4.0,,,10.0,8.0,126.0,5.0,,1.0,,46.0,50.0,13.0,19.0,5.0,5.0,3.0,6.0,14.0,0.0,0.0,,,2.0
