matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside,totalDistance
2561900,1,2025-08-16 15:00:00,"Tottenham Hotspur Stadium, London",61077,Home,Spurs,Burnley,3,0,W,1,0,0,0,3.0,16.0,6.0,9.0,1.0,2.3224,2.6075,1.0,1.0,1.0,,1.28058,3.0,12.0,5.0,36.0,58.0,511.0,451.0,67.3,26.0,12.0,9.0,1.0,26.0,26.0,4.0,2.0,1.0,,7.0,3.0,101.0,4.0,0.0,1.0692,1.0,0.0,47.0,45.0,17.0,18.0,6.0,6.0,,14.0,7.0,0.0,0.0,,0.0,,106453.01
2561912,2,2025-08-23 12:30:00,"Etihad Stadium, Manchester",52491,Away,Spurs,Man City,2,0,W,2,0,0,0,2.0,12.0,5.0,5.0,2.0,1.1081,2.0815,1.0,2.0,1.0,,0.445881,1.0,7.0,3.0,18.0,50.0,331.0,259.0,38.6,26.0,24.0,16.0,7.0,25.0,25.0,6.0,3.0,1.0,,7.0,5.0,136.0,4.0,0.0,0.6394,1.0,0.0,47.0,51.0,8.0,12.0,2.0,2.0,2.0,12.0,7.0,0.0,0.0,,0.0,1.0,112004.01
2561923,3,2025-08-30 15:00:00,"Tottenham Hotspur Stadium, London",61250,Home,Spurs,Bournemouth,0,1,L,0,1,0,0,0.0,5.0,1.0,3.0,1.0,0.1872,0.2161,,,,,0.269591,,3.0,1.0,25.0,67.0,477.0,394.0,61.4,18.0,16.0,8.0,4.0,33.0,33.0,10.0,5.0,1.0,,8.0,11.0,152.0,5.0,1.0,1.4839,,0.0,56.0,69.0,17.0,16.0,,,1.0,17.0,13.0,0.0,0.0,,0.0,2.0,110445.81
2561934,4,2025-09-13 17:30:00,"London Stadium, London",62459,Away,Spurs,West Ham,3,0,W,0,0,0,1,3.0,14.0,5.0,4.0,5.0,1.2886,2.227,2.0,1.0,1.0,,0.892783,3.0,11.0,8.0,42.0,60.0,534.0,465.0,64.0,37.0,16.0,11.0,3.0,10.0,10.0,5.0,,,,6.0,7.0,131.0,4.0,0.0,0.2859,1.0,0.0,48.0,47.0,13.0,22.0,13.0,13.0,1.0,7.0,8.0,0.0,0.0,,0.0,4.0,108038.75
2561937,5,2025-09-20 15:00:00,"American Express Stadium, Falmer",31488,Away,Spurs,Brighton,2,2,D,1,2,0,0,2.0,11.0,3.0,6.0,2.0,1.2248,1.55,1.0,1.0,,,0.885261,1.0,10.0,5.0,51.0,66.0,523.0,464.0,63.9,44.0,26.0,10.0,9.0,17.0,17.0,7.0,1.0,,2.0,6.0,9.0,142.0,2.0,2.0,1.2682,,0.0,61.0,57.0,12.0,13.0,10.0,10.0,,13.0,10.0,0.0,0.0,,0.0,1.0,108333.27
2561954,6,2025-09-27 20:00:00,"Tottenham Hotspur Stadium, London",60537,Home,Spurs,Wolves,1,1,D,0,0,0,0,1.0,10.0,3.0,5.0,2.0,0.8697,1.5021,1.0,,1.0,1.0,0.79526,1.0,7.0,4.0,42.0,65.0,398.0,325.0,51.3,24.0,17.0,12.0,10.0,19.0,19.0,3.0,1.0,,,8.0,17.0,158.0,2.0,1.0,1.4349,,0.0,56.0,64.0,18.0,16.0,10.0,10.0,,9.0,10.0,0.0,0.0,,0.0,2.0,109802.74
2561961,7,2025-10-04 12:30:00,"Elland Road, Leeds",36703,Away,Spurs,Leeds,2,1,W,1,1,0,0,2.0,9.0,3.0,4.0,2.0,0.5318,0.5996,1.0,,1.0,1.0,0.441931,1.0,5.0,2.0,19.0,51.0,374.0,298.0,43.5,18.0,15.0,10.0,6.0,34.0,34.0,10.0,2.0,3.0,,3.0,12.0,120.0,3.0,1.0,1.6614,,0.0,44.0,48.0,10.0,14.0,1.0,1.0,1.0,12.0,10.0,0.0,0.0,,0.0,2.0,109272.15
2561973,8,2025-10-19 14:00:00,"Tottenham Hotspur Stadium, London",61291,Home,Spurs,Aston Villa,1,2,L,1,1,0,0,1.0,10.0,3.0,5.0,2.0,0.7512,0.9961,2.0,1.0,2.0,,0.682562,1.0,9.0,4.0,32.0,47.0,382.0,336.0,52.6,28.0,25.0,15.0,6.0,29.0,29.0,3.0,2.0,2.0,,7.0,11.0,121.0,,2.0,0.967,,0.0,48.0,55.0,11.0,14.0,6.0,6.0,1.0,11.0,7.0,0.0,0.0,,0.0,6.0,107544.09
2561980,9,2025-10-26 16:30:00,"Hill Dickinson Stadium, Liverpool",52501,Away,Spurs,Everton,3,0,W,2,0,0,0,3.0,7.0,4.0,2.0,1.0,1.7228,3.2262,3.0,3.0,1.0,,0.737936,3.0,4.0,3.0,22.0,37.0,395.0,329.0,46.5,16.0,20.0,11.0,6.0,54.0,54.0,8.0,5.0,1.0,,8.0,11.0,120.0,2.0,0.0,1.199,1.0,0.0,48.0,54.0,11.0,19.0,8.0,8.0,,8.0,8.0,0.0,0.0,,0.0,2.0,110321.04
2561993,10,2025-11-01 17:30:00,"Tottenham Hotspur Stadium, London",61202,Home,Spurs,Chelsea,0,1,L,0,1,0,0,0.0,3.0,1.0,1.0,1.0,0.1015,0.1577,,,,,0.249509,,3.0,2.0,27.0,47.0,387.0,294.0,47.9,15.0,30.0,19.0,4.0,20.0,20.0,10.0,1.0,2.0,1.0,8.0,11.0,158.0,8.0,1.0,3.1654,,0.0,69.0,64.0,19.0,22.0,6.0,6.0,,14.0,11.0,0.0,0.0,,0.0,1.0,107618.35
