matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
2128291,1,2020-09-13 16:30:00,"Tottenham Hotspur Stadium, London",,Home,Spurs,Everton,0,1,L,0,0,0,0,,9.0,5.0,1.0,3.0,2.0,,2.0,,,9.0,8.0,34.0,65.0,552.0,470.0,,19.0,9.0,4.0,4.0,17.0,17.0,17.0,4.0,1.0,,18.0,16.0,138.0,3.0,1.0,,,38.0,65.0,18.0,15.0,5.0,5.0,,15.0,6.0,0.0,0.0,,,
2128304,2,2020-09-20 12:00:00,"St. Mary's Stadium, Southampton",,Away,Spurs,Southampton,5,2,W,1,1,0,0,5.0,9.0,6.0,1.0,2.0,3.0,4.0,,1.0,4.0,8.0,7.0,12.0,45.0,419.0,303.0,47.5,8.0,8.0,3.0,5.0,21.0,21.0,20.0,2.0,,,11.0,2.0,157.0,5.0,2.0,,,61.0,52.0,31.0,16.0,2.0,2.0,,18.0,14.0,0.0,0.0,,,6.0
2128313,3,2020-09-27 14:00:00,"Tottenham Hotspur Stadium, London",,Home,Spurs,Newcastle,1,1,D,1,0,0,0,1.0,23.0,12.0,7.0,4.0,3.0,1.0,3.0,2.0,1.0,14.0,10.0,30.0,72.0,640.0,564.0,65.8,37.0,10.0,6.0,8.0,17.0,17.0,8.0,3.0,,,6.0,11.0,124.0,,1.0,,,43.0,60.0,17.0,24.0,10.0,10.0,2.0,15.0,8.0,0.0,0.0,,,
2128322,4,2020-10-04 16:30:00,"Old Trafford, Manchester",,Away,Spurs,Man Utd,6,1,W,4,1,0,1,6.0,22.0,8.0,6.0,8.0,5.0,6.0,1.0,,4.0,18.0,12.0,17.0,42.0,672.0,606.0,61.6,25.0,23.0,11.0,12.0,17.0,17.0,19.0,1.0,,,17.0,11.0,102.0,1.0,1.0,,,50.0,53.0,3.0,10.0,4.0,4.0,1.0,11.0,13.0,0.0,0.0,1.0,1.0,
2128334,5,2020-10-18 16:30:00,"Tottenham Hotspur Stadium, London",,Home,Spurs,West Ham,3,3,D,3,0,0,0,3.0,11.0,6.0,4.0,1.0,3.0,1.0,2.0,1.0,3.0,9.0,6.0,16.0,46.0,511.0,418.0,51.2,13.0,25.0,15.0,7.0,30.0,30.0,23.0,5.0,,,11.0,6.0,138.0,2.0,3.0,,1.0,61.0,57.0,15.0,19.0,3.0,3.0,,13.0,12.0,0.0,0.0,,,1.0
2128339,6,2020-10-26 20:00:00,"Turf Moor, Burnley",,Away,Spurs,Burnley,1,0,W,0,0,0,0,1.0,9.0,3.0,2.0,4.0,1.0,1.0,,,1.0,8.0,6.0,34.0,64.0,595.0,501.0,61.7,24.0,11.0,5.0,12.0,13.0,13.0,11.0,5.0,1.0,,7.0,7.0,140.0,3.0,,1.0,,52.0,55.0,27.0,26.0,5.0,5.0,1.0,7.0,8.0,0.0,0.0,,,2.0
2128354,7,2020-11-01 19:15:00,"Tottenham Hotspur Stadium, London",,Home,Spurs,Brighton,2,1,W,1,0,0,0,2.0,9.0,3.0,6.0,,2.0,2.0,1.0,2.0,1.0,6.0,2.0,22.0,39.0,387.0,294.0,43.4,17.0,16.0,9.0,10.0,16.0,16.0,14.0,2.0,,,6.0,9.0,144.0,1.0,1.0,,,46.0,44.0,17.0,12.0,4.0,4.0,,14.0,11.0,0.0,0.0,1.0,1.0,
2128364,8,2020-11-08 12:00:00,"The Hawthorns, West Bromwich",,Away,Spurs,West Brom,1,0,W,0,0,0,0,1.0,19.0,5.0,6.0,8.0,2.0,1.0,2.0,,1.0,14.0,12.0,25.0,49.0,508.0,397.0,58.8,22.0,16.0,10.0,8.0,33.0,33.0,14.0,3.0,,,11.0,13.0,165.0,2.0,,1.0,,54.0,73.0,17.0,31.0,6.0,6.0,2.0,12.0,14.0,0.0,0.0,,,1.0
2128374,9,2020-11-21 17:30:00,"Tottenham Hotspur Stadium, London",,Home,Spurs,Man City,2,0,W,1,0,0,0,2.0,4.0,2.0,,2.0,2.0,2.0,,,2.0,2.0,2.0,11.0,39.0,318.0,233.0,33.9,9.0,25.0,14.0,8.0,30.0,30.0,12.0,10.0,,,17.0,8.0,120.0,5.0,,1.0,,53.0,53.0,8.0,11.0,,,,13.0,16.0,0.0,0.0,,,1.0
2128378,10,2020-11-29 16:30:00,"Stamford Bridge, London",,Away,Spurs,Chelsea,0,0,D,0,0,0,0,,5.0,1.0,3.0,1.0,,,,,,3.0,2.0,22.0,39.0,438.0,354.0,39.7,14.0,5.0,1.0,9.0,12.0,12.0,14.0,3.0,1.0,,6.0,8.0,122.0,3.0,,1.0,,44.0,41.0,14.0,13.0,3.0,3.0,,9.0,19.0,0.0,0.0,,,1.0
