matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
855174,1,2016-08-13 15:00:00,"Turf Moor, Burnley",19126,Away,Swansea,Burnley,1,0,W,0,0,0,0,1.0,17.0,9.0,6.0,2.0,1.0,1.0,1.0,,,13.0,9.0,32.0,39.0,383.0,297.0,52.5,22.0,19.0,16.0,22.0,49.0,34.0,17.0,2.0,,,6.0,11.0,137.0,3.0,,1.0,,69.0,53.0,32.0,20.0,4.0,4.0,1.0,14.0,10.0,0.0,0.0,,,2.0
855187,2,2016-08-20 15:00:00,"Swansea.com Stadium, Swansea",20024,Home,Swansea,Hull,0,2,L,0,0,0,0,,23.0,3.0,13.0,7.0,,,,1.0,,18.0,6.0,47.0,72.0,563.0,478.0,56.6,39.0,17.0,15.0,19.0,17.0,15.0,18.0,5.0,,,4.0,18.0,160.0,2.0,2.0,,,60.0,53.0,23.0,15.0,8.0,8.0,1.0,7.0,10.0,0.0,0.0,,,
855196,3,2016-08-27 15:00:00,"King Power Stadium, Leicester",31727,Away,Swansea,Leicester,1,2,L,0,1,0,0,1.0,9.0,3.0,5.0,1.0,,,,,1.0,9.0,4.0,31.0,47.0,363.0,260.0,47.8,24.0,21.0,13.0,10.0,37.0,32.0,19.0,2.0,,,11.0,11.0,155.0,4.0,2.0,,,65.0,55.0,17.0,21.0,6.0,6.0,,10.0,13.0,0.0,0.0,,,1.0
855210,4,2016-09-11 16:00:00,"Swansea.com Stadium, Swansea",20865,Home,Swansea,Chelsea,2,2,D,0,1,0,0,2.0,6.0,2.0,2.0,2.0,,2.0,,,,2.0,1.0,21.0,53.0,399.0,313.0,44.9,15.0,19.0,13.0,10.0,18.0,16.0,29.0,9.0,,,9.0,14.0,131.0,5.0,2.0,,,47.0,59.0,15.0,17.0,1.0,1.0,,17.0,9.0,0.0,0.0,1.0,1.0,
855218,5,2016-09-18 14:15:00,"St. Mary's Stadium, Southampton",29087,Away,Swansea,Southampton,0,1,L,0,0,0,0,,9.0,3.0,5.0,1.0,,,,,,8.0,4.0,21.0,57.0,402.0,315.0,47.0,18.0,14.0,5.0,8.0,30.0,21.0,17.0,4.0,,,8.0,6.0,122.0,5.0,1.0,,,52.0,44.0,19.0,18.0,1.0,1.0,1.0,9.0,13.0,0.0,0.0,,,1.0
855230,6,2016-09-24 15:00:00,"Swansea.com Stadium, Swansea",20786,Home,Swansea,Man City,1,3,L,1,1,0,0,1.0,13.0,5.0,7.0,1.0,1.0,,1.0,,1.0,11.0,4.0,27.0,47.0,391.0,304.0,41.6,27.0,13.0,8.0,21.0,21.0,18.0,17.0,6.0,,,17.0,6.0,130.0,1.0,3.0,,,44.0,53.0,10.0,10.0,2.0,2.0,1.0,15.0,9.0,0.0,0.0,,,1.0
855238,7,2016-10-01 12:30:00,"Swansea.com Stadium, Swansea",20862,Home,Swansea,Liverpool,1,2,L,1,0,0,0,1.0,8.0,3.0,4.0,1.0,3.0,1.0,4.0,,,4.0,2.0,20.0,49.0,406.0,306.0,40.6,12.0,22.0,16.0,17.0,35.0,28.0,26.0,9.0,1.0,,19.0,14.0,146.0,5.0,2.0,,,57.0,64.0,17.0,16.0,3.0,3.0,1.0,11.0,8.0,0.0,0.0,,,1.0
855243,8,2016-10-15 15:00:00,"Emirates Stadium, London",60007,Away,Swansea,Arsenal,2,3,L,1,2,0,1,2.0,13.0,6.0,5.0,2.0,4.0,1.0,3.0,,1.0,9.0,5.0,28.0,59.0,525.0,418.0,51.3,26.0,26.0,21.0,18.0,21.0,19.0,24.0,3.0,2.0,1.0,18.0,14.0,160.0,3.0,3.0,,,47.0,57.0,10.0,12.0,6.0,6.0,1.0,10.0,7.0,0.0,0.0,,,2.0
855260,9,2016-10-22 15:00:00,"Swansea.com Stadium, Swansea",20694,Home,Swansea,Watford,0,0,D,0,0,0,0,,11.0,5.0,3.0,3.0,2.0,,2.0,1.0,,10.0,7.0,31.0,65.0,443.0,348.0,53.8,23.0,15.0,11.0,20.0,36.0,33.0,18.0,5.0,,,5.0,10.0,149.0,2.0,,1.0,,54.0,48.0,19.0,15.0,7.0,7.0,1.0,15.0,14.0,0.0,0.0,,,1.0
855267,10,2016-10-31 20:00:00,"bet365 Stadium, Stoke",26602,Away,Swansea,Stoke,1,3,L,1,1,0,0,1.0,14.0,6.0,4.0,4.0,1.0,1.0,,1.0,1.0,12.0,9.0,23.0,55.0,435.0,347.0,54.4,21.0,14.0,11.0,14.0,33.0,33.0,21.0,5.0,2.0,,8.0,16.0,140.0,2.0,3.0,,1.0,52.0,59.0,27.0,16.0,4.0,4.0,,14.0,7.0,0.0,0.0,,,1.0
855280,11,2016-11-06 15:00:00,"Swansea.com Stadium, Swansea",20938,Home,Swansea,Man Utd,1,3,L,0,3,0,0,1.0,7.0,1.0,3.0,3.0,1.0,1.0,,,1.0,5.0,3.0,12.0,58.0,447.0,364.0,37.1,6.0,17.0,12.0,8.0,15.0,15.0,20.0,1.0,1.0,,11.0,10.0,121.0,,3.0,,,50.0,57.0,9.0,18.0,2.0,2.0,2.0,9.0,16.0,0.0,0.0,,,
855283,12,2016-11-19 15:00:00,"Goodison Park, Liverpool",38773,Away,Swansea,Everton,1,1,D,1,0,0,0,1.0,6.0,3.0,3.0,,,1.0,,,,4.0,1.0,23.0,50.0,308.0,204.0,37.3,10.0,15.0,11.0,20.0,50.0,50.0,15.0,2.0,,,9.0,14.0,149.0,5.0,1.0,,,40.0,60.0,9.0,23.0,3.0,3.0,,12.0,13.0,0.0,0.0,1.0,1.0,4.0
855300,13,2016-11-26 15:00:00,"Swansea.com Stadium, Swansea",20276,Home,Swansea,Crystal Palace,5,4,W,1,1,0,0,5.0,18.0,9.0,7.0,2.0,2.0,3.0,1.0,1.0,2.0,9.0,6.0,41.0,59.0,371.0,293.0,56.5,24.0,18.0,13.0,6.0,33.0,33.0,17.0,3.0,,,10.0,7.0,133.0,1.0,4.0,,1.0,70.0,70.0,21.0,33.0,10.0,10.0,4.0,12.0,24.0,0.0,0.0,,,2.0
855309,14,2016-12-03 15:00:00,"White Hart Lane, London",31663,Away,Swansea,Spurs,0,5,L,0,2,0,0,,1.0,,,1.0,,,,,,1.0,1.0,16.0,48.0,379.0,276.0,40.0,4.0,23.0,14.0,12.0,39.0,39.0,21.0,6.0,1.0,,19.0,11.0,153.0,10.0,5.0,,,52.0,66.0,12.0,14.0,,,,17.0,11.0,0.0,0.0,,,4.0
855320,15,2016-12-10 15:00:00,"Swansea.com Stadium, Swansea",20453,Home,Swansea,Sunderland,3,0,W,0,0,0,0,3.0,14.0,5.0,7.0,2.0,2.0,2.0,1.0,,2.0,11.0,5.0,43.0,83.0,477.0,389.0,61.7,25.0,20.0,13.0,17.0,19.0,19.0,13.0,5.0,,,7.0,9.0,145.0,2.0,,1.0,,42.0,43.0,10.0,10.0,7.0,7.0,3.0,10.0,7.0,0.0,0.0,1.0,1.0,1.0
855326,16,2016-12-14 20:00:00,"The Hawthorns, West Bromwich",21467,Away,Swansea,West Brom,1,3,L,0,0,0,0,1.0,9.0,4.0,2.0,3.0,,1.0,1.0,,,6.0,4.0,41.0,61.0,520.0,422.0,60.5,19.0,25.0,15.0,8.0,27.0,27.0,19.0,4.0,1.0,,8.0,11.0,169.0,1.0,3.0,,,57.0,49.0,16.0,17.0,11.0,11.0,,8.0,8.0,0.0,0.0,,,1.0
855336,17,2016-12-17 15:00:00,"Riverside Stadium, Middlesbrough",28302,Away,Swansea,Boro,0,3,L,0,2,0,0,,14.0,2.0,6.0,6.0,,,,,,11.0,6.0,42.0,101.0,523.0,420.0,56.9,23.0,17.0,11.0,13.0,9.0,9.0,18.0,1.0,,,6.0,12.0,165.0,1.0,3.0,,,55.0,60.0,19.0,26.0,8.0,8.0,,11.0,10.0,0.0,0.0,,,3.0
