team_id,team_name,gw,is_home,opponent_id,opponent_name,team_score,opponent_score,difficulty,finished
7,Chelsea,16,True,9,Everton,2,0,3,True
9,Everton,16,False,7,Chelsea,0,2,3,True
12,Liverpool,16,True,6,Brighton,2,0,3,True
6,Brighton,16,False,12,Liverpool,0,2,4,True
3,Burnley,16,True,10,Fulham,2,3,3,True
10,Fulham,16,False,3,Burnley,3,2,2,True
1,Arsenal,16,True,20,Wolves,2,1,1,True
20,Wolves,16,False,1,Arsenal,1,2,5,True
8,Crystal Palace,16,True,13,Man City,0,3,4,True
13,Man City,16,False,8,Crystal Palace,3,0,3,True
16,Nott'm Forest,16,True,18,Spurs,3,0,3,True
18,Spurs,16,False,16,Nott'm Forest,0,3,3,True
17,Sunderland,16,True,15,Newcastle,1,0,3,True
15,Newcastle,16,False,17,Sunderland,0,1,3,True
19,West Ham,16,True,2,Aston Villa,2,3,3,True
2,Aston Villa,16,False,19,West Ham,3,2,3,True
5,Brentford,16,True,11,Leeds,1,1,2,True
11,Leeds,16,False,5,Brentford,1,1,3,True
14,Man Utd,16,True,4,Bournemouth,4,4,3,True
4,Bournemouth,16,False,14,Man Utd,4,4,4,True
