element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_code,first_name,second_name
1,217,16,6,False,2026-01-17T17:30:00Z,0,0,22,False,90,0,0,1,0,0,0,0,0,0,0,0,23,6.2,0.0,0.0,0.6,2,7,1,0,1,0.00,0.00,0.00,0.34,59,-12759,4309674,87850,100609,154561,David,Raya Martín
2,217,16,0,False,2026-01-17T17:30:00Z,0,0,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,41,-598,50287,390,988,109745,Kepa,Arrizabalaga Revuelta
3,217,16,0,False,2026-01-17T17:30:00Z,0,0,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-400,27549,0,400,463748,Karl,Hein
4,217,16,0,False,2026-01-17T17:30:00Z,0,0,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-765,31793,740,1505,551221,Tommy,Setford
5,217,16,8,False,2026-01-17T17:30:00Z,0,0,22,False,90,0,0,1,0,0,0,0,0,0,0,2,28,19.6,1.6,5.0,2.6,6,1,1,7,1,0.14,0.01,0.15,0.34,68,713951,4451454,725140,11189,226597,Gabriel,dos Santos Magalhães
6,217,16,8,False,2026-01-17T17:30:00Z,0,0,22,False,90,0,0,1,0,0,0,0,0,0,0,2,28,17.6,11.0,8.0,3.7,3,8,2,5,1,0.09,0.02,0.11,0.34,60,46628,1540665,79734,33106,462424,William,Saliba
7,217,16,0,False,2026-01-17T17:30:00Z,0,0,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,56,-84702,818516,338,85040,466075,Riccardo,Calafiori
8,217,16,5,False,2026-01-17T17:30:00Z,0,0,22,False,90,0,0,1,0,0,0,0,1,0,0,0,17,0.4,2.2,6.0,0.9,2,1,0,2,1,0.10,0.02,0.12,0.34,63,105007,3596176,211829,106822,445122,Jurriën,Timber
9,217,16,0,False,2026-01-17T17:30:00Z,0,0,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-24,6236,0,24,440854,Jakub,Kiwior
10,217,16,0,False,2026-01-17T17:30:00Z,0,0,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,51,-3404,192044,2143,5547,499169,Myles,Lewis-Skelly
11,217,16,6,False,2026-01-17T17:30:00Z,0,0,22,False,90,0,0,1,0,0,0,0,0,0,0,0,21,8.6,14.6,10.0,3.3,3,2,1,4,1,0.06,0.04,0.10,0.34,51,814,72437,6025,5211,198869,Benjamin,White
13,217,16,0,False,2026-01-17T17:30:00Z,0,0,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,-1419,57997,696,2115,563324,Brayden,Clarke
14,217,16,0,False,2026-01-17T17:30:00Z,0,0,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-117,12642,0,117,588793,Maldini,Kacurri
15,217,16,0,False,2026-01-17T17:30:00Z,0,0,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,-368,22617,156,524,499167,Josh,Nichols
16,217,16,1,False,2026-01-17T17:30:00Z,0,0,22,False,33,0,0,0,0,0,0,0,0,0,0,0,12,18.8,48.8,21.0,8.9,0,2,1,3,0,0.13,0.38,0.51,0.10,102,-119196,2495807,72403,191599,223340,Bukayo,Saka
17,217,16,1,False,2026-01-17T17:30:00Z,0,0,22,False,56,0,0,0,0,0,0,0,0,0,0,0,4,4.6,12.2,0.0,1.7,1,1,0,2,1,0.00,0.46,0.46,0.24,78,3005,316842,23598,20593,184029,Martin,Ødegaard
18,217,16,1,False,2026-01-17T17:30:00Z,0,0,22,False,56,0,0,0,0,0,0,0,0,0,0,0,9,14.2,30.9,20.0,6.5,2,1,1,4,1,0.06,0.22,0.28,0.24,68,-2115,83965,1305,3420,248857,Noni,Madueke
19,217,16,1,False,2026-01-17T17:30:00Z,0,0,22,False,45,0,0,0,0,0,0,0,0,0,0,0,3,8.4,5.4,35.0,4.9,2,3,2,7,1,0.58,0.05,0.63,0.20,68,1555,109952,4732,3177,444145,Gabriel,Martinelli Silva
20,217,16,1,False,2026-01-17T17:30:00Z,0,0,22,False,45,0,0,0,0,0,0,0,0,0,0,0,4,2.0,2.1,0.0,0.4,1,0,0,1,0,0.00,0.01,0.01,0.14,69,-22049,211436,18901,40950,116216,Leandro,Trossard
21,217,16,3,False,2026-01-17T17:30:00Z,0,0,22,False,90,0,0,1,0,0,0,0,0,0,0,0,25,39.0,50.8,21.0,11.1,7,1,3,11,1,0.12,0.44,0.56,0.34,73,580618,3770566,619280,38662,204480,Declan,Rice
22,217,16,1,False,2026-01-17T17:30:00Z,0,0,22,False,33,0,0,0,0,0,0,0,0,0,0,0,3,3.4,11.6,8.0,2.3,0,2,2,4,0,0.21,0.50,0.71,0.10,56,-45874,202903,2678,48552,195384,Mikel,Merino Zazón
23,217,16,0,False,2026-01-17T17:30:00Z,0,0,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-13,2501,0,13,438098,Fábio,Ferreira Vieira
24,217,16,0,False,2026-01-17T17:30:00Z,0,0,22,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,51,-130,16771,191,321,128295,Christian,Nørgaard
