team_id,team_name,gw,is_home,opponent_id,opponent_name,team_score,opponent_score,difficulty,finished
7,Chelsea,26,True,11,Leeds,2,2,2,True
11,Leeds,26,False,7,Chelsea,2,2,3,True
9,Everton,26,True,4,Bournemouth,1,2,3,True
4,Bournemouth,26,False,9,Everton,2,1,3,True
18,Spurs,26,True,15,Newcastle,1,2,3,True
15,Newcastle,26,False,18,Spurs,2,1,3,True
19,West Ham,26,True,14,Man Utd,1,1,3,True
14,Man Utd,26,False,19,West Ham,1,1,3,True
2,Aston Villa,26,True,6,Brighton,1,0,3,True
6,Brighton,26,False,2,Aston Villa,0,1,4,True
13,Man City,26,True,10,Fulham,3,0,3,True
10,Fulham,26,False,13,Man City,0,3,5,True
16,Nott'm Forest,26,True,20,Wolves,0,0,1,True
20,Wolves,26,False,16,Nott'm Forest,0,0,3,True
8,Crystal Palace,26,True,3,Burnley,2,3,1,True
3,Burnley,26,False,8,Crystal Palace,3,2,3,True
17,Sunderland,26,True,12,Liverpool,0,1,3,True
12,Liverpool,26,False,17,Sunderland,1,0,3,True
5,Brentford,26,True,1,Arsenal,1,1,4,True
1,Arsenal,26,False,5,Brentford,1,1,3,True
20,Wolves,26,True,1,Arsenal,2,2,4,True
1,Arsenal,26,False,20,Wolves,2,2,2,True
