team_id,team_name,gw,is_home,opponent_id,opponent_name,team_score,opponent_score,difficulty,finished
12,Liverpool,5,True,9,Everton,2,1,3,True
9,Everton,5,False,12,Liverpool,1,2,4,True
6,Brighton,5,True,18,Spurs,2,2,3,True
18,Spurs,5,False,6,Brighton,2,2,4,True
3,Burnley,5,True,16,Nott'm Forest,1,1,3,True
16,Nott'm Forest,5,False,3,Burnley,1,1,2,True
19,West Ham,5,True,8,Crystal Palace,1,2,3,True
8,Crystal Palace,5,False,19,West Ham,2,1,3,True
20,Wolves,5,True,11,Leeds,1,3,2,True
11,Leeds,5,False,20,Wolves,3,1,2,True
14,Man Utd,5,True,7,Chelsea,2,1,3,True
7,Chelsea,5,False,14,Man Utd,1,2,4,True
10,Fulham,5,True,5,Brentford,3,1,3,True
5,Brentford,5,False,10,Fulham,1,3,3,True
4,Bournemouth,5,True,15,Newcastle,0,0,3,True
15,Newcastle,5,False,4,Bournemouth,0,0,4,True
17,Sunderland,5,True,2,Aston Villa,1,1,3,True
2,Aston Villa,5,False,17,Sunderland,1,1,3,True
1,Arsenal,5,True,13,Man City,1,1,4,True
13,Man City,5,False,1,Arsenal,1,1,5,True
