team_code,team_name,gw,is_home,opponent_code,opponent_name,team_score,opponent_score,difficulty,finished
94,Brentford,13,True,90,Burnley,3,1,1,True
90,Burnley,13,False,94,Brentford,1,3,3,True
43,Man City,13,True,2,Leeds,3,2,2,True
2,Leeds,13,False,43,Man City,2,3,5,True
56,Sunderland,13,True,91,Bournemouth,3,2,3,True
91,Bournemouth,13,False,56,Sunderland,2,3,3,True
11,Everton,13,True,4,Newcastle,1,4,3,True
4,Newcastle,13,False,11,Everton,4,1,3,True
6,Spurs,13,True,54,Fulham,1,2,3,True
54,Fulham,13,False,6,Spurs,2,1,3,True
31,Crystal Palace,13,True,1,Man Utd,1,2,3,True
1,Man Utd,13,False,31,Crystal Palace,2,1,3,True
7,Aston Villa,13,True,39,Wolves,1,0,1,True
39,Wolves,13,False,7,Aston Villa,0,1,4,True
17,Nott'm Forest,13,True,36,Brighton,0,2,3,True
36,Brighton,13,False,17,Nott'm Forest,2,0,3,True
21,West Ham,13,True,14,Liverpool,0,2,3,True
14,Liverpool,13,False,21,West Ham,2,0,3,True
8,Chelsea,13,True,3,Arsenal,1,1,4,True
3,Arsenal,13,False,8,Chelsea,1,1,3,True
