team_code,team_name,gw,is_home,opponent_code,opponent_name,team_score,opponent_score,difficulty,finished
2,Leeds,25,True,17,Nott'm Forest,3,1,3,True
17,Nott'm Forest,25,False,2,Leeds,1,3,3,True
1,Man Utd,25,True,6,Spurs,2,0,3,True
6,Spurs,25,False,1,Man Utd,0,2,4,True
3,Arsenal,25,True,56,Sunderland,3,0,2,True
56,Sunderland,25,False,3,Arsenal,0,3,5,True
91,Bournemouth,25,True,7,Aston Villa,1,1,3,True
7,Aston Villa,25,False,91,Bournemouth,1,1,4,True
90,Burnley,25,True,21,West Ham,0,2,2,True
21,West Ham,25,False,90,Burnley,2,0,2,True
54,Fulham,25,True,11,Everton,1,2,3,True
11,Everton,25,False,54,Fulham,2,1,3,True
39,Wolves,25,True,8,Chelsea,1,3,3,True
8,Chelsea,25,False,39,Wolves,3,1,2,True
4,Newcastle,25,True,94,Brentford,2,3,3,True
94,Brentford,25,False,4,Newcastle,3,2,3,True
36,Brighton,25,True,31,Crystal Palace,0,1,3,True
31,Crystal Palace,25,False,36,Brighton,1,0,4,True
14,Liverpool,25,True,43,Man City,1,2,4,True
43,Man City,25,False,14,Liverpool,2,1,4,True
