element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_id,first_name,second_name
15,331,15,0,True,2026-04-25T16:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,37,-295,35135,396,691,15,Josh,Nichols
16,331,15,1,True,2026-04-25T16:30:00Z,1,0,34,False,9,0,0,0,0,0,0,0,0,0,0,0,2,2.2,10.4,9.0,2.2,1,0,0,1,0,0.04,0.01,0.05,0.06,98,-30859,905400,2305,33164,16,Bukayo,Saka
17,331,15,3,True,2026-04-25T16:30:00Z,1,0,34,False,90,0,0,1,0,0,0,0,0,0,0,0,19,19.2,43.6,13.0,7.6,0,6,2,8,1,0.03,0.20,0.23,1.00,78,9219,217143,10181,962,17,Martin,Ødegaard
18,331,15,3,True,2026-04-25T16:30:00Z,1,0,34,False,80,0,0,1,0,0,0,0,0,0,0,0,5,4.8,14.3,21.0,4.0,0,3,0,3,1,0.03,0.17,0.20,0.94,68,1157,108687,3405,2248,18,Noni,Madueke
19,331,15,0,True,2026-04-25T16:30:00Z,1,0,34,False,37,0,0,0,0,0,0,0,1,0,0,0,1,5.0,12.3,22.0,3.9,0,3,1,4,0,0.12,0.01,0.13,0.64,68,401,117493,1610,1209,19,Gabriel,Martinelli Silva
20,331,15,0,True,2026-04-25T16:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,65,1389,100389,3516,2127,20,Leandro,Trossard
21,331,15,2,True,2026-04-25T16:30:00Z,1,0,34,False,90,0,0,1,0,0,0,0,1,0,0,0,5,4.2,4.8,4.0,1.3,2,1,0,3,1,0.00,0.02,0.02,1.00,72,74755,3322606,151250,76495,21,Declan,Rice
22,331,15,0,True,2026-04-25T16:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-731,99215,8,739,22,Mikel,Merino Zazón
23,331,15,0,True,2026-04-25T16:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,0,2452,0,0,23,Fábio,Ferreira Vieira
24,331,15,0,True,2026-04-25T16:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,51,-7,17117,69,76,24,Christian,Nørgaard
25,331,15,0,True,2026-04-25T16:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-26,14728,0,26,25,Ethan,Nwaneri
26,331,15,5,True,2026-04-25T16:30:00Z,1,0,34,False,80,0,0,1,0,0,0,0,0,0,0,0,19,16.6,13.4,9.0,3.9,5,6,5,16,1,0.07,0.02,0.09,0.94,50,-1916,402036,13918,15834,26,Martín,Zubimendi Ibáñez
28,331,15,0,True,2026-04-25T16:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-15,12425,0,15,28,Ismeal,Kabia
29,331,15,0,True,2026-04-25T16:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-10,6310,0,10,29,Albert,Sambi Lokonga
30,331,15,4,True,2026-04-25T16:30:00Z,1,0,34,False,33,0,1,0,0,0,0,0,0,0,0,0,13,18.2,11.0,4.0,3.3,1,0,0,1,1,0.00,0.03,0.03,0.33,73,47688,152770,50384,2696,30,Kai,Havertz
31,331,15,0,True,2026-04-25T16:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,64,-245,43014,823,1068,31,Gabriel,Fernando de Jesus
266,331,15,6,True,2026-04-25T16:30:00Z,1,0,34,False,52,1,0,0,0,0,0,0,0,0,0,0,25,29.4,6.1,14.0,5.0,0,1,0,1,1,0.17,0.00,0.17,0.36,72,40356,1100639,47389,7033,266,Eberechi,Eze
662,331,15,0,True,2026-04-25T16:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,53,1981,24038,2372,391,662,Cristhian,Mosquera
666,331,15,1,True,2026-04-25T16:30:00Z,1,0,34,False,56,0,0,0,0,0,0,0,0,0,0,0,5,6.0,10.6,7.0,2.4,2,0,0,2,0,0.03,0.01,0.04,0.67,88,93118,1677687,121693,28575,666,Viktor,Gyökeres
700,331,15,0,True,2026-04-25T16:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,42,3060,149732,9474,6414,700,Max,Dowman
711,331,15,0,True,2026-04-25T16:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,2,2068,16,14,711,Andre,Harriman-Annous
725,331,15,9,True,2026-04-25T16:30:00Z,1,0,34,False,90,0,0,1,0,0,0,0,0,0,0,1,28,29.8,11.8,2.0,4.4,10,3,5,15,1,0.00,0.25,0.25,1.00,51,13239,115181,16645,3406,725,Piero,Hincapié
759,331,15,0,True,2026-04-25T16:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-3,2999,32,35,759,Marli,Salmon
32,335,10,3,False,2026-04-25T11:30:00Z,1,0,34,False,90,0,0,0,1,0,0,0,0,0,5,0,24,38.4,0.0,0.0,3.8,0,13,0,0,1,0.00,0.00,0.00,1.18,51,32061,643457,45187,13126,32,Emiliano,Martínez Romero
33,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,42,279,50313,656,377,33,Marco,Bizot
34,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-57,11334,0,57,34,Joe,Gauci
35,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-5,1049,0,5,35,Filip,Marschall
36,335,10,2,False,2026-04-25T11:30:00Z,1,0,34,False,90,0,0,0,1,0,0,0,0,0,0,0,13,19.0,23.2,2.0,4.4,3,0,4,7,1,0.00,0.03,0.03,1.18,47,30196,1106018,55249,25053,36,Matty,Cash
37,335,10,2,False,2026-04-25T11:30:00Z,1,0,34,False,90,0,0,0,1,0,0,0,0,0,0,0,2,1.0,1.8,1.0,0.4,2,0,1,3,1,0.02,0.01,0.03,1.18,45,8345,218954,11614,3269,37,Lucas,Digne
38,335,10,2,False,2026-04-25T11:30:00Z,1,0,34,False,90,0,0,0,1,0,0,0,0,0,0,0,11,19.2,1.3,0.0,2.1,5,4,0,5,1,0.00,0.01,0.01,1.18,44,2950,1010648,17726,14776,38,Ezri,Konsa Ngoyo
39,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,42,2300,79431,3535,1235,39,Ian,Maatsen
40,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,225,85990,1262,1037,40,Tyrone,Mings
41,335,10,1,False,2026-04-25T11:30:00Z,1,0,34,False,90,0,0,0,1,0,0,0,1,0,0,0,6,20.2,4.4,0.0,2.5,3,4,1,4,1,0.00,0.02,0.02,1.18,43,215,40473,744,529,41,Pau,Torres
42,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,68,27764,333,265,42,Andrés,García
43,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-707,203244,0,707,43,Álex,Moreno Lopera
44,335,10,2,False,2026-04-25T11:30:00Z,1,0,34,False,73,0,0,0,1,0,0,0,0,0,0,0,0,6.6,1.8,0.0,0.8,1,4,1,2,1,0.00,0.01,0.01,1.01,40,-390,71902,801,1191,44,Lamare,Bogarde
45,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,-268,32600,0,268,45,Lino,da Cruz Sousa
46,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-23,13956,0,23,46,Yasin,Özcan
47,335,10,2,False,2026-04-25T11:30:00Z,1,0,34,False,90,0,0,0,1,0,0,0,0,0,0,0,-2,0.0,6.6,18.0,2.2,0,1,1,2,1,0.15,0.02,0.17,1.18,74,326417,3445455,362562,36145,47,Morgan,Rogers
48,335,10,2,False,2026-04-25T11:30:00Z,1,0,34,False,73,0,0,0,1,0,0,0,0,0,0,0,18,8.8,5.8,6.0,2.1,2,3,4,9,1,0.04,0.02,0.06,1.01,59,3036,86464,3665,629,48,Youri,Tielemans
49,335,10,1,False,2026-04-25T11:30:00Z,1,0,34,False,16,0,0,0,0,0,0,0,0,0,0,0,2,0.2,0.3,0.0,0.1,0,2,0,2,0,0.00,0.00,0.00,0.17,55,102,14057,362,260,49,Leon,Bailey
50,335,10,2,False,2026-04-25T11:30:00Z,1,0,34,False,73,0,0,0,1,0,0,0,0,0,0,0,10,6.2,6.8,3.0,1.6,2,4,1,7,1,0.04,0.02,0.06,1.01,53,-682,47158,1149,1831,50,Emiliano,Buendía Stati
51,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-2,2418,0,2,51,Samuel,Iling-Junior
53,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,51,-177,51135,0,177,53,Donyell,Malen
54,335,10,2,False,2026-04-25T11:30:00Z,1,0,34,False,73,0,0,0,1,0,0,0,0,0,0,0,19,15.4,58.4,2.0,7.6,0,2,0,2,1,0.00,0.14,0.14,1.01,53,14608,98672,16750,2142,54,John,McGinn
55,335,10,1,False,2026-04-25T11:30:00Z,1,0,34,False,16,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.4,0.0,0.1,0,1,0,1,0,0.00,0.00,0.00,0.17,48,-36,12250,539,575,55,Ross,Barkley
56,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,45,0,0,56,Enzo,Barrenechea
57,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-4,3114,0,4,57,Lewis,Dobbin
58,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-246,22315,24,270,58,Boubacar,Kamara
59,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,48,423,90439,1882,1459,59,Amadou,Onana
60,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-159,31899,0,159,60,Ben,Broggio
61,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-19,8964,0,19,61,Leander,Dendoncker
62,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-47,7402,0,47,62,Jamaldeen,Jimoh-Aloba
63,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,-886,64205,0,886,63,Kadan,Young
64,335,10,2,False,2026-04-25T11:30:00Z,1,0,34,False,79,0,0,0,1,0,0,0,0,0,0,0,5,4.2,10.9,17.0,3.2,1,1,0,2,1,0.39,0.02,0.41,1.01,87,983064,2823238,994611,11547,64,Ollie,Watkins
65,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-52,37162,0,52,65,Zépiqueno,Redmond
389,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,51,-4,21637,94,98,389,Harvey,Elliott
456,335,10,1,False,2026-04-25T11:30:00Z,1,0,34,False,16,0,0,0,0,0,0,0,0,0,0,0,3,0.2,3.9,2.0,0.6,0,0,0,0,0,0.00,0.02,0.02,0.17,58,291,28568,561,270,456,Jadon,Sancho
688,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-353,76778,101,454,688,James,Wright
699,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,16,0,0,0,0,0,0,0,1,0,0,0,4,3.8,14.7,0.0,1.9,1,0,0,1,0,0.00,0.02,0.02,0.17,49,-426,11263,183,609,699,Douglas Luiz,Soares de Paulo
701,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-12,8900,0,12,701,Triston,Rowe
702,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,847,14392,1213,366,702,Bradley,Burrowes
703,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-725,78484,217,942,703,Sam,Proctor
710,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-39,25557,152,191,710,Travis,Patterson
719,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,33,13301,266,233,719,Victor,Lindelöf
754,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,18,1239,42,24,754,George,Hemmings
757,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,28,2367,60,32,757,Ronnie,Hollingshead
768,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,2,2512,30,28,768,Leon,Routh
781,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,12,2281,47,35,781,TJ,Carroll
792,335,10,0,False,2026-04-25T11:30:00Z,1,0,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,11,591,28,17,792,Alysson Edward Franco,da Rocha dos Santos
808,335,10,1,False,2026-04-25T11:30:00Z,1,0,34,False,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.0,0.3,0,0,0,0,0,0.29,0.00,0.29,0.17,58,3552,29024,5314,1762,808,Tammy,Abraham
27,337,14,4,False,2026-04-27T19:00:00Z,2,1,34,False,17,0,1,0,0,0,0,0,0,0,0,0,13,20.4,14.3,4.0,3.9,0,0,1,1,0,0.00,0.02,0.02,0.02,48,16,12148,72,56,27,Reiss,Nelson
83,337,14,1,False,2026-04-27T19:00:00Z,2,1,34,False,90,0,0,0,2,0,0,0,1,0,0,0,0,12.0,30.0,36.0,7.8,3,1,1,5,1,0.63,0.19,0.82,1.27,59,-29182,283446,4794,33976,83,Dango,Ouattara
101,337,14,2,False,2026-04-27T19:00:00Z,2,1,34,False,90,0,0,0,2,0,0,0,0,0,3,0,9,27.2,0.0,0.0,2.7,0,7,0,0,1,0.00,0.00,0.00,1.27,48,-14468,1602298,29151,43619,101,Caoimhín,Kelleher
102,337,14,0,False,2026-04-27T19:00:00Z,2,1,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-73,33300,137,210,102,Ellery,Balcombe
103,337,14,0,False,2026-04-27T19:00:00Z,2,1,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-139,16924,0,139,103,Matthew,Cox
104,337,14,0,False,2026-04-27T19:00:00Z,2,1,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-83,13901,58,141,104,Julian,Eyestone
105,337,14,0,False,2026-04-27T19:00:00Z,2,1,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,11434,192184,13144,1710,105,Hákon Rafn,Valdimarsson
106,337,14,2,False,2026-04-27T19:00:00Z,2,1,34,False,90,0,0,0,2,0,0,0,1,0,0,0,4,17.8,1.4,2.0,2.1,9,3,1,10,1,0.00,0.05,0.05,1.27,49,-1884,352518,11496,13380,106,Nathan,Collins
107,337,14,1,False,2026-04-27T19:00:00Z,2,1,34,False,90,0,0,0,2,0,0,0,0,0,0,0,5,10.4,9.8,34.0,5.4,2,6,0,2,1,0.07,0.04,0.11,1.27,48,-2060,201193,5508,7568,107,Keane,Lewis-Potter
108,337,14,0,False,2026-04-27T19:00:00Z,2,1,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-1316,28226,207,1523,108,Kristoffer,Ajer
109,337,14,0,False,2026-04-27T19:00:00Z,2,1,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,-609,16886,14,623,109,Rico,Henry
110,337,14,1,False,2026-04-27T19:00:00Z,2,1,34,False,90,0,0,0,2,0,0,0,0,0,0,0,3,11.2,1.9,19.0,3.2,3,6,1,4,1,0.56,0.02,0.58,1.27,46,7652,154424,15347,7695,110,Michael,Kayode
111,337,14,0,False,2026-04-27T19:00:00Z,2,1,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,42,-152,17073,313,465,111,Ethan,Pinnock
112,337,14,0,False,2026-04-27T19:00:00Z,2,1,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,0,1835,0,0,112,Mads,Roerslev Rasmussen
113,337,14,0,False,2026-04-27T19:00:00Z,2,1,34,False,90,0,0,0,2,0,0,0,1,0,0,0,14,14.8,1.6,8.0,2.4,7,4,0,7,1,0.00,0.03,0.03,1.27,46,-5928,159042,2462,8390,113,Sepp,van den Berg
114,337,14,0,False,2026-04-27T19:00:00Z,2,1,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,-182,23820,0,182,114,Benjamin,Arthur
115,337,14,0,False,2026-04-27T19:00:00Z,2,1,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-21,9449,0,21,115,Benjamin,Fredrick
116,337,14,0,False,2026-04-27T19:00:00Z,2,1,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-105,45524,483,588,116,Aaron,Hickey
117,337,14,0,False,2026-04-27T19:00:00Z,2,1,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-31,10029,0,31,117,Kim,Ji-soo
118,337,14,0,False,2026-04-27T19:00:00Z,2,1,34,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-8,5236,0,8,118,Jayden,Meghoma
120,337,14,2,False,2026-04-27T19:00:00Z,2,1,34,False,72,0,0,0,2,0,0,0,0,0,0,0,7,0.4,1.8,4.0,0.6,1,3,0,4,1,0.00,0.01,0.01,1.26,70,-7983,217011,8574,16557,120,Kevin,Schade
121,337,14,2,False,2026-04-27T19:00:00Z,2,1,34,False,90,0,0,0,2,0,0,0,0,0,0,0,18,15.4,34.3,33.0,8.3,2,5,0,7,1,0.11,0.44,0.55,1.27,56,-3357,98431,1671,5028,121,Mikkel,Damsgaard
