element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_code,first_name,second_name
14,151,20,0,True,2025-12-13T20:00:00Z,2,1,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-542,13468,0,542,588793,Maldini,Kacurri
15,151,20,0,True,2025-12-13T20:00:00Z,2,1,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,-622,22845,587,1209,499167,Josh,Nichols
16,151,20,11,True,2025-12-13T20:00:00Z,2,1,16,False,90,0,2,0,1,0,0,0,0,0,0,3,52,21.6,59.5,14.0,9.5,0,2,0,2,1,0.03,0.42,0.45,0.38,102,479477,2874708,584479,105002,223340,Bukayo,Saka
17,151,20,1,True,2025-12-13T20:00:00Z,2,1,16,False,33,0,0,0,1,0,0,0,0,0,0,0,2,0.0,15.9,9.0,2.5,0,3,0,3,0,0.12,0.02,0.14,0.09,78,30091,214311,34830,4739,184029,Martin,Ødegaard
18,151,20,0,True,2025-12-13T20:00:00Z,2,1,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,68,32534,114128,36336,3802,248857,Noni,Madueke
19,151,20,1,True,2025-12-13T20:00:00Z,2,1,16,False,56,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,2.4,24.0,2.0,0,1,0,1,1,0.34,0.03,0.37,0.28,68,12202,121978,17371,5169,444145,Gabriel,Martinelli Silva
20,151,20,1,True,2025-12-13T20:00:00Z,2,1,16,False,33,0,0,0,1,0,0,0,0,0,0,0,9,9.6,38.2,6.0,5.4,1,3,1,5,0,0.03,0.21,0.24,0.09,69,8395,97322,25853,17458,116216,Leandro,Trossard
21,151,20,2,True,2025-12-13T20:00:00Z,2,1,16,False,90,0,0,0,1,0,0,0,0,0,0,0,12,9.2,26.4,16.0,5.2,2,4,0,6,1,0.14,0.13,0.27,0.38,71,27956,2759843,377088,349132,204480,Declan,Rice
22,151,20,1,True,2025-12-13T20:00:00Z,2,1,16,False,32,0,0,0,1,0,0,0,0,0,0,0,5,5.8,3.5,5.0,1.4,3,2,0,5,0,0.05,0.00,0.05,0.09,61,156696,587137,253845,97149,195384,Mikel,Merino Zazón
23,151,20,0,True,2025-12-13T20:00:00Z,2,1,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-17,2550,0,17,438098,Fábio,Ferreira Vieira
24,151,20,0,True,2025-12-13T20:00:00Z,2,1,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,52,-121,16995,398,519,128295,Christian,Nørgaard
25,151,20,0,True,2025-12-13T20:00:00Z,2,1,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,51,-439,16736,355,794,499175,Ethan,Nwaneri
26,151,20,1,True,2025-12-13T20:00:00Z,2,1,16,False,57,0,0,0,0,0,0,0,0,0,0,0,6,5.4,16.9,0.0,2.2,2,2,0,4,1,0.00,0.03,0.03,0.28,53,-18957,294550,21502,40459,481655,Martín,Zubimendi Ibáñez
28,151,20,0,True,2025-12-13T20:00:00Z,2,1,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-331,13453,0,331,588796,Ismeal,Kabia
29,151,20,0,True,2025-12-13T20:00:00Z,2,1,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-143,6765,0,143,437742,Albert,Sambi Lokonga
30,151,20,0,True,2025-12-13T20:00:00Z,2,1,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,73,-236,41110,136,372,219847,Kai,Havertz
31,151,20,1,True,2025-12-13T20:00:00Z,2,1,16,False,9,0,0,0,1,0,0,0,0,0,0,0,5,4.2,0.6,17.0,2.2,1,2,0,3,0,0.12,0.00,0.12,0.09,64,7437,16239,8455,1018,205651,Gabriel,Fernando de Jesus
266,151,20,1,True,2025-12-13T20:00:00Z,2,1,16,False,56,0,0,0,0,0,0,0,0,0,0,0,4,4.4,10.9,2.0,1.7,2,1,0,3,1,0.00,0.03,0.03,0.28,78,-15313,2495820,352871,368184,232413,Eberechi,Eze
662,151,20,0,True,2025-12-13T20:00:00Z,2,1,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-6228,19747,52,6280,500040,Cristhian,Mosquera
666,151,20,2,True,2025-12-13T20:00:00Z,2,1,16,False,80,0,0,1,0,0,0,0,0,0,0,0,4,0.0,0.3,12.0,1.0,0,1,1,2,1,0.04,0.00,0.04,0.28,88,64294,1392430,121051,56757,224117,Viktor,Gyökeres
700,151,20,0,True,2025-12-13T20:00:00Z,2,1,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,-8197,50824,5693,13890,616077,Max,Dowman
711,151,20,0,True,2025-12-13T20:00:00Z,2,1,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-33,1593,77,110,646243,Andre,Harriman-Annous
725,151,20,4,True,2025-12-13T20:00:00Z,2,1,16,False,90,0,0,0,1,0,0,0,0,0,0,0,14,30.8,14.1,4.0,4.9,11,5,1,12,1,0.00,0.02,0.02,0.38,55,331184,417978,336617,5433,448104,Piero,Hincapié
759,151,20,0,True,2025-12-13T20:00:00Z,2,1,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,241,515,260,19,616065,Marli,Salmon
32,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,51,50100,471489,89174,39074,98980,Emiliano,Martínez Romero
33,160,19,1,False,2025-12-14T14:00:00Z,2,3,16,False,90,0,0,0,2,0,0,0,0,0,1,0,7,8.2,0.0,0.0,0.8,1,7,0,0,1,0.00,0.00,0.00,1.03,42,-2673,54650,1018,3691,72147,Marco,Bizot
34,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-599,13557,0,599,462492,Joe,Gauci
35,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-31,1213,0,31,462381,Filip,Marschall
36,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,90,0,0,0,2,0,0,0,1,0,0,0,7,11.6,12.8,0.0,2.4,3,4,3,6,1,0.00,0.01,0.01,1.03,49,846901,1785756,861515,14614,199796,Matty,Cash
37,160,19,1,False,2025-12-14T14:00:00Z,2,3,16,False,15,0,0,0,0,0,0,0,0,0,0,0,8,6.2,0.9,17.0,2.4,0,3,1,1,0,0.01,0.00,0.01,0.04,45,-20244,234790,16268,36512,101188,Lucas,Digne
38,160,19,1,False,2025-12-14T14:00:00Z,2,3,16,False,90,0,0,0,2,0,0,0,0,0,0,0,2,6.4,2.1,0.0,0.9,2,4,0,2,1,0.00,0.02,0.02,1.03,44,12517,994810,57260,44743,199798,Ezri,Konsa Ngoyo
39,160,19,1,False,2025-12-14T14:00:00Z,2,3,16,False,74,0,0,0,2,0,0,0,0,0,0,0,9,15.4,3.4,2.0,2.1,1,7,4,5,1,0.00,0.02,0.02,0.98,42,4104,58191,6362,2258,441302,Ian,Maatsen
40,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,-5707,76231,50,5757,149484,Tyrone,Mings
41,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,4685,68387,13033,8348,244954,Pau,Torres
42,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-1147,28567,789,1936,606798,Andrés,García
43,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-14884,241601,0,14884,106468,Álex,Moreno Lopera
44,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-2576,70680,3493,6069,515597,Lamare,Bogarde
45,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-1153,36572,436,1589,514315,Lino,da Cruz Sousa
46,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-504,15561,0,504,587178,Yasin,Özcan
47,160,19,15,False,2025-12-14T14:00:00Z,2,3,16,False,90,2,0,0,2,0,0,0,0,0,0,3,54,74.4,8.3,36.0,11.9,2,0,3,5,1,0.63,0.10,0.73,1.03,70,160086,1365769,285835,125749,244850,Morgan,Rogers
48,160,19,6,False,2025-12-14T14:00:00Z,2,3,16,False,90,0,1,0,2,0,0,0,0,0,0,1,32,34.4,18.8,2.0,5.5,3,3,2,8,1,0.00,0.09,0.09,1.03,59,6493,84096,9541,3048,166989,Youri,Tielemans
49,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-92,9871,0,92,215711,Leon,Bailey
50,160,19,1,False,2025-12-14T14:00:00Z,2,3,16,False,15,0,0,0,0,0,0,0,0,0,0,0,8,9.6,22.1,0.0,3.2,0,2,2,4,0,0.00,0.00,0.00,0.04,53,4802,64294,18414,13612,195546,Emiliano,Buendía Stati
51,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-23,2554,0,23,469247,Samuel,Iling-Junior
53,160,19,1,False,2025-12-14T14:00:00Z,2,3,16,False,26,0,0,0,0,0,0,0,0,0,0,0,6,5.2,10.3,9.0,2.5,0,1,0,1,0,0.02,0.01,0.03,0.09,51,-7328,115044,15090,22418,204646,Donyell,Malen
54,160,19,2,False,2025-12-14T14:00:00Z,2,3,16,False,90,0,0,0,2,0,0,0,0,0,0,0,16,14.0,19.8,2.0,3.6,2,6,3,11,1,0.00,0.33,0.33,1.03,54,4467,87306,13679,9212,122806,John,McGinn
55,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,48,-864,5255,33,897,88894,Ross,Barkley
56,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-1,47,0,1,491287,Enzo,Barrenechea
57,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-34,3249,0,34,461421,Lewis,Dobbin
58,160,19,1,False,2025-12-14T14:00:00Z,2,3,16,False,90,0,0,0,2,0,0,0,1,0,0,0,11,5.4,7.3,0.0,1.3,2,7,1,10,1,0.00,0.04,0.04,1.03,49,35414,66244,37917,2503,226944,Boubacar,Kamara
59,160,19,2,False,2025-12-14T14:00:00Z,2,3,16,False,63,0,0,0,2,0,0,0,0,0,0,0,15,8.2,6.8,2.0,1.7,2,0,2,4,1,0.00,0.02,0.02,0.94,48,5088,93099,11507,6419,449871,Amadou,Onana
60,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1328,37629,967,2295,577731,Ben,Broggio
61,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-492,10228,0,492,151589,Leander,Dendoncker
62,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-275,7766,193,468,559962,Jamaldeen,Jimoh-Aloba
63,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,-25,74482,5289,5314,537403,Kadan,Young
64,160,19,5,False,2025-12-14T14:00:00Z,2,3,16,False,74,0,1,0,2,0,0,0,0,0,0,0,13,0.0,1.3,4.0,0.4,0,0,0,0,1,0.00,0.01,0.01,0.98,85,134030,1001070,170242,36212,178301,Ollie,Watkins
65,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-1069,40796,0,1069,576756,Zépiqueno,Redmond
389,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,52,-1587,23827,366,1953,444884,Harvey,Elliott
456,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,58,160,24366,1512,1352,209243,Jadon,Sancho
688,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,515,81355,4824,4309,481283,James,Wright
699,158,18,1,True,2025-12-14T14:00:00Z,3,0,16,False,5,0,0,0,0,0,0,0,0,0,0,0,3,4.6,0.6,0.0,0.5,2,1,0,3,0,0.00,0.00,0.00,0.03,49,-73,4644,159,232,230046,Douglas Luiz,Soares de Paulo
701,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-261,9872,0,261,569577,Triston,Rowe
702,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-393,8886,187,580,645618,Bradley,Burrowes
703,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,10687,51902,11728,1041,564505,Sam,Proctor
710,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-1780,27872,265,2045,534836,Travis,Patterson
719,160,19,4,False,2025-12-14T14:00:00Z,2,3,16,False,90,0,1,0,2,0,0,0,0,0,0,0,14,30.4,12.3,0.0,4.3,3,3,1,4,1,0.00,0.02,0.02,1.03,45,204,5897,550,346,184667,Victor,Lindelöf
754,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,41,282,87,46,577285,George,Hemmings
757,160,19,0,False,2025-12-14T14:00:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,42,489,174,132,516875,Ronnie,Hollingshead
183,153,10,0,True,2025-12-13T17:30:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,-226,14458,308,534,518030,Max,Weiß
184,153,10,0,True,2025-12-13T17:30:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1340,24435,0,1340,489571,Etienne,Green
185,153,10,0,True,2025-12-13T17:30:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,494,23351,1296,802,51943,Václav,Hladký
186,153,10,0,True,2025-12-13T17:30:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-62,3773,26,88,192290,Connor,Roberts
187,153,10,0,True,2025-12-13T17:30:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-33321,146604,507,33828,58621,Kyle,Walker
188,153,10,0,True,2025-12-13T17:30:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,585,39937,2837,2252,247245,Hannes,Delcroix
189,153,10,0,True,2025-12-13T17:30:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-44,1705,0,44,461567,Owen,Dodgson
190,153,10,1,True,2025-12-13T17:30:00Z,2,3,16,False,90,0,0,0,3,0,0,0,0,0,0,0,-2,14.2,1.5,0.0,1.6,2,4,1,3,1,0.00,0.01,0.01,2.23,39,-9398,108096,1945,11343,478969,Hjalmar,Ekdal
191,153,10,1,True,2025-12-13T17:30:00Z,2,3,16,False,90,0,0,0,3,0,0,0,0,0,0,0,3,11.4,1.3,16.0,2.9,3,7,1,4,1,0.22,0.01,0.23,2.23,39,-12392,1453505,68737,81129,477717,Maxime,Estève
192,153,10,4,True,2025-12-13T17:30:00Z,2,3,16,False,90,0,1,0,3,0,0,0,0,0,0,0,6,11.2,2.8,8.0,2.2,4,6,2,6,1,0.00,0.04,0.04,2.23,40,-5111,122006,11373,16484,494960,Quilindschy,Hartman
193,153,10,0,True,2025-12-13T17:30:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-641,7769,62,703,461188,Bashir,Humphreys
194,153,10,0,True,2025-12-13T17:30:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-225,8022,30,255,241231,Jordan,Beyer
195,153,10,0,True,2025-12-13T17:30:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,-2723,25928,1635,4358,549329,Lucas,Pires Silva
196,153,10,0,True,2025-12-13T17:30:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-150,5408,0,150,450072,Shurandy,Sambo
197,153,10,7,True,2025-12-13T17:30:00Z,2,3,16,False,13,1,0,0,0,0,0,0,0,0,0,0,16,32.6,0.8,17.0,5.0,0,0,0,0,0,0.39,0.00,0.39,0.00,38,385,18205,974,589,519895,Oliver,Sonne
198,153,10,1,True,2025-12-13T17:30:00Z,2,3,16,False,76,0,0,0,3,0,0,0,0,0,0,0,4,6.2,3.8,0.0,1.0,1,4,3,4,1,0.00,0.08,0.08,2.23,39,-32892,171309,136,33028,180804,Axel,Tuanzebe
199,153,10,0,True,2025-12-13T17:30:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-1111,21514,224,1335,208912,Joe,Worrall
200,153,10,1,True,2025-12-13T17:30:00Z,2,3,16,False,13,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,53,-102213,339635,5164,107377,444180,Jaidon,Anthony
201,153,10,0,True,2025-12-13T17:30:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-22,2000,0,22,183751,Manuel,Benson Hedilazio
202,153,10,2,True,2025-12-13T17:30:00Z,2,3,16,False,76,0,0,0,3,0,0,0,0,0,0,0,19,18.0,69.5,23.0,11.1,1,5,0,6,1,0.16,0.28,0.44,2.23,53,118,4212,342,224,179458,Jacob,Bruun Larsen
203,153,10,0,True,2025-12-13T17:30:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,47,8,5247,176,168,578614,Enock,Agyei
204,153,10,0,True,2025-12-13T17:30:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-6,1661,0,6,250735,Darko,Churlinov
205,153,10,4,True,2025-12-13T17:30:00Z,2,3,16,False,90,0,1,0,3,0,0,0,1,0,0,0,26,26.4,29.9,3.0,5.9,2,4,2,8,1,0.05,0.25,0.30,2.23,50,-32010,244795,16507,48517,172567,Josh,Cullen
206,153,10,1,True,2025-12-13T17:30:00Z,2,3,16,False,28,0,0,0,0,0,0,0,0,0,0,0,4,5.6,12.4,4.0,2.2,0,0,1,1,0,0.04,0.05,0.09,0.19,47,-212,6710,230,442,174592,Marcus,Edwards
207,153,10,0,True,2025-12-13T17:30:00Z,2,3,16,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,48,-1897,12975,56,1953,465527,Hannibal,Mejbri
