team_id,team_name,gw,is_home,opponent_id,opponent_name,team_score,opponent_score,difficulty,finished
2,Aston Villa,27,True,11,Leeds,1,1,2,True
11,Leeds,27,False,2,Aston Villa,1,1,4,True
5,Brentford,27,True,6,Brighton,0,2,3,True
6,Brighton,27,False,5,Brentford,2,0,3,True
7,Chelsea,27,True,3,Burnley,1,1,1,True
3,Burnley,27,False,7,Chelsea,1,1,3,True
19,West Ham,27,True,4,Bournemouth,0,0,3,True
4,Bournemouth,27,False,19,West Ham,0,0,3,True
13,Man City,27,True,15,Newcastle,2,1,3,True
15,Newcastle,27,False,13,Man City,1,2,5,True
8,Crystal Palace,27,True,20,Wolves,1,0,1,True
20,Wolves,27,False,8,Crystal Palace,0,1,3,True
16,Nott'm Forest,27,True,12,Liverpool,0,1,3,True
12,Liverpool,27,False,16,Nott'm Forest,1,0,3,True
17,Sunderland,27,True,10,Fulham,1,3,3,True
10,Fulham,27,False,17,Sunderland,3,1,3,True
18,Spurs,27,True,1,Arsenal,1,4,4,True
1,Arsenal,27,False,18,Spurs,4,1,3,True
9,Everton,27,True,14,Man Utd,0,1,3,True
14,Man Utd,27,False,9,Everton,1,0,3,True
