team_id,team_name,gw,is_home,opponent_id,opponent_name,team_score,opponent_score,difficulty,finished
3,Burnley,30,True,4,Bournemouth,0,0,3,True
4,Bournemouth,30,False,3,Burnley,0,0,2,True
17,Sunderland,30,True,6,Brighton,0,1,3,True
6,Brighton,30,False,17,Sunderland,1,0,3,True
1,Arsenal,30,True,9,Everton,2,0,3,True
9,Everton,30,False,1,Arsenal,0,2,5,True
7,Chelsea,30,True,15,Newcastle,0,1,3,True
15,Newcastle,30,False,7,Chelsea,1,0,3,True
19,West Ham,30,True,13,Man City,1,1,4,True
13,Man City,30,False,19,West Ham,1,1,3,True
8,Crystal Palace,30,True,11,Leeds,0,0,2,True
11,Leeds,30,False,8,Crystal Palace,0,0,3,True
14,Man Utd,30,True,2,Aston Villa,3,1,3,True
2,Aston Villa,30,False,14,Man Utd,1,3,4,True
16,Nott'm Forest,30,True,10,Fulham,0,0,3,True
10,Fulham,30,False,16,Nott'm Forest,0,0,3,True
12,Liverpool,30,True,18,Spurs,1,1,3,True
18,Spurs,30,False,12,Liverpool,1,1,4,True
5,Brentford,30,True,20,Wolves,2,2,1,True
20,Wolves,30,False,5,Brentford,2,2,3,True
