team_code,team_name,gw,is_home,opponent_code,opponent_name,team_score,opponent_score,difficulty,finished
2,Leeds,35,True,90,Burnley,3,1,1,True
90,Burnley,35,False,2,Leeds,1,3,3,True
94,Brentford,35,True,21,West Ham,3,0,2,True
21,West Ham,35,False,94,Brentford,0,3,3,True
4,Newcastle,35,True,36,Brighton,3,1,3,True
36,Brighton,35,False,4,Newcastle,1,3,3,True
39,Wolves,35,True,56,Sunderland,1,1,2,True
56,Sunderland,35,False,39,Wolves,1,1,2,True
3,Arsenal,35,True,54,Fulham,3,0,3,True
54,Fulham,35,False,3,Arsenal,0,3,5,True
91,Bournemouth,35,True,31,Crystal Palace,3,0,3,True
31,Crystal Palace,35,False,91,Bournemouth,0,3,4,True
1,Man Utd,35,True,14,Liverpool,3,2,3,True
14,Liverpool,35,False,1,Man Utd,2,3,4,True
7,Aston Villa,35,True,6,Spurs,1,2,3,True
6,Spurs,35,False,7,Aston Villa,2,1,4,True
8,Chelsea,35,True,17,Nott'm Forest,1,3,3,True
17,Nott'm Forest,35,False,8,Chelsea,3,1,3,True
11,Everton,35,True,43,Man City,3,3,4,True
43,Man City,35,False,11,Everton,3,3,3,True
