team_id,team_name,gw,is_home,opponent_id,opponent_name,team_score,opponent_score,difficulty,finished
6,Brighton,24,True,9,Everton,1,1,3,True
9,Everton,24,False,6,Brighton,1,1,4,True
11,Leeds,24,True,1,Arsenal,0,4,4,True
1,Arsenal,24,False,11,Leeds,4,0,3,True
20,Wolves,24,True,4,Bournemouth,0,2,3,True
4,Bournemouth,24,False,20,Wolves,2,0,2,True
7,Chelsea,24,True,19,West Ham,3,2,2,True
19,West Ham,24,False,7,Chelsea,2,3,3,True
12,Liverpool,24,True,15,Newcastle,4,1,3,True
15,Newcastle,24,False,12,Liverpool,1,4,4,True
2,Aston Villa,24,True,5,Brentford,0,1,3,True
5,Brentford,24,False,2,Aston Villa,1,0,4,True
14,Man Utd,24,True,10,Fulham,3,2,3,True
10,Fulham,24,False,14,Man Utd,2,3,4,True
16,Nott'm Forest,24,True,8,Crystal Palace,1,1,3,True
8,Crystal Palace,24,False,16,Nott'm Forest,1,1,3,True
18,Spurs,24,True,13,Man City,2,2,4,True
13,Man City,24,False,18,Spurs,2,2,3,True
17,Sunderland,24,True,3,Burnley,3,0,1,True
3,Burnley,24,False,17,Sunderland,0,3,3,True
