team_id,team_name,gw,is_home,opponent_id,opponent_name,team_score,opponent_score,difficulty,finished
20,Wolves,28,True,2,Aston Villa,2,0,3,True
2,Aston Villa,28,False,20,Wolves,0,2,2,True
4,Bournemouth,28,True,17,Sunderland,1,1,2,True
17,Sunderland,28,False,4,Bournemouth,1,1,4,True
3,Burnley,28,True,5,Brentford,3,4,3,True
5,Brentford,28,False,3,Burnley,4,3,2,True
12,Liverpool,28,True,19,West Ham,5,2,2,True
19,West Ham,28,False,12,Liverpool,2,5,4,True
15,Newcastle,28,True,9,Everton,2,3,3,True
9,Everton,28,False,15,Newcastle,3,2,3,True
11,Leeds,28,True,13,Man City,0,1,4,True
13,Man City,28,False,11,Leeds,1,0,3,True
6,Brighton,28,True,16,Nott'm Forest,2,1,3,True
16,Nott'm Forest,28,False,6,Brighton,1,2,4,True
10,Fulham,28,True,18,Spurs,2,1,3,True
18,Spurs,28,False,10,Fulham,1,2,3,True
14,Man Utd,28,True,8,Crystal Palace,2,1,3,True
8,Crystal Palace,28,False,14,Man Utd,1,2,4,True
1,Arsenal,28,True,7,Chelsea,2,1,3,True
7,Chelsea,28,False,1,Arsenal,1,2,5,True
