element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_code,first_name,second_name
24,361,3,0,True,2026-05-18T19:00:00Z,1,0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,51,-13,17149,52,65,128295,Christian,Nørgaard
25,361,3,0,True,2026-05-18T19:00:00Z,1,0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-21,14653,0,21,499175,Ethan,Nwaneri
26,361,3,1,True,2026-05-18T19:00:00Z,1,0,37,False,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-14839,369999,4659,19498,481655,Martín,Zubimendi Ibáñez
28,361,3,0,True,2026-05-18T19:00:00Z,1,0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-13,12382,0,13,588796,Ismeal,Kabia
29,361,3,0,True,2026-05-18T19:00:00Z,1,0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-4,6296,0,4,437742,Albert,Sambi Lokonga
30,361,3,8,True,2026-05-18T19:00:00Z,1,0,37,False,72,1,0,1,0,0,0,0,1,0,0,3,34,35.4,36.2,54.0,12.6,0,2,0,2,1,0.39,0.33,0.72,0.19,73,-606,74912,3609,4215,219847,Kai,Havertz
31,361,3,0,True,2026-05-18T19:00:00Z,1,0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,64,-421,42030,353,774,205651,Gabriel,Fernando de Jesus
266,361,3,3,True,2026-05-18T19:00:00Z,1,0,37,False,72,0,0,1,0,0,0,0,0,0,0,0,19,5.2,13.8,30.0,4.9,0,4,0,4,1,0.41,0.04,0.45,0.19,73,14402,1166537,43833,29431,232413,Eberechi,Eze
662,361,3,6,True,2026-05-18T19:00:00Z,1,0,37,False,90,0,0,1,0,0,0,0,0,0,0,0,23,17.2,19.5,4.0,4.1,1,3,4,5,1,0.00,0.08,0.08,0.19,53,9184,31429,9816,632,500040,Cristhian,Mosquera
666,361,3,1,True,2026-05-18T19:00:00Z,1,0,37,False,17,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.5,4.0,0.7,0,1,1,2,0,0.00,0.01,0.01,0.00,90,395946,2388342,413927,17981,224117,Viktor,Gyökeres
700,361,3,0,True,2026-05-18T19:00:00Z,1,0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,42,-2538,104655,5600,8138,616077,Max,Dowman
711,361,3,0,True,2026-05-18T19:00:00Z,1,0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,2,2086,16,14,646243,Andre,Harriman-Annous
725,361,3,1,True,2026-05-18T19:00:00Z,1,0,37,False,18,0,0,0,0,0,0,0,0,0,0,0,5,2.2,0.3,4.0,0.7,0,0,1,1,0,0.00,0.00,0.00,0.00,51,-7034,115314,8956,15990,448104,Piero,Hincapié
759,361,3,0,True,2026-05-18T19:00:00Z,1,0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,6,3121,28,22,616065,Marli,Salmon
32,362,12,2,True,2026-05-15T19:00:00Z,4,2,37,False,90,0,0,0,2,0,0,0,0,0,3,0,7,20.6,0.0,0.0,2.1,1,7,0,0,1,0.00,0.01,0.01,1.43,51,-27100,596288,3745,30845,98980,Emiliano,Martínez Romero
33,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,42,-191,48454,82,273,72147,Marco,Bizot
34,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-47,11219,0,47,462492,Joe,Gauci
35,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-3,1040,0,3,462381,Filip,Marschall
36,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,90,0,0,0,2,0,0,0,1,0,0,0,3,16.6,12.4,2.0,3.1,5,3,2,7,1,0.01,0.01,0.02,1.43,47,-51084,1010711,3841,54925,199796,Matty,Cash
37,362,12,4,True,2026-05-15T19:00:00Z,4,2,37,False,90,0,1,0,2,0,0,0,0,0,0,0,9,23.4,16.3,4.0,4.4,5,2,1,6,1,0.04,0.06,0.10,1.43,45,-5598,202706,859,6457,101188,Lucas,Digne
38,362,12,1,True,2026-05-15T19:00:00Z,4,2,37,False,90,0,0,0,2,0,0,0,0,0,0,0,9,13.6,0.9,0.0,1.5,6,4,0,6,1,0.00,0.01,0.01,1.43,44,-33189,947196,1609,34798,199798,Ezri,Konsa Ngoyo
39,362,12,1,True,2026-05-15T19:00:00Z,4,2,37,False,5,0,0,0,1,0,0,0,0,0,0,0,-1,1.0,0.0,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.27,42,-1459,72159,268,1727,441302,Ian,Maatsen
40,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,-902,83032,316,1218,149484,Tyrone,Mings
41,362,12,4,True,2026-05-15T19:00:00Z,4,2,37,False,90,0,1,0,2,0,0,0,0,0,0,0,13,17.6,0.3,17.0,3.5,3,1,1,4,1,0.55,0.00,0.55,1.43,43,-476,39335,149,625,244954,Pau,Torres
42,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-71,26616,146,217,606798,Andrés,García
43,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-483,201905,0,483,106468,Álex,Moreno Lopera
44,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-282,70012,591,873,515597,Lamare,Bogarde
45,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,-169,32032,0,169,514315,Lino,da Cruz Sousa
46,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-22,13892,0,22,587178,Yasin,Özcan
47,362,12,12,True,2026-05-15T19:00:00Z,4,2,37,False,90,1,1,0,2,0,0,0,0,0,0,2,50,65.6,51.8,21.0,13.8,2,6,2,10,1,0.05,0.27,0.32,1.43,74,-342946,2780470,19696,362642,244850,Morgan,Rogers
48,362,12,2,True,2026-05-15T19:00:00Z,4,2,37,False,89,0,0,0,1,0,0,0,0,0,0,0,17,13.2,16.9,7.0,3.7,1,2,2,5,1,0.02,0.02,0.04,1.16,59,-161,86597,1071,1232,166989,Youri,Tielemans
49,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-77,13945,195,272,215711,Leon,Bailey
50,362,12,2,True,2026-05-15T19:00:00Z,4,2,37,False,84,0,0,0,1,0,0,0,0,0,0,0,13,6.4,25.0,6.0,3.7,4,4,1,9,1,0.02,0.21,0.23,1.16,53,-1986,49624,1336,3322,195546,Emiliano,Buendía Stati
51,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,0,2414,0,0,469247,Samuel,Iling-Junior
53,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,51,-109,50757,0,109,204646,Donyell,Malen
54,362,12,6,True,2026-05-15T19:00:00Z,4,2,37,False,89,1,0,0,1,0,0,0,1,0,0,0,26,35.2,3.4,11.0,5.0,1,3,1,5,1,0.03,0.01,0.04,1.16,53,654,92455,4870,4216,122806,John,McGinn
55,362,12,1,True,2026-05-15T19:00:00Z,4,2,37,False,45,0,0,0,2,0,0,0,0,0,0,0,7,5.0,1.5,2.0,0.9,1,3,1,5,0,0.02,0.01,0.03,1.24,48,417,11791,972,555,88894,Ross,Barkley
56,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,0,44,0,0,491287,Enzo,Barrenechea
57,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-1,3112,0,1,461421,Lewis,Dobbin
58,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-113,21941,15,128,226944,Boubacar,Kamara
59,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,48,-1794,80687,15,1809,449871,Amadou,Onana
60,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,44,-107,31526,0,107,577731,Ben,Broggio
61,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-12,8928,0,12,151589,Leander,Dendoncker
62,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-17,7312,0,17,559962,Jamaldeen,Jimoh-Aloba
63,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,-527,62570,0,527,537403,Kadan,Young
64,362,12,15,True,2026-05-15T19:00:00Z,4,2,37,False,90,2,1,0,2,0,0,0,1,0,0,3,65,90.2,12.3,129.0,23.2,1,0,0,1,1,1.52,0.02,1.54,1.43,87,-163049,1747965,40556,203605,178301,Ollie,Watkins
65,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,-39,37031,0,39,576756,Zépiqueno,Redmond
389,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,51,-168,21579,22,190,444884,Harvey,Elliott
456,362,12,1,True,2026-05-15T19:00:00Z,4,2,37,False,1,0,0,0,1,0,0,0,0,0,0,0,4,1.0,1.8,0.0,0.3,0,0,0,0,0,0.00,0.02,0.02,0.27,58,-133,28507,246,379,209243,Jadon,Sancho
688,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-196,75826,100,296,481283,James,Wright
699,362,12,1,True,2026-05-15T19:00:00Z,4,2,37,False,1,0,0,0,1,0,0,0,0,0,0,0,3,0.2,0.5,0.0,0.1,0,0,0,0,0,0.00,0.00,0.00,0.27,49,-208,10366,123,331,230046,Douglas Luiz,Soares de Paulo
701,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-15,8863,0,15,569577,Triston,Rowe
702,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,1678,16497,2305,627,645618,Bradley,Burrowes
703,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-548,76210,167,715,564505,Sam,Proctor
710,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-45,24996,70,115,534836,Travis,Patterson
719,362,12,1,True,2026-05-15T19:00:00Z,4,2,37,False,45,0,0,0,0,0,0,0,0,0,0,0,3,1.4,2.8,0.0,0.4,2,0,0,2,1,0.00,0.01,0.01,0.19,45,-19,13235,170,189,184667,Victor,Lindelöf
754,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,45,20,1267,43,23,577285,George,Hemmings
757,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-4,2273,11,15,516875,Ronnie,Hollingshead
768,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-1,2671,14,15,664015,Leon,Routh
781,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,10,2444,36,26,618027,TJ,Carroll
792,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,50,-3,670,13,16,653481,Alysson Edward Franco,da Rocha dos Santos
808,362,12,0,True,2026-05-15T19:00:00Z,4,2,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,57,-1906,21992,329,2235,173879,Tammy,Abraham
183,361,1,2,False,2026-05-18T19:00:00Z,1,0,37,False,90,0,0,0,1,0,0,0,0,0,2,0,9,18.0,0.0,0.0,1.8,2,6,0,0,1,0.00,0.00,0.00,1.29,42,313,15719,434,121,518030,Max,Weiß
184,361,1,0,False,2026-05-18T19:00:00Z,1,0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-72,20180,0,72,489571,Etienne,Green
185,361,1,0,False,2026-05-18T19:00:00Z,1,0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-105,19521,72,177,51943,Václav,Hladký
186,361,1,0,False,2026-05-18T19:00:00Z,1,0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,7,3625,28,21,192290,Connor,Roberts
187,361,1,2,False,2026-05-18T19:00:00Z,1,0,37,False,90,0,0,0,1,0,0,0,0,0,0,0,7,9.2,1.0,0.0,1.0,2,3,2,4,1,0.00,0.01,0.01,1.29,44,43,143084,1079,1036,58621,Kyle,Walker
188,361,1,0,False,2026-05-18T19:00:00Z,1,0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,-204,24750,0,204,247245,Hannes,Delcroix
189,361,1,0,False,2026-05-18T19:00:00Z,1,0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-2,1575,0,2,461567,Owen,Dodgson
190,361,1,0,False,2026-05-18T19:00:00Z,1,0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,-270,91848,1063,1333,478969,Hjalmar,Ekdal
191,361,1,2,False,2026-05-18T19:00:00Z,1,0,37,False,81,0,0,0,1,0,0,0,0,0,0,0,11,23.6,0.2,0.0,2.4,5,4,4,9,1,0.00,0.00,0.00,1.27,39,-6379,886620,5239,11618,477717,Maxime,Estève
192,361,1,0,False,2026-05-18T19:00:00Z,1,0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-922,74175,456,1378,494960,Quilindschy,Hartman
193,361,1,1,False,2026-05-18T19:00:00Z,1,0,37,False,8,0,0,0,0,0,0,0,0,0,0,0,4,4.6,0.4,0.0,0.5,2,0,0,2,0,0.00,0.00,0.00,0.03,39,-268,15558,86,354,461188,Bashir,Humphreys
194,361,1,0,False,2026-05-18T19:00:00Z,1,0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,16,7497,49,33,241231,Jordan,Beyer
195,361,1,1,False,2026-05-18T19:00:00Z,1,0,37,False,90,0,0,0,1,0,0,0,1,0,0,0,5,13.8,5.3,0.0,1.9,6,4,3,9,1,0.00,0.14,0.14,1.29,38,-270,33340,277,547,549329,Lucas,Pires Silva
196,361,1,0,False,2026-05-18T19:00:00Z,1,0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-10,4930,0,10,450072,Shurandy,Sambo
197,361,1,0,False,2026-05-18T19:00:00Z,1,0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,-304,21422,0,304,519895,Oliver,Sonne
198,361,1,2,False,2026-05-18T19:00:00Z,1,0,37,False,90,0,0,0,1,0,0,0,0,0,0,0,8,12.6,0.2,0.0,1.3,5,2,0,5,1,0.00,0.00,0.00,1.29,39,-342,113181,238,580,180804,Axel,Tuanzebe
199,361,1,0,False,2026-05-18T19:00:00Z,1,0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,-412,24889,92,504,208912,Joe,Worrall
200,361,1,2,False,2026-05-18T19:00:00Z,1,0,37,False,90,0,0,0,1,0,0,0,0,0,0,0,5,0.0,7.0,1.0,0.8,1,4,1,6,1,0.02,0.02,0.04,1.29,50,2133,240392,6107,3974,444180,Jaidon,Anthony
201,361,1,0,False,2026-05-18T19:00:00Z,1,0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,54,-3,1890,0,3,183751,Manuel,Benson Hedilazio
202,361,1,1,False,2026-05-18T19:00:00Z,1,0,37,False,8,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.03,52,1,4812,50,49,179458,Jacob,Bruun Larsen
203,361,1,0,False,2026-05-18T19:00:00Z,1,0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,47,21,6268,70,49,578614,Enock,Agyei
204,361,1,0,False,2026-05-18T19:00:00Z,1,0,37,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,49,-1,1578,0,1,250735,Darko,Churlinov
