element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,player_code,first_name,second_name
32,301,19,6,True,2026-03-22T14:15:00Z,2,0,31,False,90,0,0,1,0,0,0,0,0,0,1,0,26,12.8,0.0,0.0,1.3,0,7,0,0,1,0.00,0.00,0.00,0.94,51,56929,853208,65169,8240,98980,Emiliano,Martínez Romero
33,301,19,0,True,2026-03-22T14:15:00Z,2,0,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,42,-272,48708,140,412,72147,Marco,Bizot
34,301,19,0,True,2026-03-22T14:15:00Z,2,0,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-96,11483,0,96,462492,Joe,Gauci
35,301,19,0,True,2026-03-22T14:15:00Z,2,0,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-9,1060,0,9,462381,Filip,Marschall
36,301,19,6,True,2026-03-22T14:15:00Z,2,0,31,False,90,0,0,1,0,0,0,0,0,0,0,0,24,7.4,7.9,7.0,2.2,1,0,3,4,1,0.05,0.24,0.29,0.94,47,-16706,1124827,35742,52448,199796,Matty,Cash
37,301,19,7,True,2026-03-22T14:15:00Z,2,0,31,False,90,0,0,1,0,0,0,0,0,0,0,1,30,23.6,36.6,11.0,7.1,5,4,2,7,1,0.07,0.21,0.28,0.94,45,10493,225866,12414,1921,101188,Lucas,Digne
38,301,19,6,True,2026-03-22T14:15:00Z,2,0,31,False,90,0,0,1,0,0,0,0,0,0,0,0,24,17.8,11.2,16.0,4.5,3,1,0,3,1,0.26,0.01,0.27,0.94,44,36472,1124818,46032,9560,199798,Ezri,Konsa Ngoyo
39,301,19,0,True,2026-03-22T14:15:00Z,2,0,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,42,-974,77297,746,1720,441302,Ian,Maatsen
40,301,19,0,True,2026-03-22T14:15:00Z,2,0,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,43,2442,92605,3313,871,149484,Tyrone,Mings
41,301,19,6,True,2026-03-22T14:15:00Z,2,0,31,False,90,0,0,1,0,0,0,0,0,0,0,0,28,16.0,2.9,0.0,1.9,4,4,1,5,1,0.00,0.02,0.02,0.94,43,-283,38892,332,615,244954,Pau,Torres
42,301,19,0,True,2026-03-22T14:15:00Z,2,0,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,39,-82,26379,183,265,606798,Andrés,García
43,301,19,0,True,2026-03-22T14:15:00Z,2,0,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-630,205050,0,630,106468,Álex,Moreno Lopera
44,301,19,0,True,2026-03-22T14:15:00Z,2,0,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-189,71335,787,976,515597,Lamare,Bogarde
45,301,19,0,True,2026-03-22T14:15:00Z,2,0,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,38,-396,33342,0,396,514315,Lino,da Cruz Sousa
46,301,19,0,True,2026-03-22T14:15:00Z,2,0,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,40,-18,14052,0,18,587178,Yasin,Özcan
47,301,19,6,True,2026-03-22T14:15:00Z,2,0,31,False,76,0,1,1,0,0,0,0,0,0,0,0,21,17.2,48.3,48.0,11.4,0,1,0,1,1,0.46,0.15,0.61,0.59,75,37558,3337366,117894,80336,244850,Morgan,Rogers
48,301,19,1,True,2026-03-22T14:15:00Z,2,0,31,False,23,0,0,0,0,0,0,0,0,0,0,0,9,7.6,12.2,0.0,2.0,1,4,2,7,0,0.00,0.00,0.00,0.35,59,-491,79526,35,526,166989,Youri,Tielemans
49,301,19,1,True,2026-03-22T14:15:00Z,2,0,31,False,23,0,0,0,0,0,0,0,0,0,0,0,2,4.2,10.8,6.0,2.1,0,2,1,3,0,0.00,0.06,0.06,0.35,55,432,14102,671,239,215711,Leon,Bailey
50,301,19,1,True,2026-03-22T14:15:00Z,2,0,31,False,13,0,0,0,0,0,0,0,0,0,0,0,5,2.4,0.8,0.0,0.3,0,1,1,2,0,0.00,0.01,0.01,0.35,53,-1942,51159,1406,3348,195546,Emiliano,Buendía Stati
51,301,19,0,True,2026-03-22T14:15:00Z,2,0,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,55,-3,2430,0,3,469247,Samuel,Iling-Junior
53,301,19,0,True,2026-03-22T14:15:00Z,2,0,31,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,51,-275,51842,0,275,204646,Donyell,Malen
54,301,19,10,True,2026-03-22T14:15:00Z,2,0,31,False,66,1,0,1,0,0,0,0,0,0,0,2,35,38.6,23.3,9.0,7.1,0,1,0,1,1,0.04,0.04,0.08,0.59,53,2845,67878,3302,457,122806,John,McGinn
55,301,19,3,True,2026-03-22T14:15:00Z,2,0,31,False,66,0,0,1,0,0,0,0,0,0,0,0,20,12.6,15.2,13.0,4.1,2,4,0,6,1,0.04,0.33,0.37,0.59,48,2336,11116,2509,173,88894,Ross,Barkley
