team_code,team_name,gw,is_home,opponent_code,opponent_name,team_score,opponent_score,difficulty,finished
6,Spurs,11,True,1,Man Utd,2,2,3,True
1,Man Utd,11,False,6,Spurs,2,2,3,True
11,Everton,11,True,54,Fulham,2,0,3,True
54,Fulham,11,False,11,Everton,0,2,3,True
21,West Ham,11,True,90,Burnley,3,2,1,True
90,Burnley,11,False,21,West Ham,2,3,3,True
56,Sunderland,11,True,3,Arsenal,2,2,4,True
3,Arsenal,11,False,56,Sunderland,2,2,3,True
8,Chelsea,11,True,39,Wolves,3,0,1,True
39,Wolves,11,False,8,Chelsea,0,3,3,True
7,Aston Villa,11,True,91,Bournemouth,4,0,3,True
91,Bournemouth,11,False,7,Aston Villa,0,4,4,True
94,Brentford,11,True,4,Newcastle,3,1,3,True
4,Newcastle,11,False,94,Brentford,1,3,3,True
31,Crystal Palace,11,True,36,Brighton,0,0,3,True
36,Brighton,11,False,31,Crystal Palace,0,0,3,True
17,Nott'm Forest,11,True,2,Leeds,3,1,2,True
2,Leeds,11,False,17,Nott'm Forest,1,3,3,True
43,Man City,11,True,14,Liverpool,3,0,3,True
14,Liverpool,11,False,43,Man City,0,3,5,True
