team_id,team_name,gw,is_home,opponent_id,opponent_name,team_score,opponent_score,difficulty,finished
6,Brighton,38,True,14,Man Utd,0,3,3,True
14,Man Utd,38,False,6,Brighton,3,0,4,True
3,Burnley,38,True,20,Wolves,1,1,1,True
20,Wolves,38,False,3,Burnley,1,1,2,True
8,Crystal Palace,38,True,1,Arsenal,1,2,4,True
1,Arsenal,38,False,8,Crystal Palace,2,1,3,True
10,Fulham,38,True,15,Newcastle,2,0,3,True
15,Newcastle,38,False,10,Fulham,0,2,3,True
12,Liverpool,38,True,5,Brentford,1,1,3,True
5,Brentford,38,False,12,Liverpool,1,1,4,True
13,Man City,38,True,2,Aston Villa,1,2,3,True
2,Aston Villa,38,False,13,Man City,2,1,5,True
16,Nott'm Forest,38,True,4,Bournemouth,1,1,3,True
4,Bournemouth,38,False,16,Nott'm Forest,1,1,3,True
18,Spurs,38,True,9,Everton,1,0,3,True
9,Everton,38,False,18,Spurs,0,1,3,True
17,Sunderland,38,True,7,Chelsea,2,1,3,True
7,Chelsea,38,False,17,Sunderland,1,2,3,True
19,West Ham,38,True,11,Leeds,3,0,2,True
11,Leeds,38,False,19,West Ham,0,3,3,True
