element,position,player_code,first_name,second_name,fixture_code,total_points,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out,team_code
462,MID,636852,Sean,Steur,2645203,1,False,55,0,0,0,1,0,0,0,0,0,0,0,3,0.4,1.2,0.0,0.2,0,2,0,2,1,0.00,0.00,0.00,1.48,50,0,9830,0,0,4
462,MID,636852,Sean,Steur,2645214,1,False,19,0,0,0,0,0,0,0,0,0,0,0,4,5.0,0.0,0.0,0.5,3,0,0,3,0,0.00,0.00,0.00,0.38,50,-238,10539,762,1000,4
462,MID,636852,Sean,Steur,2645223,1,False,13,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.5,0.0,0.3,1,1,0,2,0,0.00,0.00,0.00,0.04,50,-1763,8925,584,2347,4
462,MID,636852,Sean,Steur,2645230,2,False,71,0,0,0,4,0,0,0,0,0,0,0,14,12.0,20.2,0.0,3.2,3,2,2,7,0,0.00,0.03,0.03,1.81,49,-1064,8079,390,1454,4
462,MID,636852,Sean,Steur,2645242,3,False,65,0,0,1,0,0,0,0,0,0,0,0,18,16.0,30.3,0.0,4.6,2,3,2,7,1,0.00,0.03,0.03,0.52,49,-576,7714,420,996,4
