matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
987592,1,2018-08-11 15:00:00,"Vitality Stadium, Bournemouth",10353,Away,Cardiff,Bournemouth,0,2,L,0,1,0,0,,10.0,1.0,5.0,4.0,1.0,,1.0,,,8.0,4.0,25.0,70.0,287.0,175.0,37.1,23.0,22.0,12.0,15.0,30.0,30.0,25.0,2.0,,,11.0,3.0,158.0,2.0,2.0,,73.0,62.0,31.0,32.0,4.0,4.0,,9.0,11.0,0.0,0.0,,,2.0
987604,2,2018-08-18 12:30:00,"Cardiff City Stadium, Cardiff",30720,Home,Cardiff,Newcastle,0,0,D,0,0,0,1,,12.0,1.0,6.0,5.0,2.0,,2.0,,,9.0,4.0,31.0,75.0,314.0,202.0,51.3,13.0,22.0,12.0,12.0,41.0,41.0,17.0,5.0,,,3.0,11.0,165.0,6.0,,1.0,80.0,61.0,34.0,33.0,5.0,5.0,,14.0,16.0,0.0,0.0,,,2.0
987615,3,2018-08-25 15:00:00,"Accu Stadium, Huddersfield",21193,Away,Cardiff,Huddersfield,0,0,D,0,0,0,1,,14.0,4.0,6.0,4.0,1.0,,1.0,,,12.0,7.0,31.0,67.0,289.0,194.0,42.0,16.0,19.0,13.0,11.0,30.0,30.0,11.0,2.0,1.0,,3.0,9.0,157.0,1.0,,1.0,65.0,53.0,35.0,27.0,7.0,7.0,,10.0,8.0,0.0,0.0,,,1.0
987624,4,2018-09-02 13:30:00,"Cardiff City Stadium, Cardiff",32316,Home,Cardiff,Arsenal,2,3,L,1,1,0,0,2.0,14.0,3.0,10.0,1.0,,,,,2.0,8.0,3.0,30.0,48.0,234.0,155.0,27.7,22.0,12.0,8.0,15.0,32.0,32.0,18.0,2.0,1.0,,6.0,9.0,126.0,8.0,3.0,,50.0,51.0,24.0,22.0,3.0,3.0,5.0,12.0,12.0,0.0,0.0,,,3.0
987633,5,2018-09-15 15:00:00,"Stamford Bridge, London",40499,Away,Cardiff,Chelsea,1,4,L,1,2,0,0,1.0,6.0,2.0,4.0,,1.0,1.0,,,1.0,5.0,2.0,23.0,59.0,227.0,133.0,23.2,12.0,13.0,8.0,24.0,17.0,17.0,21.0,3.0,,,10.0,7.0,132.0,3.0,4.0,,50.0,48.0,23.0,18.0,4.0,4.0,1.0,10.0,8.0,0.0,0.0,,,
987645,6,2018-09-22 15:00:00,"Cardiff City Stadium, Cardiff",32321,Home,Cardiff,Man City,0,5,L,0,3,0,0,,2.0,2.0,,,,,,,,2.0,2.0,13.0,42.0,218.0,146.0,21.4,5.0,16.0,6.0,14.0,24.0,24.0,7.0,7.0,,1.0,6.0,9.0,108.0,5.0,5.0,,32.0,32.0,10.0,9.0,1.0,1.0,1.0,6.0,4.0,0.0,0.0,,,2.0
987654,7,2018-09-30 16:00:00,"Cardiff City Stadium, Cardiff",30411,Home,Cardiff,Burnley,1,2,L,0,0,0,0,1.0,20.0,5.0,9.0,6.0,,,1.0,1.0,1.0,14.0,9.0,60.0,78.0,318.0,197.0,54.3,49.0,9.0,8.0,8.0,24.0,24.0,17.0,,,,3.0,12.0,185.0,,2.0,,94.0,64.0,67.0,39.0,10.0,10.0,1.0,11.0,15.0,0.0,0.0,,,2.0
987670,8,2018-10-06 15:00:00,"Wembley Stadium, London",43268,Away,Cardiff,Spurs,0,1,L,0,1,1,0,,8.0,6.0,2.0,,3.0,,3.0,1.0,,5.0,4.0,22.0,55.0,222.0,138.0,24.5,12.0,16.0,8.0,16.0,37.0,37.0,17.0,7.0,1.0,,12.0,9.0,131.0,5.0,1.0,,43.0,50.0,16.0,9.0,2.0,2.0,1.0,11.0,6.0,0.0,0.0,,,3.0
987674,9,2018-10-20 15:00:00,"Cardiff City Stadium, Cardiff",29681,Home,Cardiff,Fulham,4,2,W,2,2,0,0,4.0,22.0,5.0,10.0,7.0,1.0,2.0,,,3.0,18.0,10.0,37.0,69.0,313.0,200.0,40.5,32.0,12.0,9.0,14.0,21.0,21.0,16.0,2.0,,,4.0,9.0,165.0,2.0,2.0,,61.0,57.0,26.0,24.0,4.0,4.0,3.0,15.0,15.0,0.0,0.0,,,
987687,10,2018-10-27 15:00:00,"Anfield, Liverpool",53373,Away,Cardiff,Liverpool,1,4,L,0,1,0,0,1.0,2.0,1.0,1.0,,,1.0,,,,1.0,,21.0,43.0,207.0,122.0,20.4,2.0,14.0,8.0,20.0,41.0,41.0,18.0,6.0,,1.0,9.0,6.0,132.0,2.0,4.0,,42.0,42.0,14.0,18.0,,,,4.0,6.0,0.0,0.0,,,4.0
987694,11,2018-11-03 15:00:00,"Cardiff City Stadium, Cardiff",30877,Home,Cardiff,Leicester,0,1,L,0,0,0,0,,11.0,2.0,8.0,1.0,,,1.0,1.0,,8.0,3.0,34.0,52.0,271.0,166.0,40.1,29.0,13.0,7.0,16.0,27.0,27.0,13.0,5.0,1.0,,5.0,5.0,163.0,3.0,1.0,,60.0,63.0,32.0,35.0,6.0,6.0,1.0,13.0,11.0,0.0,0.0,,,4.0
987703,12,2018-11-10 12:30:00,"Cardiff City Stadium, Cardiff",29402,Home,Cardiff,Brighton,2,1,W,1,1,0,1,2.0,20.0,6.0,9.0,5.0,,2.0,,3.0,,12.0,6.0,37.0,93.0,472.0,362.0,60.6,28.0,12.0,7.0,9.0,7.0,7.0,10.0,1.0,,1.0,10.0,9.0,167.0,2.0,1.0,,68.0,69.0,30.0,39.0,4.0,4.0,,7.0,19.0,0.0,0.0,,,
987715,13,2018-11-24 15:00:00,"Goodison Park, Liverpool",39139,Away,Cardiff,Everton,0,1,L,0,0,0,0,,7.0,1.0,4.0,2.0,1.0,,1.0,,,6.0,2.0,26.0,53.0,220.0,115.0,29.3,18.0,16.0,7.0,14.0,35.0,35.0,24.0,4.0,1.0,,12.0,7.0,151.0,6.0,1.0,,53.0,62.0,26.0,28.0,3.0,3.0,3.0,13.0,12.0,0.0,0.0,,,1.0
987723,14,2018-11-30 20:00:00,"Cardiff City Stadium, Cardiff",30213,Home,Cardiff,Wolves,2,1,W,0,1,0,0,2.0,17.0,3.0,8.0,6.0,1.0,1.0,,1.0,1.0,7.0,5.0,42.0,74.0,312.0,190.0,47.9,26.0,26.0,12.0,12.0,21.0,21.0,17.0,2.0,,,5.0,9.0,189.0,3.0,1.0,,84.0,72.0,39.0,43.0,7.0,7.0,3.0,3.0,12.0,0.0,0.0,,,2.0
987738,15,2018-12-04 19:45:00,"London Stadium, London",56811,Away,Cardiff,West Ham,1,3,L,0,0,0,0,1.0,9.0,5.0,2.0,2.0,,1.0,1.0,,,5.0,3.0,15.0,48.0,295.0,203.0,39.0,12.0,14.0,7.0,14.0,20.0,20.0,18.0,3.0,,,9.0,6.0,150.0,8.0,3.0,,61.0,55.0,25.0,24.0,4.0,4.0,,10.0,10.0,0.0,0.0,1.0,,5.0
987745,16,2018-12-08 15:00:00,"Cardiff City Stadium, Cardiff",30067,Home,Cardiff,Southampton,1,0,W,0,0,0,0,1.0,13.0,4.0,8.0,1.0,1.0,1.0,1.0,,,10.0,4.0,28.0,64.0,248.0,149.0,36.2,32.0,13.0,7.0,14.0,28.0,28.0,16.0,4.0,,,4.0,6.0,158.0,1.0,,1.0,61.0,50.0,25.0,21.0,7.0,7.0,2.0,9.0,10.0,0.0,0.0,,,4.0
987760,17,2018-12-15 15:00:00,"Vicarage Road, Watford",20032,Away,Cardiff,Watford,2,3,L,0,1,0,0,2.0,10.0,3.0,4.0,3.0,,,,,1.0,6.0,2.0,25.0,48.0,255.0,158.0,28.5,17.0,17.0,11.0,12.0,26.0,26.0,18.0,3.0,,,15.0,9.0,147.0,5.0,3.0,,40.0,54.0,13.0,21.0,,,,5.0,7.0,0.0,0.0,,,1.0
987764,18,2018-12-22 17:30:00,"Cardiff City Stadium, Cardiff",33028,Home,Cardiff,Man Utd,1,5,L,1,3,0,0,1.0,9.0,3.0,5.0,1.0,,1.0,,1.0,,6.0,2.0,28.0,43.0,209.0,137.0,25.7,12.0,17.0,11.0,13.0,15.0,15.0,18.0,4.0,,,10.0,9.0,129.0,4.0,5.0,,45.0,62.0,11.0,23.0,4.0,4.0,2.0,13.0,12.0,0.0,0.0,1.0,1.0,3.0
987774,19,2018-12-26 15:00:00,"Selhurst Park, London",25206,Away,Cardiff,Crystal Palace,0,0,D,0,0,0,0,,9.0,4.0,4.0,1.0,1.0,,2.0,,,7.0,3.0,20.0,56.0,303.0,203.0,37.6,15.0,20.0,6.0,13.0,47.0,47.0,13.0,13.0,,,14.0,5.0,140.0,5.0,,1.0,57.0,57.0,24.0,22.0,1.0,1.0,,11.0,9.0,0.0,0.0,,,3.0
987786,20,2018-12-29 15:00:00,"King Power Stadium, Leicester",32047,Away,Cardiff,Leicester,1,0,W,0,0,0,0,1.0,12.0,3.0,3.0,6.0,,,,1.0,1.0,6.0,4.0,32.0,57.0,273.0,188.0,37.8,16.0,15.0,8.0,17.0,34.0,34.0,15.0,6.0,,,9.0,10.0,149.0,7.0,,1.0,55.0,75.0,23.0,31.0,4.0,5.0,,16.0,13.0,0.0,0.0,,,1.0
987794,21,2019-01-01 17:30:00,"Cardiff City Stadium, Cardiff",32485,Home,Cardiff,Spurs,0,3,L,0,3,0,0,,5.0,3.0,2.0,,1.0,,1.0,,,4.0,2.0,23.0,44.0,290.0,216.0,26.9,17.0,14.0,8.0,10.0,14.0,14.0,20.0,3.0,3.0,2.0,9.0,6.0,119.0,1.0,3.0,,40.0,37.0,14.0,14.0,5.0,5.0,,6.0,6.0,0.0,0.0,,,6.0
