matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
694910,1,2013-08-17 15:00:00,"Boleyn Ground, London",34977,Away,Cardiff,West Ham,0,2,L,0,1,0,0,,12.0,1.0,7.0,4.0,1.0,,1.0,,,9.0,4.0,18.0,58.0,385.0,288.0,56.4,,11.0,7.0,5.0,29.0,29.0,11.0,5.0,,,12.0,7.0,149.0,2.0,2.0,,48.0,57.0,23.0,29.0,3.0,3.0,1.0,7.0,10.0,0.0,0.0,,,
694912,2,2013-08-25 16:00:00,"Cardiff City Stadium, Cardiff",27068,Home,Cardiff,Man City,3,2,W,0,0,0,0,3.0,9.0,6.0,2.0,1.0,2.0,2.0,2.0,,2.0,5.0,4.0,5.0,44.0,264.0,191.0,30.0,,16.0,9.0,15.0,36.0,35.0,13.0,4.0,,,3.0,11.0,121.0,3.0,2.0,,42.0,38.0,11.0,21.0,3.0,3.0,,2.0,9.0,0.0,0.0,,,4.0
694921,3,2013-08-31 15:00:00,"Cardiff City Stadium, Cardiff",27344,Home,Cardiff,Everton,0,0,D,0,0,0,0,,4.0,1.0,3.0,,,,,,,2.0,,7.0,46.0,302.0,228.0,37.0,,23.0,19.0,19.0,38.0,38.0,9.0,5.0,,,12.0,11.0,127.0,3.0,,1.0,52.0,55.0,11.0,17.0,4.0,4.0,1.0,11.0,7.0,0.0,0.0,,,4.0
694934,4,2013-09-14 15:00:00,"The MKM Stadium, Hull",21949,Away,Cardiff,Hull,1,1,D,0,1,0,0,1.0,10.0,2.0,3.0,5.0,2.0,1.0,1.0,,1.0,7.0,4.0,22.0,68.0,505.0,403.0,54.0,,10.0,5.0,17.0,39.0,39.0,8.0,8.0,,,5.0,12.0,147.0,4.0,1.0,,46.0,45.0,24.0,19.0,2.0,2.0,1.0,9.0,7.0,0.0,0.0,,,1.0
694941,5,2013-09-22 16:00:00,"Cardiff City Stadium, Cardiff",27815,Home,Cardiff,Spurs,0,1,L,0,0,0,0,,6.0,,4.0,2.0,,,1.0,,,5.0,1.0,14.0,46.0,288.0,185.0,36.3,,23.0,18.0,15.0,51.0,51.0,9.0,8.0,,,10.0,11.0,149.0,11.0,1.0,,58.0,50.0,23.0,21.0,2.0,2.0,1.0,7.0,7.0,0.0,0.0,,,6.0
694953,6,2013-09-28 15:00:00,"Craven Cottage, London",23020,Away,Cardiff,Fulham,2,1,W,1,1,0,0,2.0,22.0,5.0,12.0,5.0,1.0,,1.0,1.0,1.0,16.0,5.0,25.0,62.0,430.0,352.0,51.4,,16.0,10.0,8.0,35.0,35.0,16.0,1.0,,,5.0,8.0,124.0,4.0,1.0,,58.0,51.0,23.0,27.0,10.0,10.0,1.0,14.0,14.0,0.0,0.0,,,
694961,7,2013-10-05 15:00:00,"Cardiff City Stadium, Cardiff",27538,Home,Cardiff,Newcastle,1,2,L,0,2,0,0,1.0,8.0,2.0,6.0,,2.0,1.0,2.0,,1.0,7.0,2.0,16.0,72.0,477.0,373.0,57.3,,20.0,15.0,11.0,22.0,22.0,18.0,5.0,2.0,,8.0,14.0,169.0,8.0,2.0,,53.0,64.0,14.0,27.0,3.0,3.0,,11.0,8.0,0.0,0.0,,,1.0
694972,8,2013-10-19 15:00:00,"Stamford Bridge, London",41475,Away,Cardiff,Chelsea,1,4,L,1,1,0,0,1.0,13.0,3.0,4.0,6.0,,1.0,,,,9.0,6.0,18.0,60.0,280.0,207.0,35.1,,14.0,10.0,8.0,31.0,31.0,7.0,4.0,,3.0,9.0,11.0,140.0,3.0,4.0,,42.0,41.0,10.0,14.0,9.0,9.0,3.0,5.0,12.0,0.0,0.0,,,1.0
694986,9,2013-10-26 15:00:00,"Carrow Road, Norwich",26846,Away,Cardiff,Norwich,0,0,D,0,0,0,0,,6.0,4.0,1.0,1.0,1.0,,1.0,,,3.0,2.0,16.0,48.0,338.0,260.0,39.5,,17.0,15.0,14.0,56.0,56.0,13.0,8.0,,,13.0,6.0,126.0,10.0,,1.0,53.0,55.0,23.0,26.0,2.0,2.0,,10.0,8.0,0.0,0.0,,,3.0
694991,10,2013-11-03 16:00:00,"Cardiff City Stadium, Cardiff",27463,Home,Cardiff,Swansea,1,0,W,0,0,0,1,1.0,9.0,3.0,3.0,3.0,,,,,1.0,5.0,2.0,13.0,63.0,429.0,339.0,45.3,,18.0,14.0,14.0,26.0,26.0,15.0,3.0,,,5.0,11.0,143.0,3.0,,1.0,48.0,53.0,18.0,25.0,6.0,6.0,1.0,11.0,6.0,0.0,0.0,,,3.0
695001,11,2013-11-09 15:00:00,"Villa Park, Birmingham",35809,Away,Cardiff,Aston Villa,0,2,L,0,0,0,0,,8.0,2.0,5.0,1.0,,,,,,6.0,2.0,15.0,71.0,461.0,362.0,56.9,,15.0,12.0,11.0,37.0,37.0,21.0,4.0,1.0,,8.0,17.0,169.0,4.0,2.0,,52.0,58.0,26.0,26.0,3.0,3.0,,3.0,10.0,0.0,0.0,,,7.0
695011,12,2013-11-24 16:00:00,"Cardiff City Stadium, Cardiff",28016,Home,Cardiff,Man Utd,2,2,D,1,2,0,0,2.0,14.0,4.0,9.0,1.0,1.0,1.0,,1.0,2.0,10.0,4.0,25.0,57.0,383.0,293.0,49.9,,20.0,16.0,8.0,25.0,25.0,9.0,3.0,,,3.0,17.0,153.0,3.0,2.0,,58.0,61.0,19.0,24.0,2.0,2.0,5.0,15.0,12.0,0.0,0.0,,,
695022,13,2013-11-30 15:00:00,"Cardiff City Stadium, Cardiff",27948,Home,Cardiff,Arsenal,0,3,L,0,1,0,0,,10.0,4.0,4.0,2.0,1.0,,1.0,,,6.0,3.0,26.0,70.0,431.0,320.0,43.5,10.0,11.0,11.0,15.0,18.0,18.0,8.0,5.0,,,12.0,12.0,155.0,2.0,3.0,,40.0,51.0,13.0,18.0,3.0,3.0,3.0,6.0,6.0,0.0,0.0,,,2.0
