matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
2128295,1,2020-09-14 18:00:00,"Bramall Lane, Sheffield",,Home,Sheff Utd,Wolves,0,2,L,0,2,0,0,,9.0,2.0,5.0,2.0,1.0,,1.0,1.0,,8.0,3.0,57.0,87.0,460.0,373.0,55.1,30.0,16.0,9.0,9.0,10.0,10.0,18.0,2.0,,,14.0,7.0,156.0,2.0,2.0,,,59.0,69.0,31.0,28.0,12.0,12.0,,13.0,7.0,0.0,0.0,,,4.0
2128297,2,2020-09-21 18:00:00,"Villa Park, Birmingham",,Away,Sheff Utd,Aston Villa,0,1,L,0,0,1,0,,4.0,1.0,2.0,1.0,,,1.0,,,2.0,1.0,21.0,41.0,221.0,131.0,28.1,11.0,9.0,6.0,7.0,36.0,36.0,7.0,5.0,,,4.0,3.0,128.0,1.0,1.0,,,49.0,54.0,22.0,32.0,4.0,4.0,1.0,13.0,12.0,0.0,0.0,1.0,,
2128312,3,2020-09-27 12:00:00,"Bramall Lane, Sheffield",,Home,Sheff Utd,Leeds,0,1,L,0,0,0,0,,14.0,4.0,5.0,5.0,2.0,,2.0,,,13.0,8.0,28.0,43.0,327.0,232.0,36.3,31.0,23.0,11.0,7.0,30.0,30.0,22.0,4.0,,,7.0,10.0,142.0,7.0,1.0,,,62.0,60.0,23.0,25.0,5.0,5.0,1.0,18.0,4.0,0.0,0.0,,,2.0
2128316,4,2020-10-04 14:00:00,"Emirates Stadium, London",,Away,Sheff Utd,Arsenal,1,2,L,0,0,0,0,1.0,6.0,2.0,2.0,2.0,,,,,1.0,4.0,3.0,29.0,34.0,373.0,295.0,35.5,15.0,11.0,4.0,5.0,22.0,22.0,23.0,1.0,1.0,,12.0,5.0,120.0,3.0,2.0,,,35.0,45.0,14.0,17.0,4.0,4.0,,9.0,3.0,0.0,0.0,,,3.0
2128333,5,2020-10-18 12:00:00,"Bramall Lane, Sheffield",,Home,Sheff Utd,Fulham,1,1,D,0,0,0,0,1.0,10.0,6.0,3.0,1.0,2.0,1.0,2.0,,,8.0,6.0,25.0,52.0,399.0,320.0,41.5,16.0,15.0,9.0,18.0,17.0,17.0,10.0,3.0,1.0,,15.0,6.0,125.0,5.0,1.0,,,52.0,53.0,25.0,20.0,2.0,2.0,,5.0,9.0,0.0,0.0,1.0,1.0,4.0
2128341,6,2020-10-24 20:00:00,"Anfield, Liverpool",,Away,Sheff Utd,Liverpool,1,2,L,1,1,0,0,1.0,13.0,2.0,7.0,4.0,1.0,1.0,1.0,,,10.0,5.0,33.0,55.0,406.0,309.0,37.8,32.0,22.0,10.0,4.0,25.0,25.0,25.0,5.0,,,12.0,6.0,143.0,3.0,2.0,,,71.0,56.0,34.0,22.0,3.0,3.0,,15.0,6.0,0.0,0.0,1.0,1.0,
2128353,7,2020-10-31 12:30:00,"Bramall Lane, Sheffield",,Home,Sheff Utd,Man City,0,1,L,0,1,0,0,,3.0,1.0,1.0,1.0,1.0,,1.0,,,3.0,2.0,22.0,49.0,375.0,292.0,35.2,13.0,19.0,11.0,9.0,24.0,24.0,17.0,4.0,,,17.0,6.0,126.0,7.0,1.0,,,42.0,59.0,13.0,17.0,2.0,2.0,,14.0,6.0,0.0,0.0,,,
2128358,8,2020-11-07 17:30:00,"Stamford Bridge, London",,Away,Sheff Utd,Chelsea,1,4,L,1,2,0,0,1.0,6.0,3.0,1.0,2.0,1.0,1.0,,,1.0,5.0,4.0,25.0,43.0,320.0,223.0,29.9,8.0,11.0,4.0,5.0,23.0,23.0,16.0,6.0,,1.0,3.0,11.0,145.0,6.0,4.0,,,33.0,43.0,14.0,13.0,7.0,7.0,,14.0,5.0,0.0,0.0,,,1.0
2128373,9,2020-11-22 14:00:00,"Bramall Lane, Sheffield",,Home,Sheff Utd,West Ham,0,1,L,0,0,0,0,,9.0,5.0,3.0,1.0,2.0,,2.0,1.0,,7.0,4.0,24.0,58.0,517.0,415.0,50.9,15.0,25.0,14.0,8.0,15.0,15.0,20.0,7.0,,,8.0,5.0,157.0,2.0,1.0,,,58.0,58.0,21.0,31.0,2.0,2.0,,7.0,6.0,0.0,0.0,,,4.0
2128384,10,2020-11-28 20:00:00,"The Hawthorns, West Bromwich",,Away,Sheff Utd,West Brom,0,1,L,0,1,0,0,,21.0,5.0,10.0,6.0,5.0,,6.0,,,17.0,10.0,29.0,58.0,402.0,325.0,51.3,35.0,14.0,8.0,7.0,20.0,20.0,7.0,4.0,,,5.0,7.0,125.0,5.0,1.0,,,55.0,49.0,20.0,27.0,9.0,9.0,1.0,9.0,9.0,0.0,0.0,,,2.0
