matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
2367544,1,2023-08-12 15:00:00,"Bramall Lane, Sheffield",31194.0,Home,Sheff Utd,Crystal Palace,0,1,L,0,0,0,0,,8.0,1.0,4.0,3.0,,,,,,5.0,2.0,26.0,53.0,262.0,162.0,32.2,14.0,22.0,11.0,11.0,34.0,34.0,15.0,8.0,,,13.0,12.0,152.0,7.0,1.0,,,48.0,83.0,13.0,31.0,5.0,5.0,,18.0,11.0,0.0,0.0,,,2.0
2367554,2,2023-08-18 19:45:00,"The City Ground, Nottingham",29432.0,Away,Sheff Utd,Nott'm Forest,1,2,L,0,1,0,0,1.0,7.0,3.0,3.0,1.0,,,1.0,,,2.0,,29.0,48.0,437.0,328.0,50.1,20.0,22.0,15.0,17.0,15.0,15.0,7.0,5.0,,,7.0,5.0,166.0,2.0,2.0,,,53.0,66.0,20.0,31.0,7.0,7.0,,9.0,5.0,0.0,0.0,,,2.0
2367567,3,2023-08-27 14:00:00,"Bramall Lane, Sheffield",31336.0,Home,Sheff Utd,Man City,1,2,L,0,0,0,0,1.0,6.0,2.0,4.0,,1.0,,1.0,,,3.0,,5.0,29.0,194.0,132.0,20.5,12.0,11.0,7.0,5.0,29.0,29.0,7.0,7.0,,,9.0,5.0,95.0,7.0,2.0,,,24.0,42.0,6.0,12.0,1.0,1.0,,11.0,2.0,0.0,0.0,,,1.0
2367577,4,2023-09-02 12:30:00,"Bramall Lane, Sheffield",31124.0,Home,Sheff Utd,Everton,2,2,D,2,1,0,0,2.0,13.0,8.0,4.0,1.0,1.0,,3.0,3.0,1.0,7.0,5.0,29.0,51.0,384.0,286.0,45.4,27.0,16.0,9.0,11.0,37.0,37.0,14.0,6.0,1.0,,10.0,14.0,151.0,4.0,2.0,,,54.0,63.0,20.0,19.0,4.0,4.0,2.0,11.0,13.0,0.0,0.0,,,1.0
2367585,5,2023-09-16 15:00:00,"Tottenham Hotspur Stadium, London",61706.0,Away,Sheff Utd,Spurs,1,2,L,0,0,1,0,1.0,7.0,5.0,1.0,1.0,1.0,,1.0,,1.0,6.0,5.0,12.0,48.0,269.0,185.0,29.9,10.0,22.0,10.0,10.0,34.0,34.0,12.0,9.0,,,14.0,12.0,123.0,8.0,2.0,,,59.0,58.0,22.0,16.0,2.0,2.0,1.0,14.0,11.0,0.0,0.0,,,3.0
2367597,6,2023-09-24 16:30:00,"Bramall Lane, Sheffield",30568.0,Home,Sheff Utd,Newcastle,0,8,L,0,3,0,0,,9.0,1.0,4.0,4.0,,,,,,7.0,4.0,16.0,41.0,444.0,349.0,42.2,13.0,19.0,6.0,12.0,24.0,24.0,7.0,3.0,1.0,1.0,10.0,11.0,138.0,7.0,8.0,,,46.0,51.0,9.0,11.0,2.0,2.0,1.0,12.0,8.0,0.0,0.0,,,3.0
2367606,7,2023-09-30 15:00:00,"London Stadium, London",62459.0,Away,Sheff Utd,West Ham,0,2,L,0,2,0,0,,16.0,2.0,6.0,8.0,,,,,,12.0,6.0,35.0,54.0,441.0,364.0,47.6,31.0,14.0,10.0,1.0,20.0,20.0,12.0,4.0,,,9.0,12.0,124.0,6.0,2.0,,,40.0,50.0,16.0,16.0,4.0,4.0,,9.0,6.0,0.0,0.0,,,3.0
2367613,8,2023-10-07 15:00:00,"Craven Cottage, London",24361.0,Away,Sheff Utd,Fulham,1,3,L,0,0,0,0,1.0,5.0,2.0,2.0,1.0,1.0,,1.0,,,5.0,3.0,25.0,55.0,342.0,237.0,39.7,17.0,20.0,13.0,11.0,32.0,32.0,15.0,6.0,1.0,,14.0,13.0,165.0,4.0,3.0,,1.0,54.0,68.0,18.0,21.0,4.0,4.0,,10.0,8.0,0.0,0.0,,,1.0
2367626,9,2023-10-21 20:00:00,"Bramall Lane, Sheffield",31543.0,Home,Sheff Utd,Man Utd,1,2,L,1,1,0,0,1.0,12.0,6.0,3.0,3.0,1.0,1.0,1.0,,,8.0,6.0,32.0,57.0,332.0,225.0,37.5,22.0,14.0,8.0,14.0,22.0,22.0,8.0,3.0,1.0,,9.0,6.0,167.0,3.0,2.0,,,46.0,53.0,18.0,16.0,5.0,5.0,,12.0,8.0,0.0,0.0,1.0,1.0,3.0
2367629,10,2023-10-28 15:00:00,"Emirates Stadium, London",60153.0,Away,Sheff Utd,Arsenal,0,5,L,0,1,0,0,,2.0,,1.0,1.0,,,,,,2.0,1.0,9.0,31.0,323.0,241.0,32.9,7.0,20.0,13.0,8.0,21.0,21.0,8.0,4.0,,1.0,6.0,4.0,112.0,2.0,5.0,,,42.0,40.0,11.0,11.0,1.0,1.0,,13.0,9.0,0.0,0.0,,,1.0
