matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
2367546,1,2023-08-13 16:30:00,"Stamford Bridge, London",40096,Away,Liverpool,Chelsea,1,1,D,1,1,0,0,1.0,13.0,1.0,7.0,5.0,2.0,1.0,1.0,1.0,1.0,10.0,5.0,21.0,44.0,377.0,301.0,35.1,22.0,19.0,9.0,10.0,36.0,36.0,17.0,2.0,,,10.0,7.0,124.0,4.0,1.0,,,40.0,47.0,6.0,12.0,4.0,4.0,,13.0,5.0,0.0,0.0,,,5.0
2367551,2,2023-08-19 15:00:00,"Anfield, Liverpool",49699,Home,Liverpool,Bournemouth,3,1,W,2,1,1,0,3.0,26.0,10.0,8.0,8.0,,2.0,2.0,1.0,,15.0,8.0,40.0,55.0,600.0,516.0,64.7,40.0,15.0,11.0,11.0,15.0,15.0,13.0,,,1.0,13.0,7.0,137.0,4.0,1.0,,,64.0,52.0,20.0,11.0,10.0,10.0,1.0,11.0,13.0,0.0,0.0,1.0,,
2367566,3,2023-08-27 16:30:00,"St. James' Park, Newcastle",52214,Away,Liverpool,Newcastle,2,1,W,0,1,1,0,2.0,9.0,4.0,3.0,2.0,1.0,1.0,,,1.0,7.0,5.0,27.0,41.0,384.0,307.0,40.0,17.0,12.0,7.0,8.0,19.0,19.0,8.0,4.0,,1.0,10.0,8.0,123.0,7.0,1.0,,,45.0,48.0,8.0,9.0,9.0,9.0,1.0,10.0,15.0,0.0,0.0,,,1.0
2367574,4,2023-09-03 14:00:00,"Anfield, Liverpool",50109,Home,Liverpool,Aston Villa,3,0,W,2,0,0,0,3.0,17.0,4.0,10.0,3.0,4.0,1.0,4.0,2.0,2.0,13.0,5.0,29.0,51.0,694.0,635.0,63.7,34.0,14.0,9.0,8.0,10.0,10.0,5.0,,2.0,,11.0,5.0,104.0,3.0,,1.0,,32.0,40.0,8.0,2.0,7.0,7.0,1.0,12.0,7.0,0.0,0.0,,,6.0
2367587,5,2023-09-16 12:30:00,"Molineux Stadium, Wolverhampton",31257,Away,Liverpool,Wolves,3,1,W,0,1,0,0,3.0,16.0,6.0,7.0,3.0,4.0,2.0,2.0,,2.0,13.0,7.0,32.0,79.0,729.0,638.0,65.8,42.0,24.0,16.0,9.0,19.0,19.0,7.0,2.0,,,18.0,10.0,139.0,1.0,1.0,,,51.0,51.0,11.0,7.0,4.0,4.0,1.0,4.0,9.0,0.0,0.0,,,
2367594,6,2023-09-24 14:00:00,"Anfield, Liverpool",50136,Home,Liverpool,West Ham,3,1,W,1,1,0,0,3.0,22.0,7.0,8.0,7.0,6.0,3.0,4.0,1.0,2.0,18.0,11.0,40.0,60.0,645.0,572.0,64.0,43.0,17.0,11.0,9.0,19.0,19.0,10.0,3.0,,,14.0,12.0,133.0,3.0,1.0,,,65.0,58.0,26.0,9.0,7.0,7.0,2.0,12.0,13.0,0.0,0.0,1.0,1.0,2.0
2367605,7,2023-09-30 17:30:00,"Tottenham Hotspur Stadium, London",62001,Away,Liverpool,Spurs,1,2,L,1,1,2,0,1.0,12.0,4.0,5.0,3.0,1.0,,1.0,,1.0,10.0,6.0,21.0,37.0,364.0,281.0,35.5,20.0,15.0,7.0,6.0,24.0,24.0,9.0,11.0,,,9.0,11.0,129.0,8.0,2.0,,1.0,42.0,57.0,9.0,10.0,5.0,5.0,,17.0,11.0,0.0,0.0,,,1.0
2367609,8,2023-10-08 14:00:00,"American Express Stadium, Falmer",31752,Away,Liverpool,Brighton,2,2,D,2,1,0,0,2.0,14.0,4.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,11.0,6.0,28.0,51.0,498.0,432.0,54.0,30.0,22.0,17.0,11.0,19.0,19.0,7.0,5.0,,1.0,13.0,11.0,104.0,1.0,2.0,,,47.0,55.0,6.0,5.0,1.0,1.0,2.0,20.0,12.0,0.0,0.0,1.0,1.0,
2367622,9,2023-10-21 12:30:00,"Anfield, Liverpool",50201,Home,Liverpool,Everton,2,0,W,0,0,0,1,2.0,26.0,6.0,9.0,11.0,1.0,2.0,,1.0,1.0,19.0,12.0,44.0,83.0,742.0,649.0,77.5,47.0,13.0,9.0,7.0,14.0,14.0,6.0,1.0,,,12.0,9.0,154.0,1.0,,1.0,,53.0,61.0,24.0,25.0,12.0,12.0,,9.0,8.0,0.0,0.0,1.0,1.0,2.0
2367634,10,2023-10-29 14:00:00,"Anfield, Liverpool",50143,Home,Liverpool,Nott'm Forest,3,0,W,2,0,0,0,3.0,21.0,8.0,9.0,4.0,3.0,3.0,1.0,,2.0,13.0,9.0,42.0,76.0,728.0,654.0,72.6,34.0,12.0,5.0,4.0,11.0,11.0,6.0,4.0,,,10.0,13.0,131.0,1.0,,1.0,,50.0,51.0,18.0,13.0,8.0,8.0,,9.0,13.0,0.0,0.0,,,1.0
