matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside,totalDistance
2444473,1,2024-08-17 12:30:00,"Portman Road, Ipswich",30014,Away,Liverpool,Ipswich,2,0,W,0,0,0,0,2.0,18.0,5.0,6.0,7.0,2.6525,2.3469,5.0,2.0,4.0,,2.44335,1.0,12.0,7.0,33.0,47.0,570.0,492.0,62.2,50.0,9.0,4.0,5.0,16.0,16.0,12.0,2.0,1.0,,3.0,9.0,129.0,2.0,,0.2438,1.0,,46.0,51.0,18.0,11.0,10.0,10.0,,18.0,8.0,0.0,0.0,,,,
2444485,2,2024-08-25 16:30:00,"Anfield, Liverpool",60107,Home,Liverpool,Brentford,2,0,W,1,0,0,0,2.0,19.0,8.0,4.0,7.0,,,4.0,2.0,2.0,2.0,,2.0,17.0,14.0,38.0,62.0,602.0,550.0,62.1,42.0,17.0,10.0,7.0,11.0,11.0,11.0,3.0,,,6.0,5.0,100.0,2.0,,,1.0,,38.0,34.0,6.0,8.0,9.0,9.0,,10.0,7.0,0.0,0.0,,,1.0,
2444496,3,2024-09-01 16:00:00,"Old Trafford, Manchester",73738,Away,Liverpool,Man Utd,3,0,W,2,0,0,0,3.0,11.0,3.0,7.0,1.0,,,4.0,3.0,3.0,,,3.0,9.0,4.0,21.0,40.0,464.0,391.0,47.2,30.0,24.0,17.0,10.0,28.0,28.0,13.0,,,,8.0,18.0,125.0,3.0,,,1.0,,49.0,52.0,13.0,5.0,2.0,2.0,,7.0,7.0,0.0,0.0,,,2.0,112041.0
2444505,4,2024-09-14 15:00:00,"Anfield, Liverpool",60344,Home,Liverpool,Nott'm Forest,0,1,L,0,0,0,0,,14.0,5.0,6.0,3.0,0.9426,0.5723,1.0,,1.0,1.0,1.40065,,13.0,7.0,39.0,71.0,603.0,506.0,69.1,34.0,12.0,8.0,11.0,16.0,16.0,5.0,,,,6.0,9.0,149.0,2.0,1.0,0.7364,,,45.0,55.0,21.0,13.0,7.0,7.0,,15.0,6.0,0.0,0.0,,,,106445.44
2444515,5,2024-09-21 15:00:00,"Anfield, Liverpool",60347,Home,Liverpool,Bournemouth,3,0,W,3,0,0,0,3.0,19.0,13.0,3.0,3.0,,,4.0,2.0,2.0,1.0,,3.0,18.0,15.0,22.0,57.0,584.0,519.0,58.8,33.0,20.0,14.0,6.0,21.0,21.0,6.0,4.0,1.0,,11.0,15.0,107.0,7.0,,,1.0,,56.0,46.0,9.0,6.0,3.0,3.0,1.0,10.0,11.0,0.0,0.0,,,,110329.44
2444529,6,2024-09-28 17:30:00,"Molineux Stadium, Wolverhampton",31413,Away,Liverpool,Wolves,2,1,W,1,0,0,0,2.0,10.0,6.0,3.0,1.0,,,1.0,1.0,2.0,,,1.0,7.0,5.0,32.0,48.0,534.0,455.0,55.4,38.0,10.0,9.0,7.0,10.0,10.0,9.0,2.0,,1.0,7.0,7.0,121.0,2.0,1.0,,,,39.0,39.0,10.0,10.0,10.0,10.0,,8.0,15.0,0.0,0.0,1.0,1.0,2.0,110346.07
2444535,7,2024-10-05 12:30:00,"Selhurst Park, London",25185,Away,Liverpool,Crystal Palace,1,0,W,1,0,0,0,1.0,16.0,4.0,7.0,5.0,,,4.0,1.0,3.0,,,1.0,16.0,9.0,31.0,69.0,642.0,549.0,68.1,28.0,13.0,6.0,13.0,16.0,16.0,4.0,,,,4.0,8.0,131.0,5.0,,,1.0,,55.0,34.0,27.0,7.0,8.0,8.0,1.0,15.0,7.0,0.0,0.0,,,,108861.69
2444543,8,2024-10-20 16:30:00,"Anfield, Liverpool",60277,Home,Liverpool,Chelsea,2,1,W,1,0,0,0,2.0,9.0,5.0,3.0,1.0,,,1.0,2.0,1.0,,,1.0,6.0,4.0,14.0,54.0,409.0,326.0,42.5,17.0,25.0,18.0,6.0,18.0,18.0,7.0,4.0,,,10.0,8.0,115.0,1.0,1.0,,,,49.0,44.0,6.0,10.0,1.0,1.0,,12.0,13.0,0.0,0.0,1.0,1.0,5.0,
2444550,9,2024-10-27 16:30:00,"Emirates Stadium, London",60383,Away,Liverpool,Arsenal,2,2,D,1,2,0,0,2.0,9.0,4.0,3.0,2.0,,,2.0,2.0,,,,2.0,6.0,5.0,31.0,52.0,466.0,387.0,55.3,27.0,16.0,9.0,5.0,21.0,21.0,7.0,2.0,,,6.0,13.0,132.0,1.0,2.0,,,,50.0,55.0,11.0,18.0,3.0,3.0,,14.0,14.0,0.0,0.0,,,1.0,
2444563,10,2024-11-02 15:00:00,"Anfield, Liverpool",60331,Home,Liverpool,Brighton,2,1,W,0,1,0,0,2.0,16.0,8.0,2.0,6.0,,,4.0,,4.0,,,2.0,13.0,10.0,38.0,57.0,443.0,367.0,48.8,31.0,28.0,19.0,10.0,13.0,13.0,8.0,4.0,,,8.0,10.0,125.0,4.0,1.0,,,,62.0,44.0,10.0,8.0,9.0,10.0,1.0,10.0,16.0,0.0,0.0,,,1.0,
