matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
1059702,1,2019-08-09 20:00:00,"Anfield, Liverpool",53333.0,Home,Liverpool,Norwich,4,1,W,4,0,0,0,4.0,15.0,7.0,5.0,3.0,,,3.0,2.0,1.0,2.0,,3.0,12.0,8.0,49.0,52.0,477.0,387.0,57.9,37.0,21.0,13.0,14.0,5.0,5.0,20.0,2.0,1.0,,10.0,8.0,145.0,4.0,1.0,,,,56.0,38.0,15.0,7.0,11.0,11.0,1.0,9.0,9.0,0.0,0.0,,,
1059720,2,2019-08-17 15:00:00,"St. Mary's Stadium, Southampton",31712.0,Away,Liverpool,Southampton,2,1,W,1,0,0,0,2.0,15.0,6.0,6.0,3.0,,,3.0,,3.0,,,2.0,12.0,7.0,39.0,56.0,530.0,414.0,63.8,20.0,7.0,2.0,10.0,30.0,30.0,21.0,4.0,1.0,1.0,10.0,7.0,172.0,3.0,1.0,,,,45.0,44.0,19.0,15.0,9.0,9.0,1.0,6.0,9.0,0.0,0.0,,,1.0
1059725,3,2019-08-24 17:30:00,"Anfield, Liverpool",53298.0,Home,Liverpool,Arsenal,3,1,W,1,0,0,0,3.0,25.0,5.0,6.0,14.0,,,3.0,2.0,2.0,,,2.0,19.0,13.0,39.0,61.0,553.0,474.0,52.0,49.0,25.0,17.0,9.0,11.0,11.0,14.0,2.0,2.0,,14.0,10.0,136.0,2.0,1.0,,,,45.0,48.0,7.0,11.0,6.0,6.0,,8.0,4.0,0.0,0.0,1.0,1.0,1.0
1059733,4,2019-08-31 17:30:00,"Turf Moor, Burnley",21762.0,Away,Liverpool,Burnley,3,0,W,2,0,0,0,3.0,15.0,7.0,2.0,6.0,,,3.0,1.0,2.0,1.0,,2.0,14.0,11.0,35.0,59.0,568.0,442.0,63.8,23.0,11.0,6.0,9.0,19.0,19.0,13.0,1.0,1.0,,6.0,6.0,176.0,2.0,,,1.0,,54.0,56.0,24.0,21.0,4.0,4.0,2.0,16.0,10.0,0.0,0.0,,,1.0
1059745,5,2019-09-14 12:30:00,"Anfield, Liverpool",51430.0,Home,Liverpool,Newcastle,3,1,W,2,1,0,0,3.0,21.0,9.0,9.0,3.0,,,4.0,2.0,3.0,,,2.0,19.0,10.0,58.0,89.0,847.0,764.0,75.3,47.0,13.0,11.0,8.0,8.0,8.0,18.0,3.0,,,9.0,12.0,151.0,,1.0,,,,52.0,47.0,25.0,13.0,10.0,10.0,1.0,5.0,4.0,0.0,0.0,,,2.0
1059754,6,2019-09-22 16:30:00,"Stamford Bridge, London",40638.0,Away,Liverpool,Chelsea,2,1,W,2,0,0,0,2.0,6.0,3.0,2.0,1.0,,,2.0,1.0,1.0,,,2.0,6.0,4.0,24.0,60.0,415.0,303.0,45.0,25.0,11.0,5.0,12.0,37.0,37.0,15.0,3.0,,,7.0,13.0,158.0,1.0,1.0,,,,44.0,55.0,18.0,20.0,4.0,4.0,2.0,13.0,7.0,0.0,0.0,,,1.0
1059769,7,2019-09-28 12:30:00,"Bramall Lane, Sheffield",31774.0,Away,Liverpool,Sheff Utd,1,0,W,0,0,0,0,1.0,16.0,4.0,9.0,3.0,,,2.0,,3.0,1.0,,,6.0,2.0,41.0,60.0,708.0,609.0,70.4,29.0,11.0,9.0,6.0,25.0,25.0,18.0,4.0,,,8.0,6.0,149.0,2.0,,,1.0,,52.0,43.0,26.0,20.0,5.0,5.0,,4.0,8.0,0.0,0.0,,,1.0
1059775,8,2019-10-05 15:00:00,"Anfield, Liverpool",53322.0,Home,Liverpool,Leicester,2,1,W,1,0,0,0,2.0,18.0,8.0,6.0,4.0,3.5528,3.36623,4.0,2.0,4.0,,1.45184,1.0,14.0,8.0,35.0,62.0,494.0,386.0,50.7,34.0,19.0,10.0,14.0,25.0,25.0,8.0,,,,13.0,8.0,165.0,,1.0,0.020031,,,63.0,54.0,11.0,17.0,4.0,4.0,,9.0,17.0,0.0,0.0,1.0,1.0,3.0
1059788,9,2019-10-20 16:30:00,"Old Trafford, Manchester",73737.0,Away,Liverpool,Man Utd,1,1,D,0,1,0,0,1.0,10.0,4.0,4.0,2.0,,,2.0,1.0,1.0,,,1.0,9.0,6.0,45.0,64.0,652.0,547.0,68.0,13.0,18.0,10.0,10.0,17.0,17.0,14.0,1.0,,,8.0,6.0,164.0,1.0,1.0,,,,54.0,41.0,26.0,10.0,1.0,1.0,1.0,14.0,6.0,0.0,0.0,,,1.0
1059795,10,2019-10-27 16:30:00,"Anfield, Liverpool",53222.0,Home,Liverpool,Spurs,2,1,W,0,1,0,0,2.0,21.0,13.0,3.0,5.0,,,2.0,1.0,2.0,,,,16.0,13.0,58.0,73.0,631.0,528.0,68.0,40.0,20.0,15.0,12.0,8.0,8.0,23.0,2.0,,,7.0,5.0,169.0,3.0,1.0,,,,59.0,46.0,23.0,16.0,8.0,8.0,1.0,9.0,11.0,0.0,0.0,1.0,1.0,
