matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
695004,11,2013-11-09 15:00:00,"Anfield, Liverpool",44768,Home,Liverpool,Fulham,4,0,W,3,0,0,0,4.0,32.0,10.0,13.0,9.0,,,4.0,3.0,2.0,,,3.0,26.0,17.0,31.0,70.0,722.0,647.0,67.3,,25.0,20.0,13.0,18.0,18.0,12.0,1.0,,,7.0,7.0,130.0,1.0,,,1.0,,55.0,46.0,10.0,6.0,9.0,9.0,1.0,13.0,7.0,0.0,0.0,,,4.0
695012,12,2013-11-23 12:45:00,"Goodison Park, Liverpool",39576,Away,Liverpool,Everton,3,3,D,2,1,0,0,3.0,11.0,5.0,3.0,3.0,,,3.0,1.0,3.0,,,1.0,7.0,5.0,19.0,48.0,378.0,286.0,49.3,,29.0,21.0,21.0,39.0,39.0,12.0,1.0,2.0,,17.0,17.0,151.0,9.0,3.0,,,,70.0,68.0,17.0,14.0,7.0,7.0,2.0,15.0,14.0,0.0,0.0,,,4.0
695025,13,2013-12-01 14:05:00,"The MKM Stadium, Hull",24940,Away,Liverpool,Hull,1,3,L,1,1,0,0,1.0,9.0,4.0,2.0,3.0,,,1.0,,1.0,,,,7.0,6.0,25.0,71.0,582.0,496.0,61.5,17.0,14.0,11.0,10.0,41.0,41.0,11.0,2.0,1.0,,5.0,9.0,142.0,2.0,3.0,,,1.0,42.0,61.0,13.0,18.0,6.0,6.0,,16.0,8.0,0.0,0.0,,,
695033,14,2013-12-04 19:45:00,"Anfield, Liverpool",44541,Home,Liverpool,Norwich,5,1,W,3,0,0,0,5.0,28.0,12.0,8.0,8.0,,,2.0,1.0,1.0,1.0,,3.0,23.0,16.0,22.0,67.0,603.0,526.0,61.8,,23.0,18.0,12.0,25.0,25.0,13.0,2.0,,,12.0,5.0,123.0,4.0,1.0,,,,62.0,50.0,14.0,12.0,4.0,4.0,,10.0,6.0,0.0,0.0,,,2.0
695044,15,2013-12-07 15:00:00,"Anfield, Liverpool",44781,Home,Liverpool,West Ham,4,1,W,1,0,0,1,4.0,32.0,9.0,10.0,13.0,,,4.0,1.0,4.0,,,3.0,31.0,21.0,26.0,77.0,540.0,467.0,63.9,,18.0,14.0,14.0,39.0,39.0,20.0,5.0,,,12.0,11.0,148.0,1.0,1.0,,,1.0,70.0,67.0,27.0,20.0,8.0,8.0,2.0,9.0,11.0,0.0,0.0,,,2.0
695059,16,2013-12-15 16:00:00,"White Hart Lane, London",36069,Away,Liverpool,Spurs,5,0,W,2,0,0,1,5.0,21.0,10.0,7.0,4.0,,,7.0,4.0,5.0,2.0,,4.0,13.0,9.0,19.0,58.0,497.0,424.0,56.8,,23.0,17.0,13.0,34.0,34.0,12.0,3.0,2.0,,14.0,13.0,134.0,1.0,,,1.0,,58.0,60.0,11.0,11.0,9.0,9.0,1.0,15.0,17.0,0.0,0.0,,,4.0
695064,17,2013-12-21 12:45:00,"Anfield, Liverpool",44621,Home,Liverpool,Cardiff,3,1,W,3,0,0,0,3.0,27.0,7.0,14.0,6.0,,,5.0,1.0,6.0,3.0,,3.0,23.0,13.0,23.0,67.0,638.0,558.0,68.9,,21.0,17.0,11.0,34.0,34.0,11.0,1.0,2.0,,10.0,10.0,143.0,2.0,1.0,,,,72.0,64.0,22.0,17.0,9.0,9.0,1.0,11.0,13.0,0.0,0.0,,,2.0
695076,18,2013-12-26 17:30:00,"Etihad Stadium, Manchester",47351,Away,Liverpool,Man City,1,2,L,1,2,0,0,1.0,12.0,5.0,6.0,1.0,,,3.0,1.0,2.0,,,1.0,9.0,5.0,19.0,50.0,467.0,413.0,48.1,,13.0,12.0,9.0,40.0,40.0,11.0,7.0,,1.0,6.0,7.0,113.0,4.0,2.0,,,,47.0,45.0,11.0,10.0,6.0,6.0,,9.0,9.0,0.0,0.0,,,3.0
695083,19,2013-12-29 16:00:00,"Stamford Bridge, London",41614,Away,Liverpool,Chelsea,1,2,L,1,2,0,0,1.0,8.0,4.0,1.0,3.0,,,,1.0,,1.0,,,5.0,4.0,18.0,42.0,375.0,289.0,47.9,,30.0,24.0,10.0,41.0,41.0,19.0,1.0,1.0,1.0,10.0,12.0,151.0,3.0,2.0,,,,76.0,57.0,20.0,12.0,2.0,2.0,3.0,17.0,16.0,0.0,0.0,,,1.0
695094,20,2014-01-01 15:00:00,"Anfield, Liverpool",44627,Home,Liverpool,Hull,2,0,W,1,0,0,0,2.0,17.0,6.0,9.0,2.0,,,3.0,,3.0,,,1.0,11.0,5.0,14.0,65.0,553.0,468.0,58.2,,7.0,5.0,9.0,44.0,44.0,15.0,6.0,,,9.0,9.0,135.0,,,,1.0,,62.0,51.0,26.0,9.0,3.0,3.0,,15.0,14.0,0.0,0.0,,,1.0
695109,21,2014-01-12 16:10:00,"bet365 Stadium, Stoke",27160,Away,Liverpool,Stoke,5,3,W,2,2,0,0,5.0,13.0,9.0,4.0,,,,2.0,3.0,2.0,1.0,,1.0,7.0,5.0,22.0,57.0,433.0,342.0,49.0,,23.0,16.0,16.0,48.0,48.0,16.0,4.0,,2.0,10.0,5.0,133.0,2.0,3.0,,,,59.0,54.0,15.0,25.0,2.0,2.0,,8.0,10.0,0.0,0.0,1.0,1.0,
695114,22,2014-01-18 17:30:00,"Anfield, Liverpool",44737,Home,Liverpool,Aston Villa,2,2,D,1,2,0,0,2.0,14.0,6.0,7.0,1.0,,,1.0,2.0,,,,1.0,10.0,6.0,24.0,67.0,451.0,370.0,55.8,,16.0,12.0,6.0,54.0,54.0,17.0,3.0,2.0,1.0,4.0,8.0,147.0,1.0,2.0,,,,55.0,63.0,13.0,29.0,2.0,2.0,1.0,14.0,18.0,0.0,0.0,1.0,1.0,3.0
695123,23,2014-01-28 20:00:00,"Anfield, Liverpool",44450,Home,Liverpool,Everton,4,0,W,3,0,0,0,4.0,20.0,9.0,8.0,3.0,,,3.0,3.0,2.0,1.0,,3.0,14.0,7.0,12.0,50.0,339.0,267.0,39.1,,25.0,16.0,15.0,44.0,44.0,12.0,6.0,1.0,,20.0,5.0,125.0,4.0,,,1.0,,57.0,59.0,15.0,7.0,5.0,5.0,,11.0,13.0,0.0,0.0,1.0,,1.0
695139,24,2014-02-02 13:30:00,"The Hawthorns, West Bromwich",26132,Away,Liverpool,West Brom,1,1,D,1,0,0,0,1.0,12.0,3.0,3.0,6.0,,,1.0,1.0,1.0,,,1.0,5.0,3.0,10.0,45.0,435.0,331.0,50.3,,20.0,13.0,17.0,37.0,37.0,24.0,3.0,1.0,1.0,4.0,8.0,168.0,3.0,1.0,,,,70.0,55.0,16.0,17.0,4.0,4.0,1.0,15.0,12.0,0.0,0.0,,,2.0
695144,25,2014-02-08 12:45:00,"Anfield, Liverpool",44701,Home,Liverpool,Arsenal,5,1,W,4,0,0,0,5.0,22.0,12.0,9.0,1.0,,,6.0,4.0,4.0,1.0,,4.0,19.0,11.0,23.0,55.0,377.0,297.0,42.7,22.0,35.0,30.0,10.0,37.0,37.0,8.0,4.0,,,18.0,6.0,127.0,5.0,1.0,,,,71.0,61.0,10.0,14.0,6.0,6.0,4.0,14.0,14.0,0.0,0.0,,,4.0
695158,26,2014-02-12 20:00:00,"Craven Cottage, London",25375,Away,Liverpool,Fulham,3,2,W,1,1,0,0,3.0,21.0,7.0,11.0,3.0,,,1.0,2.0,,1.0,,2.0,17.0,8.0,24.0,93.0,655.0,573.0,68.9,,20.0,16.0,7.0,59.0,59.0,16.0,3.0,1.0,2.0,5.0,7.0,134.0,2.0,2.0,,,1.0,59.0,40.0,22.0,11.0,5.0,5.0,,9.0,7.0,0.0,0.0,1.0,1.0,
695164,27,2014-02-23 13:30:00,"Anfield, Liverpool",44731,Home,Liverpool,Swansea,4,3,W,3,2,0,0,4.0,21.0,10.0,6.0,5.0,,,3.0,3.0,1.0,1.0,,3.0,19.0,13.0,18.0,69.0,524.0,438.0,53.4,,25.0,19.0,16.0,19.0,19.0,13.0,2.0,2.0,,6.0,12.0,139.0,2.0,3.0,,,1.0,58.0,51.0,8.0,15.0,3.0,3.0,,9.0,11.0,0.0,0.0,,,2.0
695176,28,2014-03-01 17:30:00,"St. Mary's Stadium, Southampton",31659,Away,Liverpool,Southampton,3,0,W,1,0,0,0,3.0,12.0,5.0,6.0,1.0,,,1.0,3.0,,,,1.0,6.0,3.0,11.0,57.0,399.0,305.0,42.7,,26.0,21.0,14.0,33.0,33.0,16.0,3.0,,,13.0,19.0,167.0,2.0,,,1.0,,64.0,65.0,17.0,14.0,6.0,6.0,,6.0,10.0,0.0,0.0,1.0,1.0,1.0
695184,29,2014-03-26 20:00:00,"Anfield, Liverpool",44524,Home,Liverpool,Sunderland,2,1,W,1,0,0,0,2.0,21.0,7.0,11.0,3.0,,,,,,1.0,,1.0,15.0,9.0,23.0,56.0,587.0,514.0,61.0,,17.0,13.0,15.0,32.0,32.0,9.0,2.0,,,3.0,10.0,137.0,3.0,1.0,,,,59.0,46.0,16.0,11.0,3.0,3.0,,5.0,14.0,0.0,0.0,,,2.0
695195,30,2014-03-16 13:30:00,"Old Trafford, Manchester",75225,Away,Liverpool,Man Utd,3,0,W,1,0,0,1,3.0,18.0,7.0,9.0,2.0,,,2.0,3.0,2.0,1.0,,1.0,11.0,5.0,15.0,58.0,448.0,378.0,51.5,,38.0,28.0,9.0,26.0,26.0,21.0,6.0,,,10.0,21.0,136.0,1.0,,,1.0,,73.0,67.0,9.0,17.0,4.0,4.0,1.0,12.0,11.0,0.0,0.0,3.0,2.0,1.0
695202,31,2014-03-22 15:00:00,"Cardiff City Stadium, Cardiff",28018,Away,Liverpool,Cardiff,6,3,W,2,2,0,0,6.0,19.0,9.0,6.0,4.0,,,5.0,5.0,,,,6.0,14.0,10.0,15.0,78.0,650.0,566.0,66.6,,22.0,18.0,12.0,28.0,28.0,11.0,1.0,,1.0,13.0,10.0,137.0,,3.0,,,,63.0,56.0,18.0,11.0,6.0,6.0,2.0,11.0,13.0,0.0,0.0,,,1.0
695214,32,2014-03-30 16:00:00,"Anfield, Liverpool",44762,Home,Liverpool,Spurs,4,0,W,2,0,0,0,4.0,11.0,5.0,6.0,,,,2.0,,2.0,1.0,,1.0,5.0,2.0,19.0,75.0,527.0,455.0,58.6,,24.0,14.0,10.0,21.0,21.0,19.0,5.0,,,7.0,4.0,112.0,4.0,,,1.0,,50.0,36.0,8.0,10.0,5.0,5.0,,9.0,8.0,0.0,0.0,,,2.0
695230,33,2014-04-06 16:00:00,"Boleyn Ground, London",34977,Away,Liverpool,West Ham,2,1,W,1,1,0,0,2.0,17.0,8.0,7.0,2.0,,,,2.0,,2.0,,,13.0,8.0,27.0,84.0,619.0,529.0,63.8,,16.0,11.0,10.0,47.0,47.0,12.0,2.0,,,9.0,16.0,134.0,,1.0,,,,45.0,56.0,14.0,18.0,4.0,4.0,,9.0,9.0,0.0,0.0,2.0,2.0,
695233,34,2014-04-13 13:37:00,"Anfield, Liverpool",44601,Home,Liverpool,Man City,3,2,W,2,0,1,0,3.0,10.0,4.0,6.0,,,,3.0,1.0,2.0,,,2.0,8.0,3.0,15.0,55.0,412.0,332.0,46.6,,20.0,15.0,14.0,45.0,45.0,16.0,5.0,3.0,,6.0,9.0,144.0,3.0,2.0,,,1.0,53.0,46.0,16.0,10.0,7.0,7.0,,7.0,8.0,0.0,0.0,,,5.0
695248,35,2014-04-20 12:00:00,"Carrow Road, Norwich",26857,Away,Liverpool,Norwich,3,2,W,2,0,0,0,3.0,14.0,6.0,6.0,2.0,,,2.0,1.0,2.0,,,2.0,12.0,6.0,12.0,48.0,539.0,465.0,57.5,,36.0,26.0,17.0,52.0,52.0,17.0,6.0,,1.0,2.0,15.0,125.0,3.0,2.0,,,,78.0,44.0,12.0,10.0,3.0,3.0,,10.0,16.0,0.0,0.0,,,1.0
695254,36,2014-04-27 14:05:00,"Anfield, Liverpool",44726,Home,Liverpool,Chelsea,0,2,L,0,1,0,0,,26.0,8.0,11.0,7.0,,,2.0,,2.0,,,,20.0,12.0,41.0,85.0,624.0,535.0,73.0,,23.0,16.0,5.0,22.0,22.0,12.0,4.0,,2.0,13.0,13.0,162.0,2.0,2.0,,,,58.0,64.0,14.0,23.0,14.0,14.0,,9.0,7.0,0.0,0.0,,,1.0
695264,37,2014-05-05 20:00:00,"Selhurst Park, London",25261,Away,Liverpool,Crystal Palace,3,3,D,1,0,0,0,3.0,26.0,8.0,9.0,9.0,,,3.0,2.0,2.0,1.0,,2.0,23.0,16.0,21.0,67.0,608.0,535.0,65.1,,16.0,15.0,11.0,28.0,28.0,15.0,1.0,,1.0,19.0,12.0,117.0,3.0,3.0,,,,55.0,64.0,24.0,17.0,7.0,7.0,,12.0,6.0,0.0,0.0,,,3.0
695274,38,2014-05-11 15:00:00,"Anfield, Liverpool",44724,Home,Liverpool,Newcastle,2,1,W,0,1,0,2,2.0,13.0,5.0,3.0,5.0,,,3.0,1.0,2.0,,,2.0,11.0,8.0,25.0,96.0,673.0,605.0,66.2,,15.0,12.0,11.0,24.0,24.0,9.0,3.0,1.0,,9.0,11.0,114.0,2.0,1.0,,,1.0,50.0,45.0,13.0,10.0,6.0,6.0,3.0,8.0,15.0,0.0,0.0,,,3.0
