matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside
2128289,1,2020-09-12 17:30:00,"Anfield, Liverpool",,Home,Liverpool,Leeds,4,3,W,3,2,0,0,4.0,22.0,6.0,3.0,13.0,,,1.0,3.0,,,,1.0,14.0,12.0,49.0,72.0,432.0,328.0,48.8,49.0,13.0,10.0,14.0,11.0,11.0,15.0,2.0,,1.0,9.0,21.0,185.0,,3.0,,,,51.0,64.0,14.0,12.0,9.0,9.0,1.0,9.0,5.0,0.0,0.0,2.0,2.0,2.0
2128298,2,2020-09-20 16:30:00,"Stamford Bridge, London",,Away,Liverpool,Chelsea,2,0,W,0,0,0,1,2.0,18.0,6.0,9.0,3.0,,,1.0,2.0,1.0,,,1.0,12.0,6.0,51.0,74.0,764.0,681.0,61.3,40.0,14.0,7.0,8.0,3.0,3.0,19.0,,,,16.0,11.0,132.0,3.0,,,1.0,,37.0,50.0,3.0,11.0,11.0,11.0,1.0,6.0,8.0,0.0,0.0,,,1.0
2128310,3,2020-09-28 20:00:00,"Anfield, Liverpool",,Home,Liverpool,Arsenal,3,1,W,2,1,0,0,3.0,21.0,8.0,7.0,6.0,,,3.0,2.0,2.0,1.0,,1.0,15.0,10.0,37.0,67.0,772.0,683.0,66.0,33.0,10.0,6.0,6.0,13.0,13.0,18.0,,,1.0,5.0,7.0,143.0,2.0,1.0,,,,31.0,38.0,6.0,12.0,7.0,7.0,,11.0,7.0,0.0,0.0,,,
2128317,4,2020-10-04 19:15:00,"Villa Park, Birmingham",,Away,Liverpool,Aston Villa,2,7,L,1,4,0,0,2.0,14.0,8.0,1.0,5.0,,,3.0,2.0,2.0,,,1.0,11.0,10.0,32.0,56.0,650.0,554.0,69.8,47.0,14.0,7.0,12.0,14.0,14.0,24.0,3.0,,1.0,11.0,9.0,156.0,4.0,7.0,,,,49.0,49.0,15.0,13.0,7.0,7.0,,10.0,7.0,0.0,0.0,,,1.0
2128328,5,2020-10-17 12:30:00,"Goodison Park, Liverpool",,Away,Liverpool,Everton,2,2,D,1,1,0,1,2.0,22.0,8.0,8.0,6.0,,,4.0,1.0,3.0,,,1.0,14.0,10.0,43.0,54.0,524.0,437.0,58.1,38.0,18.0,8.0,3.0,13.0,13.0,16.0,1.0,,,8.0,5.0,147.0,3.0,2.0,,,,52.0,51.0,11.0,19.0,5.0,5.0,2.0,9.0,13.0,0.0,0.0,,,3.0
2128341,6,2020-10-24 20:00:00,"Anfield, Liverpool",,Home,Liverpool,Sheff Utd,2,1,W,1,1,0,0,2.0,17.0,5.0,7.0,5.0,,,4.0,2.0,3.0,1.0,,1.0,11.0,7.0,29.0,62.0,683.0,589.0,62.2,37.0,7.0,5.0,6.0,30.0,30.0,25.0,4.0,,,9.0,15.0,156.0,1.0,1.0,,,,56.0,71.0,22.0,34.0,7.0,7.0,2.0,7.0,15.0,0.0,0.0,,,2.0
2128350,7,2020-10-31 17:30:00,"Anfield, Liverpool",,Home,Liverpool,West Ham,2,1,W,1,1,0,0,2.0,9.0,5.0,3.0,1.0,,,1.0,2.0,,,,1.0,6.0,3.0,37.0,83.0,827.0,731.0,72.4,33.0,10.0,6.0,4.0,14.0,14.0,21.0,1.0,,,6.0,11.0,147.0,2.0,1.0,,,,50.0,56.0,16.0,20.0,1.0,1.0,1.0,13.0,14.0,0.0,0.0,1.0,1.0,1.0
2128362,8,2020-11-08 16:30:00,"Etihad Stadium, Manchester",,Away,Liverpool,Man City,1,1,D,1,1,0,0,1.0,10.0,3.0,4.0,3.0,,,,1.0,,,,,6.0,4.0,29.0,43.0,459.0,375.0,45.4,23.0,13.0,9.0,4.0,7.0,7.0,13.0,1.0,2.0,,3.0,8.0,129.0,1.0,1.0,,,,42.0,32.0,3.0,8.0,2.0,2.0,1.0,11.0,18.0,0.0,0.0,1.0,1.0,5.0
2128370,9,2020-11-22 19:15:00,"Anfield, Liverpool",,Home,Liverpool,Leicester,3,0,W,2,0,0,0,3.0,24.0,13.0,8.0,3.0,,,6.0,1.0,6.0,2.0,,2.0,18.0,12.0,40.0,46.0,572.0,488.0,56.4,34.0,9.0,4.0,10.0,15.0,15.0,15.0,2.0,,,15.0,11.0,136.0,4.0,,,1.0,,41.0,65.0,13.0,21.0,10.0,10.0,1.0,15.0,6.0,0.0,0.0,,,2.0
2128377,10,2020-11-28 12:30:00,"American Express Stadium, Falmer",,Away,Liverpool,Brighton,1,1,D,0,0,0,0,1.0,6.0,2.0,1.0,3.0,,,,,,,,1.0,3.0,2.0,16.0,57.0,526.0,428.0,59.6,12.0,13.0,9.0,8.0,15.0,15.0,11.0,2.0,,,13.0,12.0,150.0,2.0,1.0,,,,46.0,60.0,18.0,13.0,3.0,3.0,,13.0,8.0,0.0,0.0,,,2.0
