matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,goalsFor,goalsAgainst,result,halfTimeFor,halfTimeAgainst,redCardsFor,redCardsAgainst,goals,totalScoringAtt,ontargetScoringAtt,shotOffTarget,blockedScoringAtt,expectedGoals,expectedGoalsOnTarget,bigChanceCreated,bigChanceScored,bigChanceMissed,hitWoodwork,expectedAssists,goalAssist,totalAttAssist,ontargetAttAssist,penAreaEntries,finalThirdEntries,totalPass,accuratePass,possessionPercentage,touchesInOppBox,totalTackle,wonTackle,interception,totalClearance,effectiveClearance,blockedPass,outfielderBlock,errorLeadToShot,errorLeadToGoal,challengeLost,dispossessed,possLostAll,saves,goalsConceded,expectedGoalsOnTargetConceded,cleanSheet,ownGoals,duelWon,duelLost,aerialWon,aerialLost,cornerTaken,wonCorners,attSetpiece,fkFoulLost,fkFoulWon,yellowCard,redCard,penaltyWon,attPenGoal,totalOffside,totalDistance
2561895,1,2025-08-15 20:00:00,"Anfield, Liverpool",60315.0,Home,Liverpool,Bournemouth,4,2,W,1,0,0,0,4.0,19.0,10.0,7.0,2.0,2.2098,3.0464,3.0,1.0,2.0,,1.06857,3.0,15.0,10.0,32.0,61.0,489.0,401.0,61.2,36.0,16.0,13.0,4.0,41.0,41.0,11.0,3.0,,1.0,8.0,11.0,145.0,1.0,2.0,0.8149,,0.0,63.0,52.0,29.0,18.0,6.0,6.0,1.0,7.0,10.0,0.0,0.0,,0.0,2.0,110620.87
2561913,2,2025-08-25 20:00:00,"St. James' Park, Newcastle",52230.0,Away,Liverpool,Newcastle,3,2,W,1,0,0,1,3.0,5.0,4.0,,1.0,0.6928,2.2552,2.0,1.0,1.0,,0.514608,3.0,6.0,5.0,25.0,49.0,445.0,370.0,62.4,17.0,13.0,8.0,2.0,43.0,43.0,7.0,3.0,1.0,1.0,8.0,9.0,113.0,1.0,2.0,1.8662,,0.0,51.0,51.0,18.0,16.0,1.0,1.0,,15.0,16.0,0.0,0.0,,0.0,,104796.23
2561919,3,2025-08-31 16:30:00,"Anfield, Liverpool",60455.0,Home,Liverpool,Arsenal,1,0,W,0,0,0,0,1.0,9.0,3.0,2.0,4.0,0.5249,0.2733,,,,,0.218839,,7.0,5.0,22.0,50.0,435.0,368.0,53.0,16.0,11.0,9.0,7.0,29.0,29.0,10.0,7.0,,,3.0,7.0,109.0,1.0,0.0,0.5561,1.0,0.0,38.0,32.0,10.0,9.0,3.0,3.0,,7.0,10.0,0.0,0.0,,0.0,1.0,107686.34
2561928,4,2025-09-14 14:00:00,"Turf Moor, Burnley",21678.0,Away,Liverpool,Burnley,1,0,W,0,0,0,1,1.0,27.0,4.0,11.0,12.0,2.6487,1.1847,2.0,1.0,2.0,,1.76211,,21.0,12.0,57.0,85.0,697.0,610.0,81.0,56.0,10.0,7.0,7.0,12.0,12.0,8.0,,,,2.0,8.0,153.0,,0.0,,1.0,0.0,57.0,41.0,27.0,16.0,13.0,13.0,,9.0,8.0,0.0,0.0,1.0,1.0,1.0,107440.29
2561940,5,2025-09-20 12:30:00,"Anfield, Liverpool",60342.0,Home,Liverpool,Everton,2,1,W,2,0,0,0,2.0,11.0,3.0,3.0,5.0,0.9028,1.1755,1.0,1.0,,,0.786848,2.0,7.0,7.0,30.0,46.0,475.0,404.0,57.2,26.0,18.0,7.0,12.0,37.0,37.0,6.0,3.0,1.0,,12.0,11.0,121.0,1.0,1.0,0.5692,,0.0,57.0,56.0,20.0,15.0,5.0,5.0,,11.0,10.0,0.0,0.0,,0.0,1.0,101279.3
2561948,6,2025-09-27 15:00:00,"Selhurst Park, London",25118.0,Away,Liverpool,Crystal Palace,1,2,L,0,1,0,0,1.0,20.0,4.0,11.0,5.0,2.1355,1.7945,5.0,1.0,5.0,1.0,0.980385,,12.0,3.0,39.0,93.0,688.0,609.0,71.9,28.0,7.0,5.0,10.0,36.0,36.0,9.0,1.0,2.0,,6.0,11.0,136.0,5.0,2.0,2.6497,,0.0,45.0,48.0,22.0,12.0,6.0,6.0,2.0,8.0,10.0,0.0,0.0,,0.0,1.0,114187.01
2561959,7,2025-10-04 17:30:00,"Stamford Bridge, London",39767.0,Away,Liverpool,Chelsea,1,2,L,0,1,0,0,1.0,12.0,2.0,5.0,5.0,1.9453,0.956,4.0,1.0,3.0,,0.874953,1.0,10.0,5.0,25.0,50.0,450.0,370.0,46.8,25.0,16.0,12.0,9.0,26.0,26.0,5.0,2.0,,,6.0,5.0,132.0,4.0,2.0,1.6621,,0.0,32.0,41.0,6.0,7.0,2.0,2.0,,8.0,8.0,0.0,0.0,,0.0,2.0,113829.47
2561969,8,2025-10-19 16:30:00,"Anfield, Liverpool",60337.0,Home,Liverpool,Man Utd,1,2,L,0,1,0,0,1.0,19.0,6.0,11.0,2.0,2.7517,2.3296,5.0,1.0,4.0,3.0,1.61322,1.0,18.0,8.0,49.0,63.0,480.0,408.0,63.5,52.0,13.0,7.0,5.0,28.0,28.0,4.0,3.0,2.0,,4.0,8.0,157.0,2.0,2.0,1.0572,,0.0,51.0,45.0,21.0,18.0,9.0,9.0,2.0,8.0,13.0,0.0,0.0,,0.0,1.0,109775.03
2561978,9,2025-10-25 20:00:00,"Gtech Community Stadium, Brentford",17214.0,Away,Liverpool,Brentford,2,3,L,1,2,0,0,2.0,18.0,5.0,7.0,6.0,2.2978,2.0593,2.0,1.0,2.0,,1.18999,1.0,11.0,6.0,40.0,74.0,586.0,490.0,66.3,37.0,21.0,12.0,4.0,41.0,41.0,3.0,2.0,1.0,,7.0,7.0,146.0,5.0,3.0,2.4917,,0.0,63.0,59.0,26.0,27.0,4.0,4.0,,10.0,7.0,0.0,0.0,,0.0,,113594.57
2561989,10,2025-11-01 20:00:00,"Anfield, Liverpool",60407.0,Home,Liverpool,Aston Villa,2,0,W,1,0,0,0,2.0,16.0,4.0,7.0,5.0,1.1857,1.0119,2.0,1.0,3.0,,0.868281,1.0,12.0,6.0,25.0,63.0,467.0,408.0,53.4,21.0,12.0,8.0,6.0,25.0,25.0,6.0,1.0,1.0,,6.0,6.0,102.0,3.0,0.0,0.3005,1.0,0.0,42.0,36.0,10.0,6.0,1.0,1.0,1.0,13.0,11.0,0.0,0.0,,0.0,8.0,106643.32
